neuron_id,region,firing_rate_hz,spike_amplitude_mv,subject_species
NEUR_6159,Amygdala,31.53,34.94,Macaca mulatta
NEUR_9985,Striatum,4.47,57.43,Mus musculus
NEUR_4888,Cortex,38.26,24.71,Danio rerio
NEUR_4544,Striatum,74.91,48.15,Mus musculus
NEUR_3440,Cerebellum,54.44,119.88,Rattus norvegicus
NEUR_4682,Amygdala,107.62,103.43,Rattus norvegicus
NEUR_5344,Amygdala,86.71,86.85,Rattus norvegicus
NEUR_5856,Hippocampus,37.31,81.65,Rattus norvegicus
NEUR_2044,Thalamus,83.41,85.57,Rattus norvegicus
NEUR_3497,Thalamus,94.01,42.87,Macaca mulatta
NEUR_1243,Striatum,37.32,34.85,Rattus norvegicus
NEUR_8862,Hippocampus,146.58,104.34,Rattus norvegicus
NEUR_3332,Hypothalamus,79.27,45.36,Danio rerio
NEUR_1018,Cortex,54.18,21.3,Rattus norvegicus
NEUR_8024,Thalamus,106.72,45.73,Rattus norvegicus
NEUR_5269,Striatum,14.19,37.18,Mus musculus
NEUR_3069,Cortex,25.32,67.19,Danio rerio
NEUR_7346,Striatum,103.81,17.18,Mus musculus
NEUR_1084,Hippocampus,122.67,61.59,Rattus norvegicus
NEUR_9495,Striatum,149.04,118.3,Danio rerio
NEUR_5208,Cortex,106.18,56.53,Rattus norvegicus
NEUR_2484,Cerebellum,135.78,47.2,Danio rerio
NEUR_5584,Amygdala,134.96,53.37,Mus musculus
NEUR_5869,Hypothalamus,117.76,14.24,Macaca mulatta
NEUR_8412,Thalamus,102.26,72.53,Danio rerio
NEUR_5358,Cerebellum,120.0,88.01,Rattus norvegicus
NEUR_4252,Cortex,15.94,13.15,Rattus norvegicus
NEUR_3247,Hypothalamus,121.4,110.14,Rattus norvegicus
NEUR_1331,Cortex,107.8,72.39,Danio rerio
NEUR_7780,Cerebellum,71.35,114.25,Rattus norvegicus
NEUR_5366,Hippocampus,84.27,86.91,Rattus norvegicus
NEUR_2101,Striatum,15.04,111.84,Mus musculus
NEUR_9497,Striatum,137.74,13.92,Mus musculus
NEUR_4645,Cortex,83.18,60.68,Mus musculus
NEUR_5194,Thalamus,132.27,119.77,Danio rerio
NEUR_5451,Hippocampus,147.63,98.68,Rattus norvegicus
NEUR_2394,Hippocampus,80.58,99.84,Danio rerio
NEUR_9858,Thalamus,95.96,84.33,Danio rerio
NEUR_8688,Thalamus,59.87,58.27,Rattus norvegicus
NEUR_6082,Thalamus,142.06,77.25,Macaca mulatta
NEUR_3451,Amygdala,68.21,14.16,Macaca mulatta
NEUR_5602,Cerebellum,138.48,19.48,Macaca mulatta
NEUR_1437,Striatum,42.34,115.94,Rattus norvegicus
NEUR_1520,Thalamus,59.38,21.53,Macaca mulatta
NEUR_2051,Striatum,86.79,76.64,Macaca mulatta
NEUR_9033,Cortex,132.39,90.99,Rattus norvegicus
NEUR_9322,Cortex,4.13,114.8,Rattus norvegicus
NEUR_6059,Amygdala,105.23,16.17,Mus musculus
NEUR_6755,Thalamus,142.57,54.82,Macaca mulatta
NEUR_6363,Striatum,51.41,90.24,Macaca mulatta
NEUR_6703,Cortex,98.76,23.39,Mus musculus
NEUR_5758,Amygdala,82.27,87.29,Rattus norvegicus
NEUR_4705,Thalamus,146.09,67.43,Mus musculus
NEUR_1013,Thalamus,18.91,72.48,Mus musculus
NEUR_8986,Cortex,25.89,96.6,Macaca mulatta
NEUR_3421,Hippocampus,143.09,77.9,Macaca mulatta
NEUR_8305,Hippocampus,83.15,112.84,Danio rerio
NEUR_6469,Cerebellum,87.57,75.95,Macaca mulatta
NEUR_6256,Cerebellum,13.24,19.7,Danio rerio
NEUR_1827,Striatum,128.38,117.66,Danio rerio
