neuron_id,region,firing_rate_hz,spike_amplitude_mv,subject_species
NEUR_9736,Striatum,106.63,82.27,Danio rerio
NEUR_2232,Amygdala,42.07,26.53,Danio rerio
NEUR_5952,Amygdala,91.59,77.74,Macaca mulatta
NEUR_8880,Striatum,97.27,61.51,Mus musculus
NEUR_4773,Hippocampus,8.68,71.01,Danio rerio
NEUR_2117,Thalamus,35.84,13.44,Mus musculus
NEUR_7558,Thalamus,6.75,22.16,Rattus norvegicus
NEUR_6681,Amygdala,80.99,57.61,Rattus norvegicus
NEUR_4863,Thalamus,113.68,75.27,Rattus norvegicus
NEUR_7608,Cerebellum,108.19,84.21,Mus musculus
NEUR_1780,Hippocampus,30.29,51.11,Macaca mulatta
NEUR_9975,Amygdala,48.19,32.14,Danio rerio
NEUR_1588,Cerebellum,125.43,104.21,Macaca mulatta
NEUR_2761,Hypothalamus,105.98,69.87,Mus musculus
NEUR_4000,Thalamus,132.8,61.21,Macaca mulatta
NEUR_9519,Striatum,78.31,90.84,Mus musculus
NEUR_3259,Cortex,114.7,78.08,Rattus norvegicus
NEUR_2078,Striatum,33.23,10.24,Danio rerio
NEUR_4232,Cerebellum,57.05,116.41,Macaca mulatta
NEUR_9620,Hippocampus,49.93,99.23,Danio rerio
NEUR_8919,Striatum,11.81,16.82,Rattus norvegicus
NEUR_4386,Thalamus,51.56,101.49,Rattus norvegicus
NEUR_8235,Hypothalamus,88.91,25.23,Mus musculus
NEUR_3523,Cortex,144.24,67.0,Macaca mulatta
NEUR_5301,Hypothalamus,32.34,46.07,Danio rerio
NEUR_7223,Thalamus,99.91,21.64,Danio rerio
NEUR_5566,Hypothalamus,11.97,94.31,Rattus norvegicus
NEUR_1648,Hypothalamus,82.99,118.9,Mus musculus
NEUR_4414,Striatum,14.12,116.61,Rattus norvegicus
NEUR_8206,Amygdala,86.65,44.21,Danio rerio
NEUR_4705,Amygdala,65.89,98.93,Danio rerio
NEUR_1032,Hypothalamus,131.07,77.54,Macaca mulatta
NEUR_9063,Amygdala,128.34,59.58,Danio rerio
NEUR_7009,Hypothalamus,104.09,15.29,Macaca mulatta
NEUR_4502,Hypothalamus,17.29,62.35,Mus musculus
NEUR_4155,Hippocampus,21.52,63.17,Danio rerio
NEUR_6235,Amygdala,67.76,19.26,Rattus norvegicus
NEUR_5786,Striatum,45.89,89.85,Danio rerio
NEUR_8494,Cerebellum,116.35,89.81,Rattus norvegicus
NEUR_1952,Thalamus,144.76,42.9,Macaca mulatta
NEUR_4256,Striatum,1.3,65.79,Mus musculus
