neuron_id,region,firing_rate_hz,spike_amplitude_mv,subject_species
NEUR_6105,Amygdala,41.52,88.12,Macaca mulatta
NEUR_4667,Cerebellum,96.25,85.16,Rattus norvegicus
NEUR_9249,Thalamus,43.77,26.19,Danio rerio
NEUR_3351,Amygdala,107.04,29.07,Mus musculus
NEUR_6385,Amygdala,1.23,24.49,Danio rerio
NEUR_5038,Hippocampus,103.38,98.09,Rattus norvegicus
NEUR_5321,Hypothalamus,13.37,36.4,Macaca mulatta
NEUR_1862,Hippocampus,115.19,46.54,Danio rerio
NEUR_9812,Hippocampus,135.22,79.12,Danio rerio
NEUR_8272,Hypothalamus,17.88,14.09,Macaca mulatta
NEUR_8780,Cortex,5.95,75.72,Macaca mulatta
NEUR_3129,Cortex,98.53,109.33,Rattus norvegicus
NEUR_7647,Cerebellum,145.83,101.74,Mus musculus
NEUR_7865,Hypothalamus,144.08,48.07,Rattus norvegicus
NEUR_4935,Thalamus,129.31,81.91,Rattus norvegicus
NEUR_4504,Striatum,124.53,33.48,Rattus norvegicus
NEUR_3047,Hypothalamus,50.44,41.6,Mus musculus
NEUR_4558,Hippocampus,149.22,102.85,Rattus norvegicus
NEUR_2100,Cortex,0.72,40.81,Macaca mulatta
NEUR_6476,Cortex,148.54,30.35,Rattus norvegicus
NEUR_8867,Thalamus,145.14,19.76,Mus musculus
NEUR_6165,Cerebellum,40.6,56.82,Rattus norvegicus
NEUR_1569,Cortex,76.61,75.89,Danio rerio
NEUR_5703,Cerebellum,60.9,112.44,Rattus norvegicus
NEUR_4895,Striatum,145.06,67.99,Mus musculus
NEUR_1420,Hypothalamus,56.58,93.11,Danio rerio
NEUR_5086,Hippocampus,38.15,64.16,Macaca mulatta
NEUR_5632,Cerebellum,146.27,91.33,Danio rerio
NEUR_7141,Striatum,1.15,119.03,Mus musculus
NEUR_4051,Hippocampus,52.66,102.37,Rattus norvegicus
NEUR_9459,Striatum,72.66,96.44,Danio rerio
NEUR_2219,Amygdala,94.42,63.98,Rattus norvegicus
NEUR_2519,Amygdala,14.62,82.78,Rattus norvegicus
NEUR_2927,Cerebellum,85.89,115.92,Rattus norvegicus
NEUR_3633,Thalamus,44.79,55.85,Mus musculus
NEUR_5680,Amygdala,102.67,113.65,Rattus norvegicus
NEUR_2994,Cortex,23.5,37.79,Macaca mulatta
NEUR_5052,Striatum,120.42,101.97,Rattus norvegicus
NEUR_5724,Cortex,37.14,80.08,Danio rerio
NEUR_9484,Hippocampus,21.71,100.93,Danio rerio
NEUR_4084,Amygdala,41.04,54.23,Danio rerio
NEUR_8833,Cortex,147.81,48.85,Rattus norvegicus
NEUR_5713,Striatum,65.82,84.3,Danio rerio
NEUR_4630,Hippocampus,43.74,100.8,Mus musculus
NEUR_2229,Cerebellum,15.0,31.99,Macaca mulatta
NEUR_2952,Cortex,75.02,48.68,Danio rerio
NEUR_6969,Cortex,66.11,68.05,Mus musculus
NEUR_7282,Cerebellum,91.73,100.04,Danio rerio
NEUR_7231,Hippocampus,17.91,84.04,Danio rerio
NEUR_8311,Cortex,48.26,62.53,Rattus norvegicus
NEUR_2596,Striatum,129.52,15.94,Danio rerio
NEUR_2779,Amygdala,73.64,41.18,Rattus norvegicus
NEUR_3389,Thalamus,35.74,92.75,Macaca mulatta
NEUR_7541,Hippocampus,144.55,54.23,Rattus norvegicus
NEUR_3207,Hippocampus,107.68,30.7,Rattus norvegicus
NEUR_2989,Hypothalamus,94.23,46.88,Danio rerio
NEUR_9435,Amygdala,89.09,73.0,Danio rerio
NEUR_7716,Striatum,79.31,96.29,Mus musculus
NEUR_7934,Amygdala,88.56,87.07,Danio rerio
NEUR_2124,Hippocampus,27.75,56.15,Rattus norvegicus
NEUR_8669,Thalamus,26.79,62.52,Danio rerio
NEUR_1779,Hippocampus,130.31,60.66,Macaca mulatta
NEUR_1977,Striatum,83.96,113.4,Rattus norvegicus
NEUR_2605,Hippocampus,98.72,24.55,Macaca mulatta
NEUR_3996,Hypothalamus,26.82,85.25,Rattus norvegicus
NEUR_1851,Cerebellum,127.76,28.94,Danio rerio
NEUR_7469,Amygdala,93.42,17.35,Mus musculus
NEUR_5439,Cortex,46.65,46.08,Macaca mulatta
NEUR_1561,Hippocampus,128.03,106.24,Mus musculus
NEUR_6075,Hippocampus,31.16,73.31,Mus musculus
NEUR_8504,Cerebellum,80.42,19.58,Mus musculus
NEUR_1893,Thalamus,4.77,103.3,Danio rerio
NEUR_2146,Cerebellum,91.78,44.15,Mus musculus
NEUR_5618,Striatum,44.41,106.27,Danio rerio
NEUR_3162,Thalamus,72.03,48.38,Danio rerio
NEUR_7396,Striatum,91.16,54.2,Rattus norvegicus
NEUR_8266,Hypothalamus,79.75,88.19,Mus musculus
NEUR_5967,Cerebellum,119.68,97.58,Danio rerio
NEUR_4858,Cerebellum,12.45,24.03,Danio rerio
NEUR_7542,Hypothalamus,125.35,29.74,Macaca mulatta
NEUR_3922,Cortex,62.23,117.54,Danio rerio
NEUR_7496,Hypothalamus,86.71,47.27,Danio rerio
NEUR_8793,Striatum,47.19,14.98,Mus musculus
NEUR_3213,Cerebellum,14.2,99.47,Mus musculus
NEUR_8826,Amygdala,27.35,108.97,Rattus norvegicus
NEUR_8928,Striatum,127.45,78.03,Danio rerio
NEUR_6260,Cortex,23.89,117.52,Rattus norvegicus
NEUR_8970,Hypothalamus,101.28,108.97,Macaca mulatta
NEUR_6915,Hippocampus,129.99,11.92,Rattus norvegicus
NEUR_8676,Striatum,80.85,20.13,Mus musculus
NEUR_9808,Thalamus,50.53,71.25,Rattus norvegicus
NEUR_4525,Cerebellum,146.22,65.13,Danio rerio
NEUR_6014,Cortex,41.83,21.8,Danio rerio
NEUR_2189,Striatum,56.13,88.21,Macaca mulatta
NEUR_1730,Hypothalamus,119.09,46.96,Macaca mulatta
NEUR_6422,Cerebellum,81.09,12.38,Rattus norvegicus
NEUR_3909,Cerebellum,47.52,79.71,Danio rerio
NEUR_5182,Hippocampus,101.97,12.31,Rattus norvegicus
NEUR_8792,Cortex,53.95,110.43,Rattus norvegicus
NEUR_1390,Amygdala,57.91,34.06,Macaca mulatta
NEUR_9987,Striatum,38.43,19.45,Danio rerio
NEUR_7946,Hypothalamus,61.7,35.29,Rattus norvegicus
NEUR_9847,Striatum,134.91,102.35,Rattus norvegicus
NEUR_3558,Hypothalamus,139.14,85.28,Macaca mulatta
NEUR_1757,Cerebellum,87.87,12.26,Rattus norvegicus
NEUR_4176,Hypothalamus,6.93,93.42,Rattus norvegicus
NEUR_5736,Amygdala,79.18,41.18,Mus musculus
NEUR_7527,Cortex,74.76,33.39,Danio rerio
NEUR_4662,Cerebellum,2.67,79.18,Macaca mulatta
NEUR_9827,Hippocampus,85.96,19.35,Rattus norvegicus
NEUR_6809,Thalamus,98.5,25.62,Rattus norvegicus
NEUR_4986,Amygdala,75.89,76.62,Macaca mulatta
NEUR_9559,Cerebellum,79.99,33.2,Danio rerio
NEUR_3304,Cortex,55.59,40.08,Rattus norvegicus
NEUR_6301,Cortex,35.38,35.2,Rattus norvegicus
NEUR_8880,Cortex,4.77,105.83,Rattus norvegicus
NEUR_3900,Amygdala,75.68,13.57,Mus musculus
NEUR_2901,Cerebellum,38.24,104.24,Mus musculus
NEUR_2514,Thalamus,30.21,49.19,Danio rerio
NEUR_6074,Amygdala,72.87,71.27,Macaca mulatta
NEUR_4615,Thalamus,73.6,61.24,Danio rerio
NEUR_2121,Amygdala,71.21,13.86,Rattus norvegicus
NEUR_9180,Cerebellum,6.83,14.3,Rattus norvegicus
NEUR_6451,Cortex,124.58,107.23,Mus musculus
NEUR_1476,Hippocampus,72.25,69.67,Mus musculus
NEUR_2103,Cortex,71.59,73.72,Mus musculus
NEUR_2980,Cortex,96.4,81.62,Mus musculus
