neuron_id,region,firing_rate_hz,spike_amplitude_mv,subject_species
NEUR_9887,Cortex,124.18,87.44,Mus musculus
NEUR_2998,Thalamus,71.23,79.53,Danio rerio
NEUR_5100,Thalamus,56.18,75.48,Danio rerio
NEUR_2739,Thalamus,149.1,114.04,Danio rerio
NEUR_5723,Thalamus,133.36,38.62,Mus musculus
NEUR_1741,Cerebellum,96.49,61.15,Macaca mulatta
NEUR_4550,Striatum,86.42,106.91,Rattus norvegicus
NEUR_7374,Striatum,23.94,58.67,Macaca mulatta
NEUR_3388,Hypothalamus,17.57,64.46,Danio rerio
NEUR_2311,Amygdala,103.75,26.14,Rattus norvegicus
NEUR_9692,Striatum,72.13,64.08,Danio rerio
NEUR_6992,Hippocampus,143.54,35.01,Rattus norvegicus
NEUR_2824,Amygdala,1.02,113.31,Mus musculus
NEUR_3093,Hypothalamus,70.61,101.52,Macaca mulatta
NEUR_8254,Thalamus,66.64,59.6,Rattus norvegicus
NEUR_7756,Hippocampus,132.85,31.59,Mus musculus
NEUR_2805,Thalamus,10.61,117.66,Danio rerio
NEUR_7810,Amygdala,37.54,114.25,Danio rerio
NEUR_2171,Striatum,75.72,28.92,Danio rerio
NEUR_7236,Amygdala,141.33,28.24,Mus musculus
NEUR_1605,Hippocampus,127.94,25.97,Mus musculus
NEUR_6335,Cerebellum,1.08,53.57,Mus musculus
NEUR_9001,Striatum,22.49,42.15,Mus musculus
NEUR_2229,Hippocampus,52.27,15.57,Mus musculus
NEUR_1887,Hypothalamus,22.42,60.92,Mus musculus
NEUR_9370,Cortex,29.26,73.58,Macaca mulatta
NEUR_4060,Amygdala,70.8,46.53,Mus musculus
NEUR_2086,Cortex,72.47,36.56,Rattus norvegicus
NEUR_4851,Hippocampus,67.49,98.09,Rattus norvegicus
NEUR_4788,Hypothalamus,129.24,103.87,Danio rerio
NEUR_8493,Thalamus,18.25,13.27,Danio rerio
NEUR_3238,Thalamus,88.42,34.84,Danio rerio
NEUR_4913,Cerebellum,73.99,33.66,Macaca mulatta
NEUR_4874,Amygdala,26.51,97.26,Mus musculus
NEUR_3214,Cerebellum,72.88,105.84,Macaca mulatta
NEUR_4572,Striatum,99.34,69.03,Macaca mulatta
NEUR_1615,Amygdala,128.73,39.54,Danio rerio
NEUR_2989,Thalamus,35.94,87.72,Mus musculus
NEUR_8559,Striatum,32.75,41.8,Rattus norvegicus
NEUR_2137,Thalamus,38.08,44.64,Danio rerio
NEUR_7986,Hypothalamus,140.18,14.53,Rattus norvegicus
NEUR_5131,Hippocampus,74.56,73.3,Mus musculus
NEUR_9842,Cerebellum,136.59,105.78,Macaca mulatta
NEUR_3898,Striatum,53.09,83.34,Rattus norvegicus
NEUR_9068,Striatum,67.59,90.3,Mus musculus
NEUR_6009,Cortex,77.95,41.74,Danio rerio
NEUR_5380,Thalamus,119.81,65.65,Rattus norvegicus
NEUR_9254,Thalamus,79.82,67.57,Mus musculus
NEUR_6516,Hypothalamus,21.67,52.14,Mus musculus
NEUR_8891,Cerebellum,79.7,108.88,Mus musculus
NEUR_5819,Striatum,15.08,82.53,Rattus norvegicus
NEUR_9509,Cerebellum,105.8,19.41,Rattus norvegicus
NEUR_6203,Thalamus,120.25,86.99,Danio rerio
NEUR_8786,Cerebellum,65.25,69.23,Mus musculus
NEUR_5833,Cortex,1.59,19.78,Rattus norvegicus
NEUR_4939,Amygdala,125.77,37.24,Rattus norvegicus
NEUR_8357,Thalamus,86.39,65.0,Danio rerio
NEUR_2012,Hypothalamus,141.07,64.7,Rattus norvegicus
NEUR_2937,Cerebellum,23.37,95.55,Danio rerio
NEUR_6984,Thalamus,89.9,33.05,Danio rerio
NEUR_6986,Hypothalamus,82.94,84.03,Rattus norvegicus
NEUR_7407,Amygdala,3.65,75.53,Rattus norvegicus
NEUR_5462,Hypothalamus,25.75,109.21,Rattus norvegicus
NEUR_6883,Cortex,67.04,24.84,Rattus norvegicus
NEUR_3262,Cerebellum,35.45,59.72,Mus musculus
NEUR_1954,Cerebellum,130.97,25.79,Danio rerio
NEUR_8397,Cortex,79.69,68.81,Mus musculus
NEUR_4737,Amygdala,0.57,33.25,Rattus norvegicus
NEUR_5299,Striatum,23.06,15.57,Mus musculus
NEUR_6799,Amygdala,6.03,110.2,Danio rerio
NEUR_9947,Thalamus,14.56,58.62,Danio rerio
NEUR_5984,Hippocampus,66.45,54.34,Macaca mulatta
NEUR_8298,Striatum,3.23,90.94,Danio rerio
NEUR_3561,Cortex,51.27,82.92,Macaca mulatta
NEUR_7480,Striatum,55.8,42.89,Danio rerio
NEUR_3209,Thalamus,43.65,112.58,Mus musculus
NEUR_5501,Amygdala,97.4,116.66,Macaca mulatta
NEUR_8411,Amygdala,58.91,32.58,Rattus norvegicus
NEUR_1016,Cerebellum,17.74,58.85,Rattus norvegicus
NEUR_2266,Amygdala,80.71,46.55,Rattus norvegicus
NEUR_3207,Hippocampus,53.07,114.32,Macaca mulatta
NEUR_9984,Cerebellum,86.8,66.33,Rattus norvegicus
NEUR_1544,Hippocampus,80.22,96.7,Danio rerio
NEUR_8009,Hippocampus,13.03,65.96,Danio rerio
NEUR_6959,Amygdala,63.84,48.98,Danio rerio
NEUR_5057,Hippocampus,64.12,22.7,Rattus norvegicus
NEUR_3783,Cerebellum,28.21,87.6,Danio rerio
NEUR_2935,Amygdala,34.17,109.07,Rattus norvegicus
NEUR_7949,Amygdala,57.24,75.3,Rattus norvegicus
NEUR_1324,Cortex,138.03,85.11,Danio rerio
NEUR_4593,Thalamus,65.51,62.62,Mus musculus
NEUR_2529,Striatum,77.08,103.47,Macaca mulatta
