neuron_id,region,firing_rate_hz,spike_amplitude_mv,subject_species
NEUR_5461,Cerebellum,85.91,117.23,Macaca mulatta
NEUR_5519,Cerebellum,17.93,81.57,Macaca mulatta
NEUR_3282,Hypothalamus,124.74,23.76,Macaca mulatta
NEUR_9126,Cortex,29.95,112.22,Rattus norvegicus
NEUR_7006,Hypothalamus,29.79,82.51,Mus musculus
NEUR_3444,Cerebellum,146.16,95.97,Danio rerio
NEUR_5366,Cortex,2.0,17.65,Mus musculus
NEUR_3090,Striatum,78.0,106.51,Danio rerio
NEUR_7687,Cortex,123.04,51.77,Rattus norvegicus
NEUR_1119,Thalamus,73.09,56.39,Rattus norvegicus
NEUR_6397,Amygdala,144.74,26.82,Danio rerio
NEUR_4263,Hypothalamus,45.54,35.86,Danio rerio
NEUR_3097,Striatum,95.57,71.87,Mus musculus
NEUR_2387,Cortex,30.22,59.75,Mus musculus
NEUR_2569,Thalamus,44.89,83.21,Macaca mulatta
NEUR_8165,Cerebellum,53.09,74.12,Rattus norvegicus
NEUR_8713,Cortex,133.43,80.78,Rattus norvegicus
NEUR_2582,Amygdala,36.76,56.38,Rattus norvegicus
NEUR_9377,Cerebellum,115.59,94.33,Macaca mulatta
NEUR_4873,Hypothalamus,121.2,110.39,Rattus norvegicus
NEUR_5870,Striatum,102.75,37.19,Danio rerio
NEUR_3617,Amygdala,127.05,49.85,Danio rerio
NEUR_9021,Striatum,21.42,111.0,Danio rerio
NEUR_7235,Cerebellum,37.37,69.25,Rattus norvegicus
NEUR_5400,Striatum,111.86,63.74,Rattus norvegicus
NEUR_9444,Amygdala,125.72,51.21,Rattus norvegicus
NEUR_6985,Amygdala,91.42,55.07,Danio rerio
NEUR_2292,Amygdala,6.26,63.84,Rattus norvegicus
NEUR_7467,Hippocampus,46.83,25.8,Macaca mulatta
NEUR_3517,Hypothalamus,110.09,113.71,Rattus norvegicus
NEUR_1276,Cerebellum,50.24,39.86,Mus musculus
NEUR_8751,Thalamus,126.17,70.36,Macaca mulatta
NEUR_2371,Amygdala,24.24,61.61,Mus musculus
NEUR_2690,Amygdala,111.87,93.72,Mus musculus
NEUR_5400,Striatum,32.55,27.23,Rattus norvegicus
NEUR_2717,Thalamus,132.2,105.3,Mus musculus
NEUR_8211,Striatum,9.92,116.44,Mus musculus
NEUR_9094,Cortex,68.69,34.78,Macaca mulatta
NEUR_3818,Thalamus,57.29,60.48,Danio rerio
NEUR_1116,Cortex,148.42,65.56,Macaca mulatta
NEUR_3898,Hippocampus,106.68,118.42,Mus musculus
NEUR_2766,Hippocampus,125.13,48.96,Rattus norvegicus
NEUR_7420,Amygdala,84.8,115.72,Danio rerio
NEUR_5607,Cortex,51.27,23.83,Rattus norvegicus
NEUR_3839,Cortex,47.23,76.29,Danio rerio
NEUR_8569,Cortex,58.16,104.48,Danio rerio
NEUR_4085,Hypothalamus,18.25,25.61,Rattus norvegicus
NEUR_2927,Striatum,21.28,59.29,Mus musculus
NEUR_2675,Thalamus,133.33,69.24,Mus musculus
NEUR_6645,Striatum,81.5,60.59,Rattus norvegicus
NEUR_6217,Amygdala,95.05,16.96,Mus musculus
NEUR_6765,Cortex,3.68,100.87,Rattus norvegicus
NEUR_8052,Cerebellum,114.64,94.2,Macaca mulatta
NEUR_5909,Hypothalamus,76.96,35.27,Rattus norvegicus
NEUR_2415,Thalamus,116.83,81.29,Macaca mulatta
NEUR_3460,Cortex,68.97,10.46,Danio rerio
NEUR_4164,Cerebellum,53.6,25.71,Mus musculus
NEUR_2237,Cerebellum,123.69,110.55,Danio rerio
NEUR_2748,Cortex,25.65,49.24,Rattus norvegicus
NEUR_7478,Hippocampus,39.7,69.66,Mus musculus
NEUR_9974,Striatum,18.42,119.15,Rattus norvegicus
NEUR_1768,Cerebellum,141.07,21.85,Macaca mulatta
NEUR_7069,Thalamus,104.04,46.94,Mus musculus
NEUR_3459,Cerebellum,121.51,40.22,Macaca mulatta
NEUR_8418,Cerebellum,93.6,94.37,Rattus norvegicus
NEUR_9935,Striatum,136.23,40.65,Rattus norvegicus
NEUR_2602,Hippocampus,29.01,78.13,Macaca mulatta
NEUR_6457,Hippocampus,87.89,78.65,Mus musculus
NEUR_2939,Hypothalamus,115.74,71.85,Macaca mulatta
NEUR_7055,Striatum,16.14,107.6,Macaca mulatta
NEUR_2500,Hypothalamus,74.26,109.99,Macaca mulatta
NEUR_6346,Cerebellum,2.51,59.04,Macaca mulatta
NEUR_6143,Striatum,131.01,52.22,Danio rerio
NEUR_5479,Striatum,115.42,109.5,Mus musculus
NEUR_2740,Hippocampus,63.09,77.8,Mus musculus
NEUR_5011,Amygdala,120.56,94.11,Danio rerio
NEUR_6715,Hippocampus,145.42,40.3,Rattus norvegicus
NEUR_1916,Thalamus,78.01,38.23,Mus musculus
NEUR_2596,Cerebellum,91.24,95.91,Danio rerio
NEUR_1431,Cerebellum,106.66,58.07,Mus musculus
NEUR_4835,Amygdala,147.66,100.23,Mus musculus
NEUR_8802,Hippocampus,137.25,44.29,Rattus norvegicus
NEUR_6802,Amygdala,46.22,20.21,Macaca mulatta
