neuron_id,region,firing_rate_hz,spike_amplitude_mv,subject_species
NEUR_8273,Cortex,138.94,67.19,Danio rerio
NEUR_7248,Amygdala,3.62,28.1,Macaca mulatta
NEUR_4228,Cortex,58.83,13.77,Rattus norvegicus
NEUR_5039,Hypothalamus,2.33,14.31,Mus musculus
NEUR_4837,Amygdala,5.83,30.88,Macaca mulatta
NEUR_4236,Amygdala,37.09,105.85,Rattus norvegicus
NEUR_6437,Hypothalamus,64.11,70.92,Macaca mulatta
NEUR_1091,Amygdala,72.66,70.5,Danio rerio
NEUR_7587,Amygdala,66.25,67.54,Mus musculus
NEUR_8322,Striatum,80.77,77.13,Mus musculus
NEUR_6931,Cortex,37.84,35.93,Rattus norvegicus
NEUR_5452,Hippocampus,34.41,55.29,Mus musculus
NEUR_7689,Cerebellum,127.82,22.89,Danio rerio
NEUR_7588,Cerebellum,109.27,22.09,Mus musculus
NEUR_9275,Striatum,116.18,110.81,Danio rerio
NEUR_2618,Cerebellum,73.8,113.29,Mus musculus
NEUR_1461,Cerebellum,118.0,50.12,Macaca mulatta
NEUR_2667,Thalamus,144.0,75.93,Danio rerio
NEUR_5313,Cerebellum,102.55,23.7,Rattus norvegicus
NEUR_8912,Cerebellum,135.37,90.05,Macaca mulatta
NEUR_5577,Hypothalamus,69.52,26.71,Danio rerio
NEUR_3194,Cortex,92.75,79.5,Macaca mulatta
NEUR_9870,Amygdala,60.16,86.04,Rattus norvegicus
NEUR_7926,Striatum,88.04,34.23,Macaca mulatta
NEUR_5771,Amygdala,29.36,92.01,Macaca mulatta
NEUR_5464,Striatum,52.58,100.53,Danio rerio
NEUR_1148,Thalamus,59.56,104.92,Rattus norvegicus
NEUR_9102,Cortex,131.58,53.24,Rattus norvegicus
NEUR_8879,Hypothalamus,35.83,15.39,Rattus norvegicus
NEUR_5255,Striatum,106.38,107.46,Rattus norvegicus
NEUR_3930,Cerebellum,7.29,51.49,Danio rerio
NEUR_4777,Thalamus,39.41,27.01,Danio rerio
NEUR_9375,Cerebellum,101.78,79.21,Macaca mulatta
NEUR_5390,Cortex,11.52,104.82,Macaca mulatta
NEUR_7244,Striatum,83.59,40.98,Rattus norvegicus
NEUR_7661,Thalamus,32.61,98.06,Danio rerio
NEUR_8982,Cortex,17.52,26.78,Mus musculus
