neuron_id,region,firing_rate_hz,spike_amplitude_mv,subject_species
NEUR_1779,Hippocampus,62.77,33.56,Mus musculus
NEUR_5692,Striatum,65.92,56.82,Rattus norvegicus
NEUR_8857,Thalamus,40.6,90.45,Mus musculus
NEUR_9785,Cortex,116.83,41.95,Danio rerio
NEUR_9016,Striatum,103.35,28.27,Mus musculus
NEUR_1788,Cerebellum,141.67,30.11,Mus musculus
NEUR_9486,Striatum,78.65,72.73,Danio rerio
NEUR_3860,Amygdala,133.21,34.03,Macaca mulatta
NEUR_3301,Striatum,90.34,75.25,Danio rerio
NEUR_1832,Hippocampus,123.61,30.17,Macaca mulatta
NEUR_1543,Striatum,36.36,51.52,Mus musculus
NEUR_8408,Striatum,63.37,23.16,Macaca mulatta
NEUR_3152,Striatum,47.3,55.24,Rattus norvegicus
NEUR_3518,Hypothalamus,145.8,13.76,Macaca mulatta
NEUR_6677,Thalamus,31.77,74.29,Macaca mulatta
NEUR_1996,Cortex,84.62,107.76,Mus musculus
NEUR_8181,Striatum,21.53,54.02,Macaca mulatta
NEUR_1753,Thalamus,149.06,49.88,Mus musculus
NEUR_6798,Hypothalamus,74.86,64.61,Rattus norvegicus
NEUR_5010,Amygdala,148.65,13.73,Rattus norvegicus
NEUR_2278,Hypothalamus,76.82,100.52,Danio rerio
NEUR_5324,Thalamus,118.37,62.18,Danio rerio
NEUR_2831,Hippocampus,79.78,45.36,Danio rerio
NEUR_9295,Cortex,92.57,66.01,Mus musculus
NEUR_7417,Cortex,55.34,86.47,Danio rerio
NEUR_1096,Cortex,22.55,20.75,Macaca mulatta
NEUR_8583,Amygdala,57.56,30.63,Mus musculus
NEUR_2281,Hypothalamus,76.29,119.5,Macaca mulatta
NEUR_6111,Cortex,96.43,66.36,Danio rerio
NEUR_3987,Hippocampus,83.52,103.92,Mus musculus
NEUR_2135,Hypothalamus,123.0,114.95,Danio rerio
NEUR_7887,Cerebellum,43.82,40.0,Danio rerio
NEUR_5739,Amygdala,99.02,83.66,Rattus norvegicus
NEUR_3601,Thalamus,63.36,113.15,Macaca mulatta
NEUR_9125,Striatum,25.05,79.35,Mus musculus
NEUR_9663,Hippocampus,87.38,58.94,Macaca mulatta
NEUR_6681,Thalamus,71.67,90.88,Danio rerio
NEUR_4937,Cerebellum,67.41,114.17,Danio rerio
NEUR_2699,Cortex,57.16,106.31,Danio rerio
NEUR_7987,Hypothalamus,68.07,12.74,Mus musculus
NEUR_2173,Cortex,57.36,13.93,Macaca mulatta
NEUR_2488,Cortex,54.24,38.27,Rattus norvegicus
NEUR_7790,Hippocampus,98.72,101.22,Danio rerio
NEUR_5449,Thalamus,110.58,103.88,Danio rerio
NEUR_3079,Hypothalamus,83.93,105.19,Rattus norvegicus
NEUR_9945,Thalamus,84.71,105.01,Macaca mulatta
NEUR_7596,Hippocampus,11.4,82.14,Macaca mulatta
NEUR_8123,Thalamus,62.54,40.69,Danio rerio
NEUR_9484,Striatum,60.06,13.35,Macaca mulatta
NEUR_7976,Hypothalamus,24.91,16.44,Danio rerio
NEUR_6326,Hypothalamus,65.87,51.75,Mus musculus
NEUR_6825,Amygdala,119.84,11.3,Danio rerio
NEUR_1927,Cortex,1.82,90.5,Mus musculus
NEUR_2890,Striatum,41.18,10.84,Danio rerio
NEUR_4257,Hippocampus,75.57,84.84,Mus musculus
NEUR_3311,Cortex,146.57,108.13,Rattus norvegicus
NEUR_8696,Cerebellum,102.37,24.74,Danio rerio
NEUR_6651,Thalamus,119.28,31.66,Macaca mulatta
NEUR_7264,Cerebellum,97.63,78.64,Macaca mulatta
NEUR_2929,Thalamus,73.17,107.44,Mus musculus
NEUR_1593,Cortex,87.65,80.91,Rattus norvegicus
NEUR_2716,Thalamus,27.81,27.3,Rattus norvegicus
NEUR_6299,Hippocampus,2.47,34.49,Mus musculus
NEUR_6836,Thalamus,22.83,116.42,Rattus norvegicus
NEUR_5514,Amygdala,30.03,12.3,Rattus norvegicus
NEUR_4196,Cerebellum,66.96,14.07,Mus musculus
NEUR_6697,Thalamus,129.74,25.81,Danio rerio
NEUR_7189,Cerebellum,63.86,79.96,Danio rerio
NEUR_4799,Amygdala,44.33,42.54,Mus musculus
NEUR_9509,Thalamus,48.67,18.1,Macaca mulatta
NEUR_9212,Thalamus,7.53,36.53,Rattus norvegicus
NEUR_4694,Striatum,119.15,54.43,Rattus norvegicus
NEUR_4494,Striatum,14.03,42.46,Danio rerio
NEUR_3825,Amygdala,128.28,118.13,Macaca mulatta
NEUR_1468,Thalamus,38.77,70.89,Macaca mulatta
NEUR_3020,Amygdala,110.24,77.92,Danio rerio
NEUR_6125,Hypothalamus,2.31,90.07,Rattus norvegicus
NEUR_3125,Amygdala,32.02,36.39,Rattus norvegicus
NEUR_2142,Cortex,91.17,105.32,Mus musculus
NEUR_8915,Hypothalamus,94.04,110.66,Mus musculus
NEUR_1253,Cortex,35.32,83.14,Rattus norvegicus
NEUR_1811,Hippocampus,61.82,25.79,Mus musculus
NEUR_5153,Cortex,61.41,65.54,Rattus norvegicus
NEUR_8227,Cerebellum,71.77,16.06,Rattus norvegicus
NEUR_3495,Hippocampus,93.07,21.21,Rattus norvegicus
NEUR_3256,Cerebellum,54.7,85.23,Macaca mulatta
NEUR_1683,Hippocampus,88.82,52.13,Mus musculus
NEUR_3011,Striatum,29.03,97.0,Macaca mulatta
NEUR_7120,Cerebellum,75.63,45.86,Macaca mulatta
NEUR_5396,Hippocampus,77.0,115.73,Macaca mulatta
NEUR_6795,Thalamus,124.44,17.4,Macaca mulatta
NEUR_7359,Cortex,29.46,114.2,Rattus norvegicus
NEUR_7711,Cortex,102.24,54.86,Mus musculus
NEUR_1525,Amygdala,99.03,66.49,Rattus norvegicus
NEUR_6601,Cortex,49.91,91.37,Rattus norvegicus
NEUR_5736,Hippocampus,103.81,10.74,Danio rerio
NEUR_4717,Hippocampus,117.19,83.86,Danio rerio
NEUR_4070,Thalamus,62.94,90.96,Macaca mulatta
NEUR_4071,Amygdala,95.31,89.57,Mus musculus
NEUR_4294,Amygdala,125.63,52.38,Mus musculus
NEUR_6025,Thalamus,142.19,36.42,Mus musculus
NEUR_6585,Striatum,147.36,26.65,Mus musculus
NEUR_8218,Amygdala,60.72,11.76,Rattus norvegicus
NEUR_5401,Thalamus,87.78,82.79,Mus musculus
NEUR_9983,Hippocampus,16.13,42.91,Macaca mulatta
NEUR_4113,Hypothalamus,72.24,80.57,Danio rerio
NEUR_2106,Thalamus,75.32,88.91,Rattus norvegicus
NEUR_6021,Cortex,55.76,30.47,Macaca mulatta
NEUR_5136,Cortex,71.03,21.81,Macaca mulatta
NEUR_3151,Thalamus,59.77,41.86,Macaca mulatta
NEUR_3760,Cortex,32.59,17.01,Rattus norvegicus
NEUR_7016,Hypothalamus,149.47,50.88,Danio rerio
NEUR_5436,Striatum,108.0,69.96,Danio rerio
NEUR_9451,Thalamus,46.55,12.94,Danio rerio
NEUR_3666,Striatum,136.76,70.49,Macaca mulatta
NEUR_4246,Hippocampus,106.96,60.55,Macaca mulatta
NEUR_3877,Cerebellum,93.55,87.42,Rattus norvegicus
NEUR_6589,Cerebellum,84.08,64.11,Macaca mulatta
NEUR_2255,Hypothalamus,147.23,107.63,Mus musculus
NEUR_9700,Amygdala,47.83,49.44,Macaca mulatta
NEUR_3096,Hippocampus,29.5,23.8,Macaca mulatta
NEUR_8582,Cortex,141.91,47.17,Rattus norvegicus
NEUR_2218,Thalamus,111.54,56.49,Mus musculus
NEUR_3262,Cerebellum,94.52,113.93,Rattus norvegicus
NEUR_3527,Amygdala,132.59,69.47,Mus musculus
NEUR_4719,Striatum,108.01,51.53,Danio rerio
NEUR_1202,Cerebellum,49.71,36.69,Macaca mulatta
NEUR_9178,Cerebellum,9.35,10.15,Danio rerio
NEUR_9865,Cortex,69.08,23.41,Rattus norvegicus
NEUR_4961,Hippocampus,84.32,92.35,Rattus norvegicus
NEUR_9560,Thalamus,37.21,68.04,Macaca mulatta
NEUR_6046,Cerebellum,39.37,20.54,Rattus norvegicus
NEUR_5885,Amygdala,136.01,76.56,Rattus norvegicus
NEUR_2861,Amygdala,24.3,23.63,Rattus norvegicus
NEUR_5683,Cerebellum,101.1,67.8,Mus musculus
NEUR_6995,Striatum,84.74,69.73,Danio rerio
NEUR_5789,Striatum,130.79,55.99,Macaca mulatta
NEUR_1533,Thalamus,44.48,62.58,Danio rerio
NEUR_4076,Cerebellum,11.83,99.17,Danio rerio
NEUR_8005,Hypothalamus,54.6,80.89,Rattus norvegicus
NEUR_6030,Thalamus,3.39,117.92,Danio rerio
NEUR_4701,Thalamus,58.14,63.49,Macaca mulatta
NEUR_3734,Striatum,95.14,83.42,Rattus norvegicus
NEUR_6997,Amygdala,148.45,74.68,Danio rerio
NEUR_8916,Striatum,57.79,87.27,Macaca mulatta
NEUR_5016,Cerebellum,60.12,31.2,Rattus norvegicus
NEUR_4783,Cerebellum,68.01,69.94,Danio rerio
NEUR_1411,Amygdala,81.1,66.03,Mus musculus
NEUR_6105,Amygdala,41.76,23.15,Danio rerio
NEUR_8758,Hypothalamus,133.12,100.63,Macaca mulatta
NEUR_6436,Amygdala,37.51,38.31,Rattus norvegicus
NEUR_4702,Cortex,20.66,24.35,Mus musculus
NEUR_9142,Thalamus,87.97,27.91,Danio rerio
NEUR_5396,Amygdala,67.77,93.76,Mus musculus
NEUR_1577,Cerebellum,134.98,83.75,Mus musculus
NEUR_1933,Hypothalamus,139.28,117.66,Macaca mulatta
NEUR_5830,Thalamus,26.09,72.82,Danio rerio
NEUR_8470,Cerebellum,73.3,63.53,Mus musculus
NEUR_9894,Amygdala,132.17,24.04,Macaca mulatta
NEUR_8163,Striatum,105.83,42.01,Rattus norvegicus
NEUR_1921,Amygdala,14.28,53.2,Rattus norvegicus
NEUR_1204,Cerebellum,118.83,81.25,Danio rerio
NEUR_1812,Cerebellum,38.86,72.46,Mus musculus
NEUR_4962,Cortex,103.22,51.71,Danio rerio
NEUR_2175,Amygdala,11.36,52.52,Macaca mulatta
NEUR_8606,Thalamus,43.07,58.99,Rattus norvegicus
NEUR_4129,Amygdala,134.31,60.44,Rattus norvegicus
NEUR_8801,Striatum,7.17,51.04,Macaca mulatta
NEUR_1702,Hypothalamus,53.51,91.16,Macaca mulatta
NEUR_6818,Cerebellum,98.19,54.93,Danio rerio
NEUR_6378,Amygdala,57.07,40.04,Mus musculus
NEUR_4590,Hippocampus,125.42,58.74,Macaca mulatta
NEUR_8666,Cortex,149.0,21.34,Danio rerio
NEUR_9908,Thalamus,31.11,11.63,Mus musculus
NEUR_2096,Striatum,27.0,86.85,Rattus norvegicus
NEUR_7706,Amygdala,81.7,13.8,Rattus norvegicus
NEUR_6565,Thalamus,104.61,11.74,Rattus norvegicus
NEUR_5923,Cortex,98.27,107.14,Macaca mulatta
NEUR_7881,Cortex,144.95,82.8,Rattus norvegicus
NEUR_2335,Hippocampus,20.56,104.88,Rattus norvegicus
NEUR_9616,Hypothalamus,61.65,82.57,Macaca mulatta
NEUR_1489,Hippocampus,44.26,10.5,Mus musculus
NEUR_3248,Hippocampus,124.48,12.19,Macaca mulatta
NEUR_1759,Thalamus,33.49,22.18,Macaca mulatta
NEUR_8438,Striatum,71.83,61.45,Danio rerio
NEUR_6380,Hypothalamus,31.07,42.02,Mus musculus
NEUR_9154,Striatum,108.14,55.86,Macaca mulatta
NEUR_4973,Hypothalamus,34.25,51.34,Danio rerio
NEUR_1498,Amygdala,56.84,88.22,Danio rerio
NEUR_2097,Thalamus,17.41,33.25,Macaca mulatta
NEUR_3960,Thalamus,146.18,50.64,Danio rerio
