neuron_id,region,firing_rate_hz,spike_amplitude_mv,subject_species
NEUR_5276,Amygdala,130.22,32.85,Macaca mulatta
NEUR_6713,Hippocampus,15.95,103.52,Macaca mulatta
NEUR_8417,Cortex,101.12,112.31,Danio rerio
NEUR_7418,Striatum,3.57,15.28,Rattus norvegicus
NEUR_4358,Striatum,42.12,19.21,Rattus norvegicus
NEUR_7036,Thalamus,114.23,73.99,Danio rerio
NEUR_9143,Hippocampus,39.11,100.31,Mus musculus
NEUR_9086,Cerebellum,35.97,17.75,Danio rerio
NEUR_2162,Cortex,35.34,22.85,Mus musculus
NEUR_2304,Striatum,81.99,47.72,Danio rerio
NEUR_4252,Striatum,67.31,78.92,Rattus norvegicus
NEUR_6258,Amygdala,100.24,82.19,Macaca mulatta
NEUR_5562,Cortex,10.49,62.1,Rattus norvegicus
NEUR_4698,Cerebellum,134.6,110.4,Macaca mulatta
NEUR_6640,Thalamus,135.06,43.6,Danio rerio
NEUR_4075,Hypothalamus,92.97,31.12,Mus musculus
NEUR_9105,Hippocampus,48.37,66.39,Rattus norvegicus
NEUR_1467,Hippocampus,108.06,80.07,Rattus norvegicus
NEUR_2262,Amygdala,12.73,25.33,Rattus norvegicus
NEUR_7950,Amygdala,71.73,111.68,Mus musculus
NEUR_9701,Thalamus,56.42,20.47,Macaca mulatta
NEUR_8156,Cerebellum,52.69,71.46,Macaca mulatta
NEUR_1219,Cortex,99.2,74.63,Mus musculus
NEUR_7813,Amygdala,45.7,100.17,Macaca mulatta
NEUR_1613,Hypothalamus,145.19,113.63,Macaca mulatta
NEUR_8215,Cortex,2.26,111.87,Rattus norvegicus
NEUR_4058,Thalamus,138.6,84.64,Danio rerio
NEUR_5832,Hypothalamus,73.55,75.57,Macaca mulatta
NEUR_4171,Hippocampus,23.05,41.63,Danio rerio
NEUR_5003,Striatum,69.52,98.35,Mus musculus
NEUR_6006,Striatum,87.24,44.1,Macaca mulatta
NEUR_1740,Hypothalamus,80.35,85.95,Macaca mulatta
NEUR_8229,Hippocampus,121.57,48.17,Danio rerio
NEUR_5093,Hypothalamus,42.01,97.83,Mus musculus
NEUR_5795,Hypothalamus,117.21,21.79,Rattus norvegicus
