neuron_id,region,firing_rate_hz,spike_amplitude_mv,subject_species
NEUR_9065,Cerebellum,43.15,20.3,Mus musculus
NEUR_1153,Cortex,69.83,56.33,Rattus norvegicus
NEUR_9099,Hippocampus,36.0,49.19,Danio rerio
NEUR_9222,Cerebellum,49.29,94.92,Rattus norvegicus
NEUR_1387,Cortex,88.6,112.36,Danio rerio
NEUR_3102,Hippocampus,37.87,59.34,Danio rerio
NEUR_3865,Hypothalamus,48.37,101.65,Mus musculus
NEUR_7050,Hypothalamus,26.8,29.71,Danio rerio
NEUR_9794,Striatum,60.82,92.38,Danio rerio
NEUR_1344,Cerebellum,149.49,20.47,Macaca mulatta
NEUR_7802,Hypothalamus,20.94,87.99,Mus musculus
NEUR_9849,Thalamus,101.86,30.29,Rattus norvegicus
NEUR_8267,Striatum,19.33,48.33,Rattus norvegicus
NEUR_4352,Thalamus,96.29,44.46,Mus musculus
NEUR_2815,Cortex,36.23,118.35,Macaca mulatta
NEUR_6797,Thalamus,13.64,80.85,Rattus norvegicus
NEUR_9273,Cortex,132.17,113.34,Rattus norvegicus
NEUR_1490,Amygdala,136.14,99.7,Rattus norvegicus
NEUR_7250,Thalamus,112.11,15.47,Macaca mulatta
NEUR_4408,Amygdala,72.77,64.71,Mus musculus
NEUR_6111,Hippocampus,125.06,44.61,Macaca mulatta
NEUR_7559,Hippocampus,33.75,50.15,Macaca mulatta
NEUR_7289,Amygdala,52.76,77.75,Mus musculus
NEUR_1964,Cortex,121.52,105.92,Danio rerio
NEUR_9035,Amygdala,100.8,38.97,Danio rerio
NEUR_8549,Amygdala,16.85,83.14,Rattus norvegicus
NEUR_1765,Thalamus,111.34,77.77,Rattus norvegicus
NEUR_7972,Amygdala,39.59,74.7,Macaca mulatta
NEUR_8573,Cortex,106.07,114.59,Rattus norvegicus
NEUR_5782,Hippocampus,139.32,44.55,Danio rerio
NEUR_2526,Striatum,14.15,98.25,Danio rerio
NEUR_8874,Cerebellum,6.14,86.98,Danio rerio
NEUR_9236,Hypothalamus,96.25,113.84,Rattus norvegicus
NEUR_1016,Amygdala,133.48,41.84,Danio rerio
NEUR_6941,Thalamus,106.08,114.47,Danio rerio
NEUR_1296,Striatum,0.32,78.22,Mus musculus
NEUR_7004,Cortex,5.22,54.16,Danio rerio
NEUR_1833,Thalamus,65.24,86.74,Mus musculus
NEUR_9946,Hippocampus,35.67,73.0,Rattus norvegicus
