neuron_id,region,firing_rate_hz,spike_amplitude_mv,subject_species
NEUR_2844,Cerebellum,107.79,89.08,Rattus norvegicus
NEUR_8855,Cerebellum,8.03,116.09,Danio rerio
NEUR_7326,Hypothalamus,81.35,77.24,Danio rerio
NEUR_5490,Cerebellum,109.18,13.05,Danio rerio
NEUR_9207,Hypothalamus,145.04,82.18,Mus musculus
NEUR_7889,Cerebellum,146.39,35.53,Rattus norvegicus
NEUR_9255,Hypothalamus,57.37,111.32,Mus musculus
NEUR_9727,Cortex,134.83,98.56,Danio rerio
NEUR_2447,Hippocampus,126.94,26.56,Mus musculus
NEUR_4758,Hypothalamus,90.05,90.27,Rattus norvegicus
NEUR_1730,Hypothalamus,103.78,46.46,Macaca mulatta
NEUR_3314,Thalamus,113.1,100.71,Danio rerio
NEUR_3168,Cortex,54.37,15.82,Mus musculus
NEUR_3712,Cerebellum,84.17,91.26,Macaca mulatta
NEUR_8433,Thalamus,86.75,84.98,Macaca mulatta
NEUR_4558,Hippocampus,20.15,89.51,Danio rerio
NEUR_7542,Amygdala,83.15,14.47,Mus musculus
NEUR_1521,Hypothalamus,24.16,17.39,Danio rerio
NEUR_9774,Cortex,133.87,71.27,Danio rerio
NEUR_6394,Hippocampus,58.04,21.19,Mus musculus
NEUR_4931,Hypothalamus,12.28,91.69,Macaca mulatta
NEUR_5947,Hypothalamus,129.21,90.06,Rattus norvegicus
NEUR_9671,Hippocampus,134.44,39.43,Danio rerio
NEUR_3081,Hypothalamus,74.85,104.74,Rattus norvegicus
NEUR_8892,Amygdala,10.47,109.32,Mus musculus
NEUR_8591,Hypothalamus,68.18,23.93,Rattus norvegicus
NEUR_1701,Striatum,39.82,38.28,Rattus norvegicus
NEUR_7585,Cerebellum,64.12,25.63,Macaca mulatta
NEUR_2361,Hippocampus,102.04,116.84,Rattus norvegicus
NEUR_6840,Cerebellum,94.48,93.61,Danio rerio
NEUR_1266,Cerebellum,32.24,30.86,Mus musculus
NEUR_5084,Cerebellum,71.34,27.38,Danio rerio
NEUR_4415,Hippocampus,57.66,24.32,Danio rerio
NEUR_2004,Thalamus,97.26,74.1,Mus musculus
NEUR_7672,Amygdala,117.63,50.43,Macaca mulatta
NEUR_1280,Hypothalamus,76.33,45.26,Macaca mulatta
NEUR_5074,Cortex,126.64,46.18,Macaca mulatta
NEUR_9255,Cerebellum,3.7,101.02,Danio rerio
NEUR_7387,Cortex,10.78,88.25,Mus musculus
NEUR_7692,Hypothalamus,72.58,38.22,Mus musculus
NEUR_2732,Thalamus,5.57,100.41,Macaca mulatta
NEUR_5834,Thalamus,41.03,79.1,Macaca mulatta
NEUR_9065,Cerebellum,63.46,110.12,Macaca mulatta
NEUR_7285,Striatum,43.82,44.15,Macaca mulatta
NEUR_1498,Cerebellum,60.64,84.32,Danio rerio
NEUR_9605,Cerebellum,46.75,32.36,Mus musculus
NEUR_4587,Cerebellum,147.74,19.3,Macaca mulatta
NEUR_9435,Cortex,29.35,63.49,Danio rerio
NEUR_3475,Hypothalamus,140.75,70.65,Mus musculus
NEUR_8966,Amygdala,140.41,72.63,Danio rerio
NEUR_1142,Striatum,62.83,16.58,Mus musculus
NEUR_6822,Hippocampus,23.89,35.76,Rattus norvegicus
NEUR_2753,Hippocampus,41.83,105.95,Mus musculus
NEUR_4702,Cortex,139.78,16.93,Mus musculus
NEUR_1971,Cortex,98.43,56.9,Macaca mulatta
NEUR_9873,Cerebellum,122.58,23.25,Mus musculus
NEUR_1961,Hypothalamus,15.26,66.48,Danio rerio
NEUR_7883,Thalamus,78.9,52.96,Macaca mulatta
NEUR_4440,Thalamus,146.15,66.83,Danio rerio
NEUR_7934,Hippocampus,75.69,93.64,Mus musculus
NEUR_6778,Hypothalamus,54.39,33.34,Rattus norvegicus
NEUR_3055,Cerebellum,118.44,81.74,Mus musculus
NEUR_5694,Hippocampus,1.02,32.48,Rattus norvegicus
NEUR_7117,Cerebellum,15.81,107.43,Rattus norvegicus
NEUR_3146,Striatum,2.18,86.45,Macaca mulatta
NEUR_8371,Thalamus,102.66,108.27,Rattus norvegicus
NEUR_1013,Striatum,54.41,21.67,Mus musculus
NEUR_5244,Thalamus,63.17,82.91,Danio rerio
NEUR_9223,Amygdala,75.45,119.56,Danio rerio
NEUR_1078,Hypothalamus,45.44,66.02,Rattus norvegicus
NEUR_6430,Thalamus,33.77,116.23,Macaca mulatta
NEUR_8427,Hypothalamus,117.52,83.65,Macaca mulatta
NEUR_4542,Cerebellum,27.3,62.46,Macaca mulatta
NEUR_2674,Cortex,145.37,23.33,Mus musculus
NEUR_5738,Hypothalamus,64.35,117.23,Rattus norvegicus
NEUR_1042,Hypothalamus,124.91,103.56,Mus musculus
NEUR_1036,Striatum,132.31,107.52,Macaca mulatta
NEUR_4281,Cortex,117.4,94.95,Rattus norvegicus
NEUR_9396,Hypothalamus,53.07,92.54,Danio rerio
NEUR_1324,Cortex,147.6,35.02,Danio rerio
NEUR_9255,Cortex,36.18,107.82,Macaca mulatta
NEUR_8556,Amygdala,49.59,114.24,Macaca mulatta
NEUR_1621,Amygdala,96.84,25.07,Mus musculus
NEUR_8008,Thalamus,149.61,35.82,Rattus norvegicus
NEUR_3706,Thalamus,56.07,62.81,Danio rerio
NEUR_4459,Striatum,11.23,116.89,Macaca mulatta
NEUR_5625,Thalamus,96.1,10.71,Macaca mulatta
NEUR_7083,Amygdala,66.38,14.01,Macaca mulatta
NEUR_1223,Hypothalamus,77.14,72.49,Mus musculus
NEUR_6358,Cerebellum,51.38,92.86,Macaca mulatta
NEUR_5096,Thalamus,135.68,98.08,Danio rerio
NEUR_5376,Cerebellum,99.38,95.28,Danio rerio
NEUR_4646,Hippocampus,130.68,101.75,Danio rerio
NEUR_4926,Amygdala,31.58,53.02,Rattus norvegicus
NEUR_4129,Cortex,49.49,90.06,Macaca mulatta
NEUR_9800,Cerebellum,98.42,80.58,Macaca mulatta
NEUR_1784,Striatum,95.53,114.45,Mus musculus
NEUR_1717,Hippocampus,147.07,41.29,Mus musculus
NEUR_9231,Cerebellum,107.12,55.98,Danio rerio
NEUR_9103,Cerebellum,115.1,25.18,Danio rerio
NEUR_4201,Hippocampus,94.1,75.37,Macaca mulatta
NEUR_7122,Cerebellum,125.08,19.18,Macaca mulatta
NEUR_1813,Hypothalamus,122.06,54.61,Danio rerio
NEUR_7138,Cerebellum,72.97,101.88,Danio rerio
NEUR_7041,Amygdala,134.33,106.8,Rattus norvegicus
NEUR_9671,Thalamus,143.09,112.72,Rattus norvegicus
NEUR_6857,Hippocampus,84.8,78.06,Macaca mulatta
NEUR_1764,Hypothalamus,128.98,43.17,Danio rerio
NEUR_9802,Amygdala,149.37,87.7,Rattus norvegicus
NEUR_9701,Cerebellum,114.72,34.56,Macaca mulatta
NEUR_5915,Hypothalamus,26.17,30.52,Mus musculus
NEUR_8593,Striatum,139.88,55.6,Macaca mulatta
NEUR_8779,Cerebellum,32.53,111.16,Danio rerio
