neuron_id,region,firing_rate_hz,spike_amplitude_mv,subject_species
NEUR_6966,Cerebellum,94.58,68.11,Rattus norvegicus
NEUR_9529,Amygdala,4.13,118.27,Rattus norvegicus
NEUR_7753,Hypothalamus,24.6,117.43,Macaca mulatta
NEUR_5889,Amygdala,141.06,49.39,Mus musculus
NEUR_8011,Thalamus,126.88,76.97,Macaca mulatta
NEUR_4313,Hypothalamus,27.17,42.91,Macaca mulatta
NEUR_8760,Amygdala,113.74,72.89,Rattus norvegicus
NEUR_7785,Striatum,129.58,24.07,Macaca mulatta
NEUR_2366,Hypothalamus,58.33,38.89,Macaca mulatta
NEUR_8831,Hippocampus,110.37,108.23,Rattus norvegicus
NEUR_3415,Hippocampus,19.6,89.78,Mus musculus
NEUR_2655,Cerebellum,93.01,111.69,Macaca mulatta
NEUR_1886,Hypothalamus,88.53,22.77,Macaca mulatta
NEUR_2865,Hypothalamus,46.34,116.64,Macaca mulatta
NEUR_5817,Amygdala,132.09,17.91,Danio rerio
NEUR_4114,Cerebellum,111.53,105.7,Rattus norvegicus
NEUR_7105,Striatum,57.45,85.46,Macaca mulatta
NEUR_7644,Hippocampus,141.15,36.01,Macaca mulatta
NEUR_4773,Cerebellum,6.53,107.15,Danio rerio
NEUR_9737,Hypothalamus,52.49,15.26,Rattus norvegicus
NEUR_2301,Cortex,64.47,36.46,Mus musculus
NEUR_5001,Cerebellum,145.03,30.66,Mus musculus
NEUR_2988,Hippocampus,7.56,86.39,Rattus norvegicus
NEUR_1848,Striatum,100.37,97.39,Rattus norvegicus
NEUR_9391,Thalamus,146.66,97.29,Macaca mulatta
NEUR_4254,Cortex,117.93,95.81,Rattus norvegicus
NEUR_7306,Hippocampus,122.2,81.33,Danio rerio
NEUR_7261,Striatum,61.62,78.47,Mus musculus
NEUR_3969,Amygdala,141.4,13.02,Macaca mulatta
NEUR_2857,Hippocampus,49.0,46.04,Danio rerio
NEUR_9117,Cerebellum,118.69,55.55,Macaca mulatta
NEUR_9505,Thalamus,72.42,24.2,Macaca mulatta
NEUR_6940,Striatum,147.97,77.48,Rattus norvegicus
NEUR_8843,Cortex,49.95,84.55,Macaca mulatta
NEUR_1806,Hippocampus,99.33,99.44,Danio rerio
NEUR_6481,Thalamus,73.66,29.11,Rattus norvegicus
NEUR_3015,Striatum,63.03,116.82,Rattus norvegicus
NEUR_7615,Striatum,42.75,33.51,Mus musculus
NEUR_7780,Striatum,65.62,54.45,Macaca mulatta
NEUR_4867,Striatum,15.67,102.57,Rattus norvegicus
NEUR_2727,Cortex,119.74,22.06,Mus musculus
NEUR_3965,Hippocampus,23.49,28.2,Danio rerio
NEUR_2711,Cerebellum,145.99,116.24,Mus musculus
NEUR_3846,Cerebellum,43.73,70.29,Rattus norvegicus
NEUR_3442,Cortex,102.97,43.92,Macaca mulatta
NEUR_3148,Cortex,108.63,89.92,Macaca mulatta
NEUR_9165,Hypothalamus,121.94,110.37,Macaca mulatta
NEUR_8444,Cerebellum,38.24,17.31,Rattus norvegicus
NEUR_5762,Thalamus,21.79,93.09,Mus musculus
NEUR_5529,Cortex,67.27,116.45,Danio rerio
NEUR_7944,Amygdala,119.47,114.48,Rattus norvegicus
NEUR_2555,Hypothalamus,73.12,40.46,Danio rerio
NEUR_9529,Hippocampus,56.44,112.7,Rattus norvegicus
NEUR_6436,Cerebellum,50.01,19.04,Danio rerio
NEUR_7920,Amygdala,111.61,51.63,Mus musculus
NEUR_6538,Amygdala,106.97,32.08,Rattus norvegicus
NEUR_4762,Hypothalamus,115.34,62.27,Macaca mulatta
NEUR_8882,Cortex,112.48,120.0,Rattus norvegicus
NEUR_5206,Hypothalamus,132.98,55.98,Rattus norvegicus
NEUR_6965,Cortex,117.9,37.17,Macaca mulatta
NEUR_4092,Striatum,61.48,61.95,Macaca mulatta
NEUR_7334,Hippocampus,66.96,26.65,Danio rerio
