neuron_id,region,firing_rate_hz,spike_amplitude_mv,subject_species
NEUR_1737,Striatum,14.73,38.85,Mus musculus
NEUR_3809,Amygdala,30.82,78.45,Rattus norvegicus
NEUR_5894,Hippocampus,97.26,94.52,Mus musculus
NEUR_5911,Hypothalamus,139.06,61.6,Danio rerio
NEUR_7724,Cortex,132.15,11.46,Mus musculus
NEUR_3523,Striatum,60.36,118.49,Rattus norvegicus
NEUR_6241,Striatum,78.52,46.49,Rattus norvegicus
NEUR_7812,Thalamus,138.28,63.28,Rattus norvegicus
NEUR_7528,Thalamus,130.2,60.43,Rattus norvegicus
NEUR_3876,Cerebellum,35.24,23.12,Macaca mulatta
NEUR_2370,Amygdala,120.56,15.75,Rattus norvegicus
NEUR_7141,Cerebellum,19.45,18.14,Danio rerio
NEUR_1202,Hippocampus,137.5,92.68,Rattus norvegicus
NEUR_1947,Hypothalamus,92.78,103.55,Macaca mulatta
NEUR_5499,Hippocampus,115.15,50.02,Mus musculus
NEUR_6589,Thalamus,18.44,17.09,Danio rerio
NEUR_3108,Striatum,96.22,98.95,Danio rerio
NEUR_3351,Thalamus,28.46,45.23,Danio rerio
NEUR_3098,Thalamus,122.95,69.64,Mus musculus
NEUR_8537,Cerebellum,102.77,92.66,Danio rerio
NEUR_3833,Thalamus,7.2,13.69,Mus musculus
NEUR_1819,Amygdala,106.7,39.02,Rattus norvegicus
NEUR_9104,Hypothalamus,14.16,110.52,Mus musculus
NEUR_2420,Hippocampus,124.08,59.09,Danio rerio
NEUR_8188,Amygdala,141.97,24.64,Danio rerio
NEUR_9852,Thalamus,27.84,59.46,Rattus norvegicus
NEUR_4713,Hippocampus,17.48,53.39,Danio rerio
NEUR_2779,Cortex,26.33,102.71,Rattus norvegicus
NEUR_4491,Hippocampus,113.91,72.46,Macaca mulatta
NEUR_3310,Thalamus,133.34,85.73,Danio rerio
NEUR_2882,Striatum,17.94,68.12,Rattus norvegicus
NEUR_5419,Amygdala,12.4,86.72,Danio rerio
NEUR_6317,Cerebellum,131.93,69.79,Danio rerio
NEUR_5380,Cerebellum,104.75,89.26,Danio rerio
NEUR_3415,Hippocampus,98.74,74.4,Danio rerio
NEUR_9861,Cortex,27.97,31.77,Rattus norvegicus
NEUR_9151,Cortex,146.51,112.87,Danio rerio
NEUR_7265,Thalamus,24.59,24.34,Mus musculus
NEUR_2464,Amygdala,15.63,76.11,Danio rerio
NEUR_4676,Striatum,2.61,90.21,Rattus norvegicus
NEUR_8965,Cerebellum,86.85,95.06,Macaca mulatta
NEUR_5104,Cerebellum,13.08,116.49,Mus musculus
NEUR_8618,Thalamus,6.32,22.47,Mus musculus
NEUR_8159,Hippocampus,144.6,32.41,Danio rerio
NEUR_1042,Hippocampus,27.52,55.34,Mus musculus
NEUR_9446,Hypothalamus,72.26,101.73,Macaca mulatta
NEUR_1057,Cerebellum,72.36,59.75,Macaca mulatta
NEUR_8014,Amygdala,49.33,59.79,Rattus norvegicus
NEUR_4399,Hippocampus,92.51,109.82,Mus musculus
NEUR_4832,Striatum,68.38,12.36,Rattus norvegicus
NEUR_2940,Cerebellum,124.32,29.97,Danio rerio
NEUR_5002,Cortex,147.89,100.74,Rattus norvegicus
NEUR_7586,Cerebellum,18.82,77.52,Mus musculus
NEUR_2340,Striatum,114.21,83.66,Macaca mulatta
NEUR_2225,Thalamus,62.56,93.21,Macaca mulatta
NEUR_5259,Hippocampus,56.19,41.16,Danio rerio
NEUR_3114,Cortex,33.94,72.21,Rattus norvegicus
NEUR_6469,Hippocampus,29.0,55.42,Rattus norvegicus
NEUR_4882,Hippocampus,55.83,91.33,Danio rerio
NEUR_3907,Striatum,22.84,70.11,Rattus norvegicus
NEUR_1033,Striatum,50.61,88.96,Danio rerio
NEUR_7341,Cerebellum,115.79,21.82,Rattus norvegicus
NEUR_2821,Amygdala,36.1,94.89,Rattus norvegicus
NEUR_9062,Striatum,49.77,55.25,Macaca mulatta
NEUR_5069,Striatum,8.9,106.77,Mus musculus
NEUR_5958,Hypothalamus,82.12,28.37,Macaca mulatta
NEUR_7717,Amygdala,135.23,54.23,Macaca mulatta
NEUR_7788,Amygdala,97.48,104.01,Rattus norvegicus
NEUR_4455,Amygdala,26.17,114.56,Macaca mulatta
NEUR_8661,Hippocampus,117.02,116.89,Rattus norvegicus
NEUR_4230,Hypothalamus,54.49,31.25,Danio rerio
NEUR_6951,Hippocampus,139.75,90.07,Rattus norvegicus
NEUR_4070,Amygdala,106.29,29.72,Rattus norvegicus
NEUR_7705,Thalamus,46.99,99.71,Danio rerio
NEUR_8411,Amygdala,28.54,36.97,Mus musculus
NEUR_7872,Amygdala,41.62,44.86,Mus musculus
NEUR_4965,Hippocampus,86.53,31.63,Macaca mulatta
NEUR_6985,Amygdala,120.22,70.13,Rattus norvegicus
NEUR_3972,Striatum,84.88,77.6,Danio rerio
NEUR_4039,Amygdala,2.25,38.8,Macaca mulatta
NEUR_5726,Cortex,86.68,51.56,Rattus norvegicus
NEUR_3496,Thalamus,14.05,22.5,Mus musculus
NEUR_3896,Hippocampus,24.95,34.17,Mus musculus
NEUR_4080,Hypothalamus,98.3,61.53,Danio rerio
NEUR_4834,Amygdala,10.59,99.49,Danio rerio
NEUR_8897,Thalamus,143.82,89.19,Danio rerio
NEUR_8207,Thalamus,98.66,30.21,Macaca mulatta
NEUR_4993,Hypothalamus,82.09,21.7,Mus musculus
