neuron_id,region,firing_rate_hz,spike_amplitude_mv,subject_species
NEUR_3394,Amygdala,96.23,94.5,Mus musculus
NEUR_7552,Amygdala,22.14,20.55,Danio rerio
NEUR_8328,Hypothalamus,137.2,92.27,Macaca mulatta
NEUR_2465,Thalamus,55.72,16.18,Mus musculus
NEUR_7847,Hippocampus,142.55,112.52,Mus musculus
NEUR_4750,Hypothalamus,142.36,44.48,Danio rerio
NEUR_5527,Hypothalamus,46.23,35.42,Mus musculus
NEUR_7926,Striatum,82.03,119.05,Macaca mulatta
NEUR_1871,Amygdala,139.29,34.3,Macaca mulatta
NEUR_2754,Amygdala,21.25,64.98,Rattus norvegicus
NEUR_9750,Cerebellum,6.91,12.28,Macaca mulatta
NEUR_8273,Amygdala,23.95,113.58,Danio rerio
NEUR_7813,Thalamus,100.0,93.28,Macaca mulatta
NEUR_9594,Thalamus,3.99,106.21,Macaca mulatta
NEUR_6424,Cerebellum,28.38,119.14,Rattus norvegicus
NEUR_6075,Amygdala,61.48,18.06,Danio rerio
NEUR_7059,Hippocampus,99.21,81.76,Macaca mulatta
NEUR_8570,Cortex,122.1,41.08,Danio rerio
NEUR_9566,Thalamus,102.96,81.4,Mus musculus
NEUR_7623,Thalamus,12.79,42.75,Mus musculus
NEUR_6514,Amygdala,129.12,116.07,Mus musculus
NEUR_5505,Striatum,36.76,79.78,Mus musculus
NEUR_4846,Cerebellum,106.66,42.76,Danio rerio
NEUR_2913,Cerebellum,86.61,65.46,Mus musculus
NEUR_9016,Striatum,133.55,110.37,Danio rerio
NEUR_2837,Hypothalamus,37.08,68.62,Danio rerio
NEUR_6709,Thalamus,134.56,36.38,Macaca mulatta
NEUR_2864,Hypothalamus,126.37,107.64,Rattus norvegicus
NEUR_1585,Cerebellum,125.29,56.03,Macaca mulatta
NEUR_7028,Cortex,29.19,45.59,Macaca mulatta
NEUR_7592,Striatum,20.57,58.99,Mus musculus
NEUR_8624,Thalamus,116.08,83.73,Danio rerio
NEUR_9556,Cerebellum,61.92,110.35,Rattus norvegicus
NEUR_1162,Cerebellum,54.03,51.25,Danio rerio
NEUR_9167,Cerebellum,79.53,114.71,Macaca mulatta
NEUR_5482,Hippocampus,74.92,109.69,Macaca mulatta
NEUR_9938,Cerebellum,47.73,119.83,Danio rerio
NEUR_6247,Hippocampus,133.93,42.58,Rattus norvegicus
NEUR_9376,Amygdala,115.25,25.16,Macaca mulatta
NEUR_1157,Cerebellum,119.83,47.48,Rattus norvegicus
NEUR_5174,Striatum,16.74,47.23,Danio rerio
NEUR_6708,Thalamus,38.1,65.15,Rattus norvegicus
NEUR_8697,Hypothalamus,85.88,68.08,Rattus norvegicus
NEUR_1564,Striatum,131.01,73.09,Mus musculus
NEUR_2638,Thalamus,73.17,82.73,Macaca mulatta
NEUR_3338,Striatum,106.41,34.56,Danio rerio
NEUR_3356,Thalamus,26.35,43.66,Danio rerio
NEUR_2195,Hypothalamus,66.02,20.6,Macaca mulatta
NEUR_8963,Cerebellum,20.41,114.1,Macaca mulatta
NEUR_9008,Cortex,68.95,108.83,Mus musculus
NEUR_9804,Hippocampus,149.96,83.83,Macaca mulatta
NEUR_3568,Hippocampus,72.82,19.8,Macaca mulatta
NEUR_5444,Cerebellum,60.73,19.43,Mus musculus
NEUR_5711,Hypothalamus,140.43,36.64,Macaca mulatta
NEUR_3304,Hypothalamus,110.58,116.36,Rattus norvegicus
NEUR_1969,Hippocampus,65.55,60.89,Macaca mulatta
NEUR_9156,Thalamus,0.11,47.63,Mus musculus
NEUR_8671,Cortex,143.91,106.88,Macaca mulatta
NEUR_9861,Cerebellum,41.57,31.14,Rattus norvegicus
NEUR_6038,Cortex,9.44,55.64,Mus musculus
NEUR_9283,Striatum,118.24,90.65,Macaca mulatta
NEUR_4179,Hypothalamus,65.25,59.79,Rattus norvegicus
NEUR_5381,Striatum,13.74,98.25,Rattus norvegicus
NEUR_1587,Striatum,108.73,105.51,Macaca mulatta
NEUR_3148,Thalamus,53.94,36.58,Danio rerio
NEUR_5314,Cortex,73.18,44.75,Macaca mulatta
NEUR_8707,Cerebellum,84.25,38.97,Danio rerio
NEUR_1287,Amygdala,50.45,73.21,Mus musculus
NEUR_1218,Thalamus,26.7,88.19,Macaca mulatta
