neuron_id,region,firing_rate_hz,spike_amplitude_mv,subject_species
NEUR_1714,Hypothalamus,60.28,87.99,Macaca mulatta
NEUR_4467,Cortex,127.99,22.48,Macaca mulatta
NEUR_6850,Hypothalamus,95.29,31.01,Macaca mulatta
NEUR_2905,Hippocampus,72.53,32.68,Macaca mulatta
NEUR_6983,Hypothalamus,36.39,92.12,Rattus norvegicus
NEUR_6651,Hypothalamus,122.6,91.14,Danio rerio
NEUR_2396,Hypothalamus,44.23,43.12,Mus musculus
NEUR_5791,Cerebellum,103.68,114.32,Macaca mulatta
NEUR_5912,Hippocampus,120.24,116.92,Danio rerio
NEUR_7026,Hypothalamus,76.78,110.0,Danio rerio
NEUR_6919,Hippocampus,52.88,53.5,Rattus norvegicus
NEUR_1305,Cortex,80.76,45.62,Danio rerio
NEUR_2867,Hippocampus,29.69,68.14,Danio rerio
NEUR_6609,Hippocampus,44.72,104.16,Macaca mulatta
NEUR_8973,Amygdala,73.43,54.98,Mus musculus
NEUR_6127,Hippocampus,49.82,110.28,Rattus norvegicus
NEUR_4204,Striatum,148.26,112.67,Danio rerio
NEUR_7743,Cortex,51.89,96.64,Rattus norvegicus
NEUR_5011,Hippocampus,43.66,103.76,Mus musculus
NEUR_9160,Hypothalamus,26.9,27.38,Danio rerio
NEUR_6942,Thalamus,6.75,36.23,Macaca mulatta
NEUR_8345,Hippocampus,143.0,84.15,Danio rerio
NEUR_7522,Striatum,104.71,93.04,Mus musculus
NEUR_7463,Striatum,59.96,49.83,Macaca mulatta
NEUR_8221,Striatum,134.51,100.46,Macaca mulatta
NEUR_7591,Cerebellum,141.12,97.21,Danio rerio
NEUR_9416,Amygdala,39.24,56.33,Macaca mulatta
NEUR_4241,Hypothalamus,48.04,67.47,Rattus norvegicus
NEUR_7545,Hippocampus,84.03,113.9,Rattus norvegicus
NEUR_7053,Striatum,40.07,115.69,Danio rerio
NEUR_1023,Thalamus,104.61,53.86,Macaca mulatta
NEUR_1994,Cortex,124.34,94.34,Danio rerio
NEUR_5891,Thalamus,30.19,67.76,Rattus norvegicus
NEUR_3906,Hippocampus,48.92,117.96,Rattus norvegicus
NEUR_9136,Hypothalamus,117.33,79.02,Macaca mulatta
NEUR_9375,Cerebellum,49.17,107.43,Macaca mulatta
NEUR_8287,Cerebellum,84.61,65.79,Macaca mulatta
NEUR_2112,Hypothalamus,67.76,69.16,Mus musculus
NEUR_4160,Thalamus,144.66,108.91,Mus musculus
NEUR_9747,Thalamus,66.22,91.62,Rattus norvegicus
NEUR_6277,Amygdala,25.94,78.22,Macaca mulatta
NEUR_8686,Amygdala,94.82,59.2,Mus musculus
NEUR_9963,Hypothalamus,1.83,16.45,Mus musculus
NEUR_9569,Striatum,141.99,107.65,Danio rerio
NEUR_7480,Amygdala,23.4,33.79,Macaca mulatta
NEUR_2486,Amygdala,100.83,60.26,Mus musculus
NEUR_3906,Hypothalamus,87.58,25.72,Danio rerio
NEUR_8736,Cortex,5.82,73.15,Rattus norvegicus
NEUR_8283,Thalamus,60.41,34.75,Mus musculus
NEUR_2590,Cortex,12.92,60.13,Mus musculus
NEUR_8527,Amygdala,50.56,28.74,Rattus norvegicus
NEUR_4213,Hypothalamus,59.3,101.78,Rattus norvegicus
NEUR_6303,Hypothalamus,144.5,10.69,Danio rerio
NEUR_2206,Cerebellum,70.17,33.36,Rattus norvegicus
NEUR_5033,Amygdala,104.9,117.43,Danio rerio
NEUR_9025,Thalamus,97.93,62.35,Danio rerio
NEUR_5449,Amygdala,113.84,13.16,Danio rerio
NEUR_9841,Cortex,62.07,59.77,Rattus norvegicus
NEUR_8469,Hypothalamus,51.95,103.57,Rattus norvegicus
NEUR_1643,Hippocampus,116.69,41.95,Macaca mulatta
NEUR_7482,Cerebellum,112.5,14.77,Danio rerio
NEUR_2669,Cerebellum,98.18,61.21,Macaca mulatta
NEUR_3615,Cortex,22.51,28.21,Rattus norvegicus
NEUR_5614,Amygdala,48.34,37.6,Rattus norvegicus
NEUR_9872,Hypothalamus,114.37,18.04,Mus musculus
NEUR_3981,Cortex,123.98,75.75,Macaca mulatta
NEUR_5802,Amygdala,18.47,84.25,Macaca mulatta
NEUR_8856,Hippocampus,33.51,29.34,Macaca mulatta
NEUR_4079,Amygdala,76.71,90.73,Mus musculus
NEUR_6846,Hypothalamus,38.88,81.65,Mus musculus
NEUR_7164,Cerebellum,61.0,56.79,Rattus norvegicus
NEUR_1570,Thalamus,91.34,75.26,Mus musculus
NEUR_1530,Amygdala,96.62,102.81,Macaca mulatta
NEUR_8862,Cerebellum,23.0,97.43,Rattus norvegicus
NEUR_1054,Cortex,41.26,112.61,Macaca mulatta
NEUR_7609,Cerebellum,93.25,30.28,Rattus norvegicus
NEUR_6527,Amygdala,101.63,83.39,Danio rerio
NEUR_1037,Hippocampus,65.28,94.29,Danio rerio
NEUR_2200,Cortex,40.94,65.12,Rattus norvegicus
NEUR_4982,Amygdala,121.7,27.1,Mus musculus
NEUR_4164,Amygdala,47.45,101.37,Danio rerio
NEUR_9087,Hypothalamus,141.7,32.13,Danio rerio
