neuron_id,region,firing_rate_hz,spike_amplitude_mv,subject_species
NEUR_4920,Hippocampus,106.9,80.17,Macaca mulatta
NEUR_1777,Amygdala,22.18,35.76,Danio rerio
NEUR_4839,Striatum,22.7,103.86,Rattus norvegicus
NEUR_1828,Thalamus,134.82,94.53,Danio rerio
NEUR_4225,Hippocampus,142.51,84.64,Macaca mulatta
NEUR_2124,Amygdala,97.36,82.38,Macaca mulatta
NEUR_9737,Hippocampus,122.13,19.31,Rattus norvegicus
NEUR_1910,Striatum,138.82,12.34,Macaca mulatta
NEUR_9848,Hypothalamus,50.2,68.28,Mus musculus
NEUR_2556,Hippocampus,29.86,35.63,Macaca mulatta
NEUR_4104,Amygdala,77.78,102.97,Danio rerio
NEUR_8056,Hippocampus,134.21,44.71,Mus musculus
NEUR_8234,Cortex,141.07,10.72,Macaca mulatta
NEUR_9501,Thalamus,58.58,76.62,Mus musculus
NEUR_2081,Striatum,104.97,37.85,Macaca mulatta
NEUR_5038,Cortex,90.29,11.42,Danio rerio
NEUR_6074,Hippocampus,18.47,90.09,Danio rerio
NEUR_9989,Striatum,36.29,99.59,Rattus norvegicus
NEUR_1596,Cerebellum,110.57,50.6,Mus musculus
NEUR_1548,Striatum,142.29,39.69,Mus musculus
NEUR_1821,Striatum,54.85,13.03,Rattus norvegicus
NEUR_5382,Cerebellum,4.24,73.11,Macaca mulatta
NEUR_6468,Cortex,4.63,57.98,Rattus norvegicus
NEUR_6987,Thalamus,10.76,56.19,Rattus norvegicus
NEUR_8670,Amygdala,108.21,105.57,Macaca mulatta
NEUR_2859,Hippocampus,78.94,82.58,Mus musculus
NEUR_6458,Cortex,36.86,26.17,Danio rerio
NEUR_7331,Cortex,87.82,92.37,Mus musculus
NEUR_8067,Amygdala,72.62,14.55,Macaca mulatta
NEUR_5781,Amygdala,83.33,70.3,Rattus norvegicus
NEUR_5385,Striatum,24.75,51.58,Rattus norvegicus
NEUR_6285,Thalamus,107.99,16.47,Mus musculus
NEUR_5065,Thalamus,128.52,111.88,Danio rerio
NEUR_5218,Striatum,5.45,67.84,Danio rerio
NEUR_2292,Cerebellum,10.32,22.15,Mus musculus
