neuron_id,region,firing_rate_hz,spike_amplitude_mv,subject_species
NEUR_9735,Cortex,130.89,95.36,Mus musculus
NEUR_4115,Hippocampus,12.39,74.75,Danio rerio
NEUR_5920,Thalamus,47.49,91.11,Danio rerio
NEUR_6481,Hypothalamus,3.78,29.27,Danio rerio
NEUR_1996,Amygdala,0.92,88.94,Mus musculus
NEUR_5578,Amygdala,28.99,98.4,Rattus norvegicus
NEUR_4810,Thalamus,60.34,95.03,Macaca mulatta
NEUR_5844,Thalamus,132.49,21.16,Macaca mulatta
NEUR_4384,Thalamus,74.29,112.36,Danio rerio
NEUR_9311,Hippocampus,111.68,109.73,Danio rerio
NEUR_2584,Cortex,88.4,16.49,Danio rerio
NEUR_5716,Hippocampus,77.04,13.4,Mus musculus
NEUR_1839,Hypothalamus,142.22,113.08,Danio rerio
NEUR_5642,Thalamus,85.49,98.73,Danio rerio
NEUR_9152,Cerebellum,142.55,102.52,Mus musculus
NEUR_7228,Amygdala,136.21,70.73,Rattus norvegicus
NEUR_8751,Cerebellum,45.56,76.98,Mus musculus
NEUR_3018,Thalamus,79.95,118.24,Danio rerio
NEUR_2792,Cortex,22.94,63.18,Macaca mulatta
NEUR_9132,Thalamus,61.47,117.62,Rattus norvegicus
NEUR_3790,Hippocampus,87.52,63.14,Danio rerio
NEUR_9721,Hypothalamus,142.42,59.72,Mus musculus
NEUR_8187,Hippocampus,78.79,67.07,Mus musculus
NEUR_7506,Hypothalamus,49.33,16.87,Danio rerio
NEUR_8755,Hippocampus,73.77,56.72,Macaca mulatta
NEUR_5071,Striatum,133.53,119.36,Danio rerio
NEUR_2759,Cortex,32.84,67.76,Macaca mulatta
NEUR_9540,Thalamus,108.82,116.1,Mus musculus
NEUR_3330,Striatum,13.41,105.43,Macaca mulatta
NEUR_4855,Thalamus,143.7,103.52,Rattus norvegicus
NEUR_9743,Thalamus,57.22,51.25,Danio rerio
NEUR_8186,Cortex,49.12,90.4,Mus musculus
NEUR_9130,Striatum,101.9,103.57,Mus musculus
NEUR_8476,Cortex,96.89,109.15,Mus musculus
