neuron_id,region,firing_rate_hz,spike_amplitude_mv,subject_species
NEUR_5996,Hypothalamus,38.64,64.42,Rattus norvegicus
NEUR_1660,Amygdala,132.77,50.24,Danio rerio
NEUR_6189,Hypothalamus,98.17,101.15,Macaca mulatta
NEUR_2533,Cortex,145.93,90.13,Danio rerio
NEUR_8490,Amygdala,125.25,22.52,Macaca mulatta
NEUR_1770,Cortex,107.65,34.07,Macaca mulatta
NEUR_5263,Cortex,91.42,33.01,Rattus norvegicus
NEUR_5976,Thalamus,46.97,48.0,Mus musculus
NEUR_8771,Hippocampus,71.81,42.5,Rattus norvegicus
NEUR_2529,Cerebellum,100.84,48.82,Macaca mulatta
NEUR_6447,Hippocampus,5.1,102.23,Macaca mulatta
NEUR_6903,Hippocampus,2.96,15.76,Rattus norvegicus
NEUR_2137,Thalamus,61.18,74.18,Danio rerio
NEUR_6101,Cortex,14.63,64.84,Mus musculus
NEUR_2452,Hypothalamus,26.06,69.54,Macaca mulatta
NEUR_8219,Thalamus,104.25,56.93,Macaca mulatta
NEUR_5569,Thalamus,143.34,39.01,Danio rerio
NEUR_2424,Striatum,17.11,87.95,Macaca mulatta
NEUR_5650,Thalamus,9.72,96.8,Danio rerio
NEUR_7264,Hypothalamus,105.07,83.17,Rattus norvegicus
NEUR_3131,Hippocampus,21.37,117.19,Danio rerio
NEUR_4741,Thalamus,102.81,83.92,Rattus norvegicus
NEUR_2091,Thalamus,113.93,57.6,Rattus norvegicus
NEUR_5482,Striatum,58.93,70.94,Rattus norvegicus
NEUR_1765,Cerebellum,60.6,86.71,Danio rerio
NEUR_8772,Hypothalamus,107.0,110.81,Mus musculus
NEUR_5517,Hippocampus,72.79,98.82,Mus musculus
NEUR_9731,Thalamus,145.27,59.24,Macaca mulatta
NEUR_4962,Hippocampus,88.35,47.74,Macaca mulatta
NEUR_6355,Cortex,118.73,93.5,Mus musculus
NEUR_8157,Striatum,149.7,87.04,Macaca mulatta
NEUR_1494,Cerebellum,70.96,106.0,Macaca mulatta
NEUR_7843,Hypothalamus,118.63,109.83,Danio rerio
NEUR_6817,Hypothalamus,96.08,28.91,Macaca mulatta
NEUR_5000,Hippocampus,87.55,16.85,Macaca mulatta
NEUR_1356,Hypothalamus,14.19,84.92,Mus musculus
NEUR_9978,Amygdala,51.03,106.19,Mus musculus
NEUR_6293,Cerebellum,127.42,50.99,Macaca mulatta
NEUR_2309,Amygdala,68.82,61.44,Danio rerio
NEUR_5273,Thalamus,138.55,40.22,Mus musculus
NEUR_7626,Hypothalamus,101.57,115.76,Macaca mulatta
NEUR_6637,Cortex,141.12,75.17,Mus musculus
NEUR_4985,Cortex,27.99,74.17,Rattus norvegicus
NEUR_2193,Hippocampus,93.53,51.11,Danio rerio
NEUR_7080,Striatum,48.93,27.89,Danio rerio
NEUR_6609,Cortex,88.35,54.05,Macaca mulatta
NEUR_9979,Cortex,77.09,95.02,Macaca mulatta
NEUR_7557,Amygdala,139.66,88.62,Macaca mulatta
NEUR_9473,Thalamus,141.02,19.1,Macaca mulatta
NEUR_4533,Hippocampus,82.64,29.34,Danio rerio
NEUR_8106,Cerebellum,111.87,95.58,Macaca mulatta
NEUR_3043,Hypothalamus,88.66,24.03,Mus musculus
NEUR_2408,Hypothalamus,89.55,17.21,Mus musculus
NEUR_8834,Thalamus,148.02,46.32,Mus musculus
NEUR_2395,Hypothalamus,138.81,110.89,Rattus norvegicus
NEUR_4413,Hippocampus,20.8,113.27,Danio rerio
NEUR_5358,Hypothalamus,92.45,102.24,Danio rerio
NEUR_3484,Cerebellum,47.53,57.61,Danio rerio
NEUR_5487,Striatum,91.16,101.39,Macaca mulatta
NEUR_6223,Cerebellum,39.91,107.57,Rattus norvegicus
NEUR_5399,Hippocampus,37.87,92.71,Mus musculus
NEUR_4166,Cerebellum,67.54,64.3,Mus musculus
NEUR_4571,Cerebellum,107.65,71.61,Mus musculus
NEUR_7002,Cerebellum,13.67,116.31,Danio rerio
NEUR_1487,Thalamus,71.08,33.99,Macaca mulatta
NEUR_6849,Cerebellum,87.97,65.82,Rattus norvegicus
NEUR_8208,Hypothalamus,126.51,34.97,Danio rerio
NEUR_4816,Thalamus,43.91,69.86,Mus musculus
NEUR_8175,Hippocampus,1.09,117.97,Rattus norvegicus
NEUR_9972,Hippocampus,141.99,35.02,Macaca mulatta
NEUR_8431,Hypothalamus,9.66,34.78,Mus musculus
NEUR_3794,Striatum,73.78,32.82,Macaca mulatta
NEUR_9399,Hypothalamus,91.61,52.45,Mus musculus
NEUR_8481,Cortex,40.53,37.97,Mus musculus
NEUR_5005,Cortex,134.12,60.29,Rattus norvegicus
NEUR_8862,Cortex,24.51,83.22,Macaca mulatta
NEUR_8597,Amygdala,116.07,56.17,Danio rerio
NEUR_1859,Hypothalamus,59.09,20.34,Mus musculus
NEUR_3343,Striatum,95.6,21.16,Mus musculus
NEUR_4988,Thalamus,103.0,38.76,Mus musculus
NEUR_7473,Hippocampus,95.48,69.01,Danio rerio
NEUR_8579,Amygdala,141.4,65.03,Danio rerio
NEUR_3611,Cortex,52.54,81.33,Macaca mulatta
NEUR_6539,Striatum,40.41,119.42,Macaca mulatta
NEUR_8270,Hypothalamus,49.34,38.84,Mus musculus
NEUR_4189,Hippocampus,37.88,22.8,Macaca mulatta
NEUR_1928,Cortex,61.55,84.21,Mus musculus
NEUR_4700,Hippocampus,10.79,37.23,Mus musculus
NEUR_5436,Hippocampus,77.37,48.09,Mus musculus
NEUR_5193,Hypothalamus,93.37,89.94,Macaca mulatta
NEUR_5820,Cortex,89.77,23.17,Mus musculus
NEUR_8048,Striatum,20.64,66.83,Macaca mulatta
NEUR_7796,Hypothalamus,46.54,85.28,Macaca mulatta
NEUR_6821,Striatum,134.76,88.64,Macaca mulatta
NEUR_1176,Thalamus,144.9,16.55,Danio rerio
NEUR_8430,Hippocampus,59.07,24.61,Danio rerio
NEUR_6304,Cortex,12.17,46.62,Mus musculus
NEUR_9695,Cerebellum,31.76,105.37,Danio rerio
NEUR_4533,Amygdala,9.88,30.23,Macaca mulatta
NEUR_2770,Thalamus,71.92,93.49,Mus musculus
NEUR_9521,Cortex,134.35,101.82,Mus musculus
NEUR_7376,Hippocampus,20.21,119.66,Danio rerio
NEUR_1378,Hypothalamus,72.77,34.92,Macaca mulatta
NEUR_1823,Amygdala,63.03,21.81,Rattus norvegicus
NEUR_9425,Amygdala,139.85,19.23,Danio rerio
NEUR_4192,Cortex,92.26,117.8,Danio rerio
NEUR_9053,Hypothalamus,21.82,85.0,Danio rerio
NEUR_7403,Hippocampus,16.64,62.75,Macaca mulatta
NEUR_5181,Amygdala,130.19,38.77,Danio rerio
NEUR_1173,Thalamus,80.17,21.62,Mus musculus
NEUR_3001,Amygdala,66.94,22.2,Mus musculus
NEUR_7101,Cerebellum,117.97,13.2,Rattus norvegicus
NEUR_3819,Hypothalamus,96.4,96.74,Rattus norvegicus
NEUR_7016,Hypothalamus,129.25,11.9,Rattus norvegicus
NEUR_6684,Hippocampus,39.13,55.92,Macaca mulatta
NEUR_3781,Amygdala,25.79,39.6,Mus musculus
NEUR_3461,Cortex,121.2,61.87,Rattus norvegicus
NEUR_5543,Thalamus,86.14,97.39,Rattus norvegicus
NEUR_8210,Thalamus,58.39,106.03,Rattus norvegicus
NEUR_9638,Striatum,69.39,66.64,Danio rerio
NEUR_7800,Amygdala,76.8,86.0,Danio rerio
NEUR_3347,Hypothalamus,29.17,52.07,Danio rerio
NEUR_1437,Hippocampus,88.61,108.83,Macaca mulatta
NEUR_8558,Hippocampus,58.76,42.2,Mus musculus
NEUR_1966,Striatum,83.0,51.48,Macaca mulatta
NEUR_9121,Cortex,32.79,60.67,Mus musculus
NEUR_2364,Hippocampus,4.03,41.04,Macaca mulatta
NEUR_1951,Striatum,140.94,36.02,Danio rerio
NEUR_8317,Cerebellum,23.53,70.31,Rattus norvegicus
NEUR_6282,Striatum,145.22,101.34,Macaca mulatta
NEUR_3033,Amygdala,132.73,18.25,Macaca mulatta
NEUR_3288,Hypothalamus,21.75,20.91,Rattus norvegicus
NEUR_4122,Amygdala,107.93,64.26,Mus musculus
NEUR_7798,Hypothalamus,1.32,13.68,Danio rerio
NEUR_3972,Cerebellum,90.83,20.77,Rattus norvegicus
NEUR_9028,Cerebellum,64.9,61.46,Rattus norvegicus
NEUR_2677,Cortex,120.74,58.1,Rattus norvegicus
NEUR_3454,Cortex,53.26,39.42,Macaca mulatta
NEUR_4277,Cerebellum,111.15,65.12,Macaca mulatta
NEUR_2426,Amygdala,25.54,13.06,Macaca mulatta
NEUR_4424,Hippocampus,72.67,24.3,Macaca mulatta
NEUR_6797,Cerebellum,31.6,99.07,Danio rerio
NEUR_2789,Cerebellum,94.59,83.29,Mus musculus
NEUR_4861,Striatum,23.51,97.75,Rattus norvegicus
NEUR_8390,Thalamus,78.95,62.93,Danio rerio
NEUR_9999,Amygdala,147.23,85.44,Rattus norvegicus
NEUR_4595,Hypothalamus,104.39,64.42,Macaca mulatta
NEUR_1428,Cortex,8.12,104.56,Danio rerio
NEUR_1191,Amygdala,116.4,27.55,Rattus norvegicus
NEUR_7545,Amygdala,76.82,55.4,Macaca mulatta
NEUR_8044,Thalamus,44.58,49.26,Macaca mulatta
NEUR_1658,Hippocampus,94.5,21.06,Danio rerio
NEUR_7927,Hippocampus,142.05,82.69,Danio rerio
NEUR_3413,Hippocampus,13.11,42.56,Macaca mulatta
NEUR_4069,Cerebellum,25.47,116.91,Danio rerio
NEUR_4741,Cortex,85.35,38.73,Mus musculus
NEUR_5673,Thalamus,85.08,105.35,Mus musculus
NEUR_6465,Cortex,121.69,55.78,Rattus norvegicus
