neuron_id,region,firing_rate_hz,spike_amplitude_mv,subject_species
NEUR_3040,Amygdala,43.24,77.99,Danio rerio
NEUR_4709,Cortex,19.02,19.62,Macaca mulatta
NEUR_4799,Cortex,149.45,18.88,Danio rerio
NEUR_4397,Hypothalamus,125.64,106.55,Rattus norvegicus
NEUR_6816,Hypothalamus,16.69,17.48,Danio rerio
NEUR_1843,Striatum,114.25,45.3,Mus musculus
NEUR_6653,Thalamus,97.87,94.82,Mus musculus
NEUR_8297,Hypothalamus,87.26,14.87,Danio rerio
NEUR_4903,Amygdala,68.62,56.84,Danio rerio
NEUR_6857,Hypothalamus,117.5,98.95,Danio rerio
NEUR_2415,Thalamus,77.51,51.65,Danio rerio
NEUR_9218,Striatum,120.63,38.71,Danio rerio
NEUR_2849,Hippocampus,39.5,49.37,Danio rerio
NEUR_8864,Cortex,105.86,45.24,Macaca mulatta
NEUR_2637,Cerebellum,115.25,94.61,Mus musculus
NEUR_8466,Amygdala,49.89,83.0,Mus musculus
NEUR_6059,Thalamus,57.32,44.84,Danio rerio
NEUR_7944,Cortex,78.3,83.59,Danio rerio
NEUR_8806,Striatum,136.33,12.4,Macaca mulatta
NEUR_6628,Cortex,145.66,61.2,Rattus norvegicus
NEUR_9425,Cerebellum,57.46,28.02,Macaca mulatta
NEUR_4667,Striatum,82.35,53.08,Macaca mulatta
NEUR_6904,Cerebellum,101.1,118.05,Mus musculus
NEUR_6094,Amygdala,124.35,12.47,Danio rerio
NEUR_7700,Hippocampus,126.44,66.67,Danio rerio
NEUR_5730,Hypothalamus,34.85,93.41,Macaca mulatta
NEUR_6949,Thalamus,84.36,31.62,Rattus norvegicus
NEUR_3678,Hypothalamus,107.64,18.64,Mus musculus
NEUR_8263,Cortex,36.02,61.93,Mus musculus
NEUR_7559,Cerebellum,23.12,97.25,Rattus norvegicus
NEUR_1866,Cerebellum,73.81,82.49,Macaca mulatta
NEUR_6826,Cortex,33.19,13.96,Rattus norvegicus
NEUR_5004,Cerebellum,80.32,40.23,Mus musculus
NEUR_5585,Striatum,138.68,73.3,Macaca mulatta
NEUR_3024,Thalamus,10.54,35.03,Danio rerio
NEUR_7050,Striatum,84.44,46.62,Rattus norvegicus
NEUR_7695,Cerebellum,115.85,13.15,Mus musculus
NEUR_5775,Cortex,44.41,85.41,Mus musculus
NEUR_9796,Cerebellum,33.68,62.48,Macaca mulatta
