neuron_id,region,firing_rate_hz,spike_amplitude_mv,subject_species
NEUR_3924,Cerebellum,146.2,65.19,Macaca mulatta
NEUR_1783,Hippocampus,21.65,63.01,Mus musculus
NEUR_5605,Cortex,93.82,94.16,Mus musculus
NEUR_5026,Hypothalamus,105.41,71.37,Danio rerio
NEUR_9908,Amygdala,106.19,22.81,Macaca mulatta
NEUR_5317,Striatum,17.82,35.47,Mus musculus
NEUR_2414,Striatum,121.22,87.99,Mus musculus
NEUR_9834,Cerebellum,133.09,10.2,Mus musculus
NEUR_1840,Hypothalamus,30.92,41.26,Macaca mulatta
NEUR_6727,Hippocampus,137.18,42.5,Macaca mulatta
NEUR_9701,Cerebellum,85.07,16.06,Rattus norvegicus
NEUR_8449,Thalamus,115.46,18.52,Mus musculus
NEUR_1028,Thalamus,106.82,79.19,Macaca mulatta
NEUR_4218,Hippocampus,59.02,60.15,Rattus norvegicus
NEUR_2362,Cerebellum,125.08,76.8,Macaca mulatta
NEUR_1696,Thalamus,64.67,48.22,Rattus norvegicus
NEUR_2136,Striatum,68.66,54.78,Rattus norvegicus
NEUR_9120,Thalamus,130.87,45.35,Rattus norvegicus
NEUR_7196,Cerebellum,97.8,22.75,Mus musculus
NEUR_1596,Cortex,107.83,110.66,Mus musculus
NEUR_5054,Striatum,13.9,14.57,Rattus norvegicus
NEUR_8299,Thalamus,146.71,16.92,Rattus norvegicus
NEUR_5938,Hippocampus,78.02,11.85,Macaca mulatta
NEUR_4406,Striatum,59.13,22.94,Macaca mulatta
NEUR_5559,Hippocampus,54.74,58.67,Danio rerio
NEUR_3905,Hypothalamus,15.44,29.85,Mus musculus
NEUR_3098,Hippocampus,84.81,116.54,Rattus norvegicus
NEUR_1295,Cerebellum,54.82,30.64,Mus musculus
NEUR_8176,Cerebellum,43.26,111.16,Macaca mulatta
NEUR_7509,Striatum,111.81,16.11,Danio rerio
NEUR_4708,Hippocampus,116.09,53.56,Rattus norvegicus
NEUR_2794,Cortex,6.63,105.38,Macaca mulatta
NEUR_2988,Cortex,82.71,74.38,Danio rerio
NEUR_8655,Cortex,14.22,44.18,Macaca mulatta
NEUR_8731,Thalamus,65.41,15.27,Rattus norvegicus
NEUR_5008,Cerebellum,105.57,97.68,Mus musculus
NEUR_8725,Striatum,89.41,54.4,Danio rerio
NEUR_4812,Amygdala,134.38,103.72,Danio rerio
NEUR_6373,Hippocampus,81.42,112.37,Macaca mulatta
NEUR_4668,Hypothalamus,106.29,58.44,Macaca mulatta
NEUR_7417,Cerebellum,44.64,64.53,Macaca mulatta
NEUR_4157,Hypothalamus,109.39,21.89,Mus musculus
NEUR_4501,Cortex,119.35,93.9,Mus musculus
NEUR_4416,Cerebellum,113.26,106.8,Macaca mulatta
NEUR_1691,Cortex,28.57,43.54,Macaca mulatta
NEUR_3166,Striatum,105.98,36.89,Mus musculus
NEUR_9976,Thalamus,105.85,36.51,Macaca mulatta
NEUR_5439,Cortex,73.41,66.83,Mus musculus
NEUR_7414,Thalamus,8.21,69.67,Danio rerio
NEUR_8481,Striatum,64.57,16.89,Danio rerio
NEUR_3947,Thalamus,9.13,23.61,Danio rerio
NEUR_9109,Amygdala,135.34,38.33,Macaca mulatta
NEUR_7427,Striatum,19.01,114.56,Macaca mulatta
NEUR_4641,Striatum,62.15,85.08,Rattus norvegicus
NEUR_7145,Striatum,64.33,51.48,Macaca mulatta
NEUR_3329,Hippocampus,32.0,84.31,Rattus norvegicus
NEUR_1770,Cortex,1.08,19.29,Mus musculus
NEUR_8490,Amygdala,103.3,91.11,Mus musculus
NEUR_8005,Thalamus,32.12,66.81,Rattus norvegicus
NEUR_2138,Amygdala,36.29,66.19,Rattus norvegicus
NEUR_7955,Cerebellum,63.43,79.3,Danio rerio
NEUR_9083,Hippocampus,47.33,82.52,Mus musculus
NEUR_5793,Thalamus,10.65,22.47,Macaca mulatta
NEUR_2456,Cortex,44.54,67.73,Rattus norvegicus
NEUR_8521,Thalamus,32.26,23.28,Mus musculus
NEUR_2967,Striatum,116.15,110.84,Macaca mulatta
NEUR_6555,Hypothalamus,143.52,63.1,Mus musculus
NEUR_8130,Hypothalamus,97.66,62.85,Danio rerio
NEUR_1482,Hypothalamus,115.0,52.99,Macaca mulatta
NEUR_8153,Hypothalamus,81.38,77.76,Danio rerio
NEUR_7932,Hypothalamus,81.33,27.31,Rattus norvegicus
NEUR_1376,Thalamus,30.09,57.3,Macaca mulatta
NEUR_6853,Cortex,43.34,67.02,Macaca mulatta
NEUR_8340,Cerebellum,17.07,62.33,Mus musculus
NEUR_4220,Cortex,105.51,38.33,Macaca mulatta
NEUR_4218,Cortex,73.08,99.61,Danio rerio
NEUR_5983,Hippocampus,25.35,68.98,Danio rerio
NEUR_2448,Hypothalamus,42.59,96.37,Mus musculus
NEUR_5877,Hypothalamus,108.69,18.13,Macaca mulatta
NEUR_6462,Cerebellum,115.71,25.15,Macaca mulatta
NEUR_2272,Cortex,51.75,30.96,Mus musculus
NEUR_3342,Thalamus,8.44,78.69,Macaca mulatta
NEUR_3075,Amygdala,92.24,119.11,Macaca mulatta
NEUR_7467,Cerebellum,84.23,76.73,Rattus norvegicus
NEUR_9304,Hypothalamus,47.78,75.27,Macaca mulatta
NEUR_6072,Hippocampus,70.24,33.36,Macaca mulatta
NEUR_9773,Thalamus,89.76,63.46,Mus musculus
NEUR_1855,Hypothalamus,2.99,108.1,Macaca mulatta
NEUR_5549,Hypothalamus,77.74,93.21,Danio rerio
NEUR_2120,Cerebellum,41.64,17.16,Mus musculus
NEUR_5967,Amygdala,11.99,111.6,Rattus norvegicus
NEUR_6611,Thalamus,58.51,63.16,Macaca mulatta
NEUR_3154,Cortex,75.04,31.67,Mus musculus
NEUR_5541,Striatum,142.16,73.93,Rattus norvegicus
NEUR_4377,Hypothalamus,29.22,32.83,Macaca mulatta
NEUR_9218,Striatum,51.58,68.78,Macaca mulatta
NEUR_6168,Amygdala,145.64,112.61,Mus musculus
NEUR_7420,Hippocampus,24.88,92.55,Mus musculus
NEUR_1983,Striatum,38.95,39.72,Rattus norvegicus
NEUR_9944,Cortex,41.95,64.0,Rattus norvegicus
NEUR_9735,Cerebellum,148.25,39.73,Rattus norvegicus
NEUR_4315,Hippocampus,48.5,113.47,Danio rerio
NEUR_1465,Hippocampus,137.86,12.46,Macaca mulatta
NEUR_3593,Striatum,128.09,28.19,Mus musculus
NEUR_1559,Amygdala,120.77,72.22,Rattus norvegicus
NEUR_9841,Thalamus,149.07,46.33,Rattus norvegicus
NEUR_4618,Cerebellum,114.31,112.79,Mus musculus
NEUR_1368,Hippocampus,101.46,50.65,Rattus norvegicus
NEUR_7767,Hypothalamus,93.18,21.03,Danio rerio
NEUR_1561,Hippocampus,116.06,49.38,Rattus norvegicus
NEUR_2217,Hypothalamus,131.24,50.54,Rattus norvegicus
NEUR_8539,Cerebellum,1.68,108.16,Mus musculus
NEUR_3115,Cerebellum,142.17,48.85,Mus musculus
NEUR_8048,Hippocampus,21.47,17.62,Rattus norvegicus
NEUR_3605,Cerebellum,74.71,78.24,Danio rerio
NEUR_3882,Cortex,136.02,12.45,Mus musculus
NEUR_8921,Cerebellum,95.96,119.73,Mus musculus
NEUR_2800,Cortex,100.5,107.17,Macaca mulatta
NEUR_3284,Amygdala,70.31,70.23,Rattus norvegicus
NEUR_5579,Hypothalamus,148.45,91.6,Danio rerio
NEUR_2998,Cortex,145.28,69.5,Danio rerio
NEUR_8122,Cortex,120.97,19.61,Danio rerio
NEUR_8949,Thalamus,49.77,38.59,Rattus norvegicus
NEUR_4614,Hypothalamus,125.44,107.42,Rattus norvegicus
NEUR_7649,Hypothalamus,54.55,117.49,Danio rerio
NEUR_6479,Hippocampus,5.22,46.43,Rattus norvegicus
NEUR_6835,Striatum,34.25,89.31,Macaca mulatta
NEUR_8490,Amygdala,76.61,31.67,Mus musculus
NEUR_3047,Hypothalamus,47.9,72.66,Danio rerio
NEUR_5222,Cerebellum,7.62,16.65,Rattus norvegicus
NEUR_3499,Hypothalamus,52.78,105.16,Macaca mulatta
NEUR_3951,Cortex,93.25,21.72,Rattus norvegicus
NEUR_1075,Cerebellum,66.17,47.04,Macaca mulatta
NEUR_7680,Cortex,90.35,66.7,Mus musculus
NEUR_2786,Cerebellum,15.04,17.62,Macaca mulatta
NEUR_7787,Striatum,31.05,73.63,Macaca mulatta
NEUR_1213,Hippocampus,45.97,39.78,Rattus norvegicus
NEUR_8341,Hippocampus,9.59,114.13,Macaca mulatta
NEUR_3595,Striatum,91.56,57.57,Mus musculus
NEUR_2784,Striatum,53.82,114.97,Macaca mulatta
NEUR_3022,Thalamus,40.17,21.34,Mus musculus
NEUR_6160,Cortex,128.13,103.61,Rattus norvegicus
NEUR_8848,Thalamus,93.26,100.88,Macaca mulatta
NEUR_8927,Hippocampus,91.26,119.82,Rattus norvegicus
NEUR_1279,Cortex,104.85,69.96,Macaca mulatta
