neuron_id,region,firing_rate_hz,spike_amplitude_mv,subject_species
NEUR_9793,Hippocampus,19.92,46.72,Danio rerio
NEUR_5947,Hippocampus,111.65,83.05,Macaca mulatta
NEUR_6344,Hippocampus,56.05,54.9,Danio rerio
NEUR_1154,Thalamus,47.02,103.18,Rattus norvegicus
NEUR_2442,Cortex,5.93,25.25,Macaca mulatta
NEUR_6879,Hypothalamus,66.63,46.35,Macaca mulatta
NEUR_8637,Amygdala,90.23,108.43,Mus musculus
NEUR_2637,Cerebellum,78.86,67.14,Danio rerio
NEUR_7450,Striatum,74.67,61.63,Macaca mulatta
NEUR_3017,Thalamus,145.85,47.53,Macaca mulatta
NEUR_8165,Amygdala,97.55,63.22,Mus musculus
NEUR_8224,Striatum,80.61,70.12,Macaca mulatta
NEUR_2974,Hypothalamus,53.15,111.1,Danio rerio
NEUR_4606,Hippocampus,86.84,72.42,Rattus norvegicus
NEUR_5660,Cortex,59.14,38.21,Rattus norvegicus
NEUR_6357,Cerebellum,87.23,20.72,Mus musculus
NEUR_8670,Striatum,69.47,69.97,Rattus norvegicus
NEUR_9372,Thalamus,107.8,57.6,Rattus norvegicus
NEUR_9200,Cerebellum,106.57,44.96,Danio rerio
NEUR_1065,Cortex,34.8,77.09,Mus musculus
NEUR_5102,Amygdala,100.6,28.76,Danio rerio
NEUR_7296,Striatum,102.71,68.22,Danio rerio
NEUR_8549,Thalamus,20.44,28.37,Macaca mulatta
NEUR_8488,Hippocampus,77.74,34.8,Macaca mulatta
NEUR_1830,Cortex,121.27,47.45,Rattus norvegicus
NEUR_8805,Striatum,59.78,34.7,Macaca mulatta
NEUR_3323,Amygdala,72.34,62.38,Mus musculus
NEUR_6608,Cerebellum,44.34,45.15,Danio rerio
NEUR_8970,Cortex,115.58,28.15,Danio rerio
NEUR_1397,Cerebellum,92.02,44.18,Danio rerio
NEUR_8445,Hippocampus,50.98,79.98,Danio rerio
NEUR_4350,Hypothalamus,31.38,105.43,Mus musculus
NEUR_6036,Hippocampus,71.13,18.41,Mus musculus
NEUR_4859,Hypothalamus,8.82,92.38,Mus musculus
NEUR_9851,Thalamus,100.94,89.71,Rattus norvegicus
NEUR_8861,Hypothalamus,20.21,68.13,Mus musculus
NEUR_3963,Cerebellum,90.97,61.83,Rattus norvegicus
NEUR_9798,Cerebellum,141.36,83.71,Rattus norvegicus
NEUR_5306,Cortex,36.89,41.91,Macaca mulatta
NEUR_3853,Striatum,70.64,98.33,Mus musculus
NEUR_3737,Striatum,82.11,46.6,Mus musculus
NEUR_8445,Hypothalamus,10.05,99.2,Rattus norvegicus
NEUR_9582,Hypothalamus,0.81,81.16,Macaca mulatta
NEUR_4246,Cortex,120.48,19.3,Macaca mulatta
NEUR_8921,Thalamus,30.13,108.28,Rattus norvegicus
NEUR_7299,Thalamus,68.69,12.79,Danio rerio
NEUR_4583,Thalamus,96.25,35.5,Macaca mulatta
NEUR_4323,Hypothalamus,48.43,16.67,Mus musculus
NEUR_8494,Hippocampus,18.4,94.16,Mus musculus
NEUR_5509,Hypothalamus,108.44,30.85,Danio rerio
NEUR_8146,Striatum,37.43,102.5,Macaca mulatta
NEUR_2721,Hypothalamus,16.09,70.56,Macaca mulatta
NEUR_6413,Cerebellum,72.51,36.71,Rattus norvegicus
NEUR_9090,Cortex,145.07,72.62,Macaca mulatta
NEUR_8458,Cerebellum,99.01,116.01,Mus musculus
NEUR_8428,Amygdala,130.11,17.35,Danio rerio
NEUR_5809,Cerebellum,55.01,67.3,Danio rerio
NEUR_6597,Hypothalamus,59.64,91.81,Macaca mulatta
NEUR_8173,Hippocampus,19.63,52.79,Rattus norvegicus
NEUR_4439,Striatum,141.87,38.2,Rattus norvegicus
NEUR_6630,Cortex,134.39,65.37,Danio rerio
NEUR_1506,Amygdala,15.84,63.87,Danio rerio
NEUR_4911,Hypothalamus,126.38,28.59,Rattus norvegicus
NEUR_9151,Striatum,121.27,40.71,Macaca mulatta
NEUR_1579,Thalamus,23.93,54.32,Danio rerio
NEUR_8513,Hypothalamus,83.81,108.47,Rattus norvegicus
NEUR_7497,Cerebellum,128.27,107.74,Macaca mulatta
NEUR_1472,Cerebellum,122.48,39.02,Danio rerio
NEUR_7986,Striatum,83.55,65.89,Rattus norvegicus
NEUR_4352,Thalamus,32.67,48.36,Mus musculus
NEUR_3989,Hippocampus,45.47,118.49,Mus musculus
NEUR_9693,Cortex,65.54,105.4,Mus musculus
NEUR_3896,Hippocampus,37.17,107.01,Danio rerio
NEUR_3759,Thalamus,46.6,30.35,Danio rerio
NEUR_5126,Hypothalamus,107.54,59.07,Rattus norvegicus
NEUR_5491,Cortex,41.69,23.91,Macaca mulatta
NEUR_4289,Hippocampus,25.44,59.47,Mus musculus
NEUR_4035,Hypothalamus,49.88,92.01,Rattus norvegicus
NEUR_4300,Hippocampus,85.92,67.3,Mus musculus
NEUR_1044,Cortex,53.22,79.71,Rattus norvegicus
NEUR_7725,Hippocampus,127.82,24.86,Macaca mulatta
NEUR_2065,Cerebellum,91.83,48.48,Danio rerio
NEUR_5266,Thalamus,141.37,53.05,Mus musculus
NEUR_6801,Thalamus,92.39,14.61,Mus musculus
NEUR_6427,Cerebellum,86.82,91.93,Danio rerio
NEUR_1852,Hippocampus,75.47,108.88,Macaca mulatta
NEUR_2496,Hypothalamus,46.17,45.12,Danio rerio
NEUR_7844,Cerebellum,47.51,107.2,Rattus norvegicus
NEUR_7942,Cortex,48.78,78.51,Mus musculus
NEUR_3006,Thalamus,129.37,43.77,Mus musculus
NEUR_8869,Thalamus,26.09,103.98,Macaca mulatta
NEUR_7622,Hippocampus,91.7,38.83,Mus musculus
NEUR_1677,Striatum,115.7,27.6,Mus musculus
NEUR_8114,Hypothalamus,75.64,105.29,Mus musculus
NEUR_7004,Amygdala,84.94,68.14,Mus musculus
NEUR_5205,Amygdala,62.47,31.49,Mus musculus
NEUR_6194,Cortex,127.6,41.16,Rattus norvegicus
NEUR_8113,Cerebellum,118.91,81.36,Macaca mulatta
NEUR_1285,Hippocampus,92.76,72.38,Danio rerio
NEUR_4472,Hippocampus,137.3,47.62,Macaca mulatta
NEUR_7744,Hypothalamus,47.73,50.09,Rattus norvegicus
NEUR_3627,Cortex,134.35,22.82,Mus musculus
NEUR_4656,Hippocampus,65.35,62.47,Danio rerio
NEUR_5463,Hippocampus,37.84,12.97,Mus musculus
NEUR_3815,Cerebellum,146.5,64.3,Danio rerio
NEUR_1784,Thalamus,66.89,68.98,Mus musculus
NEUR_7565,Hippocampus,64.93,80.46,Rattus norvegicus
NEUR_2695,Cerebellum,93.08,54.87,Danio rerio
NEUR_7859,Striatum,139.75,46.21,Rattus norvegicus
NEUR_8665,Amygdala,142.96,91.67,Rattus norvegicus
NEUR_6864,Hippocampus,100.81,62.95,Mus musculus
NEUR_1087,Cortex,134.84,44.73,Rattus norvegicus
NEUR_9893,Thalamus,137.17,26.66,Mus musculus
NEUR_5532,Striatum,21.5,16.36,Macaca mulatta
NEUR_4960,Cerebellum,18.54,98.95,Rattus norvegicus
NEUR_7620,Cortex,84.49,10.27,Rattus norvegicus
NEUR_8960,Striatum,12.14,14.29,Danio rerio
NEUR_6640,Thalamus,33.89,56.12,Rattus norvegicus
NEUR_1825,Hippocampus,140.67,10.63,Mus musculus
NEUR_9107,Cerebellum,99.57,98.4,Macaca mulatta
NEUR_3178,Thalamus,141.73,42.76,Danio rerio
NEUR_5562,Cortex,105.87,65.6,Macaca mulatta
NEUR_4477,Hypothalamus,56.79,106.81,Mus musculus
NEUR_3421,Hippocampus,25.73,101.94,Rattus norvegicus
NEUR_3768,Thalamus,83.73,14.1,Mus musculus
NEUR_4325,Hippocampus,44.43,66.12,Rattus norvegicus
