neuron_id,region,firing_rate_hz,spike_amplitude_mv,subject_species
NEUR_4213,Striatum,3.34,70.95,Macaca mulatta
NEUR_5829,Cortex,129.09,88.37,Macaca mulatta
NEUR_8288,Thalamus,4.35,20.12,Danio rerio
NEUR_6483,Cerebellum,84.59,112.5,Rattus norvegicus
NEUR_4684,Striatum,89.66,108.41,Danio rerio
NEUR_4931,Cortex,121.52,79.65,Mus musculus
NEUR_9043,Amygdala,66.52,111.51,Macaca mulatta
NEUR_4328,Thalamus,61.45,75.64,Danio rerio
NEUR_2238,Striatum,108.8,30.65,Danio rerio
NEUR_2223,Hypothalamus,48.31,104.09,Mus musculus
NEUR_6573,Cerebellum,35.62,82.09,Rattus norvegicus
NEUR_1170,Cerebellum,83.04,10.54,Mus musculus
NEUR_1759,Hippocampus,141.16,29.79,Mus musculus
NEUR_5777,Striatum,69.75,76.16,Danio rerio
NEUR_1608,Thalamus,86.27,102.4,Rattus norvegicus
NEUR_3813,Thalamus,36.21,16.19,Danio rerio
NEUR_9229,Thalamus,101.25,76.69,Danio rerio
NEUR_6343,Cortex,23.05,65.0,Macaca mulatta
NEUR_9938,Cerebellum,134.21,18.33,Mus musculus
NEUR_9702,Striatum,5.12,18.87,Mus musculus
NEUR_4771,Hippocampus,44.59,41.62,Macaca mulatta
NEUR_8034,Thalamus,93.7,80.5,Danio rerio
NEUR_3206,Cortex,117.43,20.08,Rattus norvegicus
NEUR_7046,Cortex,28.75,50.98,Macaca mulatta
NEUR_9097,Amygdala,50.98,31.31,Mus musculus
NEUR_4222,Amygdala,97.57,50.4,Danio rerio
NEUR_5284,Thalamus,72.03,66.03,Macaca mulatta
NEUR_9913,Hippocampus,96.14,21.86,Mus musculus
NEUR_4107,Hypothalamus,96.14,114.7,Danio rerio
NEUR_5757,Cortex,95.15,111.55,Mus musculus
NEUR_3409,Hypothalamus,103.94,119.94,Danio rerio
NEUR_3952,Amygdala,24.56,76.7,Macaca mulatta
NEUR_7243,Amygdala,144.2,95.95,Macaca mulatta
