neuron_id,region,firing_rate_hz,spike_amplitude_mv,subject_species
NEUR_6386,Cortex,9.4,58.08,Macaca mulatta
NEUR_2679,Hypothalamus,13.26,94.17,Danio rerio
NEUR_3612,Cortex,7.43,82.09,Rattus norvegicus
NEUR_4660,Thalamus,116.91,86.5,Mus musculus
NEUR_2985,Cerebellum,72.77,95.98,Macaca mulatta
NEUR_6969,Thalamus,125.22,80.01,Mus musculus
NEUR_8190,Hippocampus,92.73,30.35,Rattus norvegicus
NEUR_5751,Amygdala,26.9,98.68,Macaca mulatta
NEUR_7656,Amygdala,118.51,52.48,Danio rerio
NEUR_8047,Cerebellum,86.63,87.98,Rattus norvegicus
NEUR_3596,Cortex,30.47,48.37,Macaca mulatta
NEUR_3896,Hypothalamus,18.2,42.95,Mus musculus
NEUR_7687,Amygdala,18.67,99.99,Macaca mulatta
NEUR_4959,Striatum,39.17,43.94,Rattus norvegicus
NEUR_3995,Amygdala,44.75,105.27,Macaca mulatta
NEUR_4235,Cortex,88.86,81.35,Macaca mulatta
NEUR_7298,Thalamus,9.86,37.06,Mus musculus
NEUR_6759,Hypothalamus,143.03,26.25,Macaca mulatta
NEUR_6767,Cerebellum,41.91,52.36,Macaca mulatta
NEUR_8968,Hippocampus,54.47,46.5,Rattus norvegicus
NEUR_6709,Hypothalamus,24.33,24.74,Danio rerio
NEUR_4591,Amygdala,82.12,105.61,Macaca mulatta
NEUR_2903,Thalamus,51.87,60.75,Macaca mulatta
NEUR_4274,Hypothalamus,15.41,58.48,Danio rerio
NEUR_6835,Striatum,93.94,81.15,Macaca mulatta
NEUR_8650,Amygdala,12.99,34.15,Macaca mulatta
NEUR_5064,Thalamus,101.86,77.1,Danio rerio
NEUR_9330,Amygdala,47.95,34.01,Danio rerio
NEUR_8588,Amygdala,131.76,64.61,Mus musculus
NEUR_6435,Hypothalamus,106.14,90.74,Mus musculus
NEUR_8487,Striatum,8.57,44.64,Mus musculus
NEUR_5646,Hippocampus,68.42,105.28,Mus musculus
NEUR_7859,Cortex,62.7,65.67,Danio rerio
NEUR_4006,Hippocampus,25.99,40.82,Rattus norvegicus
NEUR_8375,Striatum,119.13,43.23,Danio rerio
NEUR_5899,Cerebellum,74.34,75.42,Macaca mulatta
NEUR_4589,Striatum,32.21,110.78,Rattus norvegicus
NEUR_9301,Thalamus,14.83,94.81,Macaca mulatta
NEUR_9431,Thalamus,124.84,80.26,Danio rerio
NEUR_7581,Hippocampus,92.65,32.81,Mus musculus
NEUR_6819,Cortex,134.91,51.79,Danio rerio
NEUR_2711,Cerebellum,73.67,105.73,Rattus norvegicus
NEUR_2979,Thalamus,117.6,103.35,Rattus norvegicus
NEUR_8179,Hypothalamus,36.08,95.47,Mus musculus
NEUR_1893,Cerebellum,0.17,39.34,Macaca mulatta
NEUR_4755,Amygdala,135.39,35.74,Mus musculus
NEUR_9745,Thalamus,132.02,83.4,Mus musculus
NEUR_6133,Amygdala,18.32,29.53,Danio rerio
NEUR_9893,Cerebellum,140.24,93.73,Danio rerio
NEUR_5704,Hippocampus,118.2,115.62,Mus musculus
NEUR_9721,Thalamus,105.29,75.64,Danio rerio
NEUR_9258,Cortex,84.95,99.22,Mus musculus
NEUR_3453,Thalamus,23.41,10.4,Mus musculus
NEUR_6710,Amygdala,2.69,16.49,Mus musculus
NEUR_5465,Striatum,123.76,11.79,Macaca mulatta
NEUR_9861,Hippocampus,60.28,103.6,Macaca mulatta
NEUR_9138,Amygdala,126.72,12.9,Mus musculus
NEUR_4151,Hypothalamus,11.58,69.47,Danio rerio
NEUR_3360,Cortex,76.78,15.97,Mus musculus
NEUR_3923,Cortex,117.01,115.12,Macaca mulatta
NEUR_7565,Thalamus,86.0,44.62,Macaca mulatta
NEUR_7693,Hypothalamus,17.69,89.36,Rattus norvegicus
NEUR_6897,Striatum,70.83,63.73,Danio rerio
NEUR_8755,Thalamus,21.65,81.86,Mus musculus
NEUR_7759,Cortex,145.4,26.47,Mus musculus
NEUR_8389,Amygdala,79.0,101.35,Danio rerio
NEUR_9675,Hypothalamus,136.58,91.99,Mus musculus
NEUR_4854,Cerebellum,98.28,17.36,Mus musculus
NEUR_6698,Cerebellum,12.64,95.2,Rattus norvegicus
NEUR_4403,Cortex,87.28,10.03,Mus musculus
NEUR_3992,Hippocampus,94.96,32.76,Macaca mulatta
NEUR_2836,Hypothalamus,69.43,62.84,Danio rerio
NEUR_1105,Thalamus,89.56,75.65,Danio rerio
NEUR_4793,Hippocampus,86.45,42.21,Rattus norvegicus
NEUR_1985,Striatum,48.0,93.71,Macaca mulatta
NEUR_1138,Cortex,37.28,67.56,Rattus norvegicus
NEUR_7026,Cortex,75.59,16.56,Danio rerio
NEUR_6351,Hippocampus,1.92,117.67,Mus musculus
NEUR_6091,Hypothalamus,147.47,35.52,Danio rerio
NEUR_7079,Cerebellum,89.45,64.36,Danio rerio
NEUR_1635,Amygdala,40.03,66.43,Macaca mulatta
NEUR_6946,Striatum,67.76,83.67,Macaca mulatta
NEUR_2959,Thalamus,62.86,72.62,Danio rerio
NEUR_2013,Cortex,80.79,46.83,Rattus norvegicus
NEUR_6771,Hypothalamus,91.94,27.81,Danio rerio
NEUR_5778,Cerebellum,58.55,75.82,Mus musculus
NEUR_4266,Cerebellum,77.38,70.58,Rattus norvegicus
NEUR_3045,Thalamus,10.87,68.15,Mus musculus
NEUR_4649,Thalamus,30.71,39.12,Rattus norvegicus
NEUR_4289,Hypothalamus,19.95,28.45,Macaca mulatta
NEUR_8051,Thalamus,13.78,68.53,Mus musculus
NEUR_8548,Cortex,134.04,81.38,Mus musculus
NEUR_6507,Striatum,26.48,85.4,Danio rerio
NEUR_3510,Hippocampus,40.69,35.41,Danio rerio
NEUR_6805,Cerebellum,97.59,103.35,Macaca mulatta
NEUR_3946,Striatum,32.07,72.26,Macaca mulatta
NEUR_7526,Thalamus,128.99,118.15,Danio rerio
NEUR_3882,Amygdala,29.98,47.94,Macaca mulatta
NEUR_6662,Hippocampus,12.84,97.5,Mus musculus
NEUR_1678,Thalamus,53.41,106.79,Rattus norvegicus
NEUR_7898,Cerebellum,2.54,45.4,Rattus norvegicus
NEUR_1732,Amygdala,77.27,103.69,Rattus norvegicus
NEUR_3041,Hippocampus,41.16,58.14,Mus musculus
NEUR_5252,Amygdala,85.7,32.14,Mus musculus
NEUR_4590,Hypothalamus,59.14,96.58,Mus musculus
NEUR_5540,Cerebellum,108.8,12.48,Rattus norvegicus
NEUR_1900,Cerebellum,127.63,33.52,Macaca mulatta
NEUR_6042,Hypothalamus,15.08,91.46,Mus musculus
NEUR_4035,Striatum,131.92,116.32,Macaca mulatta
NEUR_4966,Striatum,49.68,105.1,Macaca mulatta
NEUR_8891,Cortex,147.65,59.27,Mus musculus
NEUR_1164,Cortex,31.11,86.35,Danio rerio
NEUR_3571,Thalamus,107.21,97.93,Rattus norvegicus
NEUR_8395,Striatum,70.19,21.01,Mus musculus
NEUR_4245,Cerebellum,7.93,101.26,Danio rerio
NEUR_7517,Hippocampus,99.91,79.51,Macaca mulatta
NEUR_1198,Amygdala,142.57,64.9,Macaca mulatta
NEUR_9704,Striatum,30.04,113.38,Macaca mulatta
NEUR_8490,Cortex,20.96,106.59,Rattus norvegicus
NEUR_9378,Striatum,95.39,23.43,Macaca mulatta
NEUR_7476,Cerebellum,109.61,64.62,Mus musculus
NEUR_3863,Striatum,148.17,10.53,Danio rerio
NEUR_6608,Cerebellum,99.46,103.46,Macaca mulatta
NEUR_9849,Amygdala,134.73,38.18,Mus musculus
NEUR_7684,Cerebellum,138.21,111.18,Rattus norvegicus
NEUR_6908,Striatum,69.68,108.19,Danio rerio
NEUR_5680,Hippocampus,112.85,62.14,Mus musculus
NEUR_5745,Thalamus,71.53,48.21,Macaca mulatta
NEUR_5028,Striatum,22.28,42.01,Rattus norvegicus
NEUR_3502,Striatum,72.06,58.44,Mus musculus
NEUR_5072,Thalamus,59.87,75.68,Macaca mulatta
NEUR_2967,Hippocampus,43.76,33.27,Macaca mulatta
NEUR_6901,Thalamus,67.43,112.73,Rattus norvegicus
NEUR_8359,Striatum,125.15,102.8,Mus musculus
NEUR_9870,Amygdala,94.82,59.92,Danio rerio
NEUR_1882,Striatum,135.98,26.64,Mus musculus
NEUR_7547,Hypothalamus,89.02,35.97,Mus musculus
NEUR_6035,Thalamus,109.83,65.87,Macaca mulatta
