neuron_id,region,firing_rate_hz,spike_amplitude_mv,subject_species
NEUR_9535,Amygdala,10.96,53.45,Macaca mulatta
NEUR_8492,Hippocampus,134.85,54.64,Rattus norvegicus
NEUR_3894,Thalamus,74.15,119.78,Rattus norvegicus
NEUR_7803,Striatum,96.19,44.72,Macaca mulatta
NEUR_2260,Cortex,101.44,97.54,Danio rerio
NEUR_5485,Cortex,1.15,28.17,Danio rerio
NEUR_8748,Hippocampus,97.45,75.59,Danio rerio
NEUR_8859,Cerebellum,113.56,10.94,Rattus norvegicus
NEUR_5934,Cerebellum,119.57,64.88,Danio rerio
NEUR_7246,Cortex,52.41,32.0,Macaca mulatta
NEUR_4978,Cerebellum,119.65,42.84,Rattus norvegicus
NEUR_5395,Cerebellum,50.69,11.01,Macaca mulatta
NEUR_1922,Cerebellum,78.0,53.96,Macaca mulatta
NEUR_9412,Cortex,113.6,15.23,Macaca mulatta
NEUR_7196,Amygdala,19.82,22.37,Mus musculus
NEUR_7844,Amygdala,22.64,29.85,Rattus norvegicus
NEUR_1604,Amygdala,95.38,55.36,Macaca mulatta
NEUR_6253,Amygdala,25.02,87.18,Macaca mulatta
NEUR_1179,Striatum,2.58,39.67,Rattus norvegicus
NEUR_7538,Amygdala,19.02,50.07,Rattus norvegicus
NEUR_7492,Hypothalamus,22.07,11.84,Mus musculus
NEUR_6943,Striatum,115.61,83.67,Macaca mulatta
NEUR_2758,Cortex,91.75,86.6,Rattus norvegicus
NEUR_2904,Amygdala,119.97,31.92,Macaca mulatta
NEUR_6069,Amygdala,39.25,87.53,Mus musculus
NEUR_9714,Cerebellum,70.71,68.36,Macaca mulatta
NEUR_1116,Striatum,22.53,48.29,Macaca mulatta
NEUR_9997,Striatum,93.09,52.63,Danio rerio
NEUR_9263,Amygdala,43.42,111.17,Danio rerio
NEUR_8293,Cerebellum,1.39,10.59,Danio rerio
NEUR_5176,Cortex,106.13,93.32,Danio rerio
NEUR_6565,Hippocampus,15.93,94.1,Rattus norvegicus
NEUR_8152,Striatum,92.29,16.45,Danio rerio
NEUR_6954,Cerebellum,66.65,60.13,Mus musculus
NEUR_2049,Thalamus,129.97,110.72,Danio rerio
NEUR_3322,Striatum,44.61,79.75,Rattus norvegicus
NEUR_4871,Hippocampus,135.39,58.27,Danio rerio
NEUR_7890,Striatum,107.84,106.69,Danio rerio
NEUR_9105,Cerebellum,16.11,49.23,Rattus norvegicus
NEUR_5377,Hippocampus,16.1,105.6,Danio rerio
NEUR_7998,Cerebellum,42.61,26.63,Danio rerio
NEUR_3621,Hypothalamus,41.43,44.99,Mus musculus
NEUR_1857,Amygdala,12.11,45.31,Mus musculus
