neuron_id,region,firing_rate_hz,spike_amplitude_mv,subject_species
NEUR_9016,Hypothalamus,114.47,33.75,Rattus norvegicus
NEUR_5701,Amygdala,34.76,112.92,Macaca mulatta
NEUR_9648,Cortex,90.96,80.55,Danio rerio
NEUR_1049,Striatum,29.79,95.62,Danio rerio
NEUR_1678,Cortex,118.32,96.28,Rattus norvegicus
NEUR_6948,Cerebellum,97.62,11.25,Danio rerio
NEUR_7591,Thalamus,111.85,11.08,Rattus norvegicus
NEUR_8657,Striatum,2.25,85.88,Mus musculus
NEUR_9974,Thalamus,147.63,108.1,Macaca mulatta
NEUR_8840,Striatum,95.05,13.63,Rattus norvegicus
NEUR_3326,Amygdala,134.56,67.57,Danio rerio
NEUR_3719,Hypothalamus,25.87,50.04,Macaca mulatta
NEUR_4882,Amygdala,75.27,100.47,Macaca mulatta
NEUR_5985,Thalamus,56.57,118.92,Rattus norvegicus
NEUR_1511,Amygdala,19.96,17.34,Macaca mulatta
NEUR_1535,Hippocampus,123.03,98.2,Macaca mulatta
NEUR_9340,Cortex,123.63,83.52,Mus musculus
NEUR_5359,Thalamus,146.72,70.01,Mus musculus
NEUR_1240,Hippocampus,88.44,111.73,Mus musculus
NEUR_1696,Hippocampus,2.26,28.61,Rattus norvegicus
NEUR_3427,Hypothalamus,118.14,113.68,Mus musculus
NEUR_4530,Hippocampus,133.95,100.04,Rattus norvegicus
NEUR_9882,Cortex,18.27,111.93,Mus musculus
NEUR_6223,Amygdala,89.29,68.63,Macaca mulatta
NEUR_5308,Amygdala,85.97,65.55,Danio rerio
NEUR_6390,Hypothalamus,74.21,44.2,Mus musculus
NEUR_7520,Thalamus,44.16,77.77,Mus musculus
NEUR_7263,Striatum,58.64,19.21,Mus musculus
NEUR_3099,Thalamus,142.23,93.53,Macaca mulatta
NEUR_3397,Cerebellum,84.6,50.72,Rattus norvegicus
NEUR_8632,Hypothalamus,144.44,58.14,Rattus norvegicus
NEUR_4914,Hippocampus,69.01,36.8,Danio rerio
NEUR_7114,Hypothalamus,22.69,71.32,Danio rerio
NEUR_9590,Striatum,63.36,35.7,Rattus norvegicus
NEUR_5998,Amygdala,116.43,68.24,Danio rerio
NEUR_2486,Cerebellum,34.73,27.87,Mus musculus
NEUR_4677,Striatum,137.14,40.67,Mus musculus
NEUR_8979,Striatum,18.92,24.02,Macaca mulatta
NEUR_5125,Cortex,51.03,93.94,Danio rerio
NEUR_4991,Cerebellum,143.53,117.85,Mus musculus
NEUR_1111,Cortex,139.79,99.18,Macaca mulatta
NEUR_7794,Thalamus,93.88,108.13,Mus musculus
NEUR_8092,Cerebellum,73.21,106.56,Mus musculus
NEUR_1995,Cerebellum,60.57,49.57,Danio rerio
NEUR_7646,Amygdala,134.61,83.93,Rattus norvegicus
NEUR_6714,Cortex,142.52,78.26,Danio rerio
NEUR_5578,Cerebellum,60.57,39.74,Macaca mulatta
NEUR_6288,Thalamus,10.57,104.03,Rattus norvegicus
NEUR_8011,Cerebellum,147.82,104.63,Danio rerio
NEUR_4558,Hypothalamus,67.81,75.11,Macaca mulatta
NEUR_4207,Cerebellum,36.54,16.51,Mus musculus
NEUR_3991,Cerebellum,92.13,109.74,Mus musculus
NEUR_2444,Thalamus,120.83,67.56,Danio rerio
NEUR_1334,Thalamus,133.46,80.86,Macaca mulatta
NEUR_7394,Amygdala,96.89,81.86,Danio rerio
NEUR_6713,Striatum,21.04,27.54,Rattus norvegicus
NEUR_7067,Thalamus,96.41,51.09,Mus musculus
NEUR_5797,Thalamus,59.55,50.13,Macaca mulatta
NEUR_1977,Thalamus,58.56,57.91,Danio rerio
NEUR_7634,Thalamus,20.62,73.88,Danio rerio
NEUR_2549,Hippocampus,82.67,56.07,Mus musculus
