neuron_id,region,firing_rate_hz,spike_amplitude_mv,subject_species
NEUR_3236,Striatum,3.35,27.94,Macaca mulatta
NEUR_7845,Hypothalamus,94.61,10.42,Danio rerio
NEUR_7202,Cortex,118.94,53.22,Macaca mulatta
NEUR_4282,Thalamus,87.54,97.15,Danio rerio
NEUR_6688,Cortex,105.55,21.01,Mus musculus
NEUR_8237,Cortex,99.66,112.8,Mus musculus
NEUR_2283,Hippocampus,33.73,12.58,Danio rerio
NEUR_1687,Hippocampus,74.29,100.76,Macaca mulatta
NEUR_5733,Cerebellum,67.33,87.92,Mus musculus
NEUR_5121,Hippocampus,14.2,113.87,Mus musculus
NEUR_1730,Hypothalamus,19.85,21.75,Macaca mulatta
NEUR_6356,Amygdala,42.77,95.57,Mus musculus
NEUR_1565,Cortex,74.48,51.66,Rattus norvegicus
NEUR_5267,Hippocampus,90.18,40.32,Rattus norvegicus
NEUR_2650,Cerebellum,70.33,116.66,Macaca mulatta
NEUR_4866,Striatum,37.91,100.94,Danio rerio
NEUR_9057,Amygdala,141.97,114.78,Macaca mulatta
NEUR_3240,Thalamus,51.96,118.51,Macaca mulatta
NEUR_5978,Cerebellum,53.13,61.6,Macaca mulatta
NEUR_2079,Cortex,130.16,112.42,Macaca mulatta
NEUR_5552,Striatum,110.08,53.06,Macaca mulatta
NEUR_5144,Cerebellum,75.32,100.71,Mus musculus
NEUR_7221,Thalamus,39.63,118.03,Danio rerio
NEUR_3428,Cerebellum,108.52,55.7,Danio rerio
NEUR_6694,Hippocampus,1.56,67.91,Rattus norvegicus
NEUR_3493,Striatum,65.8,37.14,Rattus norvegicus
NEUR_1970,Thalamus,9.21,37.31,Danio rerio
NEUR_1530,Hypothalamus,26.03,119.91,Mus musculus
NEUR_2988,Hypothalamus,72.53,99.99,Macaca mulatta
NEUR_2372,Amygdala,67.85,77.41,Danio rerio
NEUR_7785,Striatum,24.22,65.1,Macaca mulatta
NEUR_1905,Cortex,90.24,103.57,Mus musculus
NEUR_5728,Cortex,109.05,41.56,Mus musculus
NEUR_2534,Amygdala,24.56,104.98,Mus musculus
NEUR_4807,Thalamus,98.04,61.3,Mus musculus
NEUR_3747,Cerebellum,106.21,61.8,Rattus norvegicus
NEUR_8582,Cerebellum,19.88,109.4,Danio rerio
NEUR_4595,Striatum,66.41,37.24,Rattus norvegicus
NEUR_9842,Hippocampus,34.04,84.53,Mus musculus
NEUR_2007,Hippocampus,9.76,104.46,Mus musculus
NEUR_5946,Cortex,118.22,68.24,Macaca mulatta
NEUR_8011,Amygdala,93.13,100.52,Mus musculus
NEUR_3263,Striatum,135.01,104.97,Macaca mulatta
NEUR_7604,Hippocampus,128.88,106.14,Mus musculus
NEUR_7919,Cerebellum,101.07,80.15,Danio rerio
NEUR_4742,Striatum,21.58,111.34,Macaca mulatta
NEUR_4977,Striatum,46.29,44.29,Mus musculus
NEUR_4238,Striatum,1.71,26.12,Macaca mulatta
NEUR_4096,Cerebellum,114.18,86.43,Rattus norvegicus
NEUR_1949,Thalamus,65.93,24.1,Rattus norvegicus
NEUR_2566,Amygdala,57.77,34.95,Macaca mulatta
NEUR_5533,Thalamus,49.99,80.13,Rattus norvegicus
NEUR_2850,Amygdala,113.07,106.89,Macaca mulatta
NEUR_6437,Hypothalamus,16.49,88.49,Mus musculus
NEUR_9596,Striatum,143.22,39.73,Mus musculus
NEUR_5641,Striatum,42.97,43.28,Danio rerio
NEUR_5835,Cerebellum,42.47,87.0,Mus musculus
NEUR_7705,Thalamus,149.39,56.14,Danio rerio
NEUR_9872,Striatum,119.02,94.81,Rattus norvegicus
NEUR_1531,Amygdala,84.03,96.25,Danio rerio
NEUR_3550,Cerebellum,107.39,13.82,Rattus norvegicus
NEUR_4871,Cerebellum,33.85,97.15,Danio rerio
