neuron_id,region,firing_rate_hz,spike_amplitude_mv,subject_species
NEUR_5253,Hypothalamus,146.93,18.15,Mus musculus
NEUR_4260,Cortex,24.18,79.47,Rattus norvegicus
NEUR_2956,Thalamus,118.89,69.04,Mus musculus
NEUR_2249,Striatum,26.78,52.05,Rattus norvegicus
NEUR_1676,Hippocampus,1.92,30.5,Rattus norvegicus
NEUR_3505,Amygdala,116.09,105.71,Rattus norvegicus
NEUR_4732,Thalamus,107.55,56.79,Mus musculus
NEUR_5988,Cerebellum,143.43,49.78,Rattus norvegicus
NEUR_7496,Thalamus,77.42,55.45,Danio rerio
NEUR_4115,Striatum,22.72,96.17,Rattus norvegicus
NEUR_6836,Hippocampus,133.75,84.28,Rattus norvegicus
NEUR_6957,Amygdala,39.21,16.59,Macaca mulatta
NEUR_9545,Thalamus,96.77,83.9,Rattus norvegicus
NEUR_1953,Hypothalamus,107.95,82.03,Danio rerio
NEUR_7887,Cortex,102.92,85.54,Macaca mulatta
NEUR_8972,Amygdala,99.23,106.94,Mus musculus
NEUR_7610,Cerebellum,147.04,66.03,Rattus norvegicus
NEUR_6546,Striatum,98.21,14.61,Mus musculus
NEUR_6848,Cortex,94.4,86.19,Mus musculus
NEUR_6906,Cerebellum,109.78,75.99,Macaca mulatta
NEUR_3623,Amygdala,47.24,50.83,Mus musculus
NEUR_6418,Cortex,11.75,56.69,Rattus norvegicus
NEUR_5534,Hippocampus,46.09,90.56,Danio rerio
NEUR_5470,Thalamus,29.14,89.82,Macaca mulatta
NEUR_2590,Hippocampus,90.75,23.25,Macaca mulatta
NEUR_1708,Amygdala,29.35,48.69,Macaca mulatta
NEUR_6980,Cerebellum,116.83,42.52,Macaca mulatta
NEUR_6753,Striatum,109.44,77.39,Mus musculus
NEUR_2008,Thalamus,145.28,54.21,Mus musculus
NEUR_6500,Hypothalamus,104.89,56.38,Macaca mulatta
NEUR_7767,Hippocampus,101.3,111.76,Rattus norvegicus
NEUR_6732,Cerebellum,87.55,64.61,Danio rerio
NEUR_8265,Thalamus,143.12,57.32,Macaca mulatta
NEUR_2511,Cortex,26.32,98.89,Mus musculus
NEUR_4482,Amygdala,32.15,67.98,Danio rerio
NEUR_7970,Striatum,62.75,82.07,Danio rerio
NEUR_7608,Thalamus,113.98,62.85,Danio rerio
NEUR_6132,Hypothalamus,34.2,69.78,Rattus norvegicus
NEUR_6588,Striatum,117.16,80.63,Macaca mulatta
NEUR_3507,Striatum,45.09,12.14,Danio rerio
NEUR_6773,Cortex,50.32,102.31,Rattus norvegicus
NEUR_2794,Hippocampus,6.37,111.05,Mus musculus
NEUR_4644,Cerebellum,28.54,10.9,Rattus norvegicus
NEUR_4833,Cortex,84.99,13.87,Danio rerio
NEUR_1560,Hypothalamus,143.28,18.76,Danio rerio
NEUR_8023,Cortex,118.38,116.32,Rattus norvegicus
NEUR_7131,Cortex,78.85,82.52,Mus musculus
NEUR_2046,Hypothalamus,118.31,72.72,Rattus norvegicus
NEUR_1038,Thalamus,31.18,104.34,Danio rerio
NEUR_9306,Thalamus,129.12,81.73,Rattus norvegicus
NEUR_3614,Hippocampus,1.74,116.05,Danio rerio
NEUR_8681,Amygdala,46.66,22.48,Rattus norvegicus
NEUR_4350,Striatum,143.73,49.63,Mus musculus
NEUR_5924,Hypothalamus,59.06,117.58,Rattus norvegicus
NEUR_5568,Cortex,122.91,10.36,Danio rerio
NEUR_2906,Cortex,110.51,97.36,Mus musculus
NEUR_7626,Cerebellum,144.39,18.95,Mus musculus
NEUR_7075,Hypothalamus,91.96,96.7,Danio rerio
NEUR_3117,Amygdala,73.07,118.3,Danio rerio
NEUR_5977,Amygdala,98.58,42.34,Mus musculus
NEUR_3814,Cerebellum,129.74,69.53,Macaca mulatta
NEUR_1038,Hypothalamus,142.16,49.6,Rattus norvegicus
NEUR_8938,Hypothalamus,82.33,44.12,Danio rerio
NEUR_3536,Cerebellum,74.96,66.83,Danio rerio
NEUR_3609,Cortex,61.58,70.5,Rattus norvegicus
NEUR_1454,Cortex,66.29,104.88,Danio rerio
NEUR_8161,Thalamus,43.55,25.98,Mus musculus
NEUR_8297,Hippocampus,121.17,91.04,Macaca mulatta
NEUR_3089,Hippocampus,79.84,66.01,Danio rerio
NEUR_9288,Hippocampus,47.9,96.12,Danio rerio
NEUR_8919,Hippocampus,21.81,77.23,Danio rerio
NEUR_5394,Amygdala,80.26,19.52,Mus musculus
NEUR_5853,Cerebellum,62.71,103.84,Rattus norvegicus
NEUR_7126,Striatum,113.89,101.22,Macaca mulatta
NEUR_5266,Thalamus,10.0,41.97,Danio rerio
NEUR_5514,Hypothalamus,15.16,43.5,Mus musculus
NEUR_8728,Amygdala,106.3,118.85,Mus musculus
NEUR_6656,Hippocampus,24.39,23.08,Macaca mulatta
NEUR_8033,Hippocampus,85.84,83.2,Macaca mulatta
NEUR_3628,Thalamus,144.78,111.7,Macaca mulatta
NEUR_1225,Amygdala,84.67,39.47,Rattus norvegicus
NEUR_6479,Cerebellum,53.19,79.08,Danio rerio
NEUR_4196,Cerebellum,63.87,24.49,Mus musculus
NEUR_5512,Hippocampus,38.45,108.32,Macaca mulatta
NEUR_2256,Hypothalamus,49.39,10.58,Danio rerio
NEUR_5713,Cortex,147.73,38.18,Danio rerio
NEUR_2122,Cortex,106.42,29.18,Danio rerio
NEUR_7515,Amygdala,79.33,81.48,Rattus norvegicus
NEUR_7255,Amygdala,115.82,22.91,Macaca mulatta
NEUR_9557,Striatum,24.27,77.56,Mus musculus
NEUR_5351,Cortex,120.47,68.05,Rattus norvegicus
NEUR_9266,Striatum,24.18,19.54,Macaca mulatta
NEUR_3798,Thalamus,117.42,15.43,Macaca mulatta
NEUR_1860,Hippocampus,117.82,64.17,Macaca mulatta
NEUR_2747,Cortex,101.97,32.3,Mus musculus
NEUR_8454,Cortex,7.76,80.25,Danio rerio
NEUR_7500,Cerebellum,143.88,106.91,Macaca mulatta
NEUR_6859,Striatum,64.75,90.01,Mus musculus
NEUR_7433,Amygdala,71.81,24.37,Danio rerio
NEUR_7871,Thalamus,78.17,89.27,Rattus norvegicus
NEUR_3510,Cortex,53.96,51.99,Mus musculus
NEUR_4612,Amygdala,132.29,90.28,Macaca mulatta
NEUR_1042,Hippocampus,98.55,19.92,Danio rerio
NEUR_6240,Striatum,19.0,110.31,Macaca mulatta
NEUR_7655,Amygdala,95.32,101.59,Danio rerio
NEUR_3071,Cortex,131.61,98.71,Macaca mulatta
NEUR_6895,Thalamus,43.82,24.92,Macaca mulatta
NEUR_2770,Striatum,123.53,48.76,Mus musculus
NEUR_2448,Cortex,66.64,75.85,Mus musculus
NEUR_9729,Hypothalamus,128.56,115.39,Mus musculus
NEUR_7390,Hippocampus,64.38,93.85,Macaca mulatta
NEUR_5578,Cerebellum,108.11,58.14,Macaca mulatta
NEUR_5919,Hippocampus,97.65,103.64,Mus musculus
NEUR_5271,Hippocampus,118.78,96.24,Macaca mulatta
NEUR_3051,Thalamus,123.19,107.15,Macaca mulatta
NEUR_2585,Cortex,67.48,70.82,Danio rerio
NEUR_6877,Amygdala,149.99,27.76,Rattus norvegicus
NEUR_2120,Cortex,38.47,82.7,Mus musculus
