neuron_id,region,firing_rate_hz,spike_amplitude_mv,subject_species
NEUR_6917,Cerebellum,148.46,19.6,Danio rerio
NEUR_5487,Thalamus,112.16,19.24,Macaca mulatta
NEUR_6925,Striatum,95.65,55.97,Rattus norvegicus
NEUR_4032,Cerebellum,103.96,23.36,Mus musculus
NEUR_3479,Thalamus,135.99,49.46,Danio rerio
NEUR_2032,Striatum,58.73,14.76,Mus musculus
NEUR_1127,Cortex,98.1,113.43,Macaca mulatta
NEUR_3414,Thalamus,118.38,76.37,Rattus norvegicus
NEUR_2918,Striatum,101.53,95.71,Rattus norvegicus
NEUR_6977,Hippocampus,22.16,55.5,Rattus norvegicus
NEUR_9212,Striatum,68.09,113.16,Rattus norvegicus
NEUR_7771,Striatum,57.71,54.54,Rattus norvegicus
NEUR_1220,Cerebellum,99.9,25.24,Danio rerio
NEUR_6936,Cerebellum,15.07,45.08,Macaca mulatta
NEUR_8911,Hypothalamus,107.97,16.39,Mus musculus
NEUR_6165,Hypothalamus,1.77,58.07,Mus musculus
NEUR_1879,Cortex,115.15,38.74,Danio rerio
NEUR_4181,Thalamus,113.05,36.9,Danio rerio
NEUR_8148,Amygdala,139.67,105.12,Danio rerio
NEUR_4204,Cerebellum,69.31,73.36,Danio rerio
NEUR_1808,Hypothalamus,57.63,24.57,Macaca mulatta
NEUR_4619,Cortex,138.43,82.03,Mus musculus
NEUR_7098,Amygdala,25.57,14.25,Mus musculus
NEUR_1133,Cortex,24.22,85.6,Mus musculus
NEUR_9856,Cerebellum,34.03,38.46,Danio rerio
NEUR_9661,Cortex,30.44,44.53,Rattus norvegicus
NEUR_7159,Striatum,126.01,117.53,Macaca mulatta
NEUR_6152,Striatum,32.11,97.01,Rattus norvegicus
NEUR_2137,Hippocampus,94.79,78.56,Macaca mulatta
NEUR_5202,Amygdala,59.0,109.74,Rattus norvegicus
NEUR_8172,Amygdala,27.86,78.52,Danio rerio
NEUR_5602,Thalamus,106.97,111.11,Macaca mulatta
NEUR_1343,Cerebellum,121.45,25.86,Macaca mulatta
NEUR_1851,Striatum,39.71,93.13,Danio rerio
NEUR_7181,Amygdala,50.41,95.38,Mus musculus
NEUR_2608,Cerebellum,85.15,46.27,Mus musculus
NEUR_7200,Hippocampus,16.19,15.12,Danio rerio
NEUR_7379,Cortex,46.62,94.58,Rattus norvegicus
NEUR_5719,Amygdala,80.74,65.04,Danio rerio
NEUR_8618,Hippocampus,82.18,84.56,Macaca mulatta
NEUR_9269,Cortex,78.62,74.79,Danio rerio
NEUR_3042,Amygdala,112.21,45.4,Macaca mulatta
NEUR_9834,Cortex,109.06,46.84,Rattus norvegicus
NEUR_4943,Cortex,146.82,36.31,Macaca mulatta
NEUR_9940,Hypothalamus,50.44,50.77,Rattus norvegicus
NEUR_6764,Hippocampus,142.46,93.56,Rattus norvegicus
NEUR_9518,Amygdala,76.75,113.62,Mus musculus
NEUR_8818,Cortex,81.26,96.19,Macaca mulatta
NEUR_5869,Cortex,94.08,68.44,Macaca mulatta
NEUR_7064,Hypothalamus,84.1,108.42,Macaca mulatta
NEUR_4154,Thalamus,58.13,119.07,Mus musculus
NEUR_2496,Hypothalamus,133.8,64.73,Danio rerio
NEUR_7730,Hippocampus,72.88,72.16,Macaca mulatta
NEUR_3282,Hippocampus,20.27,27.61,Danio rerio
NEUR_9901,Hypothalamus,10.72,106.75,Macaca mulatta
NEUR_5997,Thalamus,94.44,27.39,Macaca mulatta
NEUR_4295,Hypothalamus,64.47,70.14,Mus musculus
NEUR_5511,Cortex,110.81,81.41,Rattus norvegicus
NEUR_2375,Cerebellum,101.23,114.4,Mus musculus
NEUR_5233,Cortex,9.08,60.08,Danio rerio
NEUR_1282,Cortex,79.14,52.96,Mus musculus
NEUR_7803,Cortex,71.74,48.72,Danio rerio
NEUR_8931,Cortex,132.25,14.29,Mus musculus
NEUR_1878,Striatum,127.19,75.73,Rattus norvegicus
NEUR_3032,Hippocampus,24.87,35.18,Danio rerio
NEUR_3496,Cortex,105.74,28.68,Rattus norvegicus
NEUR_1142,Striatum,63.82,115.37,Rattus norvegicus
NEUR_3781,Cortex,49.57,59.44,Mus musculus
NEUR_4922,Hippocampus,127.68,45.37,Mus musculus
NEUR_8825,Hippocampus,76.17,81.56,Macaca mulatta
NEUR_7778,Amygdala,10.9,13.77,Macaca mulatta
NEUR_4326,Striatum,21.61,82.71,Danio rerio
NEUR_9384,Amygdala,52.71,119.96,Macaca mulatta
NEUR_9302,Cortex,39.94,111.87,Mus musculus
NEUR_6675,Thalamus,46.16,36.85,Macaca mulatta
NEUR_4174,Hippocampus,51.58,103.7,Mus musculus
NEUR_9120,Thalamus,4.02,46.83,Danio rerio
NEUR_6201,Striatum,92.27,52.37,Mus musculus
NEUR_9783,Hippocampus,28.62,108.08,Rattus norvegicus
NEUR_5856,Cortex,32.18,39.43,Mus musculus
NEUR_3654,Cortex,14.9,31.0,Mus musculus
NEUR_8926,Thalamus,35.26,38.95,Mus musculus
NEUR_7397,Cortex,53.17,99.63,Mus musculus
NEUR_4987,Amygdala,107.44,78.83,Mus musculus
NEUR_5506,Cerebellum,125.96,27.81,Danio rerio
NEUR_3323,Thalamus,35.59,117.54,Rattus norvegicus
NEUR_9932,Hypothalamus,49.1,17.52,Macaca mulatta
NEUR_1580,Amygdala,65.79,43.18,Macaca mulatta
NEUR_5663,Hypothalamus,0.59,101.97,Danio rerio
NEUR_3514,Hypothalamus,26.56,51.27,Rattus norvegicus
NEUR_7082,Cerebellum,43.88,42.14,Danio rerio
NEUR_6588,Amygdala,68.22,16.43,Macaca mulatta
NEUR_8760,Hippocampus,90.79,36.16,Mus musculus
NEUR_7194,Hypothalamus,132.98,75.0,Danio rerio
NEUR_5091,Thalamus,107.12,81.2,Mus musculus
NEUR_6800,Hypothalamus,45.02,114.06,Danio rerio
NEUR_2796,Cerebellum,9.51,69.43,Rattus norvegicus
NEUR_4732,Striatum,102.53,66.7,Rattus norvegicus
NEUR_1664,Striatum,93.79,44.68,Mus musculus
NEUR_1987,Cerebellum,21.69,10.66,Rattus norvegicus
NEUR_7616,Cortex,98.44,94.72,Macaca mulatta
NEUR_2945,Hippocampus,16.85,97.31,Rattus norvegicus
NEUR_5037,Amygdala,130.51,109.53,Rattus norvegicus
NEUR_2129,Hippocampus,92.73,68.57,Rattus norvegicus
NEUR_6967,Cerebellum,117.75,51.04,Mus musculus
NEUR_8326,Cortex,31.5,60.71,Danio rerio
NEUR_1010,Cortex,4.64,48.25,Macaca mulatta
NEUR_8637,Hypothalamus,124.13,101.35,Macaca mulatta
NEUR_3477,Cerebellum,81.9,70.93,Rattus norvegicus
NEUR_6905,Cortex,98.58,92.21,Mus musculus
NEUR_4350,Thalamus,113.27,97.62,Macaca mulatta
NEUR_6809,Hippocampus,62.91,74.01,Mus musculus
NEUR_1168,Cerebellum,142.38,89.52,Rattus norvegicus
NEUR_3221,Cortex,120.57,80.61,Mus musculus
NEUR_1351,Cortex,142.06,63.35,Danio rerio
NEUR_2491,Cortex,92.07,118.53,Mus musculus
NEUR_3075,Cortex,35.41,113.2,Mus musculus
NEUR_2218,Striatum,75.36,35.42,Macaca mulatta
NEUR_3864,Hippocampus,51.91,99.91,Macaca mulatta
NEUR_5065,Cerebellum,130.27,94.15,Mus musculus
NEUR_9806,Amygdala,49.57,33.64,Rattus norvegicus
NEUR_4925,Cortex,64.86,54.78,Danio rerio
NEUR_6462,Cerebellum,144.86,49.62,Mus musculus
NEUR_9501,Thalamus,128.19,119.49,Danio rerio
NEUR_5048,Striatum,33.48,113.55,Rattus norvegicus
NEUR_9717,Thalamus,122.62,73.97,Macaca mulatta
NEUR_6293,Striatum,85.37,98.12,Danio rerio
NEUR_6622,Striatum,23.6,97.62,Macaca mulatta
NEUR_3446,Striatum,121.68,108.99,Macaca mulatta
NEUR_4716,Hypothalamus,110.69,48.43,Danio rerio
NEUR_9877,Cerebellum,127.79,80.56,Mus musculus
NEUR_6802,Striatum,3.45,89.61,Mus musculus
NEUR_6281,Amygdala,113.54,85.05,Mus musculus
NEUR_8344,Cortex,147.74,102.05,Danio rerio
NEUR_7639,Thalamus,13.29,20.11,Mus musculus
NEUR_7630,Hypothalamus,125.94,79.53,Macaca mulatta
NEUR_3565,Hypothalamus,104.8,17.95,Danio rerio
NEUR_1209,Cortex,2.63,95.63,Mus musculus
NEUR_6019,Amygdala,57.46,41.52,Mus musculus
NEUR_6048,Hypothalamus,121.34,54.25,Danio rerio
NEUR_3096,Hippocampus,96.29,100.4,Macaca mulatta
NEUR_9770,Cerebellum,48.75,80.64,Mus musculus
NEUR_1802,Amygdala,119.06,89.14,Macaca mulatta
NEUR_4237,Hypothalamus,44.61,78.23,Mus musculus
NEUR_7063,Cortex,55.85,12.18,Rattus norvegicus
NEUR_8981,Thalamus,25.21,12.87,Macaca mulatta
NEUR_7297,Amygdala,129.27,46.72,Rattus norvegicus
NEUR_2532,Hypothalamus,36.55,32.7,Danio rerio
NEUR_3397,Hypothalamus,141.12,75.09,Mus musculus
NEUR_7929,Striatum,68.15,17.82,Danio rerio
NEUR_1824,Hippocampus,123.8,117.62,Macaca mulatta
NEUR_7687,Cortex,5.7,68.11,Macaca mulatta
NEUR_8228,Striatum,134.85,106.31,Mus musculus
NEUR_8368,Hippocampus,107.54,10.43,Danio rerio
NEUR_2596,Hypothalamus,66.71,100.74,Macaca mulatta
NEUR_8822,Amygdala,134.81,71.02,Rattus norvegicus
NEUR_8884,Hypothalamus,49.47,40.64,Macaca mulatta
NEUR_9203,Cerebellum,76.31,113.29,Danio rerio
NEUR_2230,Thalamus,11.69,103.04,Rattus norvegicus
NEUR_3439,Amygdala,20.7,45.26,Danio rerio
NEUR_6063,Cortex,37.28,99.09,Macaca mulatta
NEUR_4234,Amygdala,53.63,35.86,Macaca mulatta
NEUR_5151,Striatum,84.13,69.32,Rattus norvegicus
NEUR_3581,Hippocampus,50.4,33.16,Rattus norvegicus
NEUR_5581,Thalamus,114.8,105.59,Rattus norvegicus
NEUR_7420,Amygdala,3.71,105.05,Macaca mulatta
NEUR_4827,Hypothalamus,68.72,88.0,Mus musculus
NEUR_4128,Hippocampus,124.9,83.99,Danio rerio
NEUR_9860,Hypothalamus,92.12,33.91,Macaca mulatta
NEUR_7609,Amygdala,136.09,50.18,Rattus norvegicus
NEUR_8134,Hippocampus,28.9,69.8,Danio rerio
NEUR_8892,Amygdala,77.08,70.93,Danio rerio
NEUR_8100,Amygdala,125.16,48.8,Macaca mulatta
NEUR_5483,Hypothalamus,144.9,88.65,Rattus norvegicus
NEUR_3924,Cortex,79.34,10.09,Mus musculus
NEUR_4302,Cerebellum,42.44,30.95,Macaca mulatta
NEUR_2606,Hypothalamus,46.67,15.78,Mus musculus
NEUR_3799,Striatum,133.92,35.53,Macaca mulatta
NEUR_1788,Hypothalamus,21.16,94.96,Rattus norvegicus
NEUR_2743,Thalamus,145.33,87.75,Rattus norvegicus
NEUR_3732,Hypothalamus,147.62,81.21,Rattus norvegicus
NEUR_1164,Striatum,37.54,85.9,Mus musculus
NEUR_5994,Hippocampus,32.98,54.38,Mus musculus
NEUR_2576,Striatum,103.67,112.55,Danio rerio
NEUR_7569,Thalamus,64.86,114.8,Macaca mulatta
NEUR_3878,Cerebellum,102.15,95.42,Macaca mulatta
NEUR_9465,Hippocampus,146.56,41.33,Mus musculus
NEUR_6199,Hippocampus,50.19,67.04,Rattus norvegicus
NEUR_5557,Thalamus,72.38,41.88,Macaca mulatta
NEUR_3091,Hypothalamus,25.38,18.31,Danio rerio
NEUR_4808,Cortex,39.96,86.59,Mus musculus
NEUR_8077,Hypothalamus,58.82,88.46,Macaca mulatta
NEUR_6096,Hypothalamus,85.35,60.69,Rattus norvegicus
NEUR_1539,Amygdala,37.06,114.09,Danio rerio
NEUR_7217,Cortex,30.29,96.18,Rattus norvegicus
NEUR_4160,Amygdala,58.84,104.36,Danio rerio
NEUR_6094,Cortex,4.74,93.91,Rattus norvegicus
NEUR_2856,Cerebellum,50.5,51.39,Rattus norvegicus
