neuron_id,region,firing_rate_hz,spike_amplitude_mv,subject_species
NEUR_6635,Amygdala,65.41,47.22,Danio rerio
NEUR_7561,Thalamus,123.92,19.44,Danio rerio
NEUR_7680,Thalamus,108.21,55.09,Macaca mulatta
NEUR_1501,Amygdala,91.79,61.68,Macaca mulatta
NEUR_8043,Hippocampus,76.64,57.67,Danio rerio
NEUR_2257,Cerebellum,101.72,81.95,Danio rerio
NEUR_1089,Thalamus,108.27,52.38,Mus musculus
NEUR_5160,Hypothalamus,56.03,64.08,Mus musculus
NEUR_7090,Cortex,127.59,40.04,Danio rerio
NEUR_5673,Hippocampus,143.71,43.77,Macaca mulatta
NEUR_5607,Hippocampus,42.31,41.06,Mus musculus
NEUR_5752,Cortex,129.18,38.26,Rattus norvegicus
NEUR_5457,Striatum,128.8,10.27,Macaca mulatta
NEUR_3050,Striatum,133.36,89.81,Danio rerio
NEUR_2551,Cortex,54.81,10.58,Rattus norvegicus
NEUR_8214,Hippocampus,100.36,76.07,Macaca mulatta
NEUR_1401,Striatum,14.3,110.12,Mus musculus
NEUR_6990,Cerebellum,111.38,41.0,Mus musculus
NEUR_7846,Cortex,137.3,76.2,Macaca mulatta
NEUR_5872,Thalamus,131.94,37.37,Macaca mulatta
NEUR_4819,Hippocampus,76.66,53.01,Macaca mulatta
NEUR_4451,Thalamus,16.87,72.91,Danio rerio
NEUR_2264,Hypothalamus,106.32,112.38,Rattus norvegicus
NEUR_7261,Cerebellum,98.98,16.04,Danio rerio
NEUR_3361,Amygdala,127.56,42.59,Danio rerio
NEUR_5605,Striatum,26.42,112.27,Rattus norvegicus
NEUR_6265,Thalamus,109.65,97.73,Macaca mulatta
NEUR_1381,Amygdala,88.84,39.98,Danio rerio
NEUR_5519,Cerebellum,86.67,56.31,Mus musculus
NEUR_2806,Hypothalamus,66.78,98.94,Rattus norvegicus
NEUR_6486,Hypothalamus,98.85,44.46,Danio rerio
NEUR_2884,Thalamus,19.24,106.55,Danio rerio
NEUR_9652,Hypothalamus,149.0,36.76,Rattus norvegicus
NEUR_3636,Cortex,0.48,42.29,Rattus norvegicus
NEUR_1644,Hippocampus,69.49,116.39,Macaca mulatta
NEUR_7320,Thalamus,1.08,100.21,Mus musculus
NEUR_1472,Cortex,32.53,35.66,Danio rerio
NEUR_5126,Striatum,9.8,42.62,Macaca mulatta
NEUR_3335,Cortex,28.33,113.22,Macaca mulatta
NEUR_7543,Cortex,12.16,117.77,Danio rerio
NEUR_3719,Striatum,106.2,78.5,Mus musculus
NEUR_9124,Hypothalamus,118.08,119.97,Mus musculus
NEUR_3630,Cerebellum,77.29,37.41,Macaca mulatta
NEUR_3921,Cortex,57.54,77.27,Danio rerio
NEUR_1349,Hypothalamus,94.47,75.36,Mus musculus
NEUR_1189,Amygdala,96.4,87.53,Mus musculus
NEUR_1257,Cerebellum,53.44,25.51,Danio rerio
NEUR_4906,Thalamus,84.69,89.11,Macaca mulatta
NEUR_3583,Amygdala,38.31,99.68,Rattus norvegicus
NEUR_6655,Amygdala,88.91,40.04,Mus musculus
NEUR_2169,Hypothalamus,147.75,88.29,Danio rerio
NEUR_7920,Thalamus,83.79,31.75,Macaca mulatta
NEUR_2764,Striatum,59.73,101.55,Danio rerio
NEUR_3451,Striatum,57.64,62.03,Macaca mulatta
NEUR_3879,Hippocampus,59.02,36.31,Danio rerio
NEUR_4787,Hypothalamus,32.88,57.81,Macaca mulatta
NEUR_8282,Hypothalamus,111.44,113.82,Macaca mulatta
NEUR_3468,Cortex,2.07,29.08,Rattus norvegicus
NEUR_6995,Thalamus,83.95,40.11,Rattus norvegicus
NEUR_9577,Striatum,111.33,111.39,Rattus norvegicus
NEUR_5977,Amygdala,128.09,81.8,Macaca mulatta
NEUR_5945,Cerebellum,16.52,13.81,Rattus norvegicus
NEUR_6787,Hypothalamus,1.76,88.46,Macaca mulatta
NEUR_4987,Thalamus,80.85,65.35,Macaca mulatta
NEUR_9448,Cortex,109.45,50.77,Mus musculus
NEUR_8137,Thalamus,15.4,115.71,Rattus norvegicus
NEUR_4861,Cortex,23.9,110.48,Macaca mulatta
NEUR_5630,Hypothalamus,133.01,51.07,Mus musculus
NEUR_1083,Amygdala,34.82,63.2,Danio rerio
NEUR_9968,Hippocampus,55.95,42.53,Rattus norvegicus
NEUR_1118,Amygdala,36.77,41.39,Macaca mulatta
NEUR_6667,Striatum,24.31,91.06,Macaca mulatta
NEUR_6503,Amygdala,137.04,104.57,Macaca mulatta
NEUR_8140,Cortex,89.04,98.03,Macaca mulatta
NEUR_9895,Striatum,42.67,37.6,Rattus norvegicus
NEUR_1330,Amygdala,27.94,55.76,Mus musculus
NEUR_1550,Cerebellum,92.29,59.29,Mus musculus
NEUR_6697,Hippocampus,1.36,96.25,Rattus norvegicus
NEUR_7508,Thalamus,24.67,99.84,Rattus norvegicus
NEUR_2579,Hypothalamus,141.8,29.89,Rattus norvegicus
NEUR_3201,Cortex,57.51,31.65,Mus musculus
NEUR_8339,Amygdala,127.17,117.1,Macaca mulatta
NEUR_6270,Cerebellum,103.48,29.72,Mus musculus
NEUR_5369,Striatum,64.54,33.13,Mus musculus
NEUR_7033,Striatum,100.52,78.92,Danio rerio
NEUR_2464,Hippocampus,24.74,15.9,Rattus norvegicus
NEUR_3709,Thalamus,88.1,93.68,Danio rerio
NEUR_1099,Cortex,53.57,45.53,Macaca mulatta
NEUR_4076,Cortex,10.03,15.94,Mus musculus
NEUR_1286,Hypothalamus,71.9,29.5,Macaca mulatta
NEUR_5353,Cerebellum,14.01,116.4,Rattus norvegicus
NEUR_6398,Striatum,132.5,21.41,Macaca mulatta
NEUR_5921,Thalamus,11.96,56.1,Danio rerio
NEUR_6390,Amygdala,148.36,15.94,Rattus norvegicus
NEUR_2193,Cerebellum,39.22,33.58,Mus musculus
NEUR_5721,Cortex,1.15,58.48,Macaca mulatta
NEUR_2158,Amygdala,109.56,51.8,Mus musculus
NEUR_6394,Cerebellum,20.49,20.63,Danio rerio
NEUR_6672,Striatum,60.83,87.7,Danio rerio
NEUR_9183,Amygdala,104.9,24.86,Danio rerio
NEUR_8507,Thalamus,12.59,87.44,Danio rerio
NEUR_1290,Cortex,115.32,33.09,Rattus norvegicus
NEUR_5838,Striatum,26.48,64.89,Mus musculus
NEUR_4040,Amygdala,93.8,89.25,Mus musculus
NEUR_3799,Amygdala,66.05,61.95,Mus musculus
NEUR_5668,Hypothalamus,83.69,43.44,Danio rerio
NEUR_7057,Hypothalamus,75.72,59.57,Rattus norvegicus
NEUR_1071,Hypothalamus,143.04,94.3,Mus musculus
NEUR_4991,Cortex,143.23,28.51,Macaca mulatta
NEUR_5436,Striatum,138.5,53.98,Danio rerio
NEUR_8717,Striatum,46.91,99.19,Rattus norvegicus
NEUR_8771,Cortex,33.77,71.6,Danio rerio
NEUR_5456,Striatum,22.61,36.78,Mus musculus
NEUR_5376,Striatum,77.95,83.88,Mus musculus
NEUR_1008,Cerebellum,37.17,66.09,Macaca mulatta
NEUR_3704,Thalamus,37.78,87.63,Mus musculus
NEUR_7717,Hypothalamus,35.09,14.31,Danio rerio
NEUR_4179,Cerebellum,97.12,114.81,Macaca mulatta
NEUR_1219,Hippocampus,138.76,50.41,Rattus norvegicus
NEUR_5315,Cerebellum,44.72,79.18,Macaca mulatta
NEUR_7418,Striatum,14.68,82.3,Danio rerio
NEUR_1873,Thalamus,41.26,106.37,Macaca mulatta
NEUR_9968,Striatum,72.07,10.06,Danio rerio
NEUR_1350,Hippocampus,126.79,35.34,Macaca mulatta
NEUR_7807,Cortex,8.32,58.57,Macaca mulatta
NEUR_4457,Thalamus,91.06,33.27,Macaca mulatta
NEUR_1062,Cortex,111.02,78.37,Macaca mulatta
NEUR_9031,Striatum,40.1,73.22,Mus musculus
NEUR_8701,Thalamus,76.23,82.81,Mus musculus
NEUR_9169,Cerebellum,107.98,22.11,Macaca mulatta
NEUR_3308,Striatum,129.33,105.36,Mus musculus
NEUR_3940,Cerebellum,69.59,33.02,Mus musculus
NEUR_4263,Thalamus,20.34,97.54,Mus musculus
NEUR_1956,Striatum,132.2,66.43,Rattus norvegicus
NEUR_2963,Amygdala,23.58,36.12,Rattus norvegicus
NEUR_9863,Thalamus,22.42,45.92,Rattus norvegicus
NEUR_5343,Amygdala,62.9,117.86,Danio rerio
NEUR_7788,Striatum,107.37,76.5,Danio rerio
NEUR_8899,Hippocampus,100.99,69.09,Danio rerio
NEUR_3679,Amygdala,37.01,66.92,Danio rerio
NEUR_1171,Cerebellum,133.17,29.91,Danio rerio
NEUR_5552,Cerebellum,132.68,18.3,Macaca mulatta
NEUR_4692,Hypothalamus,93.54,48.57,Rattus norvegicus
NEUR_5813,Cerebellum,125.21,19.79,Danio rerio
NEUR_3716,Cerebellum,3.24,102.43,Danio rerio
NEUR_3868,Thalamus,32.88,87.12,Mus musculus
NEUR_8223,Hypothalamus,27.54,34.87,Danio rerio
NEUR_3932,Cerebellum,64.43,52.1,Macaca mulatta
NEUR_6051,Cortex,2.03,12.74,Danio rerio
NEUR_1884,Cortex,83.53,51.59,Rattus norvegicus
NEUR_3013,Cerebellum,15.89,96.75,Mus musculus
NEUR_3381,Amygdala,43.37,103.61,Rattus norvegicus
NEUR_5018,Striatum,110.91,98.44,Mus musculus
NEUR_1597,Striatum,6.98,111.97,Mus musculus
NEUR_5781,Hippocampus,34.24,119.27,Rattus norvegicus
NEUR_8595,Hypothalamus,103.62,77.09,Rattus norvegicus
NEUR_4592,Cerebellum,62.31,40.99,Mus musculus
NEUR_7267,Striatum,80.26,52.92,Mus musculus
NEUR_6742,Hypothalamus,123.32,78.86,Macaca mulatta
NEUR_9265,Cerebellum,88.48,68.99,Mus musculus
NEUR_8514,Hippocampus,49.88,21.06,Rattus norvegicus
NEUR_3702,Striatum,0.34,106.42,Macaca mulatta
NEUR_2966,Striatum,74.26,19.27,Macaca mulatta
NEUR_9841,Cortex,110.64,77.0,Danio rerio
NEUR_7675,Striatum,23.97,25.21,Rattus norvegicus
NEUR_2296,Amygdala,129.92,64.03,Danio rerio
NEUR_4857,Hippocampus,16.0,98.09,Rattus norvegicus
NEUR_6532,Cortex,107.93,24.7,Mus musculus
NEUR_4141,Cortex,22.08,23.03,Rattus norvegicus
NEUR_2276,Amygdala,102.44,46.75,Mus musculus
NEUR_9222,Hippocampus,78.01,76.78,Mus musculus
NEUR_6821,Cortex,129.91,55.96,Rattus norvegicus
NEUR_7150,Striatum,38.63,61.13,Macaca mulatta
NEUR_4283,Striatum,8.65,43.98,Rattus norvegicus
NEUR_6685,Hippocampus,131.8,116.33,Macaca mulatta
NEUR_8243,Hypothalamus,76.87,60.33,Macaca mulatta
NEUR_7580,Hypothalamus,111.42,60.24,Mus musculus
NEUR_3657,Thalamus,7.66,40.35,Danio rerio
NEUR_7339,Cerebellum,111.64,54.02,Rattus norvegicus
NEUR_2378,Thalamus,109.62,106.2,Rattus norvegicus
NEUR_2176,Cerebellum,40.41,69.28,Mus musculus
NEUR_2369,Thalamus,15.73,91.0,Mus musculus
NEUR_2975,Amygdala,52.41,85.51,Macaca mulatta
NEUR_3883,Hippocampus,149.83,40.31,Rattus norvegicus
NEUR_4574,Amygdala,39.5,107.22,Rattus norvegicus
NEUR_2087,Striatum,126.59,112.06,Danio rerio
NEUR_7287,Cerebellum,1.97,79.29,Mus musculus
NEUR_2401,Cortex,149.58,95.09,Macaca mulatta
NEUR_6908,Hippocampus,14.57,110.35,Rattus norvegicus
NEUR_3253,Cortex,123.89,37.85,Danio rerio
NEUR_6851,Hypothalamus,11.85,103.15,Rattus norvegicus
NEUR_2179,Hypothalamus,68.72,57.97,Mus musculus
