neuron_id,region,firing_rate_hz,spike_amplitude_mv,subject_species
NEUR_9875,Amygdala,6.91,12.48,Danio rerio
NEUR_9029,Thalamus,28.72,36.16,Rattus norvegicus
NEUR_3079,Cerebellum,65.45,72.69,Danio rerio
NEUR_8799,Thalamus,126.61,102.36,Macaca mulatta
NEUR_3803,Cortex,118.08,17.55,Macaca mulatta
NEUR_9625,Hypothalamus,130.73,16.03,Rattus norvegicus
NEUR_5744,Hippocampus,13.1,76.12,Danio rerio
NEUR_7543,Cortex,59.74,61.92,Mus musculus
NEUR_2329,Amygdala,53.16,85.26,Macaca mulatta
NEUR_2977,Hippocampus,107.25,38.06,Macaca mulatta
NEUR_4945,Striatum,57.06,39.81,Mus musculus
NEUR_2952,Hippocampus,43.34,28.1,Macaca mulatta
NEUR_5675,Amygdala,1.62,70.26,Danio rerio
NEUR_4859,Cortex,86.06,83.33,Rattus norvegicus
NEUR_3011,Cortex,120.59,26.45,Rattus norvegicus
NEUR_5523,Cerebellum,73.53,11.4,Mus musculus
NEUR_6708,Cortex,53.97,54.81,Rattus norvegicus
NEUR_7657,Amygdala,143.94,115.89,Danio rerio
NEUR_1674,Thalamus,6.73,27.69,Danio rerio
NEUR_1171,Hippocampus,51.17,69.07,Mus musculus
NEUR_3847,Thalamus,95.83,98.32,Mus musculus
NEUR_6244,Striatum,14.4,81.03,Macaca mulatta
NEUR_8120,Thalamus,93.03,15.45,Mus musculus
NEUR_9471,Hippocampus,30.02,31.59,Mus musculus
NEUR_8289,Hippocampus,27.05,79.2,Macaca mulatta
NEUR_8249,Cortex,70.56,114.63,Danio rerio
NEUR_9368,Cortex,28.69,45.29,Macaca mulatta
NEUR_3874,Hypothalamus,73.95,24.4,Mus musculus
NEUR_9027,Hypothalamus,33.25,69.3,Mus musculus
NEUR_4175,Cortex,29.52,44.79,Rattus norvegicus
NEUR_3992,Hypothalamus,68.75,14.55,Danio rerio
NEUR_7736,Hippocampus,23.45,118.49,Danio rerio
NEUR_6224,Striatum,29.17,111.27,Danio rerio
NEUR_5645,Striatum,92.8,32.11,Rattus norvegicus
NEUR_6969,Hippocampus,114.9,71.3,Rattus norvegicus
NEUR_7848,Cerebellum,44.14,113.85,Macaca mulatta
NEUR_9336,Thalamus,22.47,25.53,Macaca mulatta
NEUR_3984,Amygdala,119.01,68.77,Macaca mulatta
NEUR_3268,Amygdala,46.77,95.68,Macaca mulatta
NEUR_6574,Hypothalamus,54.73,19.67,Macaca mulatta
NEUR_2594,Striatum,143.77,39.52,Danio rerio
NEUR_3326,Hippocampus,98.39,59.69,Macaca mulatta
NEUR_5574,Striatum,138.62,88.49,Mus musculus
NEUR_8657,Cerebellum,66.95,59.76,Rattus norvegicus
NEUR_8470,Cerebellum,104.49,38.64,Mus musculus
NEUR_9163,Thalamus,36.13,51.12,Danio rerio
NEUR_9322,Hypothalamus,34.04,113.99,Rattus norvegicus
NEUR_9733,Hypothalamus,46.32,53.32,Macaca mulatta
NEUR_5484,Hippocampus,77.61,77.73,Rattus norvegicus
NEUR_9956,Cortex,75.45,55.08,Macaca mulatta
NEUR_2473,Amygdala,121.67,57.32,Macaca mulatta
NEUR_6794,Striatum,110.8,45.55,Macaca mulatta
NEUR_7000,Amygdala,94.74,39.97,Rattus norvegicus
NEUR_6946,Hypothalamus,20.9,21.7,Rattus norvegicus
NEUR_9767,Thalamus,122.67,71.64,Danio rerio
NEUR_3988,Hypothalamus,66.43,82.6,Danio rerio
NEUR_2797,Hippocampus,30.4,25.81,Rattus norvegicus
NEUR_3245,Amygdala,38.6,104.28,Rattus norvegicus
NEUR_5015,Cortex,14.43,51.2,Danio rerio
NEUR_1310,Cerebellum,84.42,78.9,Mus musculus
NEUR_5813,Amygdala,100.24,82.06,Rattus norvegicus
NEUR_6361,Hypothalamus,111.61,105.01,Danio rerio
NEUR_7799,Cortex,100.94,57.19,Danio rerio
NEUR_5719,Hippocampus,111.96,16.33,Mus musculus
NEUR_3223,Cortex,66.84,91.51,Danio rerio
NEUR_8697,Amygdala,58.18,73.86,Rattus norvegicus
NEUR_3693,Cortex,58.16,13.91,Macaca mulatta
NEUR_5122,Hippocampus,56.01,71.77,Danio rerio
NEUR_2293,Amygdala,60.67,27.58,Danio rerio
NEUR_7634,Hippocampus,106.1,97.1,Rattus norvegicus
NEUR_9350,Thalamus,36.63,105.1,Rattus norvegicus
NEUR_1362,Hippocampus,66.56,69.01,Rattus norvegicus
NEUR_7424,Amygdala,87.34,110.02,Macaca mulatta
NEUR_1170,Thalamus,123.39,93.3,Danio rerio
NEUR_3716,Striatum,84.41,31.24,Danio rerio
NEUR_7743,Cortex,107.49,116.87,Mus musculus
NEUR_4954,Cerebellum,23.45,69.6,Macaca mulatta
NEUR_2697,Amygdala,123.23,99.98,Mus musculus
NEUR_9977,Hypothalamus,68.96,90.18,Danio rerio
NEUR_5742,Striatum,35.92,39.4,Danio rerio
NEUR_4603,Striatum,86.94,102.99,Mus musculus
NEUR_3932,Hypothalamus,124.28,18.18,Macaca mulatta
NEUR_5814,Cortex,44.74,46.05,Macaca mulatta
NEUR_6597,Cerebellum,101.78,39.6,Macaca mulatta
NEUR_7176,Hippocampus,131.71,54.58,Mus musculus
NEUR_8722,Thalamus,17.49,96.81,Mus musculus
NEUR_9037,Amygdala,66.52,85.58,Danio rerio
NEUR_6233,Hippocampus,29.54,19.32,Mus musculus
NEUR_4547,Hypothalamus,112.9,79.59,Rattus norvegicus
NEUR_3979,Cerebellum,56.14,111.62,Macaca mulatta
NEUR_9729,Striatum,33.09,102.82,Mus musculus
NEUR_9036,Hypothalamus,46.01,30.43,Macaca mulatta
NEUR_6981,Cerebellum,66.71,32.57,Mus musculus
NEUR_6620,Amygdala,144.33,81.91,Mus musculus
NEUR_6711,Cerebellum,6.41,37.46,Rattus norvegicus
NEUR_7600,Amygdala,145.16,37.39,Danio rerio
NEUR_3623,Amygdala,118.52,22.67,Danio rerio
NEUR_2825,Cortex,79.99,87.89,Macaca mulatta
NEUR_3926,Striatum,67.14,45.54,Macaca mulatta
NEUR_4567,Hippocampus,7.25,77.32,Rattus norvegicus
NEUR_9333,Hippocampus,144.55,28.0,Macaca mulatta
NEUR_4960,Cerebellum,7.9,42.35,Danio rerio
NEUR_6322,Hypothalamus,11.37,13.46,Rattus norvegicus
NEUR_8969,Hypothalamus,14.15,62.87,Mus musculus
NEUR_6360,Thalamus,88.69,96.92,Danio rerio
NEUR_8354,Amygdala,29.16,41.67,Mus musculus
NEUR_8178,Amygdala,124.79,34.2,Macaca mulatta
NEUR_2098,Cortex,34.39,21.66,Macaca mulatta
NEUR_7366,Hypothalamus,67.33,52.55,Rattus norvegicus
NEUR_7766,Amygdala,84.01,90.14,Rattus norvegicus
NEUR_9689,Cortex,26.47,92.72,Mus musculus
NEUR_6846,Cortex,43.65,83.73,Danio rerio
NEUR_1253,Cerebellum,91.21,101.22,Macaca mulatta
NEUR_8411,Amygdala,149.76,31.8,Mus musculus
NEUR_9477,Amygdala,60.19,71.05,Mus musculus
NEUR_7533,Amygdala,135.49,80.87,Danio rerio
NEUR_1901,Hippocampus,103.81,79.74,Mus musculus
NEUR_3632,Cerebellum,61.78,97.3,Danio rerio
NEUR_1229,Cortex,99.3,91.26,Mus musculus
NEUR_9544,Hippocampus,30.28,23.55,Mus musculus
NEUR_9767,Amygdala,43.16,76.94,Mus musculus
NEUR_6311,Cortex,21.68,116.41,Macaca mulatta
NEUR_3016,Hypothalamus,58.25,43.4,Danio rerio
NEUR_9473,Cortex,139.17,86.17,Danio rerio
NEUR_5967,Thalamus,21.32,118.49,Macaca mulatta
NEUR_9553,Striatum,145.38,25.37,Danio rerio
NEUR_5694,Hypothalamus,32.61,85.9,Macaca mulatta
NEUR_4081,Thalamus,98.55,57.34,Mus musculus
NEUR_5795,Hypothalamus,15.46,116.76,Danio rerio
NEUR_5450,Cortex,37.1,13.23,Danio rerio
NEUR_3215,Cerebellum,78.07,11.82,Macaca mulatta
NEUR_6301,Thalamus,143.77,106.9,Mus musculus
NEUR_8717,Striatum,138.0,83.29,Rattus norvegicus
NEUR_2750,Cerebellum,9.66,68.19,Mus musculus
NEUR_4529,Striatum,147.82,21.56,Macaca mulatta
NEUR_8248,Hypothalamus,117.35,50.43,Mus musculus
NEUR_7426,Hypothalamus,44.92,16.84,Rattus norvegicus
NEUR_4802,Hypothalamus,6.4,72.17,Mus musculus
NEUR_3148,Hypothalamus,37.89,91.19,Mus musculus
NEUR_1518,Cortex,52.46,94.78,Danio rerio
NEUR_4621,Cortex,80.51,17.1,Danio rerio
NEUR_4356,Amygdala,118.71,98.43,Mus musculus
NEUR_9785,Cerebellum,16.85,52.47,Macaca mulatta
NEUR_5031,Cerebellum,117.94,99.94,Rattus norvegicus
NEUR_5103,Hippocampus,65.78,59.49,Rattus norvegicus
NEUR_2946,Thalamus,40.95,76.22,Macaca mulatta
NEUR_2991,Striatum,135.44,16.01,Rattus norvegicus
NEUR_1314,Striatum,12.14,96.08,Rattus norvegicus
NEUR_5110,Cortex,27.14,79.02,Danio rerio
NEUR_8846,Hypothalamus,117.31,64.88,Macaca mulatta
NEUR_6977,Cerebellum,54.14,102.01,Mus musculus
NEUR_6733,Thalamus,76.62,67.02,Macaca mulatta
NEUR_5198,Thalamus,114.0,105.76,Macaca mulatta
NEUR_3728,Hippocampus,40.37,11.53,Rattus norvegicus
