neuron_id,region,firing_rate_hz,spike_amplitude_mv,subject_species
NEUR_4767,Hippocampus,11.17,33.51,Rattus norvegicus
NEUR_3626,Amygdala,40.43,42.49,Mus musculus
NEUR_4909,Hypothalamus,67.15,31.2,Macaca mulatta
NEUR_9853,Hypothalamus,114.74,101.37,Mus musculus
NEUR_8495,Thalamus,90.82,119.61,Rattus norvegicus
NEUR_9495,Amygdala,118.86,63.53,Mus musculus
NEUR_5052,Hypothalamus,134.22,84.33,Macaca mulatta
NEUR_5860,Thalamus,140.52,102.36,Rattus norvegicus
NEUR_3835,Striatum,35.04,111.18,Danio rerio
NEUR_6019,Hippocampus,137.81,15.92,Mus musculus
NEUR_6738,Cortex,88.96,78.92,Macaca mulatta
NEUR_2819,Hippocampus,78.86,10.62,Mus musculus
NEUR_1584,Striatum,107.14,62.11,Mus musculus
NEUR_6943,Amygdala,139.59,62.91,Rattus norvegicus
NEUR_9575,Striatum,95.32,58.03,Macaca mulatta
NEUR_3633,Thalamus,121.89,31.13,Danio rerio
NEUR_8265,Thalamus,116.87,22.04,Rattus norvegicus
NEUR_8033,Amygdala,54.9,106.36,Macaca mulatta
NEUR_3570,Amygdala,27.97,91.06,Rattus norvegicus
NEUR_5162,Amygdala,4.59,38.43,Macaca mulatta
NEUR_5944,Hypothalamus,141.52,95.61,Danio rerio
NEUR_8412,Thalamus,85.43,56.37,Rattus norvegicus
NEUR_7714,Hypothalamus,121.63,95.28,Danio rerio
NEUR_9243,Thalamus,52.15,119.77,Macaca mulatta
NEUR_5128,Thalamus,0.32,80.05,Macaca mulatta
NEUR_3981,Hippocampus,42.14,93.46,Mus musculus
NEUR_6365,Hypothalamus,19.17,31.71,Danio rerio
NEUR_6193,Cortex,13.22,43.48,Mus musculus
NEUR_3834,Thalamus,45.18,80.89,Mus musculus
NEUR_7176,Cerebellum,121.01,21.9,Danio rerio
NEUR_7552,Amygdala,80.85,23.25,Danio rerio
NEUR_6384,Thalamus,114.39,100.75,Macaca mulatta
NEUR_3284,Amygdala,78.49,40.34,Macaca mulatta
NEUR_8602,Hypothalamus,65.3,76.53,Rattus norvegicus
NEUR_3578,Amygdala,3.16,95.78,Macaca mulatta
