neuron_id,region,firing_rate_hz,spike_amplitude_mv,subject_species
NEUR_8560,Cortex,67.06,101.84,Mus musculus
NEUR_2879,Hypothalamus,72.74,100.32,Macaca mulatta
NEUR_7456,Thalamus,103.42,56.94,Macaca mulatta
NEUR_6992,Hippocampus,98.31,52.23,Rattus norvegicus
NEUR_3814,Cerebellum,144.02,55.09,Macaca mulatta
NEUR_4247,Cerebellum,39.86,26.16,Macaca mulatta
NEUR_1949,Cerebellum,9.25,56.97,Macaca mulatta
NEUR_8516,Amygdala,108.89,93.47,Macaca mulatta
NEUR_9396,Amygdala,126.08,91.29,Macaca mulatta
NEUR_4166,Striatum,120.42,76.76,Macaca mulatta
NEUR_9983,Amygdala,142.18,17.84,Danio rerio
NEUR_1444,Cerebellum,132.64,68.55,Rattus norvegicus
NEUR_8551,Hypothalamus,19.61,106.31,Macaca mulatta
NEUR_2998,Thalamus,87.89,63.82,Rattus norvegicus
NEUR_1662,Striatum,132.33,117.93,Danio rerio
NEUR_5372,Cerebellum,29.38,48.37,Macaca mulatta
NEUR_6816,Cerebellum,101.89,84.78,Mus musculus
NEUR_4152,Striatum,107.35,42.83,Rattus norvegicus
NEUR_7380,Amygdala,92.53,35.37,Mus musculus
NEUR_1784,Hippocampus,20.33,82.77,Rattus norvegicus
NEUR_5747,Striatum,113.78,105.95,Rattus norvegicus
NEUR_8788,Amygdala,69.5,104.01,Rattus norvegicus
NEUR_3574,Hippocampus,54.69,28.17,Macaca mulatta
NEUR_5015,Cortex,126.49,25.25,Rattus norvegicus
NEUR_9377,Cortex,115.24,78.19,Macaca mulatta
NEUR_3587,Striatum,140.42,65.05,Mus musculus
NEUR_9061,Cerebellum,96.26,10.65,Danio rerio
NEUR_2947,Hypothalamus,66.58,98.25,Mus musculus
NEUR_3163,Hippocampus,31.16,42.59,Mus musculus
NEUR_2919,Cerebellum,96.16,82.7,Rattus norvegicus
NEUR_9991,Cortex,142.0,108.17,Danio rerio
NEUR_9268,Hippocampus,48.32,108.19,Macaca mulatta
NEUR_5795,Hippocampus,10.87,40.75,Macaca mulatta
NEUR_7208,Cortex,100.15,118.44,Macaca mulatta
NEUR_6458,Striatum,127.22,61.27,Macaca mulatta
NEUR_1613,Cortex,115.76,106.45,Danio rerio
NEUR_6312,Thalamus,105.46,72.13,Macaca mulatta
NEUR_7465,Striatum,2.07,89.02,Rattus norvegicus
NEUR_3177,Cerebellum,32.1,63.91,Rattus norvegicus
NEUR_1874,Thalamus,135.7,49.98,Rattus norvegicus
NEUR_9213,Thalamus,2.21,82.44,Mus musculus
NEUR_6560,Cortex,135.85,61.48,Mus musculus
NEUR_7840,Cerebellum,127.43,67.91,Rattus norvegicus
NEUR_6888,Hippocampus,0.36,86.17,Rattus norvegicus
NEUR_2446,Cerebellum,55.97,106.15,Mus musculus
NEUR_7853,Cerebellum,64.28,31.52,Macaca mulatta
NEUR_5449,Thalamus,6.73,85.27,Mus musculus
NEUR_1249,Hypothalamus,37.24,20.7,Macaca mulatta
NEUR_6851,Cerebellum,55.1,44.15,Macaca mulatta
NEUR_8512,Thalamus,16.31,66.76,Macaca mulatta
NEUR_4518,Amygdala,97.41,110.93,Mus musculus
NEUR_7612,Hypothalamus,33.27,102.84,Macaca mulatta
NEUR_3878,Thalamus,125.89,17.34,Danio rerio
NEUR_9240,Amygdala,123.57,69.34,Macaca mulatta
NEUR_5227,Amygdala,20.99,26.4,Mus musculus
NEUR_3970,Hypothalamus,80.24,118.08,Rattus norvegicus
NEUR_2596,Cortex,52.97,23.66,Mus musculus
NEUR_9534,Hippocampus,121.83,117.29,Rattus norvegicus
NEUR_6132,Cortex,132.07,47.87,Macaca mulatta
NEUR_5090,Amygdala,61.67,44.57,Danio rerio
NEUR_6961,Amygdala,71.8,52.88,Danio rerio
NEUR_7386,Cerebellum,79.8,104.44,Macaca mulatta
NEUR_1493,Amygdala,51.64,27.99,Rattus norvegicus
NEUR_6773,Cortex,53.73,95.59,Danio rerio
NEUR_5939,Hippocampus,129.95,81.16,Macaca mulatta
NEUR_5665,Hypothalamus,100.18,48.94,Macaca mulatta
NEUR_6097,Hippocampus,14.99,45.89,Rattus norvegicus
NEUR_5198,Striatum,129.67,87.48,Danio rerio
NEUR_6330,Hippocampus,60.12,101.1,Mus musculus
NEUR_1508,Cerebellum,27.28,36.76,Rattus norvegicus
NEUR_5529,Striatum,59.58,44.77,Mus musculus
NEUR_7240,Hypothalamus,148.42,39.59,Rattus norvegicus
NEUR_6504,Cerebellum,84.98,107.46,Rattus norvegicus
NEUR_7188,Thalamus,96.14,94.23,Macaca mulatta
NEUR_2919,Striatum,126.41,108.52,Rattus norvegicus
NEUR_1007,Hippocampus,16.8,20.19,Rattus norvegicus
NEUR_9647,Thalamus,80.27,23.28,Macaca mulatta
NEUR_4842,Hippocampus,41.23,92.77,Macaca mulatta
NEUR_3733,Amygdala,42.83,58.13,Danio rerio
NEUR_6569,Hypothalamus,15.72,25.31,Mus musculus
NEUR_3037,Thalamus,81.95,89.16,Mus musculus
NEUR_7063,Striatum,97.83,22.25,Rattus norvegicus
NEUR_6689,Thalamus,87.94,24.16,Macaca mulatta
NEUR_1484,Hypothalamus,104.95,75.71,Danio rerio
NEUR_3424,Cerebellum,10.6,80.3,Rattus norvegicus
NEUR_7850,Cerebellum,122.05,50.11,Macaca mulatta
NEUR_1948,Amygdala,35.14,73.29,Mus musculus
NEUR_4124,Cerebellum,70.65,57.11,Mus musculus
NEUR_8503,Thalamus,109.37,78.49,Mus musculus
NEUR_4652,Hypothalamus,73.44,90.34,Mus musculus
NEUR_2052,Cortex,49.52,106.77,Danio rerio
NEUR_2850,Cerebellum,144.83,71.82,Macaca mulatta
NEUR_5908,Cortex,44.92,67.19,Macaca mulatta
NEUR_7648,Cerebellum,27.23,23.25,Danio rerio
NEUR_5744,Hippocampus,145.71,100.24,Macaca mulatta
NEUR_1300,Hypothalamus,48.48,30.23,Macaca mulatta
NEUR_4442,Hippocampus,83.57,33.75,Rattus norvegicus
NEUR_4422,Amygdala,9.15,29.52,Macaca mulatta
NEUR_2654,Striatum,28.7,19.86,Danio rerio
NEUR_1217,Striatum,47.02,10.19,Macaca mulatta
NEUR_1734,Hippocampus,28.76,11.28,Mus musculus
NEUR_7063,Striatum,71.74,65.97,Macaca mulatta
NEUR_5365,Cortex,88.04,14.12,Rattus norvegicus
NEUR_1680,Hippocampus,79.68,38.75,Mus musculus
NEUR_8244,Cerebellum,130.09,24.3,Mus musculus
NEUR_6753,Hypothalamus,26.68,20.18,Danio rerio
NEUR_6481,Hippocampus,56.3,13.38,Mus musculus
NEUR_5975,Hippocampus,26.18,112.0,Mus musculus
NEUR_7426,Thalamus,13.21,33.91,Macaca mulatta
NEUR_9621,Thalamus,92.23,78.18,Mus musculus
NEUR_9402,Hippocampus,130.97,22.72,Macaca mulatta
NEUR_4071,Striatum,11.85,73.98,Rattus norvegicus
NEUR_2371,Cortex,111.4,56.02,Rattus norvegicus
NEUR_7660,Hippocampus,97.08,100.28,Mus musculus
NEUR_6220,Amygdala,101.08,113.72,Danio rerio
NEUR_3381,Hippocampus,75.88,96.29,Rattus norvegicus
NEUR_2388,Hypothalamus,7.38,97.58,Mus musculus
NEUR_5931,Hypothalamus,75.32,42.07,Macaca mulatta
NEUR_4038,Hippocampus,46.37,50.45,Rattus norvegicus
NEUR_6510,Hypothalamus,89.6,18.76,Danio rerio
NEUR_8154,Amygdala,126.48,111.22,Macaca mulatta
NEUR_2923,Hippocampus,62.01,58.19,Mus musculus
NEUR_4610,Striatum,23.23,67.35,Danio rerio
NEUR_6640,Thalamus,47.76,61.85,Danio rerio
NEUR_8640,Hypothalamus,81.18,35.73,Macaca mulatta
NEUR_8918,Cerebellum,12.36,66.97,Mus musculus
NEUR_9093,Hippocampus,121.91,115.73,Danio rerio
NEUR_2024,Cerebellum,77.24,71.43,Mus musculus
NEUR_9800,Thalamus,110.42,48.21,Macaca mulatta
NEUR_1482,Thalamus,17.17,97.41,Danio rerio
NEUR_7915,Hypothalamus,110.16,75.31,Rattus norvegicus
NEUR_8133,Cortex,16.26,33.79,Danio rerio
NEUR_5863,Amygdala,125.79,80.47,Mus musculus
NEUR_3632,Thalamus,34.81,96.39,Mus musculus
NEUR_7929,Cerebellum,7.03,51.06,Danio rerio
NEUR_7673,Hippocampus,13.21,54.09,Macaca mulatta
NEUR_2050,Striatum,62.3,117.35,Mus musculus
NEUR_8776,Hypothalamus,53.09,29.27,Rattus norvegicus
NEUR_8836,Thalamus,72.72,117.89,Danio rerio
NEUR_5721,Hippocampus,96.18,12.11,Danio rerio
NEUR_5109,Hypothalamus,26.31,17.31,Danio rerio
NEUR_2654,Striatum,116.29,93.03,Rattus norvegicus
NEUR_7284,Hypothalamus,18.25,99.53,Rattus norvegicus
NEUR_8773,Hypothalamus,84.66,108.72,Danio rerio
NEUR_2869,Thalamus,91.41,30.03,Macaca mulatta
NEUR_1084,Hypothalamus,121.8,90.55,Mus musculus
NEUR_8068,Cortex,131.55,74.8,Mus musculus
NEUR_7241,Amygdala,54.36,77.88,Danio rerio
NEUR_1717,Striatum,93.17,22.23,Mus musculus
NEUR_7998,Cerebellum,117.02,17.74,Danio rerio
NEUR_2172,Cortex,111.5,92.61,Macaca mulatta
NEUR_8135,Cortex,128.55,65.5,Rattus norvegicus
NEUR_8361,Amygdala,57.08,17.84,Mus musculus
NEUR_3551,Thalamus,6.52,48.53,Danio rerio
