neuron_id,region,firing_rate_hz,spike_amplitude_mv,subject_species
NEUR_3047,Cerebellum,116.76,113.12,Rattus norvegicus
NEUR_6678,Cerebellum,52.84,86.47,Danio rerio
NEUR_6838,Striatum,142.57,72.14,Rattus norvegicus
NEUR_3294,Cerebellum,139.06,74.56,Macaca mulatta
NEUR_1794,Amygdala,144.54,92.65,Danio rerio
NEUR_9880,Cerebellum,126.01,76.16,Macaca mulatta
NEUR_8190,Cortex,21.8,87.4,Danio rerio
NEUR_5772,Thalamus,55.43,35.23,Rattus norvegicus
NEUR_9520,Amygdala,46.87,99.91,Danio rerio
NEUR_8607,Striatum,28.97,95.84,Macaca mulatta
NEUR_3885,Cortex,74.89,99.39,Rattus norvegicus
NEUR_2710,Striatum,137.91,83.86,Danio rerio
NEUR_6627,Cortex,37.84,45.42,Mus musculus
NEUR_8272,Hypothalamus,140.16,62.62,Macaca mulatta
NEUR_6363,Amygdala,36.79,34.42,Mus musculus
NEUR_3452,Cortex,43.5,83.92,Mus musculus
NEUR_8298,Amygdala,108.28,56.9,Macaca mulatta
NEUR_1497,Amygdala,97.08,93.54,Danio rerio
NEUR_1616,Cerebellum,130.94,76.43,Macaca mulatta
NEUR_9529,Striatum,111.47,95.86,Danio rerio
NEUR_6536,Amygdala,50.51,87.04,Macaca mulatta
NEUR_8182,Thalamus,6.53,100.69,Mus musculus
NEUR_5755,Striatum,54.35,63.03,Mus musculus
NEUR_7515,Thalamus,61.46,45.78,Danio rerio
NEUR_8442,Amygdala,90.41,55.95,Macaca mulatta
NEUR_9130,Striatum,97.94,15.85,Rattus norvegicus
NEUR_1145,Hippocampus,5.93,57.46,Rattus norvegicus
NEUR_3526,Amygdala,34.02,102.1,Danio rerio
NEUR_4882,Hypothalamus,146.23,105.59,Rattus norvegicus
NEUR_4105,Thalamus,23.33,87.38,Mus musculus
NEUR_9876,Striatum,37.72,65.88,Macaca mulatta
NEUR_7700,Cerebellum,1.62,35.22,Danio rerio
NEUR_7025,Cortex,64.05,72.03,Macaca mulatta
NEUR_6551,Thalamus,52.37,69.43,Rattus norvegicus
NEUR_6687,Cerebellum,106.95,88.36,Rattus norvegicus
NEUR_9237,Thalamus,76.11,93.65,Mus musculus
NEUR_5469,Cerebellum,34.22,53.99,Rattus norvegicus
NEUR_5283,Thalamus,47.39,39.77,Mus musculus
NEUR_1794,Hippocampus,14.27,52.72,Macaca mulatta
NEUR_3380,Hippocampus,24.64,115.12,Mus musculus
NEUR_2513,Cerebellum,61.06,81.44,Mus musculus
NEUR_5462,Thalamus,141.12,61.64,Macaca mulatta
NEUR_3814,Cerebellum,121.11,46.54,Macaca mulatta
NEUR_9289,Striatum,15.35,108.63,Rattus norvegicus
NEUR_4685,Striatum,130.51,88.32,Mus musculus
NEUR_2131,Striatum,106.02,32.28,Rattus norvegicus
NEUR_9331,Hippocampus,28.44,91.7,Danio rerio
NEUR_8274,Striatum,25.94,82.48,Rattus norvegicus
NEUR_1907,Cerebellum,136.3,48.5,Mus musculus
NEUR_4450,Hippocampus,68.74,15.62,Danio rerio
NEUR_6937,Amygdala,38.94,102.71,Rattus norvegicus
NEUR_5815,Hippocampus,83.67,112.09,Danio rerio
NEUR_1560,Hypothalamus,104.2,59.62,Mus musculus
NEUR_5637,Thalamus,101.61,40.34,Rattus norvegicus
NEUR_3251,Hypothalamus,111.1,63.65,Rattus norvegicus
NEUR_9836,Striatum,3.04,12.87,Macaca mulatta
NEUR_7601,Amygdala,66.0,102.1,Mus musculus
NEUR_8369,Thalamus,121.1,44.94,Danio rerio
NEUR_8680,Striatum,79.22,70.88,Mus musculus
NEUR_5485,Striatum,36.9,29.7,Rattus norvegicus
NEUR_2569,Hippocampus,100.21,100.19,Rattus norvegicus
NEUR_3143,Hypothalamus,80.56,97.56,Mus musculus
NEUR_7605,Hippocampus,110.05,104.01,Macaca mulatta
NEUR_5610,Hippocampus,145.53,50.6,Danio rerio
NEUR_9793,Amygdala,130.94,18.52,Macaca mulatta
NEUR_6623,Striatum,34.95,84.1,Mus musculus
NEUR_9852,Thalamus,57.86,97.33,Macaca mulatta
NEUR_7627,Striatum,75.14,55.18,Macaca mulatta
NEUR_7084,Cortex,120.73,84.82,Danio rerio
NEUR_9535,Hypothalamus,146.33,86.09,Rattus norvegicus
NEUR_3954,Cortex,78.78,71.71,Danio rerio
NEUR_6291,Hippocampus,24.19,35.76,Rattus norvegicus
NEUR_2710,Hippocampus,51.47,60.23,Danio rerio
NEUR_8914,Cortex,118.9,103.97,Mus musculus
NEUR_3660,Hypothalamus,59.24,24.42,Danio rerio
NEUR_8472,Hippocampus,133.72,90.49,Macaca mulatta
NEUR_6575,Hippocampus,8.0,83.06,Danio rerio
NEUR_3270,Hippocampus,85.39,85.5,Danio rerio
NEUR_9016,Cerebellum,129.04,75.78,Mus musculus
NEUR_1253,Thalamus,141.07,93.74,Mus musculus
NEUR_5691,Cortex,119.81,39.39,Rattus norvegicus
NEUR_5522,Thalamus,131.67,38.32,Danio rerio
NEUR_7181,Amygdala,55.94,13.23,Macaca mulatta
NEUR_1535,Hippocampus,107.81,116.12,Macaca mulatta
NEUR_3301,Cerebellum,101.27,106.9,Mus musculus
NEUR_1628,Amygdala,129.43,105.36,Danio rerio
NEUR_9810,Hypothalamus,87.13,33.16,Danio rerio
NEUR_1613,Cerebellum,142.99,25.27,Rattus norvegicus
NEUR_3533,Thalamus,84.9,11.79,Macaca mulatta
NEUR_2710,Hypothalamus,95.66,90.53,Rattus norvegicus
NEUR_3354,Hippocampus,53.79,80.57,Danio rerio
NEUR_8078,Cerebellum,15.36,90.51,Rattus norvegicus
NEUR_6199,Thalamus,114.05,30.14,Macaca mulatta
NEUR_3109,Cortex,66.44,35.45,Macaca mulatta
NEUR_9486,Amygdala,113.9,90.11,Mus musculus
NEUR_3379,Thalamus,66.51,90.78,Rattus norvegicus
NEUR_8516,Striatum,141.06,50.46,Macaca mulatta
NEUR_1277,Cortex,3.5,44.7,Danio rerio
NEUR_2309,Cortex,83.75,99.74,Rattus norvegicus
NEUR_7633,Cerebellum,19.55,77.83,Macaca mulatta
NEUR_6830,Thalamus,109.52,107.63,Danio rerio
NEUR_2477,Hypothalamus,101.4,15.07,Danio rerio
NEUR_1584,Thalamus,59.49,84.0,Mus musculus
NEUR_1382,Striatum,69.14,109.78,Rattus norvegicus
NEUR_7852,Hypothalamus,77.43,58.01,Macaca mulatta
NEUR_9545,Hypothalamus,19.95,90.34,Macaca mulatta
NEUR_3781,Cortex,28.82,108.98,Macaca mulatta
