neuron_id,region,firing_rate_hz,spike_amplitude_mv,subject_species
NEUR_7864,Hippocampus,15.12,64.2,Danio rerio
NEUR_2696,Striatum,104.93,65.34,Mus musculus
NEUR_7903,Striatum,111.68,52.95,Rattus norvegicus
NEUR_5330,Cerebellum,30.9,91.06,Mus musculus
NEUR_9167,Hypothalamus,51.23,53.81,Rattus norvegicus
NEUR_3840,Amygdala,32.99,109.63,Danio rerio
NEUR_4258,Striatum,68.2,20.22,Rattus norvegicus
NEUR_6618,Cerebellum,140.34,31.29,Mus musculus
NEUR_3443,Hypothalamus,128.18,63.82,Macaca mulatta
NEUR_9728,Striatum,75.71,43.45,Rattus norvegicus
NEUR_1513,Hippocampus,16.39,68.98,Danio rerio
NEUR_1937,Thalamus,20.55,42.51,Rattus norvegicus
NEUR_8834,Hippocampus,46.51,11.75,Macaca mulatta
NEUR_9347,Striatum,63.74,12.67,Mus musculus
NEUR_5154,Striatum,20.5,115.75,Macaca mulatta
NEUR_8797,Amygdala,4.39,18.0,Macaca mulatta
NEUR_6053,Cerebellum,49.61,62.02,Macaca mulatta
NEUR_6948,Amygdala,66.03,32.03,Macaca mulatta
NEUR_8745,Cortex,41.26,94.62,Rattus norvegicus
NEUR_2566,Striatum,61.08,85.0,Danio rerio
NEUR_2243,Striatum,126.07,101.3,Rattus norvegicus
NEUR_3466,Striatum,47.12,45.53,Mus musculus
NEUR_6871,Cerebellum,73.63,12.3,Rattus norvegicus
NEUR_4653,Cortex,27.2,38.71,Rattus norvegicus
NEUR_5947,Cerebellum,55.71,91.11,Mus musculus
NEUR_8814,Hippocampus,97.54,77.66,Macaca mulatta
NEUR_3744,Cortex,106.94,73.74,Mus musculus
NEUR_9393,Cortex,37.47,86.42,Macaca mulatta
NEUR_3935,Hypothalamus,14.72,119.65,Danio rerio
NEUR_7436,Cerebellum,90.98,35.43,Danio rerio
NEUR_4789,Amygdala,13.48,32.15,Macaca mulatta
NEUR_7193,Hippocampus,2.82,62.79,Danio rerio
NEUR_9016,Cortex,29.14,78.42,Mus musculus
NEUR_1949,Hippocampus,63.06,102.58,Danio rerio
NEUR_4130,Thalamus,56.76,36.22,Danio rerio
NEUR_6103,Cortex,28.98,91.47,Mus musculus
NEUR_4205,Striatum,124.09,88.68,Mus musculus
NEUR_2332,Amygdala,137.07,57.77,Rattus norvegicus
NEUR_4534,Hypothalamus,14.02,39.29,Mus musculus
NEUR_6176,Striatum,7.15,42.04,Macaca mulatta
NEUR_5413,Hippocampus,7.34,37.67,Mus musculus
NEUR_9334,Cerebellum,62.74,32.05,Mus musculus
NEUR_9476,Striatum,137.5,90.47,Mus musculus
NEUR_1519,Hippocampus,48.4,39.59,Danio rerio
NEUR_1783,Thalamus,29.42,107.48,Rattus norvegicus
NEUR_2568,Hippocampus,2.8,22.98,Danio rerio
NEUR_9428,Cortex,95.67,69.43,Mus musculus
NEUR_5050,Thalamus,145.05,27.56,Danio rerio
NEUR_8387,Amygdala,17.48,44.18,Mus musculus
NEUR_9696,Hypothalamus,129.7,88.13,Macaca mulatta
NEUR_9837,Thalamus,35.4,66.62,Danio rerio
NEUR_7682,Cerebellum,19.98,89.35,Danio rerio
NEUR_6657,Amygdala,113.55,69.39,Macaca mulatta
NEUR_7723,Thalamus,62.71,64.35,Danio rerio
NEUR_6520,Hypothalamus,113.31,20.84,Danio rerio
NEUR_8744,Amygdala,135.21,67.14,Danio rerio
NEUR_4924,Cerebellum,97.4,68.63,Rattus norvegicus
NEUR_5575,Thalamus,77.72,56.58,Mus musculus
NEUR_6324,Amygdala,111.16,35.72,Danio rerio
NEUR_5611,Hypothalamus,149.86,54.11,Macaca mulatta
NEUR_2880,Cerebellum,9.0,12.6,Rattus norvegicus
NEUR_2327,Hippocampus,22.58,73.97,Danio rerio
NEUR_8888,Hypothalamus,113.54,21.66,Danio rerio
NEUR_7409,Amygdala,94.22,99.74,Rattus norvegicus
NEUR_9899,Amygdala,119.62,66.28,Macaca mulatta
NEUR_6805,Hypothalamus,148.1,53.53,Danio rerio
NEUR_9430,Thalamus,12.24,83.99,Danio rerio
NEUR_9154,Hypothalamus,63.88,108.91,Mus musculus
NEUR_3441,Striatum,17.34,105.17,Danio rerio
NEUR_4954,Striatum,111.3,91.78,Rattus norvegicus
NEUR_1506,Hypothalamus,64.45,32.73,Rattus norvegicus
NEUR_8131,Thalamus,5.01,67.81,Danio rerio
NEUR_7847,Thalamus,46.08,26.67,Danio rerio
NEUR_5131,Thalamus,59.52,114.32,Danio rerio
NEUR_5727,Cerebellum,114.82,89.0,Mus musculus
NEUR_8784,Hypothalamus,57.27,84.13,Macaca mulatta
NEUR_3093,Cerebellum,87.29,30.19,Danio rerio
NEUR_7177,Cerebellum,123.17,109.92,Rattus norvegicus
NEUR_3836,Hippocampus,48.43,22.12,Mus musculus
NEUR_6147,Amygdala,107.97,86.9,Rattus norvegicus
NEUR_6783,Thalamus,74.27,63.16,Danio rerio
NEUR_9775,Amygdala,148.7,27.37,Mus musculus
NEUR_7145,Cerebellum,7.61,110.23,Danio rerio
NEUR_7052,Amygdala,13.64,59.2,Danio rerio
NEUR_3396,Thalamus,50.93,97.11,Mus musculus
NEUR_9494,Amygdala,20.77,64.01,Rattus norvegicus
NEUR_1580,Cerebellum,19.17,107.95,Macaca mulatta
NEUR_2525,Striatum,23.35,32.09,Macaca mulatta
NEUR_5164,Hippocampus,104.36,60.47,Macaca mulatta
NEUR_6339,Amygdala,0.66,116.1,Macaca mulatta
NEUR_1317,Striatum,137.13,46.45,Danio rerio
NEUR_1508,Cortex,50.15,31.0,Danio rerio
NEUR_9700,Hippocampus,127.25,61.69,Mus musculus
NEUR_2780,Amygdala,59.21,108.83,Mus musculus
NEUR_3240,Hippocampus,21.03,63.42,Mus musculus
NEUR_4599,Hypothalamus,36.05,93.5,Rattus norvegicus
NEUR_9194,Hypothalamus,134.47,36.41,Mus musculus
NEUR_1207,Thalamus,57.77,35.98,Mus musculus
NEUR_5412,Cortex,122.91,119.72,Macaca mulatta
NEUR_3338,Hypothalamus,88.08,95.36,Danio rerio
NEUR_4010,Cortex,34.97,106.6,Mus musculus
NEUR_6847,Hypothalamus,115.26,112.61,Danio rerio
NEUR_1145,Hippocampus,75.82,116.63,Rattus norvegicus
NEUR_4537,Hypothalamus,53.5,44.14,Macaca mulatta
NEUR_8930,Amygdala,67.6,87.05,Rattus norvegicus
NEUR_3149,Cortex,16.15,61.54,Macaca mulatta
NEUR_3665,Thalamus,28.97,100.42,Rattus norvegicus
NEUR_7734,Amygdala,133.69,85.29,Rattus norvegicus
NEUR_5949,Amygdala,102.19,25.53,Rattus norvegicus
NEUR_3364,Hippocampus,111.86,77.01,Mus musculus
NEUR_3450,Thalamus,94.27,70.82,Danio rerio
NEUR_3790,Amygdala,38.24,33.73,Rattus norvegicus
NEUR_7465,Cerebellum,62.62,41.59,Danio rerio
NEUR_9753,Amygdala,149.44,86.81,Danio rerio
NEUR_3379,Amygdala,63.27,50.2,Rattus norvegicus
NEUR_8832,Hypothalamus,92.73,82.87,Mus musculus
NEUR_2407,Striatum,121.87,103.2,Macaca mulatta
NEUR_2285,Thalamus,2.91,22.15,Danio rerio
NEUR_2354,Cerebellum,148.23,55.93,Rattus norvegicus
NEUR_6684,Cerebellum,51.03,106.58,Danio rerio
NEUR_3871,Amygdala,26.38,89.56,Rattus norvegicus
NEUR_3142,Striatum,9.79,63.27,Rattus norvegicus
NEUR_5649,Amygdala,23.8,73.08,Macaca mulatta
NEUR_7283,Hippocampus,75.93,61.83,Danio rerio
NEUR_3873,Cerebellum,31.94,51.11,Macaca mulatta
NEUR_7676,Thalamus,42.55,37.8,Mus musculus
NEUR_9025,Cortex,119.08,119.74,Rattus norvegicus
NEUR_9386,Hippocampus,114.36,46.42,Mus musculus
NEUR_7181,Cortex,47.47,54.59,Mus musculus
NEUR_2246,Cerebellum,44.43,46.82,Danio rerio
NEUR_4331,Thalamus,7.05,85.39,Macaca mulatta
NEUR_6202,Cerebellum,123.77,116.04,Macaca mulatta
NEUR_4974,Cerebellum,66.42,36.22,Macaca mulatta
NEUR_2712,Hypothalamus,143.1,99.49,Danio rerio
NEUR_9121,Cerebellum,26.06,88.26,Danio rerio
NEUR_7753,Amygdala,125.42,84.17,Danio rerio
NEUR_3482,Striatum,140.15,19.49,Macaca mulatta
NEUR_5439,Thalamus,4.41,38.89,Rattus norvegicus
NEUR_1163,Hippocampus,14.6,21.42,Rattus norvegicus
NEUR_3415,Cerebellum,52.47,102.41,Danio rerio
NEUR_6665,Thalamus,5.98,45.82,Danio rerio
NEUR_5908,Cortex,107.67,73.73,Mus musculus
NEUR_7339,Hippocampus,44.72,53.75,Rattus norvegicus
NEUR_9833,Hippocampus,75.18,37.52,Mus musculus
NEUR_6608,Cerebellum,19.99,115.35,Mus musculus
NEUR_7320,Hypothalamus,6.95,52.28,Macaca mulatta
NEUR_2400,Amygdala,127.23,22.16,Macaca mulatta
NEUR_8894,Hypothalamus,73.11,88.31,Rattus norvegicus
NEUR_7984,Striatum,139.14,102.11,Macaca mulatta
NEUR_7978,Cerebellum,88.13,42.53,Macaca mulatta
NEUR_3768,Striatum,67.46,66.07,Macaca mulatta
NEUR_5605,Cerebellum,114.48,84.16,Macaca mulatta
NEUR_8036,Cortex,114.36,41.41,Macaca mulatta
NEUR_7685,Cortex,57.29,105.18,Danio rerio
NEUR_6250,Cerebellum,137.36,25.39,Macaca mulatta
NEUR_7792,Striatum,39.04,115.33,Rattus norvegicus
NEUR_2476,Hippocampus,72.7,28.91,Danio rerio
NEUR_5087,Hippocampus,50.05,89.94,Rattus norvegicus
NEUR_6244,Thalamus,141.1,67.74,Macaca mulatta
NEUR_7690,Hypothalamus,90.44,17.1,Danio rerio
NEUR_7026,Cortex,31.42,111.62,Rattus norvegicus
NEUR_7470,Amygdala,62.28,53.37,Danio rerio
NEUR_8588,Cerebellum,110.5,100.45,Macaca mulatta
NEUR_5762,Hippocampus,124.18,87.23,Rattus norvegicus
NEUR_7477,Cerebellum,22.76,21.47,Danio rerio
NEUR_2201,Hippocampus,133.71,68.53,Danio rerio
NEUR_1010,Amygdala,12.14,38.69,Mus musculus
NEUR_6729,Hypothalamus,109.19,108.42,Mus musculus
NEUR_3673,Amygdala,147.59,60.04,Danio rerio
NEUR_4800,Cortex,6.56,27.84,Mus musculus
NEUR_2612,Thalamus,77.88,48.25,Mus musculus
NEUR_7772,Thalamus,29.47,79.64,Danio rerio
NEUR_7509,Amygdala,48.02,12.94,Macaca mulatta
NEUR_9333,Thalamus,51.15,64.87,Mus musculus
NEUR_7596,Hypothalamus,73.11,112.18,Mus musculus
NEUR_1759,Striatum,138.26,42.51,Rattus norvegicus
NEUR_2960,Hypothalamus,47.7,24.91,Mus musculus
NEUR_3676,Thalamus,88.61,40.64,Macaca mulatta
NEUR_8861,Amygdala,144.22,26.67,Rattus norvegicus
NEUR_9828,Hypothalamus,37.48,70.14,Mus musculus
NEUR_4789,Hippocampus,96.92,65.1,Danio rerio
NEUR_9139,Striatum,28.88,103.02,Danio rerio
NEUR_9637,Hypothalamus,87.78,68.24,Mus musculus
NEUR_8938,Cerebellum,44.27,13.68,Rattus norvegicus
NEUR_5165,Cortex,62.47,90.63,Rattus norvegicus
NEUR_4421,Thalamus,145.67,110.2,Danio rerio
NEUR_5778,Hippocampus,123.29,116.48,Macaca mulatta
NEUR_1803,Cerebellum,143.67,83.94,Macaca mulatta
NEUR_9706,Hypothalamus,141.12,86.6,Macaca mulatta
NEUR_3953,Hippocampus,85.6,101.63,Rattus norvegicus
NEUR_6004,Cortex,123.43,89.56,Rattus norvegicus
NEUR_9430,Cerebellum,25.8,51.34,Mus musculus
NEUR_7819,Hypothalamus,145.03,35.81,Danio rerio
NEUR_8333,Thalamus,28.74,32.44,Mus musculus
NEUR_2014,Cortex,123.27,14.85,Danio rerio
NEUR_1571,Striatum,46.73,88.69,Macaca mulatta
NEUR_2272,Amygdala,101.39,107.88,Mus musculus
NEUR_9907,Hypothalamus,44.9,32.73,Macaca mulatta
NEUR_3731,Cortex,61.68,29.94,Rattus norvegicus
NEUR_6924,Amygdala,28.75,14.94,Rattus norvegicus
NEUR_2512,Cerebellum,132.44,96.81,Mus musculus
NEUR_6744,Hippocampus,54.06,48.63,Danio rerio
NEUR_9031,Cortex,68.62,98.83,Mus musculus
NEUR_2456,Hippocampus,103.69,54.48,Rattus norvegicus
NEUR_9565,Thalamus,95.05,83.79,Macaca mulatta
NEUR_5690,Striatum,131.86,41.21,Mus musculus
NEUR_6811,Amygdala,102.06,12.75,Macaca mulatta
NEUR_8647,Cortex,67.49,74.19,Rattus norvegicus
NEUR_2314,Striatum,133.36,95.02,Macaca mulatta
NEUR_8907,Hypothalamus,128.17,84.4,Danio rerio
NEUR_3523,Hippocampus,49.85,52.55,Macaca mulatta
NEUR_8762,Hypothalamus,28.58,17.72,Mus musculus
NEUR_6439,Hypothalamus,12.96,70.52,Macaca mulatta
NEUR_1897,Hypothalamus,100.37,100.85,Rattus norvegicus
NEUR_2242,Thalamus,89.22,93.96,Macaca mulatta
NEUR_1604,Hypothalamus,125.55,111.05,Danio rerio
NEUR_3804,Thalamus,118.48,10.19,Danio rerio
NEUR_1735,Hippocampus,20.13,33.14,Rattus norvegicus
NEUR_4115,Cerebellum,129.14,49.4,Macaca mulatta
NEUR_9986,Hippocampus,8.11,14.75,Mus musculus
