neuron_id,region,firing_rate_hz,spike_amplitude_mv,subject_species
NEUR_5856,Cortex,117.77,78.48,Macaca mulatta
NEUR_3258,Thalamus,102.54,20.02,Rattus norvegicus
NEUR_9406,Hypothalamus,109.63,99.3,Rattus norvegicus
NEUR_4959,Cortex,56.13,48.92,Rattus norvegicus
NEUR_9039,Amygdala,54.74,68.83,Macaca mulatta
NEUR_8378,Amygdala,76.69,49.7,Rattus norvegicus
NEUR_6429,Cortex,102.7,31.99,Macaca mulatta
NEUR_8724,Cerebellum,18.65,79.66,Danio rerio
NEUR_3285,Striatum,5.62,50.56,Danio rerio
NEUR_2815,Amygdala,61.84,22.94,Danio rerio
NEUR_3737,Striatum,125.38,113.71,Danio rerio
NEUR_2702,Hypothalamus,47.33,87.19,Rattus norvegicus
NEUR_6598,Cortex,142.89,116.68,Danio rerio
NEUR_6638,Amygdala,142.29,30.23,Mus musculus
NEUR_4395,Hippocampus,45.99,76.01,Mus musculus
NEUR_1598,Cortex,51.51,60.19,Danio rerio
NEUR_3604,Amygdala,6.41,43.12,Macaca mulatta
NEUR_3332,Hypothalamus,112.63,88.39,Rattus norvegicus
NEUR_1323,Striatum,81.03,18.41,Mus musculus
NEUR_9953,Hypothalamus,107.46,12.42,Danio rerio
NEUR_5344,Hippocampus,56.37,26.43,Rattus norvegicus
NEUR_5445,Cerebellum,76.64,108.81,Mus musculus
NEUR_7398,Striatum,111.23,92.71,Danio rerio
NEUR_3536,Cerebellum,135.75,43.94,Macaca mulatta
NEUR_6795,Thalamus,41.63,118.58,Rattus norvegicus
NEUR_9726,Hippocampus,105.35,86.68,Danio rerio
NEUR_8466,Hippocampus,65.29,42.87,Macaca mulatta
NEUR_6535,Cortex,113.85,56.64,Mus musculus
NEUR_1749,Thalamus,84.53,79.74,Macaca mulatta
NEUR_1618,Thalamus,5.97,100.21,Macaca mulatta
NEUR_3081,Amygdala,60.17,114.9,Macaca mulatta
NEUR_4926,Hypothalamus,88.51,93.74,Danio rerio
NEUR_9855,Hypothalamus,106.0,102.42,Danio rerio
NEUR_1020,Thalamus,75.17,37.51,Rattus norvegicus
NEUR_7190,Striatum,128.94,108.7,Mus musculus
NEUR_9583,Hypothalamus,128.7,66.7,Rattus norvegicus
NEUR_2567,Amygdala,99.74,87.5,Macaca mulatta
NEUR_3727,Cerebellum,94.77,108.28,Mus musculus
NEUR_2576,Hypothalamus,21.35,25.16,Macaca mulatta
NEUR_7118,Cortex,119.84,40.39,Danio rerio
NEUR_6988,Thalamus,77.37,11.52,Danio rerio
NEUR_9245,Hippocampus,146.92,39.73,Rattus norvegicus
NEUR_3969,Thalamus,37.95,50.93,Mus musculus
NEUR_5709,Cortex,125.34,103.75,Macaca mulatta
