neuron_id,region,firing_rate_hz,spike_amplitude_mv,subject_species
NEUR_9214,Striatum,147.11,77.26,Mus musculus
NEUR_8290,Striatum,74.01,28.63,Rattus norvegicus
NEUR_6883,Thalamus,113.62,115.16,Danio rerio
NEUR_7404,Striatum,1.7,30.69,Macaca mulatta
NEUR_8423,Cerebellum,1.8,76.94,Mus musculus
NEUR_2427,Hypothalamus,77.94,69.27,Mus musculus
NEUR_7389,Thalamus,40.73,88.92,Macaca mulatta
NEUR_4908,Cortex,35.3,71.34,Macaca mulatta
NEUR_8701,Thalamus,11.7,27.66,Mus musculus
NEUR_9386,Cortex,74.8,14.91,Rattus norvegicus
NEUR_2514,Amygdala,25.83,14.71,Macaca mulatta
NEUR_1282,Hypothalamus,80.76,55.87,Rattus norvegicus
NEUR_4950,Amygdala,12.51,47.61,Danio rerio
NEUR_3902,Amygdala,88.5,100.93,Danio rerio
NEUR_1933,Amygdala,39.26,75.49,Danio rerio
NEUR_9459,Thalamus,128.74,108.76,Mus musculus
NEUR_6005,Amygdala,125.66,27.81,Danio rerio
NEUR_4619,Cortex,63.72,94.56,Danio rerio
NEUR_5520,Cortex,39.63,106.17,Macaca mulatta
NEUR_5680,Hippocampus,109.92,82.13,Rattus norvegicus
NEUR_6290,Striatum,127.44,24.09,Mus musculus
NEUR_9961,Thalamus,20.71,93.18,Macaca mulatta
NEUR_1369,Striatum,10.99,14.0,Mus musculus
NEUR_2281,Hippocampus,36.46,116.31,Danio rerio
NEUR_5338,Cortex,135.1,75.07,Rattus norvegicus
NEUR_4741,Striatum,81.64,44.43,Macaca mulatta
NEUR_3359,Thalamus,0.28,94.34,Rattus norvegicus
NEUR_2948,Hypothalamus,100.91,116.23,Rattus norvegicus
NEUR_2334,Hippocampus,6.86,113.42,Mus musculus
NEUR_7742,Thalamus,45.04,63.55,Rattus norvegicus
NEUR_4058,Cerebellum,26.26,44.39,Danio rerio
NEUR_7831,Hippocampus,87.63,96.78,Danio rerio
NEUR_7652,Amygdala,126.77,90.5,Macaca mulatta
NEUR_4607,Hypothalamus,148.33,13.17,Rattus norvegicus
NEUR_7440,Hypothalamus,13.41,104.82,Mus musculus
NEUR_3942,Cortex,81.97,90.99,Danio rerio
NEUR_9803,Thalamus,97.58,62.97,Mus musculus
NEUR_2762,Cortex,145.95,25.44,Danio rerio
NEUR_5830,Amygdala,52.23,80.14,Macaca mulatta
NEUR_5297,Striatum,116.28,32.95,Mus musculus
NEUR_6460,Thalamus,76.5,22.71,Danio rerio
NEUR_6832,Striatum,145.88,42.16,Mus musculus
NEUR_3338,Thalamus,97.28,102.36,Macaca mulatta
NEUR_5576,Hypothalamus,80.79,36.32,Macaca mulatta
NEUR_8321,Thalamus,77.0,69.99,Macaca mulatta
NEUR_3654,Hypothalamus,146.44,31.85,Macaca mulatta
NEUR_5549,Thalamus,48.87,32.2,Danio rerio
NEUR_9150,Cortex,63.0,86.81,Rattus norvegicus
NEUR_4711,Hippocampus,87.66,82.8,Rattus norvegicus
NEUR_8411,Hippocampus,149.58,25.14,Mus musculus
NEUR_1454,Cortex,94.58,114.02,Mus musculus
NEUR_5151,Cortex,37.48,60.72,Mus musculus
NEUR_3793,Cortex,148.18,79.3,Macaca mulatta
NEUR_5566,Hippocampus,14.29,33.21,Macaca mulatta
NEUR_9271,Cerebellum,134.55,82.25,Danio rerio
NEUR_6530,Thalamus,106.98,46.33,Macaca mulatta
NEUR_4795,Thalamus,75.23,62.48,Macaca mulatta
NEUR_9915,Amygdala,85.87,32.17,Rattus norvegicus
NEUR_6498,Cerebellum,96.38,44.77,Macaca mulatta
NEUR_3151,Cortex,130.6,91.62,Macaca mulatta
NEUR_9666,Hippocampus,19.47,40.29,Mus musculus
NEUR_3885,Striatum,121.75,60.06,Rattus norvegicus
NEUR_2075,Striatum,15.25,28.3,Rattus norvegicus
NEUR_9074,Striatum,138.58,15.95,Rattus norvegicus
NEUR_8483,Cerebellum,61.43,91.15,Danio rerio
NEUR_6671,Cortex,134.39,61.39,Danio rerio
NEUR_8701,Thalamus,20.15,75.14,Mus musculus
NEUR_8801,Cerebellum,104.72,93.08,Mus musculus
NEUR_3219,Hippocampus,56.61,79.1,Rattus norvegicus
NEUR_2747,Striatum,6.08,80.96,Rattus norvegicus
NEUR_5951,Hypothalamus,116.18,32.46,Danio rerio
NEUR_4272,Thalamus,86.11,79.82,Mus musculus
NEUR_1286,Cortex,33.49,95.22,Rattus norvegicus
NEUR_9826,Cerebellum,49.76,98.09,Mus musculus
NEUR_7339,Cerebellum,47.25,107.85,Macaca mulatta
NEUR_2840,Hippocampus,119.51,34.74,Danio rerio
NEUR_6183,Hippocampus,126.66,114.56,Danio rerio
NEUR_7002,Striatum,141.87,117.32,Rattus norvegicus
