neuron_id,region,firing_rate_hz,spike_amplitude_mv,subject_species
NEUR_8880,Amygdala,140.24,50.2,Rattus norvegicus
NEUR_1681,Amygdala,58.91,90.91,Rattus norvegicus
NEUR_8416,Amygdala,18.22,95.41,Macaca mulatta
NEUR_5218,Cerebellum,60.51,107.74,Mus musculus
NEUR_2329,Hippocampus,38.27,48.94,Macaca mulatta
NEUR_3547,Thalamus,87.5,53.45,Rattus norvegicus
NEUR_7014,Amygdala,104.66,96.41,Macaca mulatta
NEUR_9099,Thalamus,36.46,45.21,Rattus norvegicus
NEUR_5592,Cortex,12.65,69.68,Rattus norvegicus
NEUR_3812,Cerebellum,32.98,90.22,Rattus norvegicus
NEUR_6441,Hypothalamus,75.94,57.04,Macaca mulatta
NEUR_6834,Amygdala,39.69,38.44,Macaca mulatta
NEUR_4456,Hypothalamus,34.96,107.57,Mus musculus
NEUR_4332,Hypothalamus,40.01,93.6,Macaca mulatta
NEUR_6342,Striatum,8.12,114.37,Danio rerio
NEUR_8828,Cerebellum,139.95,29.35,Rattus norvegicus
NEUR_3688,Hypothalamus,133.61,84.82,Macaca mulatta
NEUR_4725,Amygdala,107.88,23.97,Danio rerio
NEUR_5623,Striatum,41.62,57.6,Mus musculus
NEUR_7934,Cortex,13.52,49.11,Danio rerio
NEUR_1625,Cerebellum,96.95,15.43,Macaca mulatta
NEUR_1104,Cerebellum,39.72,40.16,Danio rerio
NEUR_5089,Striatum,48.16,78.4,Mus musculus
NEUR_1256,Hypothalamus,12.66,84.71,Macaca mulatta
NEUR_9975,Cortex,120.73,48.83,Mus musculus
NEUR_8145,Striatum,76.6,90.19,Rattus norvegicus
NEUR_2027,Thalamus,42.17,11.83,Macaca mulatta
NEUR_8557,Striatum,21.63,103.47,Mus musculus
NEUR_2490,Amygdala,26.14,104.85,Danio rerio
NEUR_3715,Hippocampus,40.82,28.53,Macaca mulatta
NEUR_1108,Cortex,6.85,82.65,Mus musculus
NEUR_5904,Cortex,18.95,84.43,Danio rerio
NEUR_8375,Thalamus,128.22,85.69,Mus musculus
NEUR_5375,Cerebellum,25.28,78.59,Macaca mulatta
NEUR_9501,Amygdala,73.01,34.75,Mus musculus
NEUR_4281,Hypothalamus,77.99,108.2,Mus musculus
NEUR_4286,Striatum,16.11,54.22,Mus musculus
NEUR_2345,Hippocampus,58.93,41.74,Macaca mulatta
NEUR_3225,Striatum,110.68,85.45,Mus musculus
NEUR_6526,Hypothalamus,91.33,21.36,Mus musculus
NEUR_7240,Hippocampus,145.11,57.82,Mus musculus
NEUR_1370,Amygdala,20.11,53.65,Macaca mulatta
NEUR_5302,Striatum,14.05,60.24,Mus musculus
NEUR_9416,Hippocampus,16.72,81.73,Mus musculus
NEUR_3123,Cerebellum,60.55,38.01,Macaca mulatta
NEUR_7252,Thalamus,50.89,92.91,Rattus norvegicus
NEUR_6542,Striatum,115.68,44.86,Danio rerio
NEUR_6191,Thalamus,50.26,104.68,Danio rerio
