neuron_id,region,firing_rate_hz,spike_amplitude_mv,subject_species
NEUR_8140,Cerebellum,5.87,113.02,Mus musculus
NEUR_1435,Thalamus,18.1,64.0,Macaca mulatta
NEUR_9975,Thalamus,106.98,90.46,Mus musculus
NEUR_8398,Thalamus,40.15,57.55,Mus musculus
NEUR_3469,Cerebellum,63.81,44.2,Rattus norvegicus
NEUR_2227,Striatum,97.2,87.06,Mus musculus
NEUR_6148,Hippocampus,12.19,94.37,Macaca mulatta
NEUR_3100,Striatum,128.44,15.19,Macaca mulatta
NEUR_1407,Hippocampus,118.63,27.52,Danio rerio
NEUR_4778,Hippocampus,87.32,41.35,Danio rerio
NEUR_2039,Striatum,8.34,64.9,Mus musculus
NEUR_4244,Amygdala,97.79,98.83,Rattus norvegicus
NEUR_3954,Cerebellum,11.56,49.38,Mus musculus
NEUR_9171,Amygdala,104.76,114.51,Mus musculus
NEUR_1463,Cortex,71.41,34.9,Mus musculus
NEUR_5854,Hypothalamus,134.94,35.46,Rattus norvegicus
NEUR_1308,Hypothalamus,126.59,40.91,Macaca mulatta
NEUR_6958,Striatum,50.98,91.95,Mus musculus
NEUR_6925,Thalamus,0.46,39.07,Macaca mulatta
NEUR_9710,Thalamus,109.27,33.41,Danio rerio
NEUR_4034,Thalamus,18.5,41.62,Danio rerio
NEUR_6040,Hippocampus,119.24,34.45,Rattus norvegicus
NEUR_1779,Striatum,117.74,95.78,Danio rerio
NEUR_4397,Cerebellum,139.26,91.54,Mus musculus
NEUR_5675,Amygdala,11.08,99.23,Rattus norvegicus
NEUR_9724,Striatum,149.39,72.61,Rattus norvegicus
NEUR_9989,Thalamus,121.04,17.61,Macaca mulatta
NEUR_5257,Thalamus,71.76,30.62,Mus musculus
NEUR_6609,Hippocampus,56.19,36.17,Macaca mulatta
NEUR_9022,Hypothalamus,63.04,26.31,Macaca mulatta
NEUR_7171,Cerebellum,85.65,54.73,Danio rerio
NEUR_4179,Amygdala,144.79,14.03,Mus musculus
NEUR_6914,Hypothalamus,24.76,104.01,Mus musculus
NEUR_9116,Amygdala,8.04,28.98,Mus musculus
NEUR_7072,Hippocampus,114.71,41.37,Macaca mulatta
NEUR_6526,Cerebellum,148.23,96.74,Danio rerio
NEUR_4667,Cerebellum,4.42,61.33,Macaca mulatta
NEUR_1186,Hypothalamus,122.47,35.54,Danio rerio
NEUR_4892,Striatum,101.26,52.3,Danio rerio
NEUR_3963,Thalamus,10.29,60.26,Mus musculus
NEUR_7720,Striatum,106.3,91.35,Rattus norvegicus
NEUR_4619,Thalamus,147.2,87.8,Mus musculus
