neuron_id,region,firing_rate_hz,spike_amplitude_mv,subject_species
NEUR_1767,Hypothalamus,66.66,44.44,Mus musculus
NEUR_4951,Cortex,139.29,119.95,Macaca mulatta
NEUR_9239,Thalamus,115.71,23.85,Macaca mulatta
NEUR_9847,Cerebellum,132.04,37.5,Danio rerio
NEUR_3671,Thalamus,35.3,34.45,Rattus norvegicus
NEUR_8011,Amygdala,92.42,28.51,Rattus norvegicus
NEUR_5301,Cerebellum,57.01,104.73,Danio rerio
NEUR_3770,Striatum,138.61,18.82,Mus musculus
NEUR_5604,Cerebellum,7.92,55.09,Danio rerio
NEUR_5916,Amygdala,0.82,20.91,Mus musculus
NEUR_9704,Cortex,57.77,10.61,Macaca mulatta
NEUR_4582,Hippocampus,19.81,20.58,Rattus norvegicus
NEUR_5734,Cerebellum,31.18,76.98,Rattus norvegicus
NEUR_3307,Thalamus,46.52,69.97,Macaca mulatta
NEUR_7250,Thalamus,139.72,109.2,Macaca mulatta
NEUR_3199,Amygdala,47.36,75.37,Rattus norvegicus
NEUR_4126,Amygdala,52.72,81.98,Danio rerio
NEUR_6880,Striatum,98.74,12.61,Rattus norvegicus
NEUR_9550,Thalamus,36.86,91.04,Mus musculus
NEUR_4141,Cerebellum,23.96,116.36,Mus musculus
NEUR_3832,Cerebellum,136.12,25.73,Macaca mulatta
NEUR_9413,Thalamus,22.05,108.45,Macaca mulatta
NEUR_8872,Hypothalamus,43.57,45.67,Rattus norvegicus
NEUR_3849,Amygdala,101.86,37.69,Danio rerio
NEUR_1586,Striatum,148.38,78.75,Rattus norvegicus
NEUR_9515,Amygdala,104.79,104.7,Macaca mulatta
NEUR_6973,Amygdala,41.08,40.86,Mus musculus
NEUR_6751,Thalamus,32.07,93.65,Rattus norvegicus
NEUR_8706,Hypothalamus,33.02,108.92,Macaca mulatta
NEUR_2831,Hippocampus,140.78,30.27,Rattus norvegicus
NEUR_3176,Cortex,49.29,106.84,Rattus norvegicus
NEUR_9505,Hippocampus,20.55,108.54,Rattus norvegicus
NEUR_6048,Cortex,75.73,64.09,Macaca mulatta
NEUR_5736,Cortex,35.66,25.11,Mus musculus
NEUR_2230,Thalamus,117.23,52.12,Rattus norvegicus
NEUR_8545,Striatum,149.74,85.22,Danio rerio
NEUR_1494,Hippocampus,144.81,44.26,Mus musculus
NEUR_4313,Amygdala,144.61,33.29,Danio rerio
NEUR_5791,Hypothalamus,104.81,54.77,Macaca mulatta
NEUR_7835,Striatum,92.13,75.87,Danio rerio
NEUR_9841,Hippocampus,64.39,56.95,Macaca mulatta
NEUR_9327,Thalamus,47.33,12.21,Mus musculus
NEUR_8370,Hippocampus,78.76,109.49,Rattus norvegicus
NEUR_3777,Cortex,63.1,94.49,Rattus norvegicus
NEUR_4298,Cerebellum,131.17,34.06,Danio rerio
NEUR_7953,Cortex,2.06,77.42,Danio rerio
