neuron_id,region,firing_rate_hz,spike_amplitude_mv,subject_species
NEUR_6042,Cortex,57.56,115.75,Macaca mulatta
NEUR_9584,Hippocampus,124.84,103.71,Mus musculus
NEUR_4255,Striatum,92.14,74.92,Macaca mulatta
NEUR_9834,Cerebellum,102.22,65.51,Macaca mulatta
NEUR_5459,Amygdala,133.75,98.57,Danio rerio
NEUR_1926,Hippocampus,14.77,12.08,Macaca mulatta
NEUR_5880,Cerebellum,85.91,23.8,Rattus norvegicus
NEUR_7374,Cerebellum,62.69,88.78,Rattus norvegicus
NEUR_4874,Amygdala,75.69,44.05,Danio rerio
NEUR_6407,Amygdala,60.32,70.52,Mus musculus
NEUR_6295,Cortex,75.45,101.67,Rattus norvegicus
NEUR_3187,Thalamus,85.57,73.7,Rattus norvegicus
NEUR_4105,Amygdala,137.81,98.51,Mus musculus
NEUR_6511,Hypothalamus,89.05,77.25,Macaca mulatta
NEUR_1522,Amygdala,33.17,71.98,Rattus norvegicus
NEUR_5878,Cerebellum,74.07,93.5,Mus musculus
NEUR_8430,Amygdala,14.89,71.82,Danio rerio
NEUR_8426,Amygdala,119.14,111.91,Mus musculus
NEUR_5119,Hypothalamus,85.46,119.94,Mus musculus
NEUR_8171,Thalamus,83.73,47.46,Rattus norvegicus
NEUR_4311,Striatum,146.89,22.36,Rattus norvegicus
NEUR_6164,Hypothalamus,91.03,25.25,Mus musculus
NEUR_3504,Hippocampus,81.66,39.45,Danio rerio
NEUR_6946,Cortex,112.35,83.08,Macaca mulatta
NEUR_9733,Hippocampus,123.56,115.02,Mus musculus
NEUR_2771,Thalamus,49.37,106.88,Macaca mulatta
NEUR_2671,Striatum,84.82,40.97,Macaca mulatta
NEUR_7695,Cortex,140.41,33.3,Rattus norvegicus
NEUR_4838,Hypothalamus,124.75,116.92,Rattus norvegicus
NEUR_9065,Hippocampus,79.16,20.98,Macaca mulatta
NEUR_1052,Thalamus,26.06,100.09,Mus musculus
NEUR_1093,Hypothalamus,115.92,41.56,Macaca mulatta
NEUR_9906,Striatum,5.79,90.27,Danio rerio
NEUR_2012,Thalamus,76.23,102.41,Mus musculus
NEUR_3741,Cerebellum,64.68,60.94,Mus musculus
NEUR_5982,Thalamus,50.41,103.71,Danio rerio
NEUR_1117,Striatum,103.66,53.1,Rattus norvegicus
NEUR_4802,Hypothalamus,25.24,100.02,Macaca mulatta
NEUR_4910,Hypothalamus,26.45,22.45,Rattus norvegicus
NEUR_6878,Hippocampus,47.9,34.59,Rattus norvegicus
NEUR_9903,Striatum,71.92,63.08,Danio rerio
NEUR_6941,Hippocampus,4.62,21.06,Macaca mulatta
NEUR_4493,Striatum,135.54,83.39,Macaca mulatta
NEUR_6747,Amygdala,145.18,116.66,Mus musculus
NEUR_7938,Hypothalamus,106.16,32.94,Macaca mulatta
NEUR_9485,Thalamus,7.66,49.95,Mus musculus
NEUR_5104,Cerebellum,109.48,10.45,Rattus norvegicus
NEUR_8069,Hypothalamus,58.75,91.76,Danio rerio
NEUR_5214,Hypothalamus,148.85,70.68,Mus musculus
NEUR_9119,Amygdala,105.49,112.94,Rattus norvegicus
NEUR_4256,Striatum,36.49,51.77,Rattus norvegicus
NEUR_9983,Amygdala,135.26,79.48,Danio rerio
NEUR_4022,Hippocampus,36.59,35.21,Rattus norvegicus
NEUR_2758,Cerebellum,147.9,98.63,Danio rerio
NEUR_1601,Hippocampus,92.45,39.92,Rattus norvegicus
NEUR_3840,Cerebellum,106.15,103.3,Danio rerio
NEUR_8606,Amygdala,87.32,112.29,Macaca mulatta
NEUR_5924,Amygdala,90.85,119.26,Rattus norvegicus
NEUR_8834,Cerebellum,67.83,39.78,Mus musculus
NEUR_3782,Hypothalamus,11.56,68.95,Danio rerio
NEUR_9341,Hypothalamus,40.05,55.18,Macaca mulatta
NEUR_9624,Hypothalamus,20.74,39.46,Mus musculus
NEUR_7201,Hippocampus,94.84,35.06,Rattus norvegicus
NEUR_4929,Striatum,87.56,77.2,Danio rerio
NEUR_5062,Amygdala,97.06,30.38,Macaca mulatta
NEUR_1048,Hypothalamus,112.58,73.13,Rattus norvegicus
NEUR_4252,Cortex,57.97,89.77,Rattus norvegicus
NEUR_4654,Amygdala,140.36,31.28,Macaca mulatta
NEUR_2279,Cerebellum,19.59,52.39,Danio rerio
NEUR_4063,Thalamus,117.24,17.0,Danio rerio
NEUR_1183,Amygdala,128.06,70.43,Rattus norvegicus
NEUR_8005,Cortex,85.69,20.22,Macaca mulatta
NEUR_1079,Hippocampus,15.91,99.28,Rattus norvegicus
NEUR_7251,Cortex,68.05,85.3,Mus musculus
NEUR_1198,Amygdala,65.28,115.08,Danio rerio
NEUR_1603,Striatum,74.49,16.95,Rattus norvegicus
NEUR_6173,Striatum,121.01,117.28,Macaca mulatta
NEUR_6648,Striatum,76.44,10.82,Rattus norvegicus
NEUR_1386,Cerebellum,47.97,106.05,Mus musculus
NEUR_8797,Cerebellum,4.68,50.27,Mus musculus
NEUR_8605,Cortex,44.72,60.2,Macaca mulatta
NEUR_7441,Amygdala,111.49,26.19,Rattus norvegicus
NEUR_3174,Cortex,88.74,30.97,Mus musculus
NEUR_9947,Thalamus,72.15,42.37,Mus musculus
NEUR_5070,Thalamus,99.08,114.88,Danio rerio
NEUR_8895,Amygdala,138.97,58.85,Macaca mulatta
NEUR_2227,Hippocampus,82.95,36.15,Macaca mulatta
NEUR_3960,Cerebellum,10.81,62.4,Mus musculus
NEUR_6704,Cerebellum,107.32,106.24,Danio rerio
NEUR_6569,Thalamus,42.08,83.11,Rattus norvegicus
NEUR_2649,Hypothalamus,130.91,46.47,Macaca mulatta
NEUR_9648,Thalamus,40.27,102.71,Mus musculus
NEUR_9229,Amygdala,107.75,49.0,Rattus norvegicus
NEUR_5045,Amygdala,51.2,27.58,Danio rerio
NEUR_5883,Thalamus,97.44,46.81,Rattus norvegicus
NEUR_7020,Amygdala,127.2,22.37,Rattus norvegicus
NEUR_4939,Cerebellum,33.76,21.85,Rattus norvegicus
NEUR_8142,Amygdala,15.61,87.9,Rattus norvegicus
NEUR_7436,Amygdala,42.74,113.85,Rattus norvegicus
NEUR_5979,Cortex,124.95,82.99,Mus musculus
NEUR_8747,Hippocampus,149.52,73.04,Rattus norvegicus
NEUR_8964,Hippocampus,107.4,112.34,Danio rerio
NEUR_7483,Amygdala,126.02,111.05,Macaca mulatta
NEUR_3791,Cerebellum,55.05,80.7,Danio rerio
NEUR_3467,Cerebellum,134.5,100.92,Mus musculus
NEUR_6943,Hippocampus,80.74,90.25,Rattus norvegicus
NEUR_8912,Thalamus,81.94,87.5,Rattus norvegicus
NEUR_3235,Hypothalamus,16.13,64.35,Rattus norvegicus
NEUR_4305,Hippocampus,78.8,52.17,Danio rerio
NEUR_2533,Hypothalamus,55.57,81.14,Danio rerio
NEUR_2349,Cerebellum,106.01,22.7,Mus musculus
NEUR_1416,Thalamus,49.87,35.23,Macaca mulatta
NEUR_8917,Striatum,113.96,104.75,Danio rerio
NEUR_2176,Striatum,147.02,11.44,Danio rerio
NEUR_6323,Thalamus,121.55,101.49,Mus musculus
