neuron_id,region,firing_rate_hz,spike_amplitude_mv,subject_species
NEUR_4686,Cerebellum,17.09,109.54,Mus musculus
NEUR_9132,Cerebellum,70.21,39.95,Rattus norvegicus
NEUR_4453,Cortex,137.69,107.12,Rattus norvegicus
NEUR_5403,Hypothalamus,105.47,70.94,Macaca mulatta
NEUR_6090,Cerebellum,85.8,50.55,Rattus norvegicus
NEUR_7517,Hippocampus,35.84,81.54,Rattus norvegicus
NEUR_1028,Hypothalamus,90.36,42.23,Macaca mulatta
NEUR_7734,Thalamus,56.73,63.27,Danio rerio
NEUR_9560,Amygdala,135.47,103.04,Macaca mulatta
NEUR_1711,Cortex,24.97,110.58,Mus musculus
NEUR_3154,Thalamus,137.49,63.95,Rattus norvegicus
NEUR_6612,Striatum,57.93,60.07,Macaca mulatta
NEUR_3750,Hypothalamus,50.75,90.46,Mus musculus
NEUR_7834,Hippocampus,129.3,89.77,Macaca mulatta
NEUR_7079,Cortex,31.5,31.06,Macaca mulatta
NEUR_9319,Thalamus,136.51,83.72,Mus musculus
NEUR_5943,Amygdala,96.92,30.87,Mus musculus
NEUR_8677,Thalamus,10.32,64.18,Danio rerio
NEUR_1453,Hypothalamus,82.28,11.27,Danio rerio
NEUR_1559,Hypothalamus,76.71,86.12,Macaca mulatta
NEUR_3890,Hippocampus,77.06,53.9,Rattus norvegicus
NEUR_1463,Hippocampus,121.39,112.4,Macaca mulatta
NEUR_1172,Hypothalamus,115.34,88.43,Rattus norvegicus
NEUR_7390,Cerebellum,85.73,119.81,Rattus norvegicus
NEUR_8796,Cortex,33.66,61.18,Macaca mulatta
NEUR_7949,Cerebellum,39.34,45.62,Macaca mulatta
NEUR_6669,Hippocampus,52.8,96.59,Macaca mulatta
NEUR_7704,Cortex,25.08,113.88,Rattus norvegicus
NEUR_9178,Hippocampus,96.05,94.68,Macaca mulatta
NEUR_3521,Thalamus,143.73,55.04,Danio rerio
NEUR_4115,Striatum,47.5,88.08,Macaca mulatta
NEUR_2118,Amygdala,3.14,106.7,Mus musculus
NEUR_6920,Striatum,42.55,22.77,Mus musculus
NEUR_3517,Thalamus,10.49,91.43,Mus musculus
NEUR_2210,Thalamus,39.32,116.18,Rattus norvegicus
NEUR_9353,Amygdala,137.25,52.63,Rattus norvegicus
NEUR_5050,Cerebellum,1.47,63.06,Mus musculus
NEUR_4642,Striatum,96.57,11.45,Danio rerio
NEUR_4229,Cortex,76.04,62.76,Rattus norvegicus
NEUR_5020,Hippocampus,3.61,73.05,Macaca mulatta
NEUR_2173,Striatum,59.36,51.4,Macaca mulatta
NEUR_8465,Thalamus,65.76,63.83,Macaca mulatta
NEUR_2583,Cerebellum,39.46,111.7,Danio rerio
NEUR_8873,Thalamus,138.09,48.7,Macaca mulatta
NEUR_2861,Thalamus,124.55,84.52,Danio rerio
NEUR_9482,Thalamus,131.59,24.12,Mus musculus
NEUR_6721,Cerebellum,14.14,104.22,Rattus norvegicus
NEUR_9111,Cerebellum,127.75,26.55,Macaca mulatta
NEUR_3663,Cerebellum,54.21,102.67,Rattus norvegicus
NEUR_3187,Cortex,15.38,66.35,Danio rerio
NEUR_2810,Cerebellum,31.83,81.61,Mus musculus
NEUR_7297,Hippocampus,40.31,60.61,Rattus norvegicus
NEUR_2131,Amygdala,64.9,90.95,Rattus norvegicus
NEUR_5160,Thalamus,146.05,48.94,Mus musculus
NEUR_4774,Cerebellum,67.25,85.12,Macaca mulatta
NEUR_2433,Thalamus,58.94,35.3,Danio rerio
NEUR_7927,Hippocampus,79.13,42.87,Rattus norvegicus
NEUR_4181,Cortex,127.21,113.77,Macaca mulatta
NEUR_3039,Hippocampus,143.86,53.79,Macaca mulatta
NEUR_2021,Cortex,9.96,83.35,Mus musculus
NEUR_3147,Hypothalamus,45.79,116.25,Macaca mulatta
NEUR_1778,Hippocampus,65.39,95.18,Rattus norvegicus
NEUR_4532,Striatum,19.22,43.82,Mus musculus
NEUR_1629,Thalamus,110.56,43.36,Rattus norvegicus
NEUR_1757,Hippocampus,75.34,88.75,Rattus norvegicus
NEUR_4879,Thalamus,120.77,93.66,Rattus norvegicus
NEUR_1896,Thalamus,52.22,111.27,Macaca mulatta
NEUR_6596,Thalamus,40.81,55.75,Macaca mulatta
NEUR_9983,Thalamus,98.63,57.82,Macaca mulatta
NEUR_3553,Cortex,109.36,41.59,Danio rerio
NEUR_2846,Striatum,82.73,74.09,Macaca mulatta
NEUR_9390,Hippocampus,126.26,58.61,Macaca mulatta
NEUR_5672,Amygdala,82.91,109.87,Macaca mulatta
NEUR_1476,Amygdala,42.19,72.24,Rattus norvegicus
NEUR_3669,Amygdala,123.21,54.0,Macaca mulatta
NEUR_2837,Cortex,112.64,23.27,Rattus norvegicus
NEUR_6496,Amygdala,6.8,100.54,Rattus norvegicus
NEUR_3102,Cortex,139.56,69.04,Danio rerio
NEUR_6530,Thalamus,67.74,27.26,Mus musculus
NEUR_8540,Hippocampus,145.62,80.67,Rattus norvegicus
NEUR_2590,Cortex,78.29,118.75,Macaca mulatta
NEUR_4742,Thalamus,113.15,31.4,Macaca mulatta
NEUR_1696,Hippocampus,90.34,85.43,Macaca mulatta
NEUR_1561,Thalamus,45.1,10.51,Rattus norvegicus
NEUR_4183,Thalamus,74.02,100.84,Rattus norvegicus
NEUR_1516,Striatum,55.74,12.57,Mus musculus
NEUR_9387,Hippocampus,139.14,48.2,Macaca mulatta
NEUR_5333,Cerebellum,74.15,83.89,Macaca mulatta
NEUR_7383,Thalamus,123.57,16.33,Mus musculus
NEUR_5930,Amygdala,112.41,104.61,Macaca mulatta
NEUR_3690,Cerebellum,19.29,97.43,Mus musculus
NEUR_4570,Thalamus,10.17,16.17,Macaca mulatta
NEUR_2965,Cerebellum,26.11,105.2,Danio rerio
NEUR_5832,Cortex,16.98,58.0,Mus musculus
NEUR_3680,Amygdala,11.84,91.23,Rattus norvegicus
NEUR_1601,Hippocampus,147.57,61.9,Macaca mulatta
NEUR_8099,Cerebellum,110.32,46.27,Macaca mulatta
NEUR_2451,Hypothalamus,34.53,93.43,Rattus norvegicus
NEUR_4618,Amygdala,55.01,59.19,Macaca mulatta
NEUR_8735,Striatum,27.56,47.63,Danio rerio
NEUR_1999,Cerebellum,83.19,49.49,Danio rerio
NEUR_9913,Cortex,138.05,83.0,Mus musculus
NEUR_8814,Hypothalamus,76.38,15.69,Rattus norvegicus
NEUR_2916,Cortex,114.54,118.55,Mus musculus
NEUR_2691,Hippocampus,75.02,109.17,Danio rerio
NEUR_3566,Amygdala,66.35,63.29,Mus musculus
NEUR_3914,Amygdala,64.54,25.57,Macaca mulatta
NEUR_9298,Amygdala,26.44,65.69,Rattus norvegicus
