neuron_id,region,firing_rate_hz,spike_amplitude_mv,subject_species
NEUR_4185,Cortex,26.13,90.46,Macaca mulatta
NEUR_9315,Cerebellum,51.85,56.46,Danio rerio
NEUR_4706,Thalamus,69.0,80.48,Macaca mulatta
NEUR_2157,Thalamus,133.96,95.22,Mus musculus
NEUR_9131,Hypothalamus,54.36,76.15,Danio rerio
NEUR_7988,Thalamus,79.09,93.63,Macaca mulatta
NEUR_7579,Hippocampus,127.95,108.93,Mus musculus
NEUR_8930,Amygdala,133.47,25.77,Rattus norvegicus
NEUR_8494,Cerebellum,86.64,86.47,Macaca mulatta
NEUR_2073,Cortex,96.98,40.95,Rattus norvegicus
NEUR_3132,Hippocampus,7.56,102.18,Rattus norvegicus
NEUR_1879,Thalamus,128.29,35.34,Rattus norvegicus
NEUR_2703,Thalamus,92.37,37.2,Mus musculus
NEUR_4407,Hippocampus,98.46,17.07,Mus musculus
NEUR_4829,Hypothalamus,61.54,102.41,Macaca mulatta
NEUR_5758,Cortex,60.26,44.27,Rattus norvegicus
NEUR_6491,Thalamus,9.94,86.81,Danio rerio
NEUR_6586,Hippocampus,11.4,79.94,Mus musculus
NEUR_1529,Thalamus,122.03,49.64,Danio rerio
NEUR_5253,Striatum,137.97,84.15,Macaca mulatta
NEUR_3157,Hippocampus,88.4,93.46,Rattus norvegicus
NEUR_6886,Striatum,140.98,93.82,Mus musculus
NEUR_5932,Amygdala,9.95,41.16,Mus musculus
NEUR_6493,Striatum,142.45,94.4,Danio rerio
NEUR_1595,Hippocampus,131.19,64.42,Rattus norvegicus
NEUR_8081,Striatum,17.99,83.46,Rattus norvegicus
NEUR_1815,Striatum,62.37,109.42,Mus musculus
NEUR_1835,Hypothalamus,105.58,44.85,Macaca mulatta
NEUR_5202,Cerebellum,130.59,32.58,Rattus norvegicus
NEUR_4743,Hypothalamus,16.63,40.59,Mus musculus
NEUR_7966,Amygdala,18.76,30.76,Macaca mulatta
NEUR_2929,Amygdala,33.05,85.93,Mus musculus
NEUR_3010,Hypothalamus,90.26,56.21,Rattus norvegicus
NEUR_1763,Hippocampus,62.86,38.89,Rattus norvegicus
