neuron_id,region,firing_rate_hz,spike_amplitude_mv,subject_species
NEUR_7769,Cortex,63.52,46.15,Macaca mulatta
NEUR_5644,Amygdala,111.13,97.73,Mus musculus
NEUR_3560,Thalamus,149.69,105.47,Danio rerio
NEUR_8554,Cortex,40.92,99.28,Macaca mulatta
NEUR_1416,Thalamus,127.75,74.84,Danio rerio
NEUR_8234,Cortex,103.18,115.88,Mus musculus
NEUR_3606,Striatum,50.46,96.93,Macaca mulatta
NEUR_3506,Cerebellum,90.78,101.99,Rattus norvegicus
NEUR_3218,Cerebellum,42.21,38.7,Rattus norvegicus
NEUR_9607,Hypothalamus,134.68,48.54,Rattus norvegicus
NEUR_4196,Hippocampus,17.56,27.41,Mus musculus
NEUR_4885,Striatum,34.02,24.55,Danio rerio
NEUR_4182,Striatum,147.62,65.14,Macaca mulatta
NEUR_2204,Cortex,71.78,23.03,Mus musculus
NEUR_2710,Thalamus,80.98,49.0,Mus musculus
NEUR_7050,Hippocampus,4.75,117.05,Danio rerio
NEUR_3249,Hypothalamus,75.63,31.28,Danio rerio
NEUR_5106,Hypothalamus,106.82,22.82,Danio rerio
NEUR_1370,Cortex,0.95,23.82,Mus musculus
NEUR_7880,Cortex,94.31,110.54,Danio rerio
NEUR_7029,Cerebellum,128.56,13.49,Macaca mulatta
NEUR_7325,Amygdala,48.96,48.82,Mus musculus
NEUR_8289,Amygdala,107.06,34.54,Rattus norvegicus
NEUR_4228,Striatum,77.41,97.64,Macaca mulatta
NEUR_6680,Thalamus,13.21,110.15,Rattus norvegicus
NEUR_5413,Striatum,132.58,20.42,Mus musculus
NEUR_5463,Cerebellum,35.84,59.2,Danio rerio
NEUR_8492,Hippocampus,40.22,31.8,Danio rerio
NEUR_7927,Hippocampus,23.93,110.79,Danio rerio
NEUR_5794,Hippocampus,135.54,44.94,Mus musculus
NEUR_8250,Hippocampus,131.3,60.54,Rattus norvegicus
NEUR_7700,Cerebellum,16.57,92.64,Rattus norvegicus
NEUR_8156,Amygdala,39.68,90.73,Mus musculus
NEUR_9308,Hippocampus,12.87,115.93,Rattus norvegicus
NEUR_1805,Hippocampus,96.98,50.63,Mus musculus
NEUR_4848,Hippocampus,120.23,54.74,Rattus norvegicus
NEUR_9962,Striatum,109.26,57.49,Mus musculus
NEUR_7777,Amygdala,84.61,55.56,Mus musculus
NEUR_1450,Cortex,147.04,38.59,Danio rerio
NEUR_9561,Hypothalamus,98.82,109.08,Rattus norvegicus
NEUR_8273,Amygdala,37.27,70.26,Rattus norvegicus
NEUR_5424,Hippocampus,89.17,43.04,Macaca mulatta
NEUR_2087,Cerebellum,0.86,48.87,Mus musculus
NEUR_9995,Striatum,55.8,21.21,Mus musculus
NEUR_4959,Cerebellum,9.64,29.06,Rattus norvegicus
NEUR_3736,Thalamus,22.44,22.68,Rattus norvegicus
NEUR_5186,Hippocampus,18.5,38.24,Danio rerio
NEUR_5129,Cerebellum,88.97,106.0,Mus musculus
NEUR_5100,Thalamus,132.91,80.32,Macaca mulatta
NEUR_1031,Hypothalamus,128.22,52.26,Rattus norvegicus
NEUR_3366,Striatum,29.37,68.24,Rattus norvegicus
NEUR_8755,Cortex,29.34,21.38,Rattus norvegicus
NEUR_6389,Striatum,98.74,86.54,Danio rerio
