neuron_id,region,firing_rate_hz,spike_amplitude_mv,subject_species
NEUR_4758,Amygdala,131.73,86.29,Mus musculus
NEUR_4182,Hippocampus,5.12,115.94,Rattus norvegicus
NEUR_1923,Cortex,144.42,38.14,Rattus norvegicus
NEUR_8401,Cerebellum,135.04,81.27,Macaca mulatta
NEUR_9485,Striatum,10.0,15.72,Rattus norvegicus
NEUR_2068,Thalamus,123.13,44.46,Mus musculus
NEUR_4773,Cerebellum,7.06,85.18,Macaca mulatta
NEUR_6949,Thalamus,60.19,80.93,Mus musculus
NEUR_2958,Thalamus,37.42,50.9,Rattus norvegicus
NEUR_5184,Cortex,33.84,65.83,Mus musculus
NEUR_2783,Hypothalamus,80.47,22.04,Macaca mulatta
NEUR_9954,Amygdala,38.38,74.32,Mus musculus
NEUR_1258,Hippocampus,31.38,92.6,Macaca mulatta
NEUR_8574,Striatum,74.9,77.35,Mus musculus
NEUR_4084,Hypothalamus,63.26,111.39,Mus musculus
NEUR_1357,Hippocampus,16.0,70.27,Danio rerio
NEUR_3004,Hippocampus,24.81,53.02,Mus musculus
NEUR_9843,Thalamus,129.73,56.37,Rattus norvegicus
NEUR_2897,Cortex,134.16,30.94,Danio rerio
NEUR_7326,Cortex,131.79,11.28,Rattus norvegicus
NEUR_4561,Cortex,69.52,18.76,Mus musculus
NEUR_2416,Amygdala,103.83,33.15,Rattus norvegicus
NEUR_8457,Cerebellum,60.8,53.37,Danio rerio
NEUR_2079,Hippocampus,97.64,88.94,Mus musculus
NEUR_2503,Cerebellum,43.21,74.19,Macaca mulatta
NEUR_7717,Amygdala,115.75,22.32,Macaca mulatta
NEUR_5595,Amygdala,100.8,10.06,Mus musculus
NEUR_7675,Hypothalamus,93.72,27.48,Rattus norvegicus
NEUR_7839,Hippocampus,138.46,58.69,Danio rerio
NEUR_3355,Thalamus,83.99,117.22,Mus musculus
NEUR_5310,Hypothalamus,30.42,55.57,Mus musculus
NEUR_6826,Amygdala,100.32,67.89,Mus musculus
NEUR_6459,Thalamus,115.63,52.28,Mus musculus
NEUR_8648,Hypothalamus,138.81,119.83,Mus musculus
NEUR_9176,Hypothalamus,25.17,38.44,Macaca mulatta
NEUR_9051,Striatum,132.3,14.53,Macaca mulatta
NEUR_9233,Striatum,27.31,74.02,Danio rerio
NEUR_1492,Cerebellum,83.03,31.22,Danio rerio
NEUR_3392,Thalamus,4.19,11.87,Danio rerio
NEUR_1939,Striatum,12.25,90.55,Danio rerio
NEUR_4050,Hypothalamus,80.46,15.81,Rattus norvegicus
NEUR_2852,Striatum,100.24,62.32,Rattus norvegicus
NEUR_6630,Hypothalamus,120.02,74.74,Rattus norvegicus
NEUR_4595,Striatum,25.18,31.25,Rattus norvegicus
NEUR_4036,Cortex,89.83,100.43,Danio rerio
NEUR_2490,Cortex,13.58,107.87,Danio rerio
NEUR_5874,Cerebellum,36.37,10.85,Macaca mulatta
NEUR_6200,Thalamus,50.21,14.04,Macaca mulatta
NEUR_9695,Cortex,17.11,84.04,Mus musculus
NEUR_5553,Striatum,11.42,111.83,Rattus norvegicus
NEUR_2092,Cerebellum,126.46,118.73,Mus musculus
NEUR_5652,Cerebellum,146.33,50.79,Macaca mulatta
NEUR_4237,Striatum,12.2,104.45,Danio rerio
NEUR_3094,Cerebellum,22.62,87.46,Rattus norvegicus
