neuron_id,region,firing_rate_hz,spike_amplitude_mv,subject_species
NEUR_6796,Cortex,93.63,93.09,Mus musculus
NEUR_8146,Amygdala,36.73,83.77,Danio rerio
NEUR_7545,Hippocampus,1.47,31.31,Danio rerio
NEUR_1610,Hypothalamus,10.92,25.52,Mus musculus
NEUR_1818,Hypothalamus,82.08,61.52,Rattus norvegicus
NEUR_4675,Hippocampus,103.33,29.32,Danio rerio
NEUR_5372,Thalamus,118.53,73.53,Rattus norvegicus
NEUR_3508,Striatum,1.52,94.51,Macaca mulatta
NEUR_3318,Thalamus,62.02,75.68,Mus musculus
NEUR_2046,Hippocampus,34.18,107.42,Macaca mulatta
NEUR_9007,Amygdala,102.78,103.39,Mus musculus
NEUR_5394,Hippocampus,40.98,28.76,Rattus norvegicus
NEUR_9268,Thalamus,124.27,111.36,Rattus norvegicus
NEUR_9181,Hippocampus,142.59,39.53,Danio rerio
NEUR_7352,Hypothalamus,9.1,101.85,Macaca mulatta
NEUR_8147,Cortex,32.94,77.45,Danio rerio
NEUR_6859,Striatum,64.53,85.34,Mus musculus
NEUR_2723,Thalamus,135.65,85.32,Rattus norvegicus
NEUR_7019,Thalamus,139.06,101.6,Danio rerio
NEUR_1160,Striatum,137.6,82.82,Mus musculus
NEUR_3153,Cerebellum,15.64,35.22,Danio rerio
NEUR_7544,Cortex,130.85,22.25,Rattus norvegicus
NEUR_8940,Cortex,148.84,59.46,Danio rerio
NEUR_4804,Hippocampus,90.46,14.14,Danio rerio
NEUR_7323,Amygdala,72.51,28.64,Rattus norvegicus
NEUR_2142,Amygdala,128.73,36.47,Danio rerio
NEUR_5558,Cerebellum,31.7,111.78,Danio rerio
NEUR_4275,Hypothalamus,100.76,61.34,Danio rerio
NEUR_2201,Hypothalamus,101.05,74.14,Danio rerio
NEUR_8607,Hypothalamus,14.37,34.84,Macaca mulatta
NEUR_6394,Hypothalamus,132.1,64.25,Macaca mulatta
NEUR_8352,Amygdala,57.74,36.01,Mus musculus
NEUR_8222,Hippocampus,110.66,102.39,Rattus norvegicus
NEUR_1994,Cortex,107.28,22.06,Rattus norvegicus
NEUR_5519,Cortex,50.33,74.69,Mus musculus
NEUR_9107,Hippocampus,99.89,82.03,Rattus norvegicus
NEUR_1534,Amygdala,117.23,61.93,Rattus norvegicus
NEUR_8835,Amygdala,89.77,15.14,Mus musculus
NEUR_3212,Hippocampus,17.11,82.18,Danio rerio
NEUR_2405,Cerebellum,85.88,76.86,Mus musculus
NEUR_6128,Cerebellum,56.41,13.1,Rattus norvegicus
NEUR_2470,Hypothalamus,63.09,44.22,Macaca mulatta
NEUR_3016,Cerebellum,118.32,106.96,Mus musculus
NEUR_9133,Amygdala,146.2,59.51,Rattus norvegicus
NEUR_9057,Hypothalamus,143.45,49.3,Mus musculus
NEUR_8609,Cortex,31.77,61.56,Danio rerio
NEUR_5438,Cortex,139.76,53.87,Rattus norvegicus
NEUR_7877,Hippocampus,94.75,111.87,Mus musculus
NEUR_6021,Amygdala,33.9,43.58,Rattus norvegicus
NEUR_9652,Cortex,56.81,73.41,Macaca mulatta
NEUR_5328,Cerebellum,90.76,20.87,Rattus norvegicus
NEUR_3396,Hypothalamus,43.57,36.95,Rattus norvegicus
NEUR_8257,Striatum,68.12,25.75,Macaca mulatta
NEUR_9144,Amygdala,115.65,64.5,Danio rerio
NEUR_4065,Cerebellum,13.42,32.2,Mus musculus
NEUR_2537,Amygdala,8.86,39.67,Macaca mulatta
NEUR_6656,Hypothalamus,145.08,112.57,Mus musculus
NEUR_9816,Amygdala,21.22,114.57,Rattus norvegicus
NEUR_1808,Cortex,143.51,116.54,Mus musculus
NEUR_2878,Striatum,87.17,44.69,Macaca mulatta
NEUR_1314,Cerebellum,119.01,113.48,Rattus norvegicus
NEUR_8101,Hippocampus,128.98,117.78,Macaca mulatta
NEUR_8800,Hypothalamus,146.03,88.81,Rattus norvegicus
NEUR_9477,Hypothalamus,137.97,88.03,Mus musculus
NEUR_9488,Hippocampus,79.06,95.58,Rattus norvegicus
