neuron_id,region,firing_rate_hz,spike_amplitude_mv,subject_species
NEUR_8847,Cortex,148.06,94.11,Danio rerio
NEUR_3944,Cerebellum,56.97,44.18,Danio rerio
NEUR_9314,Striatum,91.96,67.85,Rattus norvegicus
NEUR_8532,Striatum,137.15,15.61,Mus musculus
NEUR_7591,Hippocampus,49.95,63.39,Danio rerio
NEUR_6518,Amygdala,48.17,17.81,Rattus norvegicus
NEUR_6591,Amygdala,93.15,63.76,Rattus norvegicus
NEUR_9923,Cortex,101.69,19.4,Mus musculus
NEUR_6724,Amygdala,116.84,30.39,Danio rerio
NEUR_3813,Thalamus,74.38,24.54,Mus musculus
NEUR_2060,Amygdala,65.69,19.09,Macaca mulatta
NEUR_3234,Hypothalamus,73.53,87.8,Rattus norvegicus
NEUR_3180,Hypothalamus,31.13,37.86,Rattus norvegicus
NEUR_8780,Striatum,124.51,38.25,Danio rerio
NEUR_8890,Cortex,24.81,64.88,Danio rerio
NEUR_5523,Hippocampus,128.37,119.59,Mus musculus
NEUR_4142,Thalamus,38.86,34.68,Mus musculus
NEUR_9526,Hypothalamus,113.42,40.41,Macaca mulatta
NEUR_6207,Hippocampus,106.81,86.97,Macaca mulatta
NEUR_9556,Hypothalamus,83.31,82.04,Mus musculus
NEUR_4390,Thalamus,145.58,48.72,Macaca mulatta
NEUR_5940,Thalamus,86.1,27.33,Macaca mulatta
NEUR_5276,Striatum,98.82,99.58,Danio rerio
NEUR_3101,Hypothalamus,40.24,27.52,Macaca mulatta
NEUR_7001,Hippocampus,0.63,113.46,Danio rerio
NEUR_6813,Hippocampus,122.5,91.94,Danio rerio
NEUR_8712,Cortex,24.03,100.83,Rattus norvegicus
NEUR_5675,Cerebellum,0.84,53.05,Danio rerio
NEUR_7953,Cerebellum,134.34,85.4,Rattus norvegicus
NEUR_7487,Hypothalamus,2.52,119.64,Mus musculus
NEUR_9333,Striatum,75.94,67.14,Danio rerio
NEUR_6444,Cortex,59.63,92.23,Danio rerio
NEUR_9322,Cerebellum,118.6,105.16,Danio rerio
NEUR_3064,Hippocampus,53.95,10.49,Danio rerio
NEUR_6542,Striatum,136.56,57.59,Danio rerio
NEUR_4249,Thalamus,29.36,46.05,Mus musculus
NEUR_2789,Striatum,106.92,56.96,Rattus norvegicus
NEUR_8026,Striatum,84.53,31.44,Mus musculus
NEUR_7325,Thalamus,24.14,29.56,Mus musculus
NEUR_6864,Hippocampus,88.41,16.87,Mus musculus
NEUR_7806,Cerebellum,10.14,17.6,Macaca mulatta
NEUR_1444,Cerebellum,54.78,61.88,Macaca mulatta
NEUR_3431,Hypothalamus,104.14,90.2,Rattus norvegicus
NEUR_7320,Cortex,109.49,21.47,Danio rerio
NEUR_1694,Amygdala,66.46,10.41,Mus musculus
NEUR_9489,Cerebellum,92.91,100.43,Rattus norvegicus
NEUR_9043,Amygdala,133.05,76.16,Danio rerio
NEUR_6568,Hypothalamus,51.37,94.82,Rattus norvegicus
NEUR_2983,Striatum,3.59,58.5,Rattus norvegicus
NEUR_7410,Hypothalamus,0.75,60.37,Mus musculus
NEUR_6450,Hippocampus,135.72,46.24,Rattus norvegicus
NEUR_8733,Hypothalamus,127.68,42.87,Rattus norvegicus
NEUR_5555,Cortex,15.33,67.23,Danio rerio
NEUR_2578,Hypothalamus,32.08,101.41,Rattus norvegicus
NEUR_4222,Hypothalamus,138.66,74.16,Macaca mulatta
NEUR_5887,Hippocampus,63.3,17.13,Macaca mulatta
NEUR_3377,Hypothalamus,25.17,109.2,Rattus norvegicus
NEUR_5510,Thalamus,38.41,34.16,Danio rerio
NEUR_5332,Cerebellum,94.13,115.7,Danio rerio
NEUR_5294,Hypothalamus,54.18,60.1,Rattus norvegicus
NEUR_3383,Cortex,67.64,43.09,Macaca mulatta
NEUR_3677,Striatum,37.8,78.83,Danio rerio
NEUR_4678,Striatum,4.06,73.73,Danio rerio
NEUR_1619,Hypothalamus,22.99,40.59,Danio rerio
NEUR_6175,Thalamus,93.37,65.17,Rattus norvegicus
NEUR_3765,Striatum,148.29,44.12,Danio rerio
NEUR_1042,Thalamus,41.1,41.6,Mus musculus
NEUR_7460,Hypothalamus,103.35,36.34,Rattus norvegicus
NEUR_6213,Thalamus,104.71,22.57,Mus musculus
NEUR_2016,Hippocampus,75.26,55.82,Mus musculus
NEUR_7446,Amygdala,96.4,82.2,Mus musculus
NEUR_4807,Striatum,92.1,46.47,Danio rerio
NEUR_9844,Cerebellum,61.18,99.23,Rattus norvegicus
NEUR_5818,Hippocampus,66.03,61.87,Macaca mulatta
NEUR_4461,Thalamus,106.23,64.69,Macaca mulatta
NEUR_3768,Hypothalamus,5.06,110.65,Macaca mulatta
NEUR_1178,Striatum,35.39,75.69,Mus musculus
NEUR_7294,Cortex,96.38,112.02,Mus musculus
NEUR_1021,Cerebellum,101.77,19.86,Macaca mulatta
NEUR_4206,Thalamus,130.53,44.1,Macaca mulatta
NEUR_6405,Hippocampus,91.2,71.02,Mus musculus
NEUR_8628,Cortex,92.09,63.18,Macaca mulatta
NEUR_8839,Cerebellum,90.79,44.13,Macaca mulatta
NEUR_2721,Cerebellum,35.77,20.4,Rattus norvegicus
NEUR_5407,Amygdala,100.8,111.54,Mus musculus
NEUR_2315,Hypothalamus,139.03,34.55,Macaca mulatta
NEUR_3980,Thalamus,95.24,43.16,Danio rerio
NEUR_8245,Thalamus,123.85,83.71,Mus musculus
NEUR_7654,Amygdala,90.31,79.07,Danio rerio
NEUR_7247,Amygdala,107.36,60.12,Danio rerio
NEUR_2607,Amygdala,26.96,112.23,Danio rerio
NEUR_7424,Hippocampus,62.26,71.06,Danio rerio
NEUR_7848,Striatum,109.66,107.72,Danio rerio
NEUR_3885,Hypothalamus,73.8,63.49,Rattus norvegicus
NEUR_3551,Cerebellum,70.51,28.22,Mus musculus
NEUR_9591,Thalamus,38.9,48.55,Mus musculus
NEUR_3054,Cortex,139.45,26.99,Danio rerio
NEUR_4955,Striatum,24.67,56.32,Rattus norvegicus
NEUR_6216,Hypothalamus,98.73,10.1,Danio rerio
NEUR_7883,Amygdala,125.28,43.34,Rattus norvegicus
NEUR_7893,Hypothalamus,142.08,118.09,Rattus norvegicus
NEUR_9328,Hippocampus,9.14,107.12,Rattus norvegicus
NEUR_5214,Hippocampus,48.1,43.1,Rattus norvegicus
NEUR_9491,Amygdala,15.67,111.8,Rattus norvegicus
NEUR_7149,Hippocampus,64.04,63.59,Mus musculus
NEUR_9210,Striatum,56.29,32.45,Danio rerio
NEUR_3008,Striatum,42.87,62.61,Rattus norvegicus
NEUR_3700,Striatum,74.02,19.45,Macaca mulatta
NEUR_5889,Hippocampus,147.92,45.58,Danio rerio
NEUR_3729,Amygdala,26.32,83.88,Mus musculus
NEUR_1971,Hypothalamus,33.74,57.61,Danio rerio
NEUR_6005,Amygdala,95.22,53.51,Danio rerio
NEUR_2746,Hypothalamus,81.03,57.53,Mus musculus
NEUR_6082,Hippocampus,1.69,98.91,Mus musculus
NEUR_9118,Striatum,148.88,87.51,Rattus norvegicus
NEUR_7878,Amygdala,148.68,24.48,Macaca mulatta
NEUR_2456,Hypothalamus,43.83,101.7,Rattus norvegicus
NEUR_6165,Striatum,137.8,73.59,Rattus norvegicus
NEUR_3024,Hypothalamus,96.74,115.13,Macaca mulatta
NEUR_3090,Hippocampus,143.87,109.06,Mus musculus
NEUR_4416,Amygdala,61.51,89.3,Mus musculus
NEUR_9091,Hippocampus,76.23,53.42,Mus musculus
NEUR_4809,Hippocampus,131.47,74.79,Macaca mulatta
NEUR_6513,Thalamus,127.65,32.77,Danio rerio
NEUR_4133,Cerebellum,73.04,115.8,Rattus norvegicus
NEUR_4305,Thalamus,82.42,53.3,Macaca mulatta
NEUR_3334,Amygdala,14.6,72.41,Danio rerio
NEUR_8888,Cortex,121.77,106.34,Mus musculus
NEUR_9998,Hypothalamus,80.23,65.8,Danio rerio
NEUR_5714,Thalamus,128.36,65.83,Rattus norvegicus
NEUR_8831,Amygdala,102.14,63.13,Mus musculus
NEUR_6273,Hippocampus,70.86,61.59,Rattus norvegicus
NEUR_8317,Cortex,25.86,70.97,Macaca mulatta
NEUR_6599,Thalamus,47.26,77.4,Rattus norvegicus
NEUR_6354,Hypothalamus,32.99,12.18,Danio rerio
NEUR_1771,Cortex,77.53,66.1,Rattus norvegicus
NEUR_8870,Cerebellum,46.64,69.74,Mus musculus
NEUR_3706,Amygdala,85.47,56.37,Danio rerio
NEUR_2120,Cortex,46.91,20.0,Danio rerio
NEUR_3629,Amygdala,28.05,118.8,Rattus norvegicus
NEUR_3130,Cortex,53.13,49.91,Macaca mulatta
NEUR_9538,Thalamus,93.97,62.39,Rattus norvegicus
NEUR_1808,Hippocampus,91.78,24.59,Macaca mulatta
NEUR_7237,Striatum,146.56,70.07,Macaca mulatta
NEUR_9459,Amygdala,114.58,99.04,Macaca mulatta
NEUR_6112,Cerebellum,137.44,32.02,Danio rerio
NEUR_5764,Hypothalamus,139.44,25.68,Mus musculus
NEUR_4634,Cortex,124.71,62.64,Danio rerio
NEUR_1964,Cerebellum,89.75,74.71,Mus musculus
NEUR_5636,Hippocampus,120.64,25.0,Macaca mulatta
NEUR_2966,Amygdala,59.86,67.41,Mus musculus
NEUR_7658,Amygdala,20.6,97.72,Macaca mulatta
NEUR_5388,Hippocampus,27.23,26.46,Macaca mulatta
NEUR_9416,Amygdala,145.21,71.24,Rattus norvegicus
NEUR_7368,Hippocampus,97.78,39.92,Rattus norvegicus
NEUR_9520,Cortex,51.36,21.01,Macaca mulatta
NEUR_6044,Cortex,38.04,105.1,Macaca mulatta
NEUR_9683,Amygdala,62.39,95.8,Rattus norvegicus
NEUR_5226,Hypothalamus,118.64,65.81,Rattus norvegicus
NEUR_5563,Hypothalamus,4.59,41.04,Macaca mulatta
NEUR_1505,Striatum,23.44,78.17,Rattus norvegicus
NEUR_2456,Cerebellum,93.4,112.32,Danio rerio
NEUR_5826,Cerebellum,2.94,118.11,Mus musculus
NEUR_6031,Hippocampus,18.06,62.7,Macaca mulatta
NEUR_7653,Cerebellum,90.01,31.04,Macaca mulatta
NEUR_5428,Thalamus,103.78,94.8,Mus musculus
NEUR_4517,Thalamus,64.42,111.55,Rattus norvegicus
NEUR_8987,Striatum,96.54,88.08,Danio rerio
NEUR_2861,Hippocampus,125.3,27.83,Danio rerio
NEUR_8411,Hippocampus,94.7,27.72,Rattus norvegicus
NEUR_2281,Cerebellum,25.11,56.82,Danio rerio
NEUR_3178,Hypothalamus,119.39,97.6,Mus musculus
NEUR_4781,Striatum,136.88,54.66,Mus musculus
NEUR_1032,Hypothalamus,54.52,56.79,Rattus norvegicus
NEUR_3500,Amygdala,103.12,72.36,Mus musculus
NEUR_8218,Thalamus,110.04,98.2,Mus musculus
NEUR_9700,Hippocampus,66.41,48.67,Macaca mulatta
NEUR_7617,Striatum,65.62,47.37,Mus musculus
NEUR_4622,Hippocampus,77.24,86.21,Rattus norvegicus
NEUR_6650,Amygdala,108.57,77.09,Mus musculus
NEUR_2074,Hypothalamus,21.73,47.23,Mus musculus
NEUR_5570,Hypothalamus,148.38,66.56,Macaca mulatta
NEUR_4869,Hippocampus,8.21,91.35,Danio rerio
NEUR_4108,Thalamus,127.86,51.11,Rattus norvegicus
NEUR_9702,Cortex,144.81,104.86,Danio rerio
NEUR_4169,Thalamus,18.85,73.87,Mus musculus
NEUR_2311,Cerebellum,96.99,110.72,Mus musculus
NEUR_4144,Amygdala,18.11,27.58,Rattus norvegicus
NEUR_3993,Hippocampus,89.65,35.74,Danio rerio
NEUR_6139,Thalamus,8.27,43.0,Mus musculus
NEUR_7138,Amygdala,92.01,95.39,Danio rerio
NEUR_4748,Cerebellum,136.67,43.03,Mus musculus
NEUR_2748,Amygdala,33.25,67.54,Mus musculus
NEUR_7867,Hypothalamus,100.74,101.43,Danio rerio
NEUR_8916,Thalamus,104.21,111.69,Mus musculus
NEUR_4435,Thalamus,22.74,107.31,Rattus norvegicus
NEUR_1986,Cerebellum,51.48,43.13,Rattus norvegicus
NEUR_9502,Cerebellum,84.02,107.05,Danio rerio
NEUR_5245,Hippocampus,139.77,50.6,Rattus norvegicus
NEUR_4328,Cerebellum,132.8,95.65,Macaca mulatta
NEUR_6679,Hippocampus,133.0,105.43,Rattus norvegicus
NEUR_5777,Thalamus,123.58,86.47,Mus musculus
NEUR_1314,Cerebellum,73.45,38.34,Mus musculus
NEUR_8275,Hippocampus,28.4,43.21,Mus musculus
NEUR_3339,Striatum,109.96,29.14,Mus musculus
NEUR_4356,Striatum,27.07,99.57,Danio rerio
NEUR_5944,Striatum,140.3,50.68,Mus musculus
NEUR_8496,Striatum,135.47,53.48,Rattus norvegicus
NEUR_2801,Cerebellum,25.01,77.34,Mus musculus
NEUR_4782,Hypothalamus,40.53,96.05,Mus musculus
NEUR_7122,Cerebellum,107.83,81.74,Macaca mulatta
NEUR_7365,Thalamus,11.12,36.3,Danio rerio
NEUR_3936,Cerebellum,103.54,31.03,Mus musculus
NEUR_5437,Amygdala,0.97,116.45,Danio rerio
NEUR_5579,Striatum,120.11,106.56,Rattus norvegicus
NEUR_1830,Amygdala,0.9,111.42,Rattus norvegicus
NEUR_7965,Striatum,85.38,14.96,Danio rerio
NEUR_5437,Thalamus,77.87,116.12,Danio rerio
NEUR_3977,Amygdala,69.85,22.27,Mus musculus
NEUR_7118,Striatum,32.34,53.58,Rattus norvegicus
NEUR_8272,Cerebellum,103.55,73.65,Mus musculus
NEUR_6112,Hippocampus,48.21,79.73,Rattus norvegicus
NEUR_3185,Cortex,134.48,38.08,Rattus norvegicus
NEUR_5326,Cerebellum,105.06,20.33,Macaca mulatta
NEUR_9045,Amygdala,49.12,10.78,Rattus norvegicus
NEUR_8016,Amygdala,120.0,60.22,Danio rerio
NEUR_6815,Thalamus,70.94,25.0,Mus musculus
NEUR_6857,Cortex,1.19,47.58,Rattus norvegicus
NEUR_8382,Cortex,95.46,41.48,Danio rerio
NEUR_3909,Cortex,111.71,37.17,Danio rerio
NEUR_4730,Hippocampus,131.27,69.25,Mus musculus
NEUR_8451,Cortex,30.73,36.5,Macaca mulatta
NEUR_3801,Cerebellum,107.93,61.52,Mus musculus
NEUR_5622,Thalamus,117.6,67.3,Mus musculus
NEUR_4596,Hippocampus,65.98,106.16,Danio rerio
NEUR_5525,Hypothalamus,94.76,51.29,Mus musculus
NEUR_8475,Hypothalamus,21.16,55.13,Danio rerio
NEUR_5146,Striatum,10.13,87.88,Macaca mulatta
NEUR_5556,Amygdala,101.87,98.66,Rattus norvegicus
NEUR_9335,Cortex,106.89,111.87,Macaca mulatta
NEUR_8759,Striatum,125.84,48.19,Macaca mulatta
NEUR_8437,Cortex,139.06,90.26,Mus musculus
NEUR_3359,Striatum,108.58,44.39,Macaca mulatta
NEUR_4780,Amygdala,63.28,23.48,Mus musculus
NEUR_2884,Striatum,65.21,65.92,Macaca mulatta
NEUR_5402,Striatum,17.08,118.24,Mus musculus
NEUR_5061,Thalamus,9.99,48.92,Mus musculus
NEUR_2372,Hippocampus,101.78,25.57,Mus musculus
NEUR_5985,Striatum,46.22,68.9,Rattus norvegicus
NEUR_1285,Hippocampus,0.7,89.49,Rattus norvegicus
NEUR_8166,Thalamus,52.62,20.75,Rattus norvegicus
NEUR_6656,Striatum,48.59,97.02,Macaca mulatta
NEUR_7764,Thalamus,54.68,119.98,Mus musculus
NEUR_8556,Amygdala,144.02,26.15,Rattus norvegicus
NEUR_4548,Cerebellum,27.64,18.08,Mus musculus
NEUR_2348,Thalamus,106.84,55.98,Macaca mulatta
NEUR_4261,Cerebellum,144.45,56.39,Mus musculus
NEUR_9876,Amygdala,63.54,119.55,Mus musculus
NEUR_8834,Amygdala,20.16,24.35,Macaca mulatta
NEUR_2375,Hypothalamus,11.61,62.15,Rattus norvegicus
NEUR_1224,Thalamus,14.51,56.46,Mus musculus
NEUR_3601,Thalamus,52.87,98.24,Rattus norvegicus
NEUR_9524,Cortex,87.86,35.94,Danio rerio
NEUR_1182,Thalamus,111.93,39.38,Rattus norvegicus
NEUR_7117,Cerebellum,41.42,77.88,Rattus norvegicus
NEUR_6294,Cerebellum,55.56,118.06,Mus musculus
NEUR_7893,Cerebellum,42.25,40.75,Mus musculus
NEUR_3213,Thalamus,105.52,40.08,Macaca mulatta
NEUR_7562,Striatum,27.3,62.12,Mus musculus
NEUR_3380,Thalamus,145.55,111.61,Mus musculus
NEUR_7843,Amygdala,100.8,114.0,Macaca mulatta
NEUR_2826,Amygdala,119.86,29.9,Macaca mulatta
NEUR_6380,Thalamus,88.7,80.15,Rattus norvegicus
NEUR_8829,Hypothalamus,145.62,118.76,Rattus norvegicus
NEUR_7964,Hypothalamus,55.58,79.56,Rattus norvegicus
NEUR_2712,Striatum,33.06,12.07,Mus musculus
NEUR_5978,Amygdala,138.18,74.77,Mus musculus
NEUR_9462,Cortex,47.86,56.43,Mus musculus
NEUR_6965,Amygdala,40.57,40.21,Mus musculus
NEUR_8375,Cerebellum,91.41,99.46,Danio rerio
NEUR_2114,Thalamus,46.39,45.03,Macaca mulatta
NEUR_1421,Thalamus,129.94,86.73,Mus musculus
NEUR_3656,Cerebellum,145.7,78.42,Danio rerio
NEUR_4882,Hippocampus,116.25,21.23,Danio rerio
NEUR_6436,Amygdala,130.86,62.07,Macaca mulatta
NEUR_8184,Cerebellum,9.51,85.92,Danio rerio
NEUR_4912,Cortex,38.71,85.48,Danio rerio
NEUR_5316,Amygdala,113.38,38.08,Macaca mulatta
NEUR_9086,Striatum,100.72,99.79,Rattus norvegicus
NEUR_7498,Cortex,48.12,66.99,Danio rerio
NEUR_3900,Hypothalamus,77.0,15.33,Danio rerio
NEUR_3633,Cerebellum,148.15,32.41,Danio rerio
NEUR_3194,Cortex,39.6,77.09,Rattus norvegicus
NEUR_4603,Thalamus,94.97,39.29,Mus musculus
NEUR_2109,Hippocampus,113.64,74.34,Macaca mulatta
NEUR_8844,Cortex,131.98,59.66,Mus musculus
NEUR_6677,Cerebellum,109.32,85.49,Danio rerio
NEUR_9851,Cerebellum,138.27,112.03,Mus musculus
NEUR_2033,Thalamus,127.87,67.0,Macaca mulatta
NEUR_1859,Striatum,141.43,41.87,Danio rerio
NEUR_6137,Hippocampus,63.56,86.26,Mus musculus
NEUR_1631,Striatum,129.02,90.0,Rattus norvegicus
NEUR_5365,Thalamus,58.6,36.67,Mus musculus
NEUR_4270,Cerebellum,110.16,110.95,Macaca mulatta
NEUR_3599,Thalamus,122.06,61.58,Danio rerio
NEUR_7757,Cerebellum,69.63,113.81,Rattus norvegicus
NEUR_9480,Amygdala,44.51,21.57,Macaca mulatta
NEUR_5506,Thalamus,63.45,115.06,Danio rerio
NEUR_8906,Hypothalamus,118.0,52.2,Mus musculus
NEUR_4879,Hippocampus,44.05,97.11,Danio rerio
NEUR_9755,Cerebellum,12.9,56.21,Rattus norvegicus
NEUR_2029,Striatum,100.2,69.11,Danio rerio
NEUR_8582,Hippocampus,66.88,94.3,Danio rerio
NEUR_9703,Thalamus,23.06,110.88,Macaca mulatta
NEUR_3173,Amygdala,135.5,86.18,Danio rerio
NEUR_6079,Cerebellum,60.44,36.46,Macaca mulatta
NEUR_8677,Cortex,90.78,92.1,Macaca mulatta
NEUR_3588,Striatum,148.71,27.59,Rattus norvegicus
NEUR_4242,Hippocampus,86.9,44.88,Rattus norvegicus
NEUR_4428,Striatum,136.63,41.1,Macaca mulatta
NEUR_2307,Cortex,138.9,47.69,Mus musculus
NEUR_5972,Cortex,137.69,66.2,Danio rerio
NEUR_3955,Hippocampus,146.02,108.84,Macaca mulatta
NEUR_5340,Amygdala,90.48,24.65,Macaca mulatta
NEUR_9484,Hippocampus,24.57,16.58,Danio rerio
NEUR_9483,Cerebellum,57.99,15.93,Macaca mulatta
NEUR_4403,Cortex,31.86,48.23,Macaca mulatta
NEUR_1595,Striatum,112.21,62.67,Macaca mulatta
NEUR_5837,Thalamus,94.14,32.97,Mus musculus
NEUR_8830,Hypothalamus,107.91,34.98,Macaca mulatta
NEUR_1717,Thalamus,126.11,33.89,Rattus norvegicus
NEUR_8317,Amygdala,22.16,44.0,Macaca mulatta
NEUR_1859,Cortex,39.66,79.95,Mus musculus
NEUR_8362,Amygdala,38.38,94.23,Danio rerio
NEUR_9589,Thalamus,48.85,36.41,Rattus norvegicus
NEUR_8342,Striatum,76.7,36.7,Macaca mulatta
NEUR_3715,Hippocampus,115.88,104.63,Danio rerio
NEUR_8092,Amygdala,112.68,113.44,Rattus norvegicus
NEUR_5883,Cortex,20.81,92.62,Macaca mulatta
NEUR_3054,Thalamus,29.66,49.94,Macaca mulatta
NEUR_4952,Thalamus,105.89,27.58,Mus musculus
NEUR_7135,Hypothalamus,50.83,30.15,Macaca mulatta
NEUR_4836,Hypothalamus,3.88,60.64,Danio rerio
NEUR_8209,Cortex,45.52,45.01,Danio rerio
NEUR_4659,Striatum,26.7,33.11,Rattus norvegicus
NEUR_8180,Thalamus,61.61,62.61,Macaca mulatta
NEUR_9668,Striatum,26.71,104.3,Rattus norvegicus
NEUR_7857,Cortex,100.97,111.84,Mus musculus
NEUR_6815,Cortex,99.71,29.08,Macaca mulatta
NEUR_6797,Cortex,137.48,112.3,Mus musculus
NEUR_2489,Striatum,139.62,86.72,Rattus norvegicus
NEUR_2810,Thalamus,31.58,59.58,Macaca mulatta
NEUR_6744,Striatum,126.58,86.82,Rattus norvegicus
NEUR_1697,Thalamus,24.7,47.83,Rattus norvegicus
NEUR_8012,Striatum,143.83,59.27,Macaca mulatta
NEUR_3614,Amygdala,15.78,67.11,Macaca mulatta
NEUR_6661,Thalamus,136.41,61.32,Rattus norvegicus
NEUR_3829,Striatum,27.48,21.33,Mus musculus
NEUR_9053,Striatum,127.8,107.87,Macaca mulatta
NEUR_5561,Striatum,99.2,70.05,Rattus norvegicus
NEUR_5878,Cortex,127.26,54.66,Mus musculus
NEUR_3255,Thalamus,40.8,74.16,Macaca mulatta
NEUR_3669,Cerebellum,10.19,15.25,Rattus norvegicus
NEUR_2475,Cerebellum,40.13,95.81,Rattus norvegicus
NEUR_1126,Cerebellum,132.96,89.82,Macaca mulatta
NEUR_2150,Cerebellum,85.02,80.09,Danio rerio
NEUR_5489,Striatum,21.84,21.12,Danio rerio
NEUR_5138,Hypothalamus,49.31,39.64,Macaca mulatta
NEUR_4569,Striatum,98.08,109.55,Rattus norvegicus
NEUR_8548,Striatum,16.45,10.35,Mus musculus
NEUR_6056,Cortex,9.77,31.79,Macaca mulatta
NEUR_5725,Striatum,120.21,100.65,Macaca mulatta
NEUR_6975,Striatum,107.96,87.22,Rattus norvegicus
NEUR_8286,Hypothalamus,86.79,101.59,Macaca mulatta
NEUR_3798,Cortex,36.85,24.17,Rattus norvegicus
NEUR_2395,Hypothalamus,93.52,20.98,Macaca mulatta
NEUR_4870,Cerebellum,37.08,110.35,Rattus norvegicus
NEUR_9712,Cerebellum,61.17,25.94,Mus musculus
NEUR_4666,Hippocampus,1.54,117.21,Mus musculus
NEUR_3862,Hypothalamus,3.01,104.41,Macaca mulatta
NEUR_7133,Cortex,23.29,24.56,Macaca mulatta
NEUR_5365,Thalamus,145.54,79.68,Danio rerio
NEUR_8736,Thalamus,97.05,58.36,Rattus norvegicus
NEUR_8529,Amygdala,29.75,81.51,Mus musculus
NEUR_5555,Cortex,72.52,105.64,Rattus norvegicus
NEUR_2320,Cortex,124.04,119.08,Mus musculus
NEUR_4191,Hypothalamus,2.15,69.0,Macaca mulatta
NEUR_4341,Striatum,45.19,39.77,Macaca mulatta
NEUR_7640,Amygdala,12.58,101.01,Rattus norvegicus
NEUR_8017,Cortex,100.88,89.68,Rattus norvegicus
NEUR_2493,Hypothalamus,35.02,93.14,Mus musculus
NEUR_9044,Striatum,143.15,117.56,Danio rerio
NEUR_9122,Cerebellum,110.35,87.12,Rattus norvegicus
NEUR_9430,Hypothalamus,55.65,14.44,Mus musculus
NEUR_5959,Hypothalamus,116.2,11.31,Rattus norvegicus
NEUR_6637,Hippocampus,89.75,86.22,Rattus norvegicus
NEUR_6212,Hippocampus,103.58,41.67,Mus musculus
NEUR_6172,Striatum,44.57,10.88,Macaca mulatta
NEUR_8462,Thalamus,111.21,20.29,Macaca mulatta
NEUR_8417,Cortex,38.41,44.12,Mus musculus
NEUR_5421,Hippocampus,114.42,29.92,Danio rerio
NEUR_1324,Hippocampus,17.68,68.18,Macaca mulatta
NEUR_5640,Amygdala,50.3,116.02,Mus musculus
NEUR_9282,Hippocampus,114.51,49.0,Macaca mulatta
NEUR_5125,Striatum,62.94,40.3,Rattus norvegicus
NEUR_5527,Cortex,31.53,115.44,Macaca mulatta
NEUR_8029,Hypothalamus,52.78,47.83,Macaca mulatta
NEUR_4554,Thalamus,106.37,95.31,Rattus norvegicus
NEUR_2787,Cortex,136.91,19.23,Macaca mulatta
NEUR_5251,Cerebellum,132.47,14.03,Mus musculus
NEUR_5136,Cerebellum,149.38,108.93,Macaca mulatta
NEUR_9338,Cerebellum,55.36,111.43,Macaca mulatta
NEUR_5113,Amygdala,20.19,110.87,Rattus norvegicus
NEUR_8832,Cortex,3.22,99.25,Macaca mulatta
NEUR_9209,Hypothalamus,121.99,31.59,Rattus norvegicus
NEUR_9370,Hippocampus,71.44,38.28,Macaca mulatta
NEUR_7883,Cerebellum,100.03,46.29,Danio rerio
NEUR_7223,Thalamus,28.79,108.68,Danio rerio
NEUR_6435,Cerebellum,110.32,24.82,Danio rerio
NEUR_2431,Thalamus,76.23,49.51,Danio rerio
NEUR_8224,Thalamus,51.61,75.11,Macaca mulatta
NEUR_9599,Hippocampus,88.32,34.8,Mus musculus
NEUR_7279,Hippocampus,75.75,68.47,Danio rerio
NEUR_6104,Striatum,54.99,87.91,Macaca mulatta
NEUR_9470,Hippocampus,38.46,110.05,Rattus norvegicus
NEUR_5357,Amygdala,133.58,93.34,Mus musculus
NEUR_5612,Cerebellum,137.38,114.16,Macaca mulatta
NEUR_1200,Cortex,71.78,13.29,Rattus norvegicus
NEUR_2726,Thalamus,2.36,111.7,Mus musculus
NEUR_9088,Cerebellum,46.23,51.7,Danio rerio
NEUR_4183,Hippocampus,24.02,59.18,Mus musculus
