neuron_id,region,firing_rate_hz,spike_amplitude_mv,subject_species
NEUR_9165,Hippocampus,120.13,41.24,Macaca mulatta
NEUR_1749,Hypothalamus,107.84,114.11,Mus musculus
NEUR_3753,Cortex,148.55,101.68,Danio rerio
NEUR_7752,Hippocampus,145.74,110.25,Mus musculus
NEUR_1625,Cortex,6.74,76.03,Rattus norvegicus
NEUR_2948,Cortex,55.4,58.4,Macaca mulatta
NEUR_9473,Thalamus,38.78,86.31,Danio rerio
NEUR_4526,Cerebellum,42.79,12.43,Mus musculus
NEUR_9031,Hippocampus,21.26,10.13,Macaca mulatta
NEUR_7190,Cerebellum,85.12,118.52,Rattus norvegicus
NEUR_9596,Cerebellum,47.94,81.2,Rattus norvegicus
NEUR_6864,Amygdala,50.79,94.52,Mus musculus
NEUR_4331,Hippocampus,92.88,107.1,Rattus norvegicus
NEUR_5037,Striatum,5.57,83.84,Danio rerio
NEUR_6642,Hippocampus,2.01,104.57,Danio rerio
NEUR_3753,Striatum,89.27,49.06,Danio rerio
NEUR_7600,Hypothalamus,123.68,21.22,Danio rerio
NEUR_7420,Thalamus,101.51,61.73,Danio rerio
NEUR_4291,Hippocampus,96.05,96.7,Rattus norvegicus
NEUR_5584,Thalamus,139.46,115.52,Mus musculus
NEUR_4392,Amygdala,34.55,52.52,Rattus norvegicus
NEUR_6546,Cerebellum,42.2,37.25,Macaca mulatta
NEUR_4850,Hypothalamus,12.68,114.43,Rattus norvegicus
NEUR_1128,Thalamus,69.34,109.85,Rattus norvegicus
NEUR_8314,Striatum,53.9,60.12,Macaca mulatta
NEUR_1375,Cortex,57.34,55.37,Macaca mulatta
NEUR_1322,Amygdala,41.59,18.66,Rattus norvegicus
NEUR_9928,Thalamus,137.62,96.96,Danio rerio
NEUR_6130,Hypothalamus,45.87,43.79,Macaca mulatta
NEUR_6537,Cortex,122.76,65.42,Rattus norvegicus
NEUR_9438,Hippocampus,103.0,117.22,Danio rerio
NEUR_8209,Hypothalamus,115.83,40.6,Danio rerio
NEUR_3433,Thalamus,30.16,25.03,Macaca mulatta
NEUR_9220,Hypothalamus,53.21,83.11,Mus musculus
NEUR_6933,Hypothalamus,119.86,48.14,Rattus norvegicus
NEUR_4233,Hypothalamus,118.57,104.02,Rattus norvegicus
NEUR_9596,Cortex,61.15,76.87,Danio rerio
NEUR_8218,Cortex,107.22,69.82,Mus musculus
NEUR_3766,Cerebellum,116.6,51.24,Danio rerio
NEUR_3428,Hypothalamus,126.16,23.84,Rattus norvegicus
NEUR_1271,Hippocampus,25.13,95.53,Danio rerio
NEUR_3760,Hippocampus,115.81,29.88,Danio rerio
NEUR_4832,Striatum,122.64,57.7,Macaca mulatta
NEUR_5269,Amygdala,51.83,22.31,Macaca mulatta
NEUR_1961,Thalamus,124.23,116.04,Danio rerio
NEUR_8861,Thalamus,100.72,101.75,Danio rerio
NEUR_2550,Striatum,48.28,114.31,Macaca mulatta
NEUR_3840,Cortex,118.47,16.8,Mus musculus
NEUR_1685,Cerebellum,14.55,72.35,Mus musculus
