neuron_id,region,firing_rate_hz,spike_amplitude_mv,subject_species
NEUR_9545,Hippocampus,112.71,48.22,Macaca mulatta
NEUR_7320,Thalamus,143.07,59.53,Danio rerio
NEUR_6922,Thalamus,113.35,33.06,Mus musculus
NEUR_2245,Striatum,90.64,112.1,Mus musculus
NEUR_6524,Cortex,26.24,111.18,Macaca mulatta
NEUR_2618,Cortex,2.77,12.26,Mus musculus
NEUR_9776,Cerebellum,51.9,106.17,Danio rerio
NEUR_2425,Hypothalamus,21.47,58.62,Mus musculus
NEUR_8555,Striatum,123.48,85.59,Danio rerio
NEUR_4183,Cortex,35.43,98.25,Mus musculus
NEUR_5833,Amygdala,128.55,24.25,Mus musculus
NEUR_7411,Thalamus,96.46,87.78,Macaca mulatta
NEUR_6146,Thalamus,111.55,83.94,Danio rerio
NEUR_3392,Thalamus,135.6,64.8,Macaca mulatta
NEUR_3749,Hypothalamus,8.5,58.6,Rattus norvegicus
NEUR_3542,Hippocampus,63.62,100.19,Danio rerio
NEUR_3758,Cortex,142.51,30.24,Rattus norvegicus
NEUR_4589,Hypothalamus,82.35,17.07,Rattus norvegicus
NEUR_1139,Amygdala,11.82,18.85,Rattus norvegicus
NEUR_6671,Amygdala,117.72,59.11,Macaca mulatta
NEUR_5220,Cortex,108.56,62.53,Rattus norvegicus
NEUR_9375,Cerebellum,58.22,38.92,Mus musculus
NEUR_5464,Cerebellum,20.34,29.18,Mus musculus
NEUR_8413,Cerebellum,78.46,29.07,Rattus norvegicus
NEUR_9459,Thalamus,29.4,99.42,Rattus norvegicus
NEUR_7416,Amygdala,83.54,85.81,Rattus norvegicus
NEUR_3047,Cerebellum,74.96,28.43,Mus musculus
NEUR_9375,Striatum,74.56,92.25,Macaca mulatta
NEUR_2591,Thalamus,2.87,22.1,Rattus norvegicus
NEUR_8481,Thalamus,57.21,48.32,Mus musculus
NEUR_7031,Hippocampus,141.97,67.51,Mus musculus
NEUR_7355,Cortex,129.4,90.93,Rattus norvegicus
NEUR_1625,Cerebellum,147.23,46.6,Danio rerio
NEUR_2614,Hippocampus,80.36,33.72,Danio rerio
NEUR_4553,Cerebellum,115.23,52.38,Rattus norvegicus
NEUR_2978,Thalamus,107.78,49.01,Rattus norvegicus
NEUR_7498,Amygdala,130.01,116.82,Macaca mulatta
NEUR_3983,Amygdala,70.7,88.57,Mus musculus
NEUR_9312,Hippocampus,149.58,115.31,Rattus norvegicus
NEUR_3288,Cerebellum,87.61,101.24,Rattus norvegicus
NEUR_3425,Hypothalamus,109.27,85.68,Rattus norvegicus
NEUR_7309,Amygdala,74.24,95.73,Macaca mulatta
NEUR_7320,Hippocampus,81.32,40.44,Mus musculus
NEUR_6316,Cerebellum,53.98,65.48,Rattus norvegicus
NEUR_9645,Hypothalamus,86.71,67.86,Rattus norvegicus
NEUR_2242,Cerebellum,84.81,117.64,Mus musculus
NEUR_9406,Amygdala,114.1,103.27,Macaca mulatta
NEUR_2507,Cerebellum,119.66,10.02,Macaca mulatta
NEUR_9361,Hypothalamus,15.54,26.3,Danio rerio
NEUR_1103,Hypothalamus,1.82,27.0,Danio rerio
NEUR_6653,Amygdala,62.38,19.61,Rattus norvegicus
NEUR_2029,Thalamus,44.54,117.25,Macaca mulatta
NEUR_7438,Cerebellum,122.45,25.94,Rattus norvegicus
NEUR_2106,Striatum,10.37,19.29,Danio rerio
NEUR_5536,Cortex,126.85,84.65,Danio rerio
NEUR_4599,Cortex,129.76,109.38,Danio rerio
NEUR_6536,Cerebellum,68.64,19.69,Danio rerio
NEUR_5782,Striatum,86.57,25.37,Macaca mulatta
NEUR_4154,Thalamus,1.56,100.28,Danio rerio
NEUR_3163,Thalamus,83.25,89.44,Rattus norvegicus
NEUR_1959,Hypothalamus,124.33,39.89,Danio rerio
NEUR_9844,Cortex,11.92,106.71,Danio rerio
NEUR_8376,Thalamus,64.73,119.48,Macaca mulatta
NEUR_5219,Cortex,90.09,30.16,Mus musculus
NEUR_6986,Hypothalamus,77.16,75.21,Mus musculus
NEUR_9134,Hypothalamus,119.54,117.72,Macaca mulatta
NEUR_8478,Striatum,98.56,47.33,Danio rerio
NEUR_7174,Hypothalamus,88.49,24.8,Mus musculus
NEUR_2386,Hippocampus,135.47,43.92,Rattus norvegicus
NEUR_7609,Striatum,59.28,105.42,Macaca mulatta
NEUR_9500,Hippocampus,94.72,33.87,Danio rerio
NEUR_4071,Hypothalamus,22.46,110.02,Danio rerio
NEUR_2204,Amygdala,127.91,60.01,Rattus norvegicus
NEUR_5617,Striatum,88.63,61.84,Rattus norvegicus
NEUR_3021,Cerebellum,115.09,86.62,Mus musculus
NEUR_7866,Thalamus,46.66,50.93,Mus musculus
NEUR_3585,Thalamus,138.73,36.95,Danio rerio
NEUR_9695,Amygdala,26.82,92.81,Mus musculus
NEUR_5415,Striatum,33.59,88.59,Rattus norvegicus
NEUR_3616,Cerebellum,62.72,58.94,Mus musculus
NEUR_5239,Hippocampus,134.74,46.6,Mus musculus
NEUR_8536,Thalamus,144.05,110.88,Danio rerio
NEUR_4198,Thalamus,109.44,19.45,Rattus norvegicus
NEUR_6911,Amygdala,70.79,14.89,Danio rerio
NEUR_9023,Hypothalamus,26.35,43.67,Macaca mulatta
NEUR_9738,Cerebellum,89.3,36.5,Macaca mulatta
NEUR_5442,Hippocampus,82.5,115.83,Rattus norvegicus
NEUR_9863,Cortex,25.24,25.55,Mus musculus
NEUR_7785,Hippocampus,41.98,75.51,Macaca mulatta
NEUR_2497,Thalamus,24.05,45.91,Rattus norvegicus
NEUR_9296,Striatum,73.21,26.25,Mus musculus
NEUR_7817,Hypothalamus,105.53,97.36,Mus musculus
NEUR_3136,Amygdala,11.53,31.21,Macaca mulatta
NEUR_1590,Cortex,80.72,47.87,Rattus norvegicus
NEUR_3937,Hippocampus,73.18,62.11,Rattus norvegicus
NEUR_8854,Cerebellum,118.52,62.45,Macaca mulatta
NEUR_1372,Hypothalamus,80.53,78.61,Macaca mulatta
NEUR_9170,Striatum,133.73,53.35,Mus musculus
NEUR_3731,Thalamus,134.75,97.76,Macaca mulatta
NEUR_5486,Hippocampus,84.17,40.24,Danio rerio
NEUR_5217,Thalamus,63.09,12.08,Rattus norvegicus
NEUR_5243,Cortex,73.93,33.91,Danio rerio
NEUR_1700,Amygdala,109.59,112.06,Mus musculus
NEUR_4104,Hippocampus,117.26,46.59,Rattus norvegicus
NEUR_4961,Thalamus,128.04,21.11,Mus musculus
NEUR_7904,Hypothalamus,77.9,59.62,Mus musculus
NEUR_8261,Thalamus,23.84,15.44,Macaca mulatta
NEUR_6594,Cerebellum,81.74,118.62,Danio rerio
NEUR_8893,Cerebellum,49.38,106.98,Mus musculus
NEUR_7209,Hypothalamus,139.2,33.19,Macaca mulatta
NEUR_5272,Hippocampus,27.02,84.93,Danio rerio
NEUR_2602,Striatum,14.69,34.46,Rattus norvegicus
NEUR_7270,Hippocampus,25.19,48.28,Mus musculus
NEUR_1566,Thalamus,74.39,46.77,Rattus norvegicus
NEUR_5203,Cortex,44.43,59.12,Macaca mulatta
NEUR_8273,Cerebellum,141.38,52.01,Rattus norvegicus
NEUR_2980,Hippocampus,62.9,22.7,Danio rerio
NEUR_3722,Hippocampus,48.57,73.66,Danio rerio
NEUR_8000,Cortex,70.9,95.61,Danio rerio
NEUR_3373,Amygdala,140.05,93.73,Rattus norvegicus
NEUR_5509,Cortex,134.38,96.09,Danio rerio
NEUR_3984,Hypothalamus,74.63,78.75,Mus musculus
NEUR_2971,Amygdala,33.63,104.1,Rattus norvegicus
NEUR_4282,Hippocampus,0.33,30.27,Macaca mulatta
NEUR_8885,Amygdala,61.24,115.05,Danio rerio
NEUR_5810,Cerebellum,75.18,101.83,Macaca mulatta
NEUR_4889,Cerebellum,51.37,47.59,Danio rerio
NEUR_5861,Striatum,79.71,85.41,Rattus norvegicus
NEUR_3494,Hypothalamus,81.67,33.15,Rattus norvegicus
NEUR_1787,Hypothalamus,8.35,30.44,Danio rerio
NEUR_5436,Amygdala,96.09,58.41,Macaca mulatta
NEUR_3549,Cortex,133.54,112.31,Macaca mulatta
NEUR_8921,Cerebellum,89.09,34.07,Rattus norvegicus
NEUR_7069,Amygdala,105.0,57.15,Rattus norvegicus
NEUR_2349,Amygdala,143.13,89.44,Danio rerio
NEUR_6446,Amygdala,31.75,60.35,Rattus norvegicus
NEUR_9052,Cortex,92.73,88.82,Macaca mulatta
NEUR_5603,Cortex,140.06,89.96,Rattus norvegicus
NEUR_9744,Hippocampus,41.68,26.24,Mus musculus
NEUR_3094,Thalamus,61.43,104.55,Macaca mulatta
NEUR_9566,Striatum,128.98,36.52,Danio rerio
NEUR_1537,Cerebellum,116.99,110.07,Macaca mulatta
NEUR_8606,Cortex,61.14,41.31,Danio rerio
NEUR_2876,Hypothalamus,134.83,56.79,Rattus norvegicus
NEUR_3730,Amygdala,55.99,68.38,Danio rerio
NEUR_4836,Striatum,77.45,117.72,Mus musculus
NEUR_6371,Striatum,66.85,105.83,Rattus norvegicus
NEUR_9425,Cerebellum,84.74,113.19,Rattus norvegicus
NEUR_3966,Striatum,18.09,53.41,Macaca mulatta
NEUR_1295,Cortex,5.32,108.42,Mus musculus
NEUR_4189,Thalamus,135.9,25.35,Macaca mulatta
NEUR_3759,Cerebellum,140.88,46.6,Rattus norvegicus
NEUR_1065,Amygdala,112.4,96.75,Macaca mulatta
NEUR_2318,Thalamus,87.66,37.67,Danio rerio
NEUR_1821,Hippocampus,102.13,113.43,Rattus norvegicus
NEUR_5761,Cerebellum,139.37,110.76,Macaca mulatta
NEUR_8574,Amygdala,20.08,96.09,Mus musculus
NEUR_3937,Hippocampus,3.82,72.44,Mus musculus
NEUR_6429,Hippocampus,11.55,59.4,Mus musculus
NEUR_1808,Thalamus,22.21,85.63,Rattus norvegicus
NEUR_4201,Amygdala,66.03,68.61,Macaca mulatta
NEUR_2844,Striatum,60.22,15.55,Mus musculus
NEUR_4474,Cerebellum,87.08,57.59,Mus musculus
NEUR_7732,Cerebellum,25.29,31.64,Danio rerio
NEUR_6898,Cortex,60.83,52.29,Mus musculus
NEUR_8310,Striatum,109.14,54.68,Mus musculus
NEUR_2307,Thalamus,100.14,55.52,Macaca mulatta
NEUR_1821,Striatum,112.74,69.77,Macaca mulatta
NEUR_6947,Striatum,50.38,13.23,Macaca mulatta
NEUR_6724,Thalamus,71.97,51.43,Mus musculus
NEUR_6402,Cortex,98.86,44.22,Danio rerio
NEUR_4593,Hypothalamus,31.67,54.08,Mus musculus
NEUR_8956,Thalamus,66.91,85.76,Rattus norvegicus
NEUR_2471,Cortex,18.64,73.79,Macaca mulatta
NEUR_9885,Striatum,124.35,82.41,Macaca mulatta
NEUR_2789,Amygdala,136.21,23.7,Mus musculus
NEUR_3755,Cerebellum,143.05,82.19,Danio rerio
NEUR_2391,Cerebellum,46.31,24.97,Mus musculus
NEUR_9863,Cortex,138.47,36.59,Macaca mulatta
NEUR_1932,Cortex,23.35,99.26,Rattus norvegicus
NEUR_3339,Striatum,137.06,13.59,Macaca mulatta
NEUR_2917,Amygdala,80.98,110.07,Danio rerio
NEUR_4833,Hippocampus,67.55,33.69,Macaca mulatta
NEUR_9615,Striatum,73.44,83.59,Macaca mulatta
NEUR_5173,Cortex,122.04,27.64,Rattus norvegicus
NEUR_9302,Cortex,79.89,76.78,Danio rerio
NEUR_9907,Hypothalamus,10.82,68.9,Rattus norvegicus
NEUR_6093,Cerebellum,94.61,19.82,Rattus norvegicus
NEUR_9438,Cerebellum,141.55,68.6,Mus musculus
NEUR_3522,Amygdala,27.16,26.73,Danio rerio
NEUR_2341,Thalamus,139.81,59.22,Macaca mulatta
NEUR_4434,Hypothalamus,8.7,53.8,Rattus norvegicus
NEUR_9443,Hypothalamus,17.48,86.07,Rattus norvegicus
NEUR_9858,Cerebellum,28.94,79.32,Mus musculus
NEUR_5453,Hippocampus,14.49,95.6,Rattus norvegicus
NEUR_1948,Hypothalamus,49.85,45.14,Macaca mulatta
NEUR_9846,Thalamus,28.79,29.74,Mus musculus
NEUR_2265,Amygdala,17.72,59.2,Danio rerio
NEUR_2029,Hippocampus,137.46,117.06,Macaca mulatta
NEUR_4061,Cerebellum,44.01,13.29,Rattus norvegicus
NEUR_5061,Cerebellum,95.62,88.87,Danio rerio
NEUR_3862,Cerebellum,44.41,107.87,Mus musculus
NEUR_2352,Hippocampus,97.61,10.88,Rattus norvegicus
NEUR_7232,Amygdala,2.92,25.06,Rattus norvegicus
NEUR_5114,Cortex,132.34,24.5,Mus musculus
NEUR_2480,Hypothalamus,102.43,13.39,Macaca mulatta
NEUR_1370,Thalamus,75.81,65.69,Macaca mulatta
NEUR_9740,Striatum,95.29,94.22,Danio rerio
NEUR_3587,Thalamus,66.19,106.99,Rattus norvegicus
NEUR_4619,Hypothalamus,53.4,95.17,Mus musculus
NEUR_8356,Hippocampus,114.54,61.18,Rattus norvegicus
NEUR_6893,Striatum,122.23,69.32,Mus musculus
NEUR_3970,Striatum,79.78,105.19,Rattus norvegicus
NEUR_7894,Amygdala,101.25,35.47,Mus musculus
NEUR_5799,Cortex,80.92,87.1,Mus musculus
NEUR_3133,Thalamus,58.15,80.63,Macaca mulatta
NEUR_7768,Amygdala,124.57,74.38,Mus musculus
NEUR_4244,Hippocampus,74.28,87.51,Mus musculus
NEUR_2820,Hypothalamus,35.29,43.35,Rattus norvegicus
NEUR_9431,Striatum,0.88,55.32,Rattus norvegicus
NEUR_4372,Cortex,65.5,21.09,Rattus norvegicus
NEUR_1952,Hippocampus,74.74,61.83,Danio rerio
NEUR_2782,Cerebellum,62.65,11.64,Danio rerio
NEUR_2167,Amygdala,104.14,59.55,Rattus norvegicus
NEUR_5482,Hippocampus,0.6,80.59,Mus musculus
NEUR_7656,Striatum,51.77,111.78,Rattus norvegicus
NEUR_3141,Hippocampus,114.87,71.86,Mus musculus
NEUR_1974,Hypothalamus,78.85,119.56,Mus musculus
NEUR_5926,Amygdala,88.19,59.21,Danio rerio
NEUR_6701,Amygdala,140.39,51.96,Mus musculus
NEUR_5939,Thalamus,45.0,48.93,Mus musculus
NEUR_2669,Hippocampus,70.95,105.0,Danio rerio
NEUR_8861,Cortex,47.26,17.9,Danio rerio
NEUR_3796,Cortex,16.69,56.28,Danio rerio
NEUR_3211,Hypothalamus,6.07,23.94,Mus musculus
NEUR_9373,Cerebellum,64.09,115.27,Rattus norvegicus
NEUR_7347,Cerebellum,47.96,113.92,Mus musculus
NEUR_3397,Hypothalamus,29.68,82.05,Mus musculus
NEUR_1533,Hypothalamus,3.07,41.16,Mus musculus
NEUR_6020,Cortex,102.83,83.0,Macaca mulatta
NEUR_2872,Thalamus,0.74,61.21,Rattus norvegicus
NEUR_7021,Striatum,2.79,69.17,Rattus norvegicus
NEUR_7978,Hippocampus,126.43,32.21,Danio rerio
NEUR_3500,Hypothalamus,20.01,38.36,Rattus norvegicus
NEUR_7099,Cerebellum,141.35,113.78,Mus musculus
NEUR_8330,Cerebellum,125.2,51.4,Macaca mulatta
NEUR_3397,Hypothalamus,136.59,44.81,Mus musculus
NEUR_8846,Striatum,105.94,28.63,Rattus norvegicus
NEUR_9823,Hypothalamus,4.87,25.2,Danio rerio
NEUR_9875,Hippocampus,62.57,26.69,Danio rerio
NEUR_8124,Striatum,8.85,104.07,Macaca mulatta
NEUR_6814,Amygdala,95.65,92.9,Danio rerio
NEUR_7575,Hippocampus,66.3,88.66,Rattus norvegicus
NEUR_9205,Thalamus,10.61,114.8,Rattus norvegicus
NEUR_6864,Cortex,121.66,77.04,Macaca mulatta
NEUR_9024,Thalamus,144.44,92.59,Rattus norvegicus
NEUR_9184,Striatum,136.28,63.63,Rattus norvegicus
NEUR_6312,Cerebellum,91.77,28.22,Macaca mulatta
NEUR_2267,Thalamus,56.81,32.14,Macaca mulatta
NEUR_7676,Amygdala,91.94,28.96,Macaca mulatta
NEUR_4987,Amygdala,106.98,93.72,Danio rerio
NEUR_7327,Cerebellum,111.01,27.07,Mus musculus
NEUR_5212,Hypothalamus,100.06,97.72,Rattus norvegicus
NEUR_9052,Thalamus,25.99,17.66,Macaca mulatta
NEUR_2972,Hippocampus,7.14,55.65,Mus musculus
NEUR_4512,Thalamus,85.64,40.6,Macaca mulatta
NEUR_9959,Amygdala,84.97,103.51,Mus musculus
NEUR_9691,Cerebellum,72.6,65.44,Rattus norvegicus
NEUR_6143,Hypothalamus,12.64,72.61,Macaca mulatta
NEUR_6311,Cerebellum,68.94,54.15,Danio rerio
NEUR_8063,Amygdala,0.33,101.58,Mus musculus
NEUR_1125,Striatum,106.5,41.28,Danio rerio
NEUR_4847,Cerebellum,6.53,17.16,Mus musculus
NEUR_6141,Cortex,137.63,35.89,Rattus norvegicus
NEUR_9206,Thalamus,10.1,91.25,Rattus norvegicus
NEUR_3856,Hypothalamus,146.33,78.14,Mus musculus
