neuron_id,region,firing_rate_hz,spike_amplitude_mv,subject_species
NEUR_1052,Cortex,27.06,40.96,Mus musculus
NEUR_4356,Hypothalamus,4.7,82.37,Macaca mulatta
NEUR_8287,Cerebellum,79.57,19.01,Rattus norvegicus
NEUR_5438,Cortex,106.72,10.9,Rattus norvegicus
NEUR_1623,Amygdala,1.79,52.47,Macaca mulatta
NEUR_3580,Cortex,113.09,85.91,Macaca mulatta
NEUR_2201,Cortex,9.48,41.59,Rattus norvegicus
NEUR_8042,Hippocampus,9.49,92.66,Mus musculus
NEUR_9210,Hypothalamus,83.83,25.65,Rattus norvegicus
NEUR_4230,Thalamus,54.49,90.28,Macaca mulatta
NEUR_2929,Thalamus,112.54,55.51,Rattus norvegicus
NEUR_5879,Thalamus,149.27,36.49,Mus musculus
NEUR_7761,Hypothalamus,125.61,84.98,Mus musculus
NEUR_1282,Hypothalamus,85.48,58.06,Macaca mulatta
NEUR_6715,Cortex,98.5,88.09,Mus musculus
NEUR_5720,Thalamus,145.37,74.13,Macaca mulatta
NEUR_5770,Hypothalamus,100.5,77.89,Macaca mulatta
NEUR_9890,Hypothalamus,68.38,44.14,Rattus norvegicus
NEUR_1975,Cerebellum,115.31,67.83,Danio rerio
NEUR_3847,Hippocampus,137.16,36.13,Danio rerio
NEUR_2551,Striatum,73.94,28.17,Mus musculus
NEUR_6964,Cortex,17.36,107.61,Macaca mulatta
NEUR_3110,Hippocampus,49.69,114.35,Macaca mulatta
NEUR_9982,Hypothalamus,19.3,24.82,Macaca mulatta
NEUR_6588,Amygdala,1.51,36.85,Danio rerio
NEUR_9712,Thalamus,106.74,81.8,Danio rerio
NEUR_3530,Amygdala,48.26,49.97,Mus musculus
NEUR_9830,Hippocampus,98.57,74.95,Danio rerio
NEUR_8168,Amygdala,7.3,41.37,Mus musculus
NEUR_9987,Hypothalamus,30.42,112.58,Mus musculus
NEUR_5275,Cerebellum,35.87,64.09,Mus musculus
NEUR_6661,Amygdala,80.0,50.8,Mus musculus
NEUR_2807,Cerebellum,91.4,66.0,Danio rerio
NEUR_1395,Hippocampus,44.78,88.29,Macaca mulatta
NEUR_3007,Hippocampus,74.21,40.33,Danio rerio
