neuron_id,region,firing_rate_hz,spike_amplitude_mv,subject_species
NEUR_9600,Hypothalamus,39.15,23.61,Macaca mulatta
NEUR_1992,Cerebellum,27.72,97.87,Rattus norvegicus
NEUR_1050,Cerebellum,5.95,118.5,Mus musculus
NEUR_6957,Hypothalamus,129.63,112.27,Danio rerio
NEUR_4490,Striatum,80.85,18.47,Rattus norvegicus
NEUR_4988,Striatum,50.69,39.98,Danio rerio
NEUR_5482,Striatum,37.56,20.0,Rattus norvegicus
NEUR_6234,Cortex,139.77,21.14,Macaca mulatta
NEUR_1729,Striatum,148.76,34.25,Macaca mulatta
NEUR_6871,Hippocampus,127.67,73.55,Macaca mulatta
NEUR_7982,Hippocampus,62.21,15.04,Rattus norvegicus
NEUR_1921,Cortex,97.24,63.83,Rattus norvegicus
NEUR_3011,Hippocampus,52.0,22.93,Macaca mulatta
NEUR_1758,Cortex,90.87,53.03,Macaca mulatta
NEUR_3903,Hippocampus,115.68,54.91,Mus musculus
NEUR_3976,Amygdala,124.14,53.27,Macaca mulatta
NEUR_1047,Cerebellum,107.51,119.44,Danio rerio
NEUR_3245,Cerebellum,107.78,15.43,Macaca mulatta
NEUR_7756,Amygdala,35.49,99.78,Mus musculus
NEUR_8662,Hippocampus,49.48,54.56,Rattus norvegicus
NEUR_2678,Hypothalamus,41.18,21.21,Macaca mulatta
NEUR_6494,Hippocampus,142.34,48.19,Rattus norvegicus
NEUR_5554,Hypothalamus,118.76,113.17,Danio rerio
NEUR_8229,Hippocampus,7.33,51.44,Rattus norvegicus
NEUR_4584,Hippocampus,49.84,31.67,Rattus norvegicus
NEUR_4067,Cerebellum,55.57,38.54,Macaca mulatta
NEUR_8656,Thalamus,115.32,15.6,Rattus norvegicus
NEUR_1821,Amygdala,87.27,86.69,Danio rerio
NEUR_7422,Striatum,120.21,14.75,Macaca mulatta
NEUR_8948,Striatum,63.31,35.55,Danio rerio
NEUR_3699,Amygdala,28.19,26.26,Macaca mulatta
NEUR_1042,Thalamus,98.95,50.32,Rattus norvegicus
NEUR_8977,Hypothalamus,116.72,88.77,Danio rerio
NEUR_6907,Hippocampus,33.11,14.24,Danio rerio
NEUR_2656,Cerebellum,19.37,44.16,Danio rerio
NEUR_3701,Cerebellum,23.45,49.48,Danio rerio
NEUR_8226,Thalamus,4.1,115.92,Mus musculus
NEUR_6064,Striatum,149.73,26.7,Rattus norvegicus
NEUR_1696,Amygdala,144.82,111.74,Macaca mulatta
NEUR_3935,Hippocampus,69.31,47.91,Rattus norvegicus
NEUR_9893,Cortex,142.11,84.58,Macaca mulatta
NEUR_1222,Hippocampus,48.6,103.06,Rattus norvegicus
NEUR_7724,Striatum,79.36,49.51,Mus musculus
NEUR_3649,Hypothalamus,26.13,36.22,Macaca mulatta
NEUR_4542,Thalamus,20.22,119.74,Mus musculus
NEUR_8714,Amygdala,107.26,102.58,Danio rerio
NEUR_1729,Amygdala,37.84,42.81,Danio rerio
NEUR_2399,Hypothalamus,80.82,89.96,Danio rerio
NEUR_7140,Hypothalamus,14.82,65.15,Rattus norvegicus
NEUR_6767,Cerebellum,109.11,15.53,Rattus norvegicus
NEUR_4653,Hypothalamus,54.67,56.09,Macaca mulatta
NEUR_3103,Striatum,80.21,23.34,Mus musculus
NEUR_7536,Cerebellum,119.45,82.03,Mus musculus
NEUR_4887,Thalamus,105.36,51.91,Macaca mulatta
NEUR_3294,Striatum,40.86,81.21,Mus musculus
NEUR_7970,Hypothalamus,143.23,99.42,Macaca mulatta
NEUR_7243,Hippocampus,139.71,78.33,Mus musculus
NEUR_5876,Cerebellum,129.67,57.59,Danio rerio
NEUR_9726,Cortex,92.47,118.21,Danio rerio
NEUR_6393,Cerebellum,45.86,56.79,Mus musculus
NEUR_8905,Cerebellum,137.03,44.64,Danio rerio
NEUR_5331,Hypothalamus,37.34,100.9,Danio rerio
NEUR_1605,Striatum,19.38,73.44,Mus musculus
NEUR_9242,Hypothalamus,24.51,111.21,Rattus norvegicus
NEUR_3584,Hippocampus,82.64,54.64,Mus musculus
NEUR_1351,Cortex,72.87,66.82,Macaca mulatta
NEUR_4288,Hypothalamus,109.39,98.45,Rattus norvegicus
NEUR_5804,Cerebellum,103.26,71.19,Macaca mulatta
NEUR_3124,Hippocampus,34.42,65.05,Danio rerio
NEUR_4765,Cortex,63.07,98.15,Rattus norvegicus
NEUR_8726,Amygdala,109.8,117.67,Macaca mulatta
NEUR_2163,Hypothalamus,121.38,15.22,Rattus norvegicus
NEUR_9009,Hippocampus,41.99,60.13,Rattus norvegicus
NEUR_1960,Cortex,62.23,96.07,Macaca mulatta
NEUR_7981,Thalamus,93.35,29.44,Macaca mulatta
NEUR_3698,Amygdala,10.95,66.62,Mus musculus
NEUR_3480,Cerebellum,97.41,95.39,Danio rerio
NEUR_5861,Hippocampus,109.91,59.56,Mus musculus
NEUR_6878,Hippocampus,91.35,66.75,Mus musculus
NEUR_3341,Striatum,15.03,68.7,Macaca mulatta
NEUR_6661,Cortex,93.26,33.77,Rattus norvegicus
NEUR_3075,Amygdala,39.32,104.09,Rattus norvegicus
NEUR_8960,Cortex,53.28,81.88,Mus musculus
NEUR_7793,Cerebellum,125.38,94.14,Macaca mulatta
NEUR_4348,Striatum,10.95,40.12,Mus musculus
NEUR_5997,Cerebellum,63.6,29.84,Rattus norvegicus
NEUR_5933,Striatum,60.83,97.59,Macaca mulatta
NEUR_9284,Thalamus,109.94,57.5,Danio rerio
NEUR_4220,Amygdala,122.61,89.48,Macaca mulatta
NEUR_1500,Cortex,75.16,93.9,Macaca mulatta
NEUR_8059,Striatum,143.54,53.75,Mus musculus
NEUR_2985,Amygdala,60.09,101.07,Rattus norvegicus
NEUR_2677,Thalamus,11.78,76.73,Rattus norvegicus
NEUR_1169,Amygdala,98.04,82.76,Macaca mulatta
NEUR_6379,Hypothalamus,124.16,32.17,Rattus norvegicus
NEUR_9659,Hippocampus,28.65,28.13,Mus musculus
NEUR_9808,Striatum,102.31,14.24,Mus musculus
NEUR_7975,Striatum,58.59,14.75,Rattus norvegicus
NEUR_8218,Striatum,71.01,59.6,Macaca mulatta
NEUR_8584,Cerebellum,106.69,33.33,Macaca mulatta
NEUR_9489,Striatum,130.62,21.93,Macaca mulatta
NEUR_5981,Thalamus,37.73,38.98,Mus musculus
NEUR_7755,Hypothalamus,120.11,45.72,Rattus norvegicus
NEUR_4805,Striatum,38.33,109.85,Rattus norvegicus
NEUR_9859,Cerebellum,30.87,73.29,Mus musculus
NEUR_2808,Hippocampus,99.21,62.9,Mus musculus
NEUR_8183,Amygdala,62.5,57.63,Danio rerio
NEUR_7356,Cortex,134.12,12.77,Rattus norvegicus
NEUR_2768,Cerebellum,145.61,32.79,Macaca mulatta
NEUR_8906,Thalamus,141.84,60.8,Rattus norvegicus
NEUR_4185,Cerebellum,30.6,38.23,Danio rerio
NEUR_1486,Hypothalamus,22.1,70.76,Danio rerio
NEUR_4060,Striatum,149.89,87.23,Danio rerio
NEUR_3137,Cortex,25.06,29.03,Mus musculus
NEUR_5041,Cortex,68.12,110.36,Rattus norvegicus
NEUR_3965,Thalamus,22.36,34.92,Macaca mulatta
NEUR_4809,Thalamus,82.84,77.02,Macaca mulatta
NEUR_9075,Hypothalamus,135.12,112.71,Mus musculus
NEUR_8647,Hippocampus,87.55,71.78,Macaca mulatta
NEUR_5323,Thalamus,132.05,56.56,Rattus norvegicus
NEUR_2959,Cortex,18.83,79.13,Mus musculus
NEUR_8734,Thalamus,9.64,17.94,Macaca mulatta
NEUR_2257,Hypothalamus,27.56,65.76,Macaca mulatta
NEUR_2401,Amygdala,106.21,32.97,Danio rerio
NEUR_4887,Hypothalamus,83.11,22.38,Mus musculus
NEUR_1905,Striatum,107.48,90.2,Rattus norvegicus
NEUR_2782,Hippocampus,87.61,61.82,Macaca mulatta
NEUR_1133,Cerebellum,121.6,94.95,Mus musculus
NEUR_3973,Cortex,104.64,54.45,Mus musculus
NEUR_4159,Thalamus,32.41,107.39,Macaca mulatta
NEUR_1471,Hypothalamus,103.67,52.41,Macaca mulatta
NEUR_1128,Cortex,15.92,108.22,Macaca mulatta
NEUR_3667,Hippocampus,99.24,70.78,Macaca mulatta
NEUR_1958,Cortex,144.69,110.64,Danio rerio
NEUR_3871,Cerebellum,121.26,23.51,Danio rerio
NEUR_5208,Cerebellum,128.89,91.79,Rattus norvegicus
NEUR_4861,Thalamus,55.56,109.45,Macaca mulatta
NEUR_5448,Cortex,75.15,17.85,Macaca mulatta
NEUR_8774,Hippocampus,133.27,82.92,Mus musculus
NEUR_7903,Striatum,55.36,73.04,Danio rerio
NEUR_1406,Cortex,66.06,45.73,Mus musculus
NEUR_2901,Striatum,141.09,84.08,Rattus norvegicus
NEUR_6359,Cortex,36.02,47.51,Rattus norvegicus
NEUR_9100,Hypothalamus,14.12,74.64,Mus musculus
NEUR_9035,Cortex,71.82,33.66,Danio rerio
NEUR_5836,Amygdala,47.41,14.12,Danio rerio
NEUR_4929,Cortex,14.89,83.1,Mus musculus
NEUR_9650,Amygdala,125.09,22.81,Danio rerio
NEUR_7979,Cerebellum,80.84,32.22,Danio rerio
