neuron_id,region,firing_rate_hz,spike_amplitude_mv,subject_species
NEUR_7706,Amygdala,87.23,90.3,Mus musculus
NEUR_9802,Amygdala,101.18,12.59,Mus musculus
NEUR_8975,Hypothalamus,127.19,119.37,Rattus norvegicus
NEUR_6356,Striatum,22.3,46.97,Danio rerio
NEUR_1676,Cortex,134.4,106.53,Macaca mulatta
NEUR_2258,Hypothalamus,10.75,93.25,Mus musculus
NEUR_3780,Striatum,114.09,17.61,Danio rerio
NEUR_6425,Amygdala,31.33,16.95,Rattus norvegicus
NEUR_3610,Amygdala,9.54,98.62,Macaca mulatta
NEUR_8523,Striatum,124.51,69.72,Danio rerio
NEUR_7410,Cortex,5.44,88.54,Macaca mulatta
NEUR_9399,Thalamus,101.6,81.24,Mus musculus
NEUR_8339,Hippocampus,116.06,35.17,Rattus norvegicus
NEUR_2792,Hypothalamus,74.26,14.69,Danio rerio
NEUR_6201,Hippocampus,115.07,16.96,Mus musculus
NEUR_1697,Hypothalamus,58.68,105.27,Danio rerio
NEUR_6820,Striatum,65.18,118.4,Danio rerio
NEUR_7113,Striatum,11.87,64.36,Danio rerio
NEUR_7543,Hippocampus,9.8,101.96,Rattus norvegicus
NEUR_7022,Cortex,109.33,84.81,Macaca mulatta
NEUR_2985,Thalamus,101.42,50.29,Rattus norvegicus
NEUR_1372,Cortex,133.02,60.34,Mus musculus
NEUR_2096,Hypothalamus,141.9,59.63,Mus musculus
NEUR_4323,Amygdala,34.55,58.07,Rattus norvegicus
NEUR_3029,Amygdala,26.27,68.0,Mus musculus
NEUR_1191,Thalamus,100.05,62.87,Mus musculus
NEUR_2606,Cerebellum,105.53,55.09,Macaca mulatta
NEUR_9215,Cortex,109.85,17.87,Macaca mulatta
NEUR_1164,Hypothalamus,104.72,78.23,Mus musculus
NEUR_4953,Hippocampus,22.52,23.05,Danio rerio
NEUR_3140,Cerebellum,21.13,38.16,Rattus norvegicus
NEUR_2153,Hippocampus,19.46,64.25,Danio rerio
NEUR_6929,Hippocampus,121.86,35.15,Mus musculus
NEUR_2844,Hippocampus,133.64,110.33,Rattus norvegicus
NEUR_2036,Hippocampus,46.04,100.89,Macaca mulatta
NEUR_2855,Striatum,139.97,70.55,Rattus norvegicus
NEUR_4603,Hypothalamus,93.14,51.69,Rattus norvegicus
NEUR_7044,Thalamus,40.27,44.79,Macaca mulatta
NEUR_6170,Cerebellum,59.57,86.08,Mus musculus
NEUR_2644,Amygdala,96.7,90.23,Danio rerio
NEUR_8345,Amygdala,126.36,38.19,Rattus norvegicus
NEUR_7967,Amygdala,21.66,39.68,Mus musculus
NEUR_1413,Striatum,98.79,31.32,Macaca mulatta
NEUR_2179,Cerebellum,87.82,90.18,Danio rerio
NEUR_3172,Hippocampus,88.68,20.28,Rattus norvegicus
NEUR_7777,Amygdala,7.64,94.54,Macaca mulatta
NEUR_5186,Hypothalamus,129.54,72.16,Macaca mulatta
NEUR_6428,Cortex,6.09,111.3,Rattus norvegicus
NEUR_7033,Amygdala,149.92,103.6,Rattus norvegicus
NEUR_4745,Hypothalamus,36.23,17.89,Macaca mulatta
NEUR_1019,Thalamus,68.44,72.95,Mus musculus
NEUR_8352,Cerebellum,53.39,52.09,Danio rerio
NEUR_2842,Hypothalamus,86.57,55.14,Rattus norvegicus
NEUR_1655,Hippocampus,93.56,103.14,Danio rerio
NEUR_7664,Cortex,117.07,93.28,Danio rerio
NEUR_3248,Striatum,59.03,23.2,Rattus norvegicus
NEUR_1950,Cerebellum,114.42,44.81,Mus musculus
NEUR_9209,Cortex,142.31,14.34,Danio rerio
NEUR_4645,Cortex,117.78,69.03,Rattus norvegicus
NEUR_9982,Cerebellum,70.77,110.71,Mus musculus
NEUR_7804,Hippocampus,56.51,36.43,Danio rerio
NEUR_1646,Thalamus,3.62,111.14,Mus musculus
NEUR_2261,Amygdala,44.98,113.58,Mus musculus
NEUR_1890,Hypothalamus,49.61,62.61,Danio rerio
NEUR_6926,Hippocampus,0.26,37.71,Danio rerio
NEUR_3870,Cerebellum,0.33,52.55,Rattus norvegicus
NEUR_8805,Thalamus,146.24,117.57,Danio rerio
NEUR_7866,Hypothalamus,91.66,66.38,Macaca mulatta
NEUR_1322,Thalamus,137.81,62.56,Mus musculus
NEUR_6782,Cortex,65.38,38.02,Macaca mulatta
NEUR_3689,Amygdala,7.14,42.75,Danio rerio
NEUR_2805,Hippocampus,92.28,113.96,Macaca mulatta
NEUR_3873,Amygdala,91.47,95.95,Mus musculus
NEUR_9526,Cortex,110.92,90.45,Macaca mulatta
NEUR_8171,Thalamus,99.42,88.13,Macaca mulatta
NEUR_5757,Hypothalamus,141.98,71.97,Macaca mulatta
NEUR_9168,Hippocampus,122.84,38.02,Mus musculus
NEUR_8597,Striatum,102.82,39.44,Macaca mulatta
NEUR_6501,Hippocampus,106.97,83.13,Mus musculus
NEUR_5881,Hippocampus,54.56,92.07,Danio rerio
NEUR_9568,Hippocampus,70.6,86.64,Macaca mulatta
NEUR_1109,Striatum,80.12,24.23,Macaca mulatta
NEUR_9601,Hypothalamus,40.75,48.53,Mus musculus
NEUR_2673,Amygdala,9.92,27.89,Mus musculus
NEUR_2571,Striatum,28.7,93.06,Danio rerio
NEUR_6774,Amygdala,120.7,57.12,Macaca mulatta
NEUR_3895,Hypothalamus,86.14,83.93,Danio rerio
NEUR_8811,Thalamus,138.59,59.07,Rattus norvegicus
NEUR_9344,Thalamus,69.59,69.85,Rattus norvegicus
NEUR_9150,Cortex,115.72,75.88,Macaca mulatta
NEUR_7370,Amygdala,102.7,47.76,Danio rerio
NEUR_5232,Amygdala,40.45,54.25,Macaca mulatta
NEUR_9243,Striatum,131.54,11.52,Macaca mulatta
NEUR_7176,Thalamus,106.02,13.89,Danio rerio
NEUR_2654,Thalamus,87.75,110.8,Rattus norvegicus
NEUR_9657,Hippocampus,125.92,107.18,Danio rerio
NEUR_9084,Striatum,32.74,95.69,Rattus norvegicus
NEUR_8607,Cerebellum,0.83,79.94,Macaca mulatta
NEUR_5452,Cerebellum,107.06,117.49,Rattus norvegicus
NEUR_5638,Hippocampus,146.24,54.19,Danio rerio
NEUR_7352,Thalamus,42.13,72.03,Macaca mulatta
