neuron_id,region,firing_rate_hz,spike_amplitude_mv,subject_species
NEUR_8925,Hypothalamus,65.12,77.65,Danio rerio
NEUR_2164,Amygdala,32.09,103.88,Macaca mulatta
NEUR_3370,Amygdala,99.43,67.84,Mus musculus
NEUR_4587,Cortex,42.77,115.86,Danio rerio
NEUR_5567,Amygdala,80.86,48.94,Rattus norvegicus
NEUR_3024,Cortex,144.78,93.77,Macaca mulatta
NEUR_1095,Amygdala,85.82,57.99,Danio rerio
NEUR_7523,Hippocampus,70.56,113.99,Macaca mulatta
NEUR_8773,Amygdala,131.79,104.87,Rattus norvegicus
NEUR_6179,Thalamus,58.28,91.79,Danio rerio
NEUR_7698,Hippocampus,37.3,60.5,Danio rerio
NEUR_3377,Cerebellum,77.18,61.92,Danio rerio
NEUR_7432,Striatum,82.69,49.17,Danio rerio
NEUR_1540,Cortex,26.68,35.5,Mus musculus
NEUR_9408,Cortex,43.33,56.86,Danio rerio
NEUR_3926,Striatum,45.82,85.77,Rattus norvegicus
NEUR_4832,Cortex,16.11,100.61,Rattus norvegicus
NEUR_9599,Hypothalamus,127.46,89.57,Mus musculus
NEUR_9633,Hypothalamus,148.25,116.38,Danio rerio
NEUR_7758,Amygdala,121.29,109.07,Rattus norvegicus
NEUR_6858,Cortex,55.53,77.43,Rattus norvegicus
NEUR_4665,Hippocampus,14.89,101.73,Macaca mulatta
NEUR_4770,Hippocampus,108.83,112.97,Rattus norvegicus
NEUR_7943,Striatum,70.5,100.28,Mus musculus
NEUR_1780,Thalamus,53.08,100.31,Mus musculus
NEUR_5440,Amygdala,34.7,50.56,Rattus norvegicus
NEUR_3403,Amygdala,40.16,116.29,Danio rerio
NEUR_7252,Hypothalamus,42.1,58.99,Mus musculus
NEUR_3261,Hippocampus,18.64,82.34,Rattus norvegicus
NEUR_9791,Hippocampus,109.21,63.37,Danio rerio
NEUR_9329,Hypothalamus,128.71,87.15,Mus musculus
NEUR_6261,Cerebellum,96.93,72.05,Rattus norvegicus
NEUR_9099,Cerebellum,32.33,85.3,Danio rerio
NEUR_6291,Cortex,121.51,20.47,Macaca mulatta
NEUR_7471,Amygdala,47.14,51.73,Rattus norvegicus
NEUR_7095,Cortex,145.03,116.37,Macaca mulatta
NEUR_3579,Cerebellum,131.51,43.28,Mus musculus
NEUR_3507,Striatum,77.5,95.66,Rattus norvegicus
NEUR_9446,Hippocampus,80.55,13.32,Mus musculus
NEUR_6224,Amygdala,141.7,110.76,Mus musculus
NEUR_1390,Amygdala,126.96,23.52,Danio rerio
NEUR_1698,Cortex,64.95,16.91,Rattus norvegicus
NEUR_2790,Cortex,22.0,60.76,Mus musculus
NEUR_9134,Cerebellum,73.91,104.59,Macaca mulatta
NEUR_4762,Cerebellum,23.41,71.99,Macaca mulatta
NEUR_8740,Hippocampus,128.22,20.23,Mus musculus
NEUR_4790,Striatum,63.25,65.97,Macaca mulatta
NEUR_7159,Hypothalamus,59.32,21.64,Danio rerio
NEUR_4294,Striatum,25.87,115.16,Rattus norvegicus
NEUR_5786,Cortex,14.52,110.22,Mus musculus
NEUR_6837,Hypothalamus,11.41,13.03,Rattus norvegicus
NEUR_6712,Hypothalamus,24.61,14.77,Macaca mulatta
NEUR_8224,Thalamus,42.69,18.4,Mus musculus
NEUR_5861,Hippocampus,9.25,54.24,Mus musculus
NEUR_6738,Cortex,129.41,107.3,Mus musculus
NEUR_4168,Thalamus,147.1,118.43,Macaca mulatta
NEUR_4835,Thalamus,77.1,68.95,Danio rerio
NEUR_1774,Hypothalamus,117.86,84.22,Macaca mulatta
NEUR_7549,Hypothalamus,24.29,11.75,Danio rerio
NEUR_3047,Amygdala,37.94,11.06,Macaca mulatta
NEUR_4289,Cerebellum,129.94,13.42,Rattus norvegicus
NEUR_2408,Hypothalamus,80.77,58.47,Danio rerio
NEUR_1607,Hypothalamus,108.2,117.0,Danio rerio
NEUR_3488,Striatum,145.24,21.29,Danio rerio
NEUR_4730,Cerebellum,23.67,64.0,Danio rerio
NEUR_1637,Hypothalamus,125.87,76.07,Rattus norvegicus
NEUR_2123,Hypothalamus,88.54,89.13,Rattus norvegicus
NEUR_9587,Hippocampus,87.18,86.82,Mus musculus
NEUR_4584,Striatum,22.5,33.57,Mus musculus
NEUR_9837,Cortex,72.58,63.58,Mus musculus
NEUR_8401,Thalamus,34.53,74.29,Macaca mulatta
NEUR_3990,Amygdala,123.59,70.7,Rattus norvegicus
NEUR_6565,Hypothalamus,30.96,27.16,Macaca mulatta
NEUR_5969,Striatum,100.87,12.48,Mus musculus
NEUR_2472,Hypothalamus,15.69,99.13,Mus musculus
NEUR_1157,Hypothalamus,147.21,54.08,Rattus norvegicus
NEUR_8381,Hippocampus,120.68,24.44,Macaca mulatta
NEUR_8482,Cerebellum,117.41,10.35,Macaca mulatta
NEUR_3360,Cerebellum,102.76,115.48,Danio rerio
NEUR_2423,Striatum,140.12,91.51,Macaca mulatta
