neuron_id,region,firing_rate_hz,spike_amplitude_mv,subject_species
NEUR_8797,Cerebellum,119.62,34.89,Rattus norvegicus
NEUR_7672,Hippocampus,79.56,53.09,Danio rerio
NEUR_2389,Cerebellum,114.33,24.05,Macaca mulatta
NEUR_8151,Amygdala,123.2,109.63,Danio rerio
NEUR_8652,Hypothalamus,146.09,75.51,Macaca mulatta
NEUR_1102,Cortex,125.92,21.1,Rattus norvegicus
NEUR_2634,Striatum,22.87,18.51,Mus musculus
NEUR_3051,Hippocampus,35.32,98.65,Mus musculus
NEUR_5803,Cerebellum,63.54,115.1,Rattus norvegicus
NEUR_7144,Hippocampus,72.61,119.28,Danio rerio
NEUR_2784,Cortex,126.95,106.06,Mus musculus
NEUR_4063,Cortex,73.93,30.7,Macaca mulatta
NEUR_1859,Cerebellum,27.85,40.86,Danio rerio
NEUR_6077,Striatum,93.28,53.0,Macaca mulatta
NEUR_6525,Striatum,54.57,80.39,Rattus norvegicus
NEUR_5291,Cerebellum,28.8,51.43,Macaca mulatta
NEUR_5011,Cerebellum,105.04,69.65,Macaca mulatta
NEUR_4934,Amygdala,57.42,90.18,Rattus norvegicus
NEUR_6321,Hypothalamus,43.63,61.16,Danio rerio
NEUR_1329,Amygdala,33.22,87.81,Danio rerio
NEUR_9663,Thalamus,34.33,54.06,Danio rerio
NEUR_7288,Cerebellum,50.85,35.77,Mus musculus
NEUR_9245,Thalamus,61.64,91.96,Mus musculus
NEUR_1784,Striatum,18.69,10.73,Macaca mulatta
NEUR_7985,Cerebellum,0.54,22.1,Mus musculus
NEUR_3807,Amygdala,93.25,23.89,Danio rerio
NEUR_6453,Hippocampus,70.14,63.85,Danio rerio
NEUR_8044,Cortex,82.61,85.41,Danio rerio
NEUR_7576,Thalamus,6.32,47.52,Danio rerio
NEUR_4275,Hippocampus,133.96,92.23,Macaca mulatta
NEUR_8110,Cerebellum,138.41,30.99,Danio rerio
NEUR_3509,Amygdala,83.55,96.9,Rattus norvegicus
NEUR_5425,Striatum,15.81,48.65,Rattus norvegicus
NEUR_1565,Hypothalamus,70.98,20.63,Danio rerio
NEUR_1488,Hypothalamus,4.63,70.76,Macaca mulatta
NEUR_9064,Hippocampus,142.98,106.94,Mus musculus
NEUR_7529,Cerebellum,138.68,111.12,Mus musculus
NEUR_9499,Cerebellum,143.21,29.62,Danio rerio
NEUR_2959,Hypothalamus,30.28,74.81,Danio rerio
NEUR_3823,Cortex,109.01,73.66,Macaca mulatta
NEUR_2750,Cortex,56.44,49.23,Macaca mulatta
NEUR_2443,Cerebellum,22.69,13.54,Rattus norvegicus
NEUR_1271,Thalamus,37.53,99.45,Rattus norvegicus
NEUR_1981,Striatum,60.22,111.07,Rattus norvegicus
NEUR_9378,Cerebellum,112.91,119.66,Rattus norvegicus
NEUR_7470,Striatum,60.64,70.33,Danio rerio
NEUR_8570,Hypothalamus,32.16,28.69,Rattus norvegicus
NEUR_6424,Striatum,128.19,74.54,Mus musculus
NEUR_8181,Striatum,124.35,77.81,Danio rerio
NEUR_2934,Cortex,86.57,91.61,Mus musculus
NEUR_4734,Cerebellum,137.61,118.43,Macaca mulatta
NEUR_5681,Hypothalamus,120.88,75.52,Macaca mulatta
NEUR_2472,Thalamus,105.19,17.53,Mus musculus
NEUR_7976,Striatum,109.84,75.41,Mus musculus
NEUR_8236,Cerebellum,25.58,18.26,Mus musculus
NEUR_2508,Hypothalamus,123.14,118.46,Rattus norvegicus
NEUR_5062,Cerebellum,17.26,68.81,Mus musculus
NEUR_2134,Thalamus,85.77,64.33,Rattus norvegicus
NEUR_4935,Striatum,45.75,24.66,Macaca mulatta
NEUR_7061,Thalamus,74.28,62.03,Rattus norvegicus
NEUR_9888,Striatum,7.76,95.43,Danio rerio
NEUR_2497,Amygdala,128.54,40.43,Rattus norvegicus
NEUR_9095,Hippocampus,108.33,33.65,Macaca mulatta
NEUR_1055,Cortex,139.34,87.76,Danio rerio
NEUR_5938,Cerebellum,146.12,86.6,Macaca mulatta
NEUR_6074,Amygdala,8.32,24.12,Mus musculus
NEUR_7175,Hypothalamus,115.78,23.45,Rattus norvegicus
NEUR_6682,Thalamus,17.04,29.26,Mus musculus
NEUR_1065,Amygdala,120.14,41.51,Danio rerio
NEUR_8367,Cerebellum,60.87,64.91,Rattus norvegicus
NEUR_4429,Amygdala,24.25,69.14,Macaca mulatta
NEUR_8987,Hippocampus,53.15,79.27,Rattus norvegicus
NEUR_9937,Thalamus,68.65,45.35,Macaca mulatta
NEUR_6976,Hypothalamus,35.44,110.28,Mus musculus
NEUR_1395,Hippocampus,138.5,100.78,Mus musculus
NEUR_2206,Hypothalamus,83.95,49.81,Mus musculus
NEUR_6125,Hippocampus,88.31,106.77,Mus musculus
NEUR_9048,Cerebellum,76.58,49.56,Mus musculus
NEUR_9899,Amygdala,146.06,39.45,Mus musculus
NEUR_7408,Hippocampus,134.63,39.77,Mus musculus
NEUR_7650,Striatum,132.29,110.0,Rattus norvegicus
NEUR_4587,Amygdala,36.24,58.79,Mus musculus
NEUR_5535,Hippocampus,142.76,45.35,Macaca mulatta
NEUR_9100,Cortex,3.25,50.29,Macaca mulatta
NEUR_8682,Cortex,70.12,111.4,Danio rerio
NEUR_8778,Thalamus,7.35,110.53,Macaca mulatta
NEUR_2966,Thalamus,72.64,23.67,Rattus norvegicus
NEUR_5416,Cerebellum,130.78,101.38,Danio rerio
NEUR_5768,Hippocampus,81.0,47.73,Rattus norvegicus
NEUR_7539,Hippocampus,33.9,45.54,Danio rerio
NEUR_8090,Hypothalamus,25.54,27.07,Macaca mulatta
NEUR_3977,Amygdala,48.11,26.61,Danio rerio
NEUR_5359,Cerebellum,83.37,30.43,Rattus norvegicus
NEUR_1713,Thalamus,45.32,51.53,Rattus norvegicus
NEUR_9793,Hippocampus,90.95,92.39,Macaca mulatta
NEUR_7627,Thalamus,9.98,80.5,Mus musculus
NEUR_3643,Cortex,96.65,98.85,Mus musculus
NEUR_6938,Amygdala,102.33,55.58,Macaca mulatta
NEUR_5808,Cortex,42.78,26.9,Mus musculus
NEUR_1191,Cortex,16.87,71.43,Rattus norvegicus
NEUR_8085,Striatum,5.96,52.19,Mus musculus
NEUR_9507,Hypothalamus,31.0,113.84,Macaca mulatta
NEUR_6401,Hippocampus,87.85,111.28,Macaca mulatta
NEUR_8508,Striatum,125.04,50.0,Macaca mulatta
NEUR_2941,Striatum,119.86,91.64,Danio rerio
NEUR_8602,Cerebellum,110.07,21.14,Mus musculus
NEUR_6308,Striatum,115.94,53.67,Rattus norvegicus
NEUR_2395,Hypothalamus,65.62,53.79,Macaca mulatta
NEUR_8409,Striatum,85.38,80.22,Danio rerio
NEUR_2242,Amygdala,25.26,88.24,Mus musculus
NEUR_2586,Hippocampus,75.46,34.57,Mus musculus
NEUR_5961,Thalamus,62.37,81.39,Mus musculus
NEUR_8866,Striatum,66.85,44.12,Danio rerio
NEUR_1264,Cortex,7.84,23.66,Macaca mulatta
NEUR_4046,Striatum,72.37,69.86,Mus musculus
NEUR_4418,Cerebellum,56.24,39.98,Mus musculus
NEUR_9368,Cortex,41.29,119.12,Rattus norvegicus
NEUR_7996,Thalamus,44.02,101.34,Mus musculus
NEUR_4281,Amygdala,69.74,87.81,Danio rerio
NEUR_9271,Amygdala,102.27,12.65,Macaca mulatta
NEUR_1766,Cerebellum,109.08,20.52,Rattus norvegicus
NEUR_7748,Hypothalamus,84.66,20.87,Macaca mulatta
NEUR_3218,Hippocampus,72.73,21.71,Macaca mulatta
NEUR_6500,Hypothalamus,100.43,33.88,Mus musculus
NEUR_2088,Striatum,15.74,104.88,Mus musculus
NEUR_3371,Amygdala,144.69,39.49,Rattus norvegicus
NEUR_5347,Hippocampus,62.83,54.85,Mus musculus
NEUR_9870,Striatum,132.75,32.88,Rattus norvegicus
NEUR_3261,Hippocampus,15.41,76.57,Rattus norvegicus
NEUR_6594,Hypothalamus,112.18,86.33,Danio rerio
NEUR_5052,Thalamus,76.28,61.81,Macaca mulatta
NEUR_4717,Hypothalamus,57.37,108.4,Mus musculus
NEUR_7333,Cerebellum,35.62,52.87,Danio rerio
NEUR_2729,Cortex,104.82,38.43,Macaca mulatta
NEUR_8777,Thalamus,2.19,119.71,Danio rerio
