species,class,order,weight_kg,length_cm,conservation_status
Letter pick,Mammalia,Carnivora,3442.816,251.69,Critically Endangered
Yard hear,Aves,Primates,1706.513,430.2,Vulnerable
Late just,Aves,Primates,2576.4,1551.63,Vulnerable
Structure study,Aves,Carnivora,2890.745,2190.88,Critically Endangered
Write evening,Reptilia,Rodentia,3465.962,1642.74,Extinct in the Wild
Evidence major,Amphibia,Squamata,4288.042,2901.48,Near Threatened
To military,Mammalia,Squamata,266.372,1503.66,Endangered
Message firm,Aves,Primates,2572.819,417.22,Near Threatened
Provide sell,Mammalia,Squamata,2010.122,156.56,Near Threatened
Poor past,Reptilia,Squamata,1905.159,1458.86,Least Concern
Guess before,Mammalia,Carnivora,3499.89,1118.56,Extinct in the Wild
Such evidence,Reptilia,Squamata,3513.057,1197.23,Endangered
Relationship part,Actinopterygii,Primates,2994.054,1348.94,Least Concern
Key dream,Mammalia,Primates,4573.977,2735.81,Extinct in the Wild
American adult,Actinopterygii,Rodentia,586.081,1158.02,Vulnerable
Specific third,Reptilia,Primates,1205.652,2482.85,Extinct in the Wild
Environmental nation,Reptilia,Primates,2085.161,502.21,Extinct in the Wild
Customer word,Actinopterygii,Passeriformes,2280.247,2686.35,Near Threatened
Outside own,Amphibia,Anura,896.692,943.84,Near Threatened
Treatment hot,Reptilia,Anura,245.223,67.78,Endangered
Capital next,Mammalia,Squamata,4841.954,2131.86,Least Concern
Goal natural,Aves,Squamata,723.084,633.71,Extinct in the Wild
Treatment admit,Amphibia,Passeriformes,1519.019,953.62,Near Threatened
International history,Actinopterygii,Rodentia,951.767,393.82,Vulnerable
Threat challenge,Amphibia,Rodentia,3339.854,231.42,Least Concern
Worker respond,Amphibia,Rodentia,3853.198,1748.69,Critically Endangered
Keep condition,Aves,Anura,631.673,126.38,Endangered
Feel program,Aves,Passeriformes,4943.515,1520.6,Near Threatened
Station site,Reptilia,Anura,4215.391,1262.14,Least Concern
Let point,Amphibia,Carnivora,1850.222,409.0,Extinct in the Wild
Economic structure,Aves,Carnivora,4073.352,2563.99,Near Threatened
Kitchen themselves,Actinopterygii,Squamata,800.18,2943.88,Least Concern
Purpose face,Actinopterygii,Rodentia,1337.435,2743.12,Near Threatened
Tell final,Amphibia,Rodentia,3090.321,252.5,Critically Endangered
So director,Actinopterygii,Carnivora,1839.174,390.83,Endangered
Should image,Amphibia,Primates,2281.014,534.16,Least Concern
Sport stay,Mammalia,Primates,1899.245,1441.59,Near Threatened
Thank beyond,Mammalia,Squamata,1119.296,1656.09,Vulnerable
Store west,Mammalia,Anura,3283.21,2039.12,Least Concern
Over success,Mammalia,Carnivora,851.412,1131.22,Critically Endangered
Think also,Actinopterygii,Squamata,1745.753,857.74,Near Threatened
Course successful,Mammalia,Carnivora,3397.741,1734.92,Vulnerable
Accept north,Aves,Squamata,3958.834,1976.72,Near Threatened
Magazine mission,Mammalia,Primates,2694.983,1665.17,Endangered
Occur television,Aves,Passeriformes,4586.505,1621.68,Vulnerable
Themselves and,Amphibia,Primates,1595.198,246.43,Extinct in the Wild
Ready next,Mammalia,Rodentia,3550.98,2707.93,Critically Endangered
Prepare article,Reptilia,Passeriformes,1672.215,57.38,Endangered
Develop good,Mammalia,Primates,4026.041,2358.58,Endangered
End popular,Mammalia,Carnivora,541.888,2175.72,Least Concern
Necessary white,Aves,Passeriformes,4378.43,2138.97,Critically Endangered
Specific nature,Reptilia,Squamata,2391.839,2485.37,Endangered
Official important,Aves,Squamata,1264.378,672.38,Critically Endangered
Learn work,Actinopterygii,Primates,4354.512,2275.25,Critically Endangered
Traditional fall,Actinopterygii,Primates,2435.122,890.13,Vulnerable
Front heavy,Reptilia,Carnivora,2786.522,523.33,Near Threatened
Mission trouble,Aves,Anura,4893.102,1820.83,Extinct in the Wild
Point television,Reptilia,Primates,262.724,948.26,Near Threatened
Student purpose,Actinopterygii,Rodentia,4672.591,467.09,Endangered
Production of,Amphibia,Carnivora,3454.13,1492.57,Least Concern
Easy toward,Amphibia,Passeriformes,3704.026,1937.58,Near Threatened
Lead vote,Amphibia,Primates,4315.65,2477.46,Near Threatened
Chair wide,Aves,Rodentia,3638.179,185.15,Least Concern
Process Mr,Aves,Squamata,1539.292,2581.89,Least Concern
Order recognize,Mammalia,Passeriformes,3332.356,2130.83,Least Concern
Room claim,Aves,Squamata,894.842,234.09,Vulnerable
War animal,Aves,Carnivora,4696.839,844.65,Vulnerable
Begin national,Reptilia,Squamata,4130.486,1993.51,Endangered
Director accept,Amphibia,Primates,4482.924,1982.79,Extinct in the Wild
Bed attention,Mammalia,Anura,2618.796,1817.09,Near Threatened
Treat prepare,Reptilia,Rodentia,4597.182,1852.36,Endangered
Drop daughter,Actinopterygii,Passeriformes,526.996,1634.36,Vulnerable
Her general,Reptilia,Squamata,3842.39,2452.36,Least Concern
Situation quickly,Actinopterygii,Squamata,3606.256,2791.87,Least Concern
Our at,Reptilia,Carnivora,4969.116,769.0,Least Concern
Manager ago,Aves,Primates,1111.987,1102.99,Endangered
Sell letter,Mammalia,Rodentia,2551.923,2570.34,Vulnerable
Food federal,Reptilia,Carnivora,1385.988,2572.23,Near Threatened
Success recognize,Amphibia,Primates,3188.832,235.08,Extinct in the Wild
Price nearly,Amphibia,Rodentia,2679.825,2226.17,Least Concern
True discussion,Actinopterygii,Carnivora,4434.202,1191.0,Critically Endangered
Fine discover,Actinopterygii,Rodentia,1681.227,2817.91,Near Threatened
Contain day,Aves,Squamata,4087.129,1652.46,Critically Endangered
Middle term,Reptilia,Anura,3589.441,2929.47,Near Threatened
Quickly run,Actinopterygii,Anura,1049.979,1991.1,Least Concern
The form,Mammalia,Primates,141.702,438.69,Near Threatened
Growth tax,Amphibia,Passeriformes,1181.959,1210.88,Critically Endangered
Billion difference,Aves,Anura,1581.912,1220.87,Near Threatened
Who security,Reptilia,Squamata,4184.321,942.26,Critically Endangered
Eat amount,Reptilia,Rodentia,587.267,1588.74,Endangered
Congress international,Reptilia,Anura,4223.226,185.86,Near Threatened
Technology it,Mammalia,Passeriformes,2432.926,1071.55,Extinct in the Wild
Different team,Reptilia,Carnivora,1185.052,2451.87,Critically Endangered
Conference produce,Mammalia,Carnivora,4673.058,1528.73,Vulnerable
Shake travel,Aves,Passeriformes,309.377,625.71,Near Threatened
Account on,Reptilia,Anura,437.404,2437.39,Near Threatened
Manager family,Aves,Carnivora,2639.921,645.83,Least Concern
You material,Aves,Rodentia,4720.55,1377.58,Vulnerable
Old front,Aves,Carnivora,178.067,1342.71,Extinct in the Wild
Step natural,Mammalia,Carnivora,220.185,324.04,Near Threatened
Appear marriage,Reptilia,Primates,3771.112,495.33,Least Concern
Experience lawyer,Mammalia,Squamata,3554.146,453.1,Endangered
Respond cold,Reptilia,Squamata,1758.097,1000.06,Extinct in the Wild
Know material,Mammalia,Passeriformes,3654.626,1224.06,Least Concern
He concern,Reptilia,Rodentia,4679.632,407.87,Least Concern
Class space,Reptilia,Squamata,1755.931,610.33,Vulnerable
Partner book,Amphibia,Passeriformes,980.512,75.24,Vulnerable
From operation,Aves,Passeriformes,4496.904,1948.07,Near Threatened
Themselves few,Amphibia,Rodentia,3512.093,1309.44,Near Threatened
Ago sing,Actinopterygii,Squamata,4818.51,657.88,Critically Endangered
Will position,Mammalia,Anura,424.448,742.29,Near Threatened
Quickly fill,Amphibia,Passeriformes,4878.739,2189.13,Least Concern
During hot,Mammalia,Passeriformes,222.587,2256.9,Extinct in the Wild
Need bring,Reptilia,Squamata,3123.994,694.58,Least Concern
Food various,Mammalia,Rodentia,1488.15,1443.41,Endangered
Simply interesting,Actinopterygii,Anura,423.028,47.98,Critically Endangered
Hear heavy,Actinopterygii,Primates,388.383,2854.29,Least Concern
Above major,Mammalia,Carnivora,344.056,237.99,Extinct in the Wild
Never near,Mammalia,Carnivora,4207.095,2081.58,Least Concern
Civil relationship,Amphibia,Squamata,338.551,2124.18,Near Threatened
Will movie,Amphibia,Rodentia,2289.611,2902.16,Critically Endangered
Here language,Mammalia,Passeriformes,4611.541,581.05,Endangered
Seem turn,Mammalia,Passeriformes,1335.721,38.04,Least Concern
Ability friend,Actinopterygii,Squamata,1788.013,1179.26,Near Threatened
Force fund,Reptilia,Squamata,3079.575,1841.46,Endangered
Close time,Reptilia,Squamata,2.536,447.79,Critically Endangered
Conference paper,Actinopterygii,Primates,1104.294,627.82,Near Threatened
Attention middle,Actinopterygii,Squamata,1620.886,2846.06,Vulnerable
Small so,Reptilia,Passeriformes,1747.112,1191.39,Endangered
Fire doctor,Amphibia,Rodentia,2867.006,1049.06,Extinct in the Wild
Choice third,Reptilia,Rodentia,523.781,2222.23,Endangered
History whatever,Actinopterygii,Primates,1294.452,2796.35,Critically Endangered
Forget interview,Amphibia,Squamata,1679.818,664.0,Extinct in the Wild
Head among,Mammalia,Anura,4174.122,2856.26,Near Threatened
Public voice,Aves,Primates,4139.883,382.78,Critically Endangered
Any accept,Mammalia,Rodentia,1416.758,1579.3,Near Threatened
Enough put,Amphibia,Rodentia,2797.196,509.91,Near Threatened
Day staff,Actinopterygii,Passeriformes,2935.818,1340.8,Extinct in the Wild
Forget style,Mammalia,Rodentia,1964.92,1931.68,Vulnerable
Current worry,Aves,Passeriformes,1907.91,2236.71,Near Threatened
Tax fire,Mammalia,Carnivora,3194.46,2832.26,Near Threatened
Represent trip,Aves,Squamata,2343.273,2325.54,Endangered
College program,Actinopterygii,Rodentia,3657.106,2149.79,Extinct in the Wild
Difference maybe,Actinopterygii,Anura,3590.025,2036.04,Extinct in the Wild
Scientist camera,Reptilia,Anura,949.134,1606.75,Critically Endangered
Raise adult,Reptilia,Anura,4603.51,2414.64,Critically Endangered
Animal range,Amphibia,Rodentia,4884.259,554.93,Vulnerable
Strategy form,Mammalia,Carnivora,1524.055,1838.07,Critically Endangered
Agree car,Actinopterygii,Squamata,2615.615,1272.96,Vulnerable
Scene rich,Reptilia,Anura,2153.465,1190.99,Extinct in the Wild
Then your,Mammalia,Carnivora,966.197,2738.58,Least Concern
Hospital most,Aves,Carnivora,2661.761,2988.25,Near Threatened
Decision really,Reptilia,Primates,653.232,2265.47,Least Concern
Top decade,Reptilia,Carnivora,4064.134,1618.78,Extinct in the Wild
Remain reason,Aves,Carnivora,4559.48,479.23,Extinct in the Wild
Action live,Actinopterygii,Passeriformes,2908.426,1442.41,Critically Endangered
Into statement,Actinopterygii,Passeriformes,2334.01,2317.9,Extinct in the Wild
Clear quite,Mammalia,Rodentia,2084.712,2326.82,Endangered
