species,class,order,weight_kg,length_cm,conservation_status
Walk everything,Mammalia,Primates,874.183,2435.27,Vulnerable
Half game,Aves,Squamata,2982.329,1359.72,Extinct in the Wild
Animal machine,Actinopterygii,Passeriformes,3753.524,31.09,Extinct in the Wild
Newspaper general,Amphibia,Passeriformes,4505.898,1633.32,Endangered
Consider middle,Mammalia,Carnivora,884.015,2569.05,Extinct in the Wild
Cover though,Aves,Primates,2348.642,76.64,Extinct in the Wild
Politics item,Reptilia,Squamata,499.22,358.59,Near Threatened
Bad performance,Reptilia,Squamata,3100.089,214.88,Near Threatened
Fight goal,Actinopterygii,Anura,3114.424,1558.71,Endangered
Enough region,Reptilia,Carnivora,2688.814,2520.39,Vulnerable
Hour door,Mammalia,Squamata,3317.582,264.81,Endangered
Every cover,Amphibia,Squamata,1947.303,828.74,Vulnerable
Mrs build,Reptilia,Squamata,3199.621,1790.83,Extinct in the Wild
Something necessary,Aves,Rodentia,1912.053,605.62,Near Threatened
Car give,Actinopterygii,Rodentia,874.809,1464.72,Least Concern
Brother this,Aves,Squamata,2917.719,2567.56,Least Concern
Yet benefit,Reptilia,Primates,4546.904,1542.99,Endangered
Will necessary,Aves,Squamata,3199.378,604.85,Least Concern
Vote a,Aves,Passeriformes,1158.777,543.31,Critically Endangered
Follow buy,Mammalia,Anura,3647.734,441.71,Near Threatened
Center now,Amphibia,Squamata,2052.31,2019.34,Extinct in the Wild
Mrs tough,Actinopterygii,Anura,4505.937,2422.29,Least Concern
Per specific,Mammalia,Rodentia,565.182,1729.12,Vulnerable
Military fly,Aves,Carnivora,4690.835,1049.42,Endangered
Success notice,Aves,Carnivora,4650.112,1819.04,Critically Endangered
Product visit,Mammalia,Carnivora,554.252,2769.73,Vulnerable
Majority yet,Mammalia,Anura,1809.376,2872.43,Endangered
Take make,Mammalia,Rodentia,3872.119,1582.21,Vulnerable
Case newspaper,Reptilia,Rodentia,684.011,1308.74,Extinct in the Wild
Specific good,Aves,Squamata,158.021,1164.36,Least Concern
Partner become,Mammalia,Passeriformes,1993.251,2603.55,Extinct in the Wild
Project nearly,Actinopterygii,Anura,2886.18,1106.31,Critically Endangered
So art,Amphibia,Carnivora,563.514,1608.07,Near Threatened
Coach among,Aves,Rodentia,2562.304,404.97,Vulnerable
Any figure,Reptilia,Squamata,3047.694,1060.48,Least Concern
Thus American,Actinopterygii,Anura,2034.096,35.57,Vulnerable
Form finish,Aves,Primates,2627.255,814.91,Endangered
Water need,Aves,Anura,2603.076,2828.59,Extinct in the Wild
Well respond,Actinopterygii,Passeriformes,1676.605,1042.88,Extinct in the Wild
Pull guess,Actinopterygii,Primates,870.207,280.54,Near Threatened
Friend positive,Aves,Rodentia,506.471,2276.28,Near Threatened
That information,Amphibia,Squamata,877.74,113.06,Near Threatened
Should argue,Aves,Squamata,1882.898,79.97,Vulnerable
Provide poor,Aves,Primates,1954.781,2713.16,Extinct in the Wild
I expect,Mammalia,Squamata,1933.283,2847.27,Near Threatened
Smile case,Actinopterygii,Squamata,3290.325,2151.93,Endangered
I security,Amphibia,Carnivora,2179.298,576.66,Endangered
Mind eye,Reptilia,Rodentia,4090.84,1772.79,Near Threatened
Parent wear,Actinopterygii,Rodentia,343.938,2559.77,Vulnerable
Project road,Reptilia,Rodentia,1514.352,2498.14,Endangered
Subject same,Actinopterygii,Squamata,2334.917,508.61,Near Threatened
View around,Reptilia,Rodentia,1474.043,56.22,Least Concern
Us too,Aves,Squamata,4760.362,1139.4,Vulnerable
Especially laugh,Actinopterygii,Carnivora,1307.185,356.8,Extinct in the Wild
System dream,Reptilia,Anura,3846.431,736.68,Extinct in the Wild
Few allow,Reptilia,Carnivora,4130.604,2679.73,Critically Endangered
Spend bill,Aves,Rodentia,1294.698,1567.85,Near Threatened
Usually house,Amphibia,Anura,4267.346,2201.36,Vulnerable
Carry fish,Mammalia,Anura,1442.387,856.85,Critically Endangered
Foreign should,Reptilia,Carnivora,3962.316,1819.32,Endangered
Deal skill,Aves,Carnivora,2283.227,2803.53,Vulnerable
