species,class,order,weight_kg,length_cm,conservation_status
Or involve,Mammalia,Carnivora,4356.919,1443.87,Least Concern
If successful,Mammalia,Anura,4734.859,2203.34,Critically Endangered
Answer painting,Actinopterygii,Rodentia,2271.965,2340.63,Extinct in the Wild
Center article,Reptilia,Carnivora,4629.585,2716.34,Least Concern
Itself law,Mammalia,Anura,4159.718,2877.97,Vulnerable
Guess water,Reptilia,Primates,1787.255,2420.36,Endangered
View current,Actinopterygii,Primates,2091.168,2092.04,Critically Endangered
Although employee,Amphibia,Carnivora,3193.803,2378.74,Vulnerable
Threat else,Aves,Squamata,1815.961,1658.31,Critically Endangered
Pm week,Amphibia,Rodentia,4939.128,1810.53,Vulnerable
Tough already,Reptilia,Carnivora,2914.582,1417.25,Endangered
Position hotel,Aves,Rodentia,4467.176,2631.06,Extinct in the Wild
West account,Mammalia,Squamata,422.488,992.82,Extinct in the Wild
Direction image,Mammalia,Primates,234.802,2988.82,Critically Endangered
Effort race,Amphibia,Rodentia,2498.948,685.02,Critically Endangered
Simply series,Mammalia,Anura,2729.026,168.67,Endangered
Various green,Mammalia,Passeriformes,4675.267,1393.86,Near Threatened
Call bill,Reptilia,Anura,1530.792,810.34,Extinct in the Wild
Provide hope,Amphibia,Carnivora,1836.102,73.94,Near Threatened
Address sea,Mammalia,Squamata,3853.002,2942.08,Least Concern
Life very,Amphibia,Rodentia,3615.858,1710.7,Critically Endangered
Force rather,Mammalia,Carnivora,3762.089,549.37,Critically Endangered
Design audience,Reptilia,Primates,2149.608,2331.21,Vulnerable
Wish represent,Actinopterygii,Passeriformes,1479.461,1374.17,Critically Endangered
Never huge,Reptilia,Carnivora,2699.408,2333.88,Extinct in the Wild
Outside sell,Aves,Carnivora,3963.826,2480.59,Extinct in the Wild
Maintain leader,Mammalia,Anura,2441.366,1263.47,Vulnerable
You agreement,Reptilia,Carnivora,2083.009,1944.63,Endangered
Painting nothing,Aves,Squamata,4446.041,2762.11,Vulnerable
Government service,Actinopterygii,Passeriformes,1845.669,2144.13,Extinct in the Wild
Economic story,Aves,Rodentia,4723.296,2504.34,Near Threatened
My center,Reptilia,Passeriformes,178.755,325.98,Endangered
Worker do,Actinopterygii,Squamata,946.566,2177.31,Least Concern
Apply source,Reptilia,Squamata,1219.459,283.0,Endangered
Different fund,Amphibia,Carnivora,2546.486,756.02,Critically Endangered
Own require,Mammalia,Carnivora,1975.894,2200.34,Vulnerable
Two sense,Actinopterygii,Primates,2847.029,2656.22,Extinct in the Wild
Commercial set,Mammalia,Squamata,3573.887,1052.98,Extinct in the Wild
Especially guy,Mammalia,Carnivora,644.129,2859.74,Vulnerable
Member west,Amphibia,Primates,2431.871,244.55,Least Concern
Determine foreign,Aves,Rodentia,1225.859,2685.66,Critically Endangered
Star near,Mammalia,Rodentia,1410.179,1434.52,Endangered
Person check,Actinopterygii,Rodentia,731.01,2248.17,Endangered
Form central,Actinopterygii,Carnivora,2743.754,1148.84,Extinct in the Wild
Election movie,Mammalia,Carnivora,4359.295,1142.67,Least Concern
Which long,Reptilia,Carnivora,2681.004,2114.25,Extinct in the Wild
Capital walk,Amphibia,Passeriformes,1107.145,1940.47,Endangered
Small ten,Actinopterygii,Passeriformes,1530.014,1553.29,Extinct in the Wild
Morning nor,Reptilia,Squamata,1559.577,659.63,Critically Endangered
Bag those,Aves,Squamata,62.736,1128.03,Endangered
Kitchen room,Reptilia,Anura,4876.114,847.2,Endangered
To notice,Reptilia,Squamata,648.249,2806.23,Critically Endangered
Outside will,Amphibia,Rodentia,443.057,816.46,Vulnerable
Walk issue,Reptilia,Passeriformes,4524.227,2004.37,Near Threatened
Movement hair,Actinopterygii,Passeriformes,2531.547,578.32,Critically Endangered
Table fly,Amphibia,Squamata,1819.22,2758.17,Least Concern
Oil street,Amphibia,Rodentia,2312.338,2619.73,Critically Endangered
Exist here,Actinopterygii,Carnivora,2287.947,2175.14,Critically Endangered
Bit lose,Aves,Carnivora,2196.337,2822.08,Endangered
Offer add,Mammalia,Carnivora,19.316,2345.88,Near Threatened
Offer none,Reptilia,Rodentia,2538.396,220.11,Near Threatened
Often stop,Mammalia,Passeriformes,3270.739,565.31,Endangered
Finally agent,Reptilia,Rodentia,2787.504,275.27,Critically Endangered
Though action,Amphibia,Primates,1474.383,2271.91,Endangered
Nature product,Amphibia,Squamata,2503.162,681.69,Vulnerable
Human sister,Aves,Primates,2785.144,2721.11,Vulnerable
Result deep,Reptilia,Primates,4591.19,623.03,Extinct in the Wild
Continue new,Reptilia,Anura,4279.82,1847.95,Vulnerable
A ahead,Actinopterygii,Squamata,571.18,698.19,Endangered
Authority throughout,Aves,Rodentia,1075.467,2749.77,Near Threatened
Billion key,Mammalia,Anura,1132.747,2373.38,Vulnerable
Simple make,Aves,Anura,3390.852,1536.27,Least Concern
Hair Republican,Aves,Primates,3588.829,2957.99,Critically Endangered
Break smile,Amphibia,Rodentia,762.692,1080.85,Endangered
Public responsibility,Reptilia,Primates,218.992,1560.31,Vulnerable
Republican suddenly,Actinopterygii,Anura,3479.98,2747.48,Near Threatened
Strategy best,Reptilia,Primates,1919.668,522.76,Near Threatened
Environmental throw,Reptilia,Anura,1522.068,2891.06,Near Threatened
Air very,Aves,Rodentia,1774.381,773.11,Vulnerable
