species,class,order,weight_kg,length_cm,conservation_status
Big condition,Actinopterygii,Anura,4652.79,788.21,Endangered
Real hear,Amphibia,Carnivora,2555.366,1300.58,Vulnerable
Site across,Mammalia,Carnivora,4136.713,2882.81,Near Threatened
Suffer especially,Reptilia,Primates,1691.51,1914.24,Endangered
Goal article,Aves,Primates,1126.666,2565.69,Vulnerable
Want plant,Actinopterygii,Anura,2.385,2353.2,Extinct in the Wild
Medical film,Reptilia,Passeriformes,3386.997,1611.89,Near Threatened
Former certainly,Actinopterygii,Carnivora,2566.391,2283.95,Endangered
Start response,Actinopterygii,Squamata,2859.062,2702.03,Vulnerable
Billion political,Actinopterygii,Rodentia,4638.077,2031.17,Endangered
Provide question,Amphibia,Passeriformes,2556.298,1761.62,Near Threatened
Term camera,Actinopterygii,Rodentia,4742.467,2969.81,Near Threatened
Day create,Amphibia,Rodentia,1475.537,1750.01,Endangered
Sure room,Reptilia,Anura,901.564,1537.29,Vulnerable
Direction federal,Aves,Primates,4335.96,1730.62,Endangered
Source sing,Mammalia,Rodentia,369.405,16.97,Near Threatened
Protect member,Aves,Anura,1356.957,932.25,Critically Endangered
Stock company,Reptilia,Primates,4810.879,1469.01,Critically Endangered
Lose suggest,Amphibia,Passeriformes,3340.579,244.83,Near Threatened
Behavior argue,Mammalia,Squamata,1912.777,1729.19,Least Concern
Gun group,Amphibia,Carnivora,2689.765,2131.09,Endangered
Whose message,Actinopterygii,Carnivora,2589.551,1565.38,Extinct in the Wild
Ago war,Reptilia,Passeriformes,3919.274,1567.12,Extinct in the Wild
Sense choose,Aves,Carnivora,1389.867,2402.89,Near Threatened
Rather your,Actinopterygii,Anura,3112.43,2101.79,Endangered
Those tonight,Amphibia,Carnivora,2848.806,786.7,Endangered
Seven society,Mammalia,Primates,4454.328,79.7,Extinct in the Wild
Anything ground,Reptilia,Rodentia,823.762,1010.69,Extinct in the Wild
Edge skill,Mammalia,Squamata,1482.307,1004.86,Vulnerable
Much southern,Reptilia,Anura,4842.222,604.88,Extinct in the Wild
Series prove,Aves,Anura,1601.492,1391.24,Near Threatened
