species,class,order,weight_kg,length_cm,conservation_status
Yet board,Mammalia,Anura,731.229,511.85,Vulnerable
Happy radio,Amphibia,Anura,2891.293,2378.43,Critically Endangered
All manage,Actinopterygii,Primates,2480.462,1898.78,Endangered
Pass bring,Actinopterygii,Rodentia,4211.871,2241.81,Least Concern
End remain,Reptilia,Rodentia,4484.626,1711.6,Near Threatened
Any boy,Reptilia,Anura,1242.808,1874.49,Extinct in the Wild
Medical dinner,Aves,Squamata,3572.815,2430.2,Endangered
Upon big,Amphibia,Passeriformes,787.248,2948.8,Endangered
Simple price,Mammalia,Anura,2429.158,1532.75,Least Concern
Impact later,Actinopterygii,Squamata,2639.537,1314.96,Critically Endangered
Push total,Reptilia,Squamata,4995.166,1930.99,Extinct in the Wild
Product community,Reptilia,Primates,4987.918,2120.87,Near Threatened
Price summer,Actinopterygii,Rodentia,1740.979,1884.01,Endangered
Include skin,Reptilia,Passeriformes,3652.806,95.54,Extinct in the Wild
Like red,Reptilia,Anura,3751.392,2481.8,Least Concern
Operation else,Actinopterygii,Squamata,155.404,1985.56,Vulnerable
Particular look,Actinopterygii,Carnivora,2601.947,281.57,Endangered
Trade across,Actinopterygii,Carnivora,1817.79,2111.86,Near Threatened
Seven without,Mammalia,Anura,3073.962,2746.16,Vulnerable
Member threat,Reptilia,Rodentia,1068.746,1472.47,Near Threatened
Last mouth,Mammalia,Anura,413.515,125.02,Near Threatened
Food from,Reptilia,Rodentia,1606.843,392.89,Endangered
Score situation,Amphibia,Anura,625.073,1584.61,Vulnerable
Campaign again,Amphibia,Primates,3584.946,290.32,Critically Endangered
Soon cup,Mammalia,Primates,3070.455,76.56,Least Concern
Suggest travel,Reptilia,Carnivora,420.98,2404.23,Vulnerable
Build thousand,Aves,Passeriformes,1045.826,2338.18,Near Threatened
Three she,Aves,Anura,2517.53,605.98,Extinct in the Wild
Decision term,Amphibia,Carnivora,4060.107,2924.42,Extinct in the Wild
Be memory,Reptilia,Primates,4493.263,1073.22,Extinct in the Wild
Consumer same,Amphibia,Rodentia,161.952,2859.74,Extinct in the Wild
High health,Reptilia,Carnivora,205.09,155.36,Extinct in the Wild
Ago civil,Amphibia,Primates,3562.727,1141.9,Least Concern
Mean hear,Actinopterygii,Squamata,1681.448,1995.15,Least Concern
Small raise,Reptilia,Rodentia,307.806,816.35,Near Threatened
Also office,Actinopterygii,Anura,3280.456,218.33,Vulnerable
Beat source,Mammalia,Rodentia,3810.09,2235.36,Extinct in the Wild
Life current,Aves,Anura,3085.978,2761.85,Near Threatened
Visit them,Amphibia,Primates,458.971,11.79,Extinct in the Wild
North way,Reptilia,Primates,524.533,2588.09,Critically Endangered
Manage look,Amphibia,Rodentia,2628.877,1398.73,Extinct in the Wild
Pm along,Actinopterygii,Anura,4078.234,949.83,Critically Endangered
Political real,Mammalia,Carnivora,1025.342,1583.51,Critically Endangered
Age wonder,Mammalia,Rodentia,3680.896,868.44,Near Threatened
Information agent,Amphibia,Anura,3147.506,1575.95,Near Threatened
Fight feel,Actinopterygii,Rodentia,4666.725,2302.97,Extinct in the Wild
Street his,Aves,Anura,567.052,2924.74,Least Concern
Value around,Reptilia,Primates,405.371,618.92,Endangered
Range lay,Aves,Carnivora,3002.699,398.45,Extinct in the Wild
Think simply,Amphibia,Squamata,1139.315,242.78,Endangered
Source card,Reptilia,Squamata,545.595,2557.8,Vulnerable
Leave democratic,Reptilia,Rodentia,4917.196,1473.89,Critically Endangered
Ahead general,Aves,Passeriformes,3329.55,1844.24,Near Threatened
Woman soon,Aves,Carnivora,1724.403,1500.43,Vulnerable
Catch bed,Actinopterygii,Carnivora,3949.215,2996.39,Vulnerable
Budget lose,Mammalia,Rodentia,3568.738,1851.72,Endangered
Maybe lot,Mammalia,Carnivora,4941.593,1733.73,Endangered
Often source,Mammalia,Rodentia,3429.175,2374.18,Vulnerable
Someone debate,Actinopterygii,Squamata,96.551,554.28,Critically Endangered
Describe far,Reptilia,Passeriformes,3455.833,1916.12,Least Concern
Third yourself,Actinopterygii,Squamata,915.929,814.25,Vulnerable
Bill where,Actinopterygii,Rodentia,115.472,697.25,Least Concern
Money idea,Amphibia,Primates,3458.438,547.67,Near Threatened
Success line,Amphibia,Rodentia,780.404,2555.34,Endangered
History fact,Amphibia,Squamata,3916.777,1707.03,Near Threatened
Information cost,Actinopterygii,Rodentia,824.467,1161.07,Extinct in the Wild
Finish team,Reptilia,Squamata,1052.353,1862.22,Near Threatened
Thank effort,Mammalia,Primates,3757.481,2590.8,Near Threatened
Dark development,Reptilia,Primates,2969.446,2231.81,Vulnerable
Section accept,Amphibia,Primates,3193.933,407.98,Least Concern
Major population,Reptilia,Primates,1454.135,1224.49,Near Threatened
Me military,Actinopterygii,Anura,4977.907,703.34,Critically Endangered
Republican little,Reptilia,Rodentia,721.676,1078.85,Critically Endangered
Ahead final,Aves,Primates,3800.757,3.7,Near Threatened
Paper buy,Aves,Primates,4277.079,1343.0,Critically Endangered
How guess,Amphibia,Rodentia,2400.983,180.9,Least Concern
Difference attack,Aves,Anura,4555.789,882.84,Extinct in the Wild
Article Republican,Aves,Squamata,4521.003,1479.89,Extinct in the Wild
Side example,Amphibia,Squamata,139.735,600.61,Critically Endangered
Same through,Reptilia,Primates,235.845,1997.95,Near Threatened
Owner property,Actinopterygii,Anura,966.727,952.81,Extinct in the Wild
Protect heart,Aves,Squamata,1521.902,394.77,Critically Endangered
Yard picture,Amphibia,Primates,2206.623,862.8,Vulnerable
Mission attack,Actinopterygii,Anura,1485.704,974.49,Critically Endangered
Instead billion,Aves,Passeriformes,270.985,180.05,Near Threatened
Case tonight,Mammalia,Primates,1858.713,1370.93,Vulnerable
Letter any,Actinopterygii,Anura,4446.766,1655.79,Least Concern
Who sound,Reptilia,Squamata,1085.006,1440.04,Critically Endangered
Argue memory,Amphibia,Anura,2660.306,2205.97,Near Threatened
Mother serious,Amphibia,Carnivora,1972.711,60.14,Extinct in the Wild
Industry car,Aves,Rodentia,510.675,684.42,Critically Endangered
Husband daughter,Mammalia,Squamata,1736.586,341.24,Vulnerable
Everybody develop,Amphibia,Primates,1128.646,485.96,Endangered
Test PM,Aves,Passeriformes,4735.456,108.48,Endangered
Ask of,Mammalia,Carnivora,1968.268,497.98,Near Threatened
Someone thus,Amphibia,Squamata,2821.312,430.19,Critically Endangered
Into wife,Actinopterygii,Passeriformes,2549.723,1409.24,Endangered
Box board,Actinopterygii,Anura,3641.512,306.58,Extinct in the Wild
Record often,Amphibia,Passeriformes,4557.559,2805.24,Near Threatened
Personal hard,Mammalia,Anura,2913.755,2890.14,Near Threatened
Move follow,Amphibia,Squamata,4370.656,603.64,Vulnerable
General just,Actinopterygii,Rodentia,2849.291,1865.79,Least Concern
Just town,Amphibia,Rodentia,4519.373,2237.27,Extinct in the Wild
Represent drive,Amphibia,Rodentia,4411.601,661.67,Critically Endangered
It someone,Amphibia,Primates,2236.875,1133.47,Vulnerable
Short look,Mammalia,Anura,2834.649,1518.36,Extinct in the Wild
Star stand,Actinopterygii,Carnivora,4113.709,571.38,Critically Endangered
Outside service,Reptilia,Carnivora,1690.94,1752.02,Least Concern
Their form,Reptilia,Rodentia,3599.367,1499.36,Near Threatened
Smile three,Mammalia,Rodentia,2337.196,1829.39,Near Threatened
During purpose,Reptilia,Passeriformes,3584.668,777.6,Least Concern
Present its,Aves,Passeriformes,3037.19,403.23,Endangered
Least sea,Aves,Passeriformes,3278.145,1423.96,Endangered
Health debate,Actinopterygii,Primates,3250.559,1799.0,Near Threatened
Guy outside,Reptilia,Anura,1796.202,1836.12,Least Concern
Effect care,Amphibia,Passeriformes,4970.339,591.45,Critically Endangered
Quickly offer,Actinopterygii,Carnivora,3364.426,2665.35,Vulnerable
Situation blood,Reptilia,Squamata,1426.412,986.46,Critically Endangered
Themselves me,Reptilia,Anura,1367.783,26.55,Vulnerable
Picture somebody,Aves,Rodentia,602.704,541.63,Near Threatened
Stay technology,Mammalia,Anura,235.43,359.9,Vulnerable
Detail industry,Amphibia,Passeriformes,398.641,2018.73,Near Threatened
Available ask,Reptilia,Carnivora,1129.866,229.79,Least Concern
Boy talk,Reptilia,Squamata,3626.302,1009.11,Near Threatened
Trade value,Aves,Primates,187.363,2146.68,Extinct in the Wild
Baby process,Actinopterygii,Squamata,3082.827,188.49,Least Concern
Me scene,Aves,Primates,4322.822,2917.14,Critically Endangered
Address attorney,Mammalia,Passeriformes,4515.315,2586.49,Near Threatened
Natural race,Aves,Passeriformes,109.627,2514.65,Vulnerable
Down best,Aves,Carnivora,3198.517,1216.3,Extinct in the Wild
Every its,Mammalia,Primates,804.866,1328.0,Vulnerable
Beyond table,Aves,Carnivora,3900.415,2609.57,Endangered
Approach it,Reptilia,Squamata,2848.148,879.6,Critically Endangered
Light property,Mammalia,Carnivora,2495.817,921.15,Least Concern
Public room,Aves,Squamata,3105.646,110.81,Vulnerable
Room why,Actinopterygii,Anura,4365.758,1383.58,Extinct in the Wild
Everybody miss,Actinopterygii,Passeriformes,1719.145,1177.1,Least Concern
Explain upon,Mammalia,Rodentia,3125.316,1472.11,Near Threatened
Have pressure,Amphibia,Passeriformes,1347.831,429.48,Critically Endangered
Money son,Amphibia,Anura,2799.597,804.1,Endangered
Political we,Amphibia,Squamata,4012.595,1572.87,Extinct in the Wild
Beautiful play,Actinopterygii,Primates,4925.518,944.6,Critically Endangered
Similar major,Aves,Anura,350.341,2104.57,Critically Endangered
People situation,Actinopterygii,Carnivora,4388.327,183.44,Near Threatened
East Democrat,Mammalia,Primates,2504.26,807.79,Near Threatened
State generation,Reptilia,Carnivora,1245.217,2264.52,Near Threatened
Kind guy,Aves,Rodentia,3142.5,1487.64,Vulnerable
Meet share,Actinopterygii,Anura,2706.687,700.16,Near Threatened
