species,class,order,weight_kg,length_cm,conservation_status
Store manage,Amphibia,Carnivora,1706.29,941.82,Extinct in the Wild
Too organization,Amphibia,Primates,4225.922,684.9,Least Concern
Various be,Reptilia,Rodentia,4297.734,2547.02,Least Concern
Form smile,Actinopterygii,Rodentia,672.746,119.42,Near Threatened
Want program,Actinopterygii,Anura,215.691,794.14,Endangered
On realize,Aves,Carnivora,2210.541,1326.15,Least Concern
Painting worry,Amphibia,Passeriformes,1528.921,400.77,Endangered
Population activity,Actinopterygii,Squamata,3169.308,880.2,Extinct in the Wild
Really car,Mammalia,Rodentia,389.898,2573.12,Vulnerable
Go material,Aves,Carnivora,610.535,844.0,Extinct in the Wild
Move bill,Actinopterygii,Carnivora,1114.349,181.38,Extinct in the Wild
Imagine score,Amphibia,Passeriformes,2066.676,1541.77,Vulnerable
Phone lead,Actinopterygii,Rodentia,1869.026,1446.76,Near Threatened
Ten history,Amphibia,Squamata,2460.688,750.1,Extinct in the Wild
Yourself you,Actinopterygii,Squamata,4007.75,2382.61,Extinct in the Wild
Language per,Mammalia,Passeriformes,2477.331,2792.94,Extinct in the Wild
Why dinner,Reptilia,Anura,273.476,2957.31,Least Concern
Second show,Aves,Rodentia,275.253,526.34,Near Threatened
Author carry,Aves,Rodentia,264.895,1040.12,Vulnerable
Own against,Reptilia,Anura,1772.469,2825.02,Endangered
Senior discover,Mammalia,Passeriformes,4201.613,696.81,Near Threatened
Book age,Actinopterygii,Anura,2620.549,1110.22,Near Threatened
Area fine,Actinopterygii,Anura,3208.528,176.73,Vulnerable
Moment player,Aves,Anura,4310.19,810.19,Least Concern
He toward,Reptilia,Carnivora,2088.527,2796.21,Least Concern
Raise price,Reptilia,Passeriformes,1082.166,2410.61,Endangered
Ten like,Aves,Squamata,741.845,1041.58,Extinct in the Wild
Growth article,Amphibia,Primates,2053.68,2266.54,Critically Endangered
Despite build,Actinopterygii,Passeriformes,1919.801,1301.75,Endangered
Gas worry,Aves,Carnivora,2166.734,1579.21,Near Threatened
Make class,Reptilia,Anura,4239.944,2718.04,Vulnerable
Market note,Reptilia,Anura,1373.193,1552.21,Extinct in the Wild
Third buy,Amphibia,Squamata,1278.646,867.15,Critically Endangered
Clear feel,Amphibia,Rodentia,1954.738,2795.06,Least Concern
Doctor financial,Reptilia,Anura,729.943,2972.39,Critically Endangered
Door contain,Reptilia,Passeriformes,4831.534,2410.65,Extinct in the Wild
Father relationship,Amphibia,Passeriformes,3666.469,660.87,Near Threatened
Action interest,Actinopterygii,Primates,1735.334,338.1,Vulnerable
Result statement,Reptilia,Anura,2532.517,2084.77,Extinct in the Wild
Nearly event,Mammalia,Squamata,454.045,2290.47,Critically Endangered
Television billion,Actinopterygii,Primates,2408.798,1594.23,Near Threatened
Bank show,Actinopterygii,Rodentia,4348.829,2248.41,Near Threatened
Front matter,Amphibia,Primates,2030.61,859.49,Near Threatened
Sit way,Amphibia,Carnivora,870.966,2180.48,Endangered
According seem,Reptilia,Passeriformes,1520.488,2137.95,Vulnerable
Foreign since,Actinopterygii,Rodentia,1484.235,1584.74,Near Threatened
Behind tree,Amphibia,Primates,1674.153,2527.55,Near Threatened
Involve same,Aves,Squamata,3616.287,1295.13,Endangered
War state,Amphibia,Carnivora,778.268,2661.09,Least Concern
Election evening,Actinopterygii,Squamata,4125.936,1794.88,Least Concern
Those common,Amphibia,Squamata,1804.554,662.35,Vulnerable
Chance produce,Mammalia,Rodentia,594.299,1910.87,Extinct in the Wild
Theory dream,Actinopterygii,Squamata,2645.119,2487.61,Vulnerable
Let say,Reptilia,Squamata,1445.258,2338.54,Extinct in the Wild
Step police,Reptilia,Squamata,857.668,2694.9,Endangered
Degree later,Aves,Anura,1777.468,1294.34,Vulnerable
Minute dog,Mammalia,Primates,2431.525,806.88,Extinct in the Wild
Glass effect,Reptilia,Passeriformes,700.718,32.89,Near Threatened
Magazine resource,Amphibia,Passeriformes,465.03,1148.25,Critically Endangered
Still evidence,Aves,Carnivora,344.88,1402.22,Vulnerable
Little sister,Aves,Primates,4245.255,2842.23,Least Concern
Stand grow,Actinopterygii,Anura,3618.052,491.99,Near Threatened
Than statement,Aves,Carnivora,100.254,1437.21,Least Concern
Concern perhaps,Actinopterygii,Rodentia,320.144,2326.13,Endangered
Ago late,Reptilia,Squamata,814.356,2691.1,Extinct in the Wild
Might financial,Mammalia,Rodentia,4843.686,302.35,Extinct in the Wild
Check else,Reptilia,Squamata,2556.025,1892.88,Near Threatened
Tonight interest,Amphibia,Squamata,4148.455,1080.25,Near Threatened
Imagine large,Amphibia,Anura,2806.396,383.72,Endangered
Yourself single,Amphibia,Passeriformes,3402.463,15.66,Extinct in the Wild
Issue success,Aves,Carnivora,3784.866,2190.17,Extinct in the Wild
Deal model,Aves,Passeriformes,300.177,139.24,Vulnerable
So race,Actinopterygii,Rodentia,346.391,1424.06,Endangered
Else choose,Mammalia,Rodentia,2085.094,548.22,Critically Endangered
Outside think,Amphibia,Squamata,3704.439,674.16,Endangered
Meeting for,Mammalia,Rodentia,2771.066,796.65,Near Threatened
Page teach,Actinopterygii,Squamata,4415.9,2487.3,Vulnerable
Chair daughter,Reptilia,Primates,2166.952,873.52,Critically Endangered
Race management,Actinopterygii,Primates,3651.953,2984.55,Endangered
Forget step,Mammalia,Anura,698.477,2785.59,Endangered
Page foreign,Aves,Anura,1004.211,893.28,Near Threatened
