species,class,order,weight_kg,length_cm,conservation_status
Read chance,Mammalia,Primates,1014.832,2129.28,Vulnerable
Her hotel,Aves,Squamata,1871.917,1851.55,Extinct in the Wild
Help join,Actinopterygii,Passeriformes,714.616,72.13,Least Concern
House parent,Mammalia,Primates,3800.759,735.19,Near Threatened
Group as,Mammalia,Primates,1587.797,978.46,Near Threatened
Mother himself,Actinopterygii,Rodentia,446.192,2381.06,Least Concern
Information six,Actinopterygii,Primates,4616.537,2451.47,Extinct in the Wild
Father contain,Amphibia,Rodentia,3714.083,1110.78,Vulnerable
Minute rather,Reptilia,Primates,1351.151,791.86,Near Threatened
When phone,Reptilia,Passeriformes,549.707,778.07,Critically Endangered
Assume already,Aves,Rodentia,3814.937,2679.48,Endangered
Become event,Aves,Rodentia,2002.258,2533.65,Extinct in the Wild
Them large,Aves,Rodentia,219.826,257.9,Endangered
Board outside,Amphibia,Carnivora,2799.422,1159.18,Endangered
Class office,Aves,Passeriformes,4921.925,1167.01,Critically Endangered
Summer couple,Aves,Primates,2278.574,1474.81,Vulnerable
Others collection,Aves,Squamata,1922.517,2194.19,Near Threatened
Enjoy red,Actinopterygii,Primates,2186.494,409.1,Vulnerable
Enter big,Mammalia,Primates,1090.965,2709.19,Critically Endangered
Yet business,Actinopterygii,Passeriformes,2279.715,1879.96,Near Threatened
Control despite,Amphibia,Passeriformes,4496.885,132.77,Extinct in the Wild
Great star,Actinopterygii,Anura,269.271,2809.93,Critically Endangered
Lawyer series,Amphibia,Anura,2431.498,508.91,Extinct in the Wild
Before understand,Mammalia,Squamata,4099.5,1375.76,Near Threatened
Worker school,Reptilia,Rodentia,4752.467,280.5,Critically Endangered
Energy interesting,Mammalia,Squamata,3093.087,2918.99,Vulnerable
Capital leave,Aves,Primates,2053.466,1978.33,Critically Endangered
Often test,Aves,Primates,2404.674,1643.69,Endangered
Total college,Mammalia,Passeriformes,1983.691,1290.62,Near Threatened
Wind education,Actinopterygii,Carnivora,3466.429,2667.78,Near Threatened
Stay project,Reptilia,Squamata,1259.171,2231.95,Extinct in the Wild
Wonder wonder,Reptilia,Primates,4767.357,971.09,Critically Endangered
Field walk,Amphibia,Carnivora,4809.089,2970.41,Extinct in the Wild
Example town,Amphibia,Passeriformes,1406.262,961.73,Near Threatened
Total book,Amphibia,Carnivora,4335.913,1613.14,Critically Endangered
Believe attack,Actinopterygii,Squamata,3968.879,2481.34,Extinct in the Wild
Perform Congress,Amphibia,Carnivora,2585.073,2353.63,Critically Endangered
Population station,Actinopterygii,Carnivora,3829.626,2441.59,Near Threatened
Put trip,Aves,Rodentia,3371.908,1178.13,Vulnerable
Night let,Aves,Rodentia,819.908,2569.88,Extinct in the Wild
Important system,Mammalia,Rodentia,1843.246,1839.82,Extinct in the Wild
Up response,Actinopterygii,Primates,2013.123,2359.71,Vulnerable
Yourself one,Aves,Primates,2185.468,1484.02,Near Threatened
News can,Aves,Anura,3942.947,199.45,Critically Endangered
City cost,Mammalia,Passeriformes,3836.871,2067.01,Endangered
Soldier four,Amphibia,Primates,1566.347,1865.73,Least Concern
Quite red,Actinopterygii,Carnivora,3373.844,2121.67,Critically Endangered
Hair whose,Aves,Anura,606.228,1552.56,Vulnerable
Start cup,Mammalia,Primates,2852.82,2442.46,Critically Endangered
Citizen sell,Aves,Rodentia,3012.458,1005.59,Endangered
Region discuss,Mammalia,Rodentia,1607.672,2113.68,Least Concern
Tell yourself,Reptilia,Rodentia,26.065,2729.41,Endangered
Poor even,Reptilia,Squamata,3492.612,649.2,Extinct in the Wild
Condition your,Aves,Rodentia,1241.335,1687.91,Least Concern
However seem,Mammalia,Squamata,1502.292,1989.15,Extinct in the Wild
Hair structure,Actinopterygii,Squamata,141.759,1447.53,Near Threatened
Year story,Actinopterygii,Primates,4338.573,506.16,Endangered
Both matter,Amphibia,Anura,3818.954,1815.54,Critically Endangered
Customer history,Aves,Primates,151.158,864.26,Endangered
Successful firm,Actinopterygii,Passeriformes,3569.263,987.93,Extinct in the Wild
Agree year,Aves,Anura,4548.828,1079.23,Least Concern
Bit while,Aves,Carnivora,1164.651,1844.08,Endangered
Trouble doctor,Reptilia,Primates,3556.039,655.19,Least Concern
Seek letter,Aves,Carnivora,3965.762,1763.41,Near Threatened
Bed close,Aves,Primates,793.298,38.88,Least Concern
Provide step,Aves,Squamata,2388.681,1495.57,Critically Endangered
Easy off,Mammalia,Squamata,4043.668,2040.76,Extinct in the Wild
More summer,Aves,Passeriformes,3270.704,1374.56,Near Threatened
Design rock,Actinopterygii,Anura,1140.658,2328.45,Vulnerable
Network trip,Actinopterygii,Squamata,1504.48,318.58,Least Concern
Organization recently,Reptilia,Squamata,2763.487,786.3,Least Concern
Plan me,Amphibia,Squamata,4707.629,1195.38,Near Threatened
Similar success,Actinopterygii,Primates,1934.288,2174.17,Extinct in the Wild
Arm determine,Reptilia,Passeriformes,736.587,2180.66,Least Concern
Clear even,Mammalia,Primates,3796.566,1865.48,Near Threatened
Mouth seek,Actinopterygii,Anura,3763.919,1173.36,Vulnerable
Street alone,Reptilia,Squamata,1869.759,1419.74,Least Concern
Spring three,Aves,Carnivora,241.632,1783.85,Extinct in the Wild
Write feeling,Aves,Passeriformes,3070.792,1724.92,Vulnerable
Among alone,Mammalia,Passeriformes,3585.601,2382.84,Extinct in the Wild
Nothing although,Mammalia,Primates,761.483,2981.11,Near Threatened
Key year,Reptilia,Passeriformes,1861.414,2147.37,Near Threatened
Senior organization,Amphibia,Rodentia,4735.968,1691.2,Near Threatened
Gas ball,Amphibia,Squamata,3076.587,2254.72,Critically Endangered
Community finish,Reptilia,Anura,2282.332,1812.82,Near Threatened
Sign now,Mammalia,Carnivora,449.697,1084.52,Vulnerable
Check write,Reptilia,Carnivora,1247.237,2380.48,Near Threatened
Final view,Aves,Squamata,1408.421,2778.3,Endangered
Range lot,Amphibia,Rodentia,61.418,100.92,Least Concern
Do full,Actinopterygii,Squamata,427.252,723.63,Near Threatened
Seat green,Amphibia,Squamata,738.024,1726.91,Critically Endangered
Term floor,Reptilia,Rodentia,2219.819,1550.22,Critically Endangered
Sit majority,Mammalia,Squamata,3678.39,594.92,Least Concern
Certain cup,Aves,Anura,2105.511,295.64,Least Concern
Laugh sister,Mammalia,Squamata,1071.92,2920.72,Near Threatened
North throw,Amphibia,Passeriformes,2508.351,1128.57,Least Concern
Seek economy,Actinopterygii,Carnivora,1142.903,208.89,Critically Endangered
Market conference,Reptilia,Squamata,4515.959,514.48,Critically Endangered
How she,Mammalia,Passeriformes,2085.651,2538.33,Endangered
Eye modern,Mammalia,Primates,125.448,2306.24,Near Threatened
Successful into,Reptilia,Passeriformes,4678.58,625.63,Critically Endangered
Grow board,Actinopterygii,Rodentia,1648.794,1906.02,Extinct in the Wild
Relate vote,Aves,Rodentia,2041.46,517.57,Extinct in the Wild
Travel movie,Aves,Anura,4158.614,2149.27,Critically Endangered
Face reach,Reptilia,Carnivora,3446.866,2643.82,Endangered
Executive study,Aves,Primates,3141.651,1631.28,Extinct in the Wild
Arm person,Mammalia,Squamata,512.983,2973.35,Least Concern
Want because,Amphibia,Primates,3211.386,2209.65,Critically Endangered
Research summer,Amphibia,Primates,4464.742,1668.8,Critically Endangered
Stop until,Actinopterygii,Squamata,2703.763,2800.1,Near Threatened
Certain concern,Mammalia,Anura,408.942,2978.44,Vulnerable
World Mrs,Mammalia,Carnivora,357.542,1819.56,Endangered
Official art,Amphibia,Carnivora,2692.679,819.03,Critically Endangered
Likely rich,Amphibia,Carnivora,2267.824,1248.68,Vulnerable
Reason call,Reptilia,Passeriformes,1485.518,1439.55,Vulnerable
May line,Amphibia,Primates,1793.001,546.78,Vulnerable
Lay represent,Mammalia,Carnivora,535.258,2147.19,Vulnerable
Specific true,Actinopterygii,Squamata,191.681,1116.43,Vulnerable
Machine statement,Reptilia,Anura,1571.759,13.81,Vulnerable
Watch picture,Amphibia,Squamata,4980.975,816.47,Vulnerable
Including idea,Actinopterygii,Squamata,555.953,1962.88,Near Threatened
Page again,Reptilia,Squamata,4443.127,2825.2,Extinct in the Wild
Get case,Mammalia,Squamata,506.953,1850.91,Critically Endangered
Able dog,Actinopterygii,Rodentia,1641.326,345.05,Extinct in the Wild
Amount look,Mammalia,Primates,1392.502,1869.75,Least Concern
All significant,Amphibia,Primates,1832.401,2085.72,Vulnerable
Continue too,Aves,Squamata,3342.848,2946.57,Near Threatened
Painting understand,Mammalia,Anura,4446.949,1024.83,Extinct in the Wild
Morning fall,Amphibia,Squamata,4618.648,204.85,Least Concern
Situation couple,Reptilia,Primates,2279.391,795.22,Least Concern
Current agree,Reptilia,Squamata,853.206,1451.97,Near Threatened
Pretty perform,Mammalia,Anura,295.146,2905.58,Endangered
How or,Mammalia,Squamata,801.382,2353.31,Endangered
Woman how,Amphibia,Carnivora,1809.683,126.76,Critically Endangered
Participant involve,Mammalia,Rodentia,927.525,1766.19,Critically Endangered
Ok include,Amphibia,Carnivora,1529.787,1939.59,Endangered
Your thousand,Actinopterygii,Primates,3918.6,44.43,Endangered
Brother serious,Reptilia,Primates,4530.63,454.42,Vulnerable
Eat evening,Mammalia,Passeriformes,2493.521,1843.64,Least Concern
Easy until,Mammalia,Anura,4064.394,726.22,Near Threatened
Sense third,Amphibia,Passeriformes,2216.24,2515.75,Endangered
Use usually,Amphibia,Rodentia,1662.291,2394.79,Extinct in the Wild
Bit face,Reptilia,Primates,1865.086,2530.47,Critically Endangered
Determine five,Mammalia,Squamata,4554.761,1919.74,Endangered
Add wide,Reptilia,Primates,3668.912,2520.0,Vulnerable
Off other,Actinopterygii,Rodentia,601.607,498.09,Extinct in the Wild
Whom kitchen,Aves,Primates,4926.495,1253.95,Critically Endangered
Trial successful,Mammalia,Primates,1132.644,2989.58,Critically Endangered
Direction college,Amphibia,Carnivora,2696.083,196.79,Least Concern
Then ready,Actinopterygii,Carnivora,2240.074,1872.92,Least Concern
Himself dog,Aves,Passeriformes,2266.965,1219.08,Vulnerable
Enter right,Actinopterygii,Anura,1537.363,178.0,Extinct in the Wild
Painting low,Aves,Squamata,932.731,787.26,Near Threatened
Almost character,Reptilia,Primates,2490.974,1968.53,Vulnerable
Structure record,Amphibia,Rodentia,3150.718,1508.2,Extinct in the Wild
Same pretty,Reptilia,Squamata,2651.33,1814.1,Near Threatened
Window economic,Reptilia,Anura,2751.437,436.45,Extinct in the Wild
Yeah art,Amphibia,Anura,4238.815,2663.78,Critically Endangered
Prevent right,Reptilia,Squamata,3055.454,2150.41,Vulnerable
Eat buy,Amphibia,Squamata,1132.7,2305.6,Near Threatened
Job land,Aves,Squamata,1467.218,1622.65,Vulnerable
Read cup,Reptilia,Primates,2676.788,95.15,Near Threatened
Region matter,Reptilia,Anura,3202.763,1157.6,Least Concern
Since support,Amphibia,Rodentia,2776.691,1274.14,Critically Endangered
Past wife,Reptilia,Passeriformes,4767.902,1707.1,Vulnerable
Building capital,Aves,Passeriformes,2038.236,1775.77,Extinct in the Wild
Stop modern,Amphibia,Anura,1259.734,2342.91,Critically Endangered
From cause,Reptilia,Carnivora,264.266,2703.66,Least Concern
Arrive system,Amphibia,Passeriformes,2395.908,795.26,Endangered
Move their,Actinopterygii,Carnivora,880.394,1054.37,Vulnerable
Number skill,Amphibia,Anura,3557.993,2071.26,Near Threatened
Condition worker,Aves,Passeriformes,315.764,441.92,Vulnerable
Hour attorney,Mammalia,Carnivora,4474.401,707.93,Least Concern
Along until,Mammalia,Rodentia,3405.165,2636.35,Near Threatened
New outside,Mammalia,Squamata,2744.888,840.8,Least Concern
Development me,Actinopterygii,Squamata,3514.623,554.42,Least Concern
Owner gas,Amphibia,Rodentia,1813.78,1308.26,Near Threatened
Program tree,Actinopterygii,Carnivora,3691.712,792.34,Endangered
Product nothing,Mammalia,Anura,1496.015,1675.54,Vulnerable
Well mission,Mammalia,Anura,4493.582,731.91,Vulnerable
Investment source,Aves,Carnivora,963.162,2278.69,Near Threatened
North establish,Mammalia,Rodentia,1964.436,1441.44,Near Threatened
Name perhaps,Aves,Passeriformes,1129.586,205.28,Vulnerable
Toward girl,Mammalia,Carnivora,3460.974,1608.57,Vulnerable
Wrong public,Reptilia,Primates,3731.05,1890.1,Extinct in the Wild
Final new,Mammalia,Squamata,1267.74,2872.08,Near Threatened
Pass impact,Amphibia,Passeriformes,962.782,1882.36,Vulnerable
Tell could,Actinopterygii,Rodentia,4731.018,1640.67,Extinct in the Wild
Never instead,Mammalia,Passeriformes,3434.872,2690.47,Vulnerable
Will everyone,Mammalia,Anura,4563.893,2756.87,Vulnerable
Carry shake,Actinopterygii,Carnivora,399.707,2206.81,Critically Endangered
Join get,Mammalia,Squamata,3607.853,1739.61,Least Concern
Court contain,Amphibia,Anura,2302.349,520.28,Least Concern
Vote if,Amphibia,Squamata,2808.422,2444.59,Endangered
Sport sure,Reptilia,Carnivora,3660.189,1403.28,Near Threatened
Significant remain,Reptilia,Passeriformes,846.502,1287.62,Critically Endangered
Change accept,Aves,Squamata,945.712,417.43,Critically Endangered
Seat same,Mammalia,Primates,916.502,2077.27,Endangered
None early,Reptilia,Squamata,851.229,988.68,Extinct in the Wild
Leg hear,Mammalia,Squamata,803.129,2114.15,Near Threatened
Film common,Mammalia,Rodentia,3712.699,418.83,Vulnerable
Money then,Mammalia,Anura,3933.759,2657.68,Near Threatened
Lead choose,Aves,Squamata,1274.609,1207.11,Vulnerable
Building if,Reptilia,Primates,1052.127,1251.64,Endangered
Single music,Actinopterygii,Squamata,460.152,827.46,Vulnerable
Party clear,Aves,Anura,3233.127,2590.81,Extinct in the Wild
Mouth name,Reptilia,Carnivora,1737.356,107.52,Extinct in the Wild
Within home,Actinopterygii,Rodentia,4963.152,1605.46,Least Concern
Head carry,Aves,Primates,95.561,2784.44,Extinct in the Wild
Able parent,Mammalia,Carnivora,3777.284,2793.03,Critically Endangered
Base rock,Reptilia,Squamata,121.649,1626.23,Critically Endangered
Watch keep,Amphibia,Carnivora,2844.891,2669.08,Least Concern
Play service,Aves,Anura,1438.811,2512.36,Endangered
And late,Aves,Passeriformes,2364.037,1154.64,Endangered
Agent sell,Mammalia,Carnivora,3761.256,1074.34,Extinct in the Wild
May something,Aves,Primates,1277.669,423.82,Critically Endangered
Case president,Mammalia,Rodentia,719.788,2348.43,Extinct in the Wild
Case firm,Mammalia,Passeriformes,68.625,2087.72,Least Concern
Somebody drop,Amphibia,Anura,2666.294,2467.6,Least Concern
Civil size,Amphibia,Carnivora,3136.088,2027.29,Critically Endangered
Knowledge up,Reptilia,Rodentia,1633.27,1640.56,Vulnerable
Over item,Amphibia,Rodentia,1863.18,61.91,Endangered
Deal smile,Mammalia,Passeriformes,3980.738,588.25,Least Concern
Tend believe,Actinopterygii,Carnivora,4485.793,2268.32,Endangered
Land hot,Mammalia,Carnivora,1486.751,1108.09,Critically Endangered
Customer expert,Aves,Rodentia,1293.483,858.92,Extinct in the Wild
Cultural huge,Mammalia,Squamata,2751.583,2463.16,Least Concern
Save name,Aves,Anura,3749.611,2575.94,Critically Endangered
Light economic,Mammalia,Anura,991.988,1303.53,Critically Endangered
Only budget,Reptilia,Rodentia,444.46,485.06,Extinct in the Wild
Difficult could,Amphibia,Passeriformes,3318.462,383.26,Critically Endangered
Work drive,Actinopterygii,Passeriformes,544.288,1476.85,Least Concern
Camera where,Reptilia,Carnivora,146.772,638.96,Extinct in the Wild
Most later,Actinopterygii,Primates,1074.773,541.83,Vulnerable
Available recognize,Mammalia,Rodentia,3574.819,1947.13,Vulnerable
Speak serious,Amphibia,Carnivora,2748.275,2680.93,Critically Endangered
Surface we,Amphibia,Squamata,4455.487,527.84,Vulnerable
Through their,Aves,Squamata,2059.844,1460.3,Extinct in the Wild
Newspaper public,Reptilia,Primates,2741.25,2839.69,Near Threatened
Too actually,Mammalia,Primates,3545.076,1015.37,Critically Endangered
Write tend,Amphibia,Anura,4819.856,1377.1,Critically Endangered
Indeed step,Aves,Carnivora,3381.053,2949.4,Vulnerable
Value just,Reptilia,Primates,4880.972,2753.24,Extinct in the Wild
Political three,Mammalia,Passeriformes,4150.611,865.11,Extinct in the Wild
Marriage bill,Mammalia,Carnivora,863.267,6.91,Critically Endangered
Senior save,Amphibia,Primates,1.868,2444.66,Extinct in the Wild
Peace measure,Actinopterygii,Carnivora,2940.865,1192.92,Near Threatened
Pm single,Mammalia,Carnivora,566.544,320.44,Vulnerable
Middle personal,Reptilia,Anura,4715.619,2985.38,Endangered
Across talk,Amphibia,Rodentia,2847.862,338.4,Near Threatened
Purpose research,Reptilia,Passeriformes,3102.402,128.4,Extinct in the Wild
Appear five,Mammalia,Primates,1554.053,1002.75,Least Concern
Mrs perform,Amphibia,Anura,243.441,2437.37,Endangered
Most actually,Reptilia,Primates,4301.427,506.2,Endangered
Send purpose,Reptilia,Rodentia,4492.034,15.18,Critically Endangered
Carry rich,Amphibia,Squamata,1910.696,906.66,Least Concern
Forward table,Amphibia,Squamata,4877.713,2499.38,Least Concern
Him herself,Aves,Rodentia,3305.406,630.15,Extinct in the Wild
Challenge public,Amphibia,Rodentia,3565.633,2555.0,Critically Endangered
Need moment,Reptilia,Primates,2849.305,37.02,Near Threatened
Something who,Actinopterygii,Primates,823.892,2331.69,Near Threatened
Phone local,Reptilia,Squamata,2514.12,2411.86,Vulnerable
Radio community,Actinopterygii,Primates,2660.864,356.81,Near Threatened
Share letter,Aves,Anura,1837.844,1719.03,Critically Endangered
Trouble today,Reptilia,Carnivora,474.137,2254.73,Critically Endangered
Many officer,Amphibia,Passeriformes,228.236,2722.0,Vulnerable
Reflect age,Mammalia,Passeriformes,2538.646,495.9,Endangered
Sit cut,Aves,Primates,984.908,428.45,Near Threatened
Probably economic,Aves,Passeriformes,2716.667,1330.13,Critically Endangered
Religious main,Amphibia,Passeriformes,3241.387,20.78,Vulnerable
State up,Amphibia,Anura,2328.501,1563.64,Critically Endangered
Nothing particular,Aves,Carnivora,3038.577,1026.75,Critically Endangered
Item cause,Actinopterygii,Carnivora,718.982,2510.51,Critically Endangered
Apply town,Actinopterygii,Passeriformes,1244.821,1038.12,Endangered
Old conference,Reptilia,Squamata,300.297,1708.22,Least Concern
Happy administration,Aves,Anura,1754.523,2007.45,Extinct in the Wild
Few other,Aves,Squamata,4534.044,602.51,Critically Endangered
True dog,Mammalia,Rodentia,3658.64,1273.35,Near Threatened
Opportunity source,Reptilia,Passeriformes,3939.437,564.14,Extinct in the Wild
South serve,Aves,Carnivora,1139.82,1917.62,Least Concern
Beat speak,Reptilia,Squamata,4188.196,1881.38,Extinct in the Wild
Night thing,Amphibia,Squamata,1084.957,1460.82,Least Concern
Professional party,Mammalia,Anura,3095.435,846.99,Least Concern
Kitchen foot,Aves,Rodentia,3468.847,35.53,Vulnerable
Speak responsibility,Mammalia,Passeriformes,4236.23,2332.62,Near Threatened
Number pretty,Amphibia,Passeriformes,4024.56,1644.75,Critically Endangered
