species,class,order,weight_kg,length_cm,conservation_status
Together left,Amphibia,Primates,4694.494,136.11,Endangered
Continue appear,Amphibia,Rodentia,4688.112,2436.03,Endangered
While fall,Actinopterygii,Anura,2804.529,1444.05,Vulnerable
According name,Actinopterygii,Passeriformes,2318.797,68.6,Extinct in the Wild
Important five,Aves,Passeriformes,1144.877,2115.57,Least Concern
Ok agent,Actinopterygii,Carnivora,501.117,1486.07,Near Threatened
Name country,Aves,Carnivora,967.228,2391.5,Critically Endangered
Against actually,Aves,Primates,3456.058,149.56,Vulnerable
Specific own,Reptilia,Carnivora,302.648,2867.86,Near Threatened
Difficult build,Reptilia,Primates,2621.976,133.86,Extinct in the Wild
Cultural citizen,Mammalia,Primates,67.886,554.14,Vulnerable
Pick factor,Mammalia,Carnivora,3865.056,2663.87,Least Concern
Amount figure,Actinopterygii,Anura,541.165,158.49,Near Threatened
See thing,Mammalia,Passeriformes,2215.131,2689.19,Endangered
Upon much,Amphibia,Passeriformes,3487.189,791.33,Critically Endangered
Guy television,Aves,Rodentia,2103.48,1196.61,Endangered
Great body,Actinopterygii,Carnivora,1315.731,830.82,Endangered
Provide edge,Mammalia,Carnivora,4774.33,1571.98,Endangered
Ready view,Reptilia,Primates,1783.038,594.52,Extinct in the Wild
White evening,Amphibia,Carnivora,4272.376,1832.68,Critically Endangered
Our security,Amphibia,Primates,2641.294,1474.61,Near Threatened
Them why,Mammalia,Squamata,1451.656,1997.16,Near Threatened
Degree anything,Aves,Squamata,440.809,2835.76,Least Concern
Voice stand,Reptilia,Rodentia,2713.594,2679.21,Vulnerable
Place real,Aves,Rodentia,223.594,2861.82,Endangered
Force task,Aves,Squamata,1148.276,269.48,Endangered
Area visit,Mammalia,Carnivora,3650.091,1850.94,Critically Endangered
Remain project,Mammalia,Squamata,2383.463,2372.83,Vulnerable
Attention mission,Actinopterygii,Squamata,344.614,57.49,Endangered
Poor past,Amphibia,Carnivora,2068.301,433.13,Extinct in the Wild
Discuss less,Reptilia,Passeriformes,102.505,2005.14,Endangered
Compare join,Actinopterygii,Anura,4939.554,2457.2,Critically Endangered
Miss bit,Actinopterygii,Primates,1231.822,2885.55,Extinct in the Wild
Site guy,Aves,Carnivora,2492.907,419.03,Near Threatened
Area avoid,Mammalia,Squamata,2118.359,2260.96,Critically Endangered
Training poor,Amphibia,Primates,2679.671,2808.49,Extinct in the Wild
Finally them,Aves,Carnivora,793.053,2782.08,Extinct in the Wild
Decision get,Actinopterygii,Rodentia,1809.947,2217.66,Endangered
Near try,Amphibia,Primates,1383.679,919.15,Extinct in the Wild
Seem which,Actinopterygii,Passeriformes,511.908,1114.61,Endangered
Boy personal,Aves,Rodentia,2766.344,73.34,Extinct in the Wild
Outside smile,Amphibia,Primates,4993.382,258.65,Vulnerable
Both national,Aves,Squamata,3431.573,2214.98,Endangered
Appear summer,Actinopterygii,Squamata,897.302,1557.17,Extinct in the Wild
May note,Amphibia,Carnivora,2597.189,1440.84,Vulnerable
Bill phone,Mammalia,Squamata,4537.988,2801.81,Extinct in the Wild
Turn support,Actinopterygii,Carnivora,3859.847,429.21,Extinct in the Wild
Opportunity morning,Mammalia,Passeriformes,3578.079,2828.32,Extinct in the Wild
Respond enough,Reptilia,Passeriformes,744.176,775.14,Extinct in the Wild
Together coach,Amphibia,Passeriformes,1458.896,1154.16,Near Threatened
Condition education,Actinopterygii,Passeriformes,86.157,85.94,Least Concern
Reach wish,Mammalia,Passeriformes,472.542,842.77,Critically Endangered
Read performance,Reptilia,Primates,496.204,485.65,Extinct in the Wild
Inside education,Aves,Carnivora,3717.566,2755.96,Endangered
Foreign hand,Actinopterygii,Passeriformes,2181.798,582.83,Critically Endangered
Majority society,Actinopterygii,Anura,2976.953,517.16,Critically Endangered
Think field,Amphibia,Anura,3060.21,1808.47,Critically Endangered
Administration his,Reptilia,Passeriformes,3350.665,705.35,Vulnerable
Plant support,Amphibia,Passeriformes,265.644,1391.21,Critically Endangered
However everyone,Aves,Rodentia,1326.843,566.59,Extinct in the Wild
Upon line,Actinopterygii,Passeriformes,2400.66,2459.91,Near Threatened
Later support,Actinopterygii,Rodentia,3869.608,1948.41,Endangered
Outside including,Reptilia,Squamata,302.111,2156.59,Critically Endangered
His language,Reptilia,Primates,284.588,115.77,Extinct in the Wild
Moment bar,Mammalia,Squamata,3805.956,2263.63,Vulnerable
Issue such,Amphibia,Primates,2131.759,1146.96,Endangered
Off thus,Actinopterygii,Carnivora,731.828,1611.1,Near Threatened
Ago serious,Amphibia,Rodentia,1766.975,1677.51,Least Concern
Nice contain,Aves,Anura,1704.781,1998.99,Least Concern
Meet arm,Amphibia,Carnivora,1029.3,306.95,Near Threatened
Face plan,Aves,Primates,2125.03,1012.95,Extinct in the Wild
What listen,Actinopterygii,Passeriformes,1571.354,2576.72,Critically Endangered
As less,Aves,Anura,879.116,1771.45,Vulnerable
Religious board,Amphibia,Passeriformes,3220.97,1612.06,Least Concern
Why man,Aves,Carnivora,3316.14,2259.88,Near Threatened
Sense cup,Reptilia,Carnivora,3824.721,2634.9,Extinct in the Wild
Recently important,Amphibia,Passeriformes,1791.018,394.17,Vulnerable
Even fine,Aves,Passeriformes,966.681,726.92,Near Threatened
Question on,Amphibia,Primates,793.129,633.53,Vulnerable
Exactly detail,Aves,Carnivora,2311.874,1933.56,Near Threatened
Wide before,Actinopterygii,Primates,3868.561,901.93,Vulnerable
Career board,Aves,Rodentia,624.852,2029.9,Vulnerable
Include big,Aves,Carnivora,4192.132,2794.07,Near Threatened
Face official,Actinopterygii,Anura,1688.513,2189.94,Near Threatened
Trouble customer,Amphibia,Carnivora,587.646,1931.86,Endangered
Score fund,Amphibia,Passeriformes,930.054,2377.6,Extinct in the Wild
Parent each,Reptilia,Rodentia,3337.751,1410.62,Least Concern
Soldier middle,Aves,Squamata,1028.496,1520.41,Critically Endangered
Seat bring,Reptilia,Primates,4413.451,1968.84,Critically Endangered
Particular million,Reptilia,Primates,3630.923,1018.59,Extinct in the Wild
Cover really,Mammalia,Primates,4117.571,1956.29,Endangered
Have perhaps,Mammalia,Carnivora,4172.983,1397.56,Endangered
Staff opportunity,Mammalia,Primates,4376.423,1824.94,Extinct in the Wild
These including,Actinopterygii,Carnivora,4096.545,939.43,Extinct in the Wild
Research choose,Mammalia,Primates,4831.917,2369.13,Least Concern
Sense experience,Mammalia,Primates,3304.279,1837.77,Critically Endangered
Seek benefit,Aves,Anura,195.759,559.28,Near Threatened
Game himself,Reptilia,Squamata,4478.555,612.88,Critically Endangered
Station range,Aves,Carnivora,2967.508,1122.28,Vulnerable
Chance again,Amphibia,Carnivora,4887.46,2871.83,Least Concern
Campaign unit,Aves,Carnivora,2274.134,203.57,Near Threatened
Point wall,Amphibia,Carnivora,2347.071,1793.86,Near Threatened
Media seven,Mammalia,Passeriformes,962.691,2462.08,Vulnerable
Buy either,Reptilia,Rodentia,356.263,26.13,Vulnerable
Energy medical,Reptilia,Squamata,3658.695,1393.88,Near Threatened
Every around,Mammalia,Passeriformes,4630.785,1570.45,Extinct in the Wild
Talk more,Reptilia,Anura,3051.598,2699.74,Endangered
Response still,Aves,Anura,3189.924,646.18,Extinct in the Wild
Represent stuff,Mammalia,Carnivora,383.307,1994.79,Critically Endangered
And little,Mammalia,Anura,1924.584,463.14,Critically Endangered
My current,Reptilia,Carnivora,4354.041,783.72,Endangered
Make expect,Reptilia,Carnivora,1989.339,1073.23,Vulnerable
Produce along,Amphibia,Carnivora,551.906,1561.24,Near Threatened
Down base,Aves,Rodentia,4578.302,547.36,Vulnerable
Writer your,Actinopterygii,Passeriformes,3766.984,1079.91,Vulnerable
Name measure,Amphibia,Squamata,3719.748,2957.65,Near Threatened
Street myself,Actinopterygii,Rodentia,4754.597,1388.45,Least Concern
Story mother,Mammalia,Squamata,2575.261,235.32,Extinct in the Wild
Popular test,Aves,Passeriformes,4997.323,2639.62,Least Concern
Inside kind,Mammalia,Primates,2483.984,2500.92,Extinct in the Wild
High why,Mammalia,Rodentia,4360.946,1865.31,Near Threatened
Growth dog,Mammalia,Anura,3999.507,397.62,Vulnerable
Piece individual,Reptilia,Rodentia,3510.415,1580.63,Near Threatened
Four likely,Amphibia,Primates,2602.015,2883.41,Extinct in the Wild
Talk policy,Reptilia,Primates,4234.202,1395.46,Least Concern
Camera much,Actinopterygii,Primates,4042.307,1582.51,Critically Endangered
Eye manager,Aves,Rodentia,472.214,1374.91,Near Threatened
Break subject,Reptilia,Anura,2950.684,1950.06,Near Threatened
Service then,Amphibia,Passeriformes,4899.929,334.51,Near Threatened
Degree collection,Amphibia,Passeriformes,3828.86,422.67,Vulnerable
Sell real,Mammalia,Primates,4360.731,349.5,Near Threatened
Also rise,Mammalia,Squamata,1721.644,178.07,Near Threatened
Interest author,Aves,Anura,3959.152,2685.8,Endangered
Ball computer,Actinopterygii,Passeriformes,3311.538,2178.89,Critically Endangered
Tend bit,Mammalia,Primates,921.016,2273.17,Vulnerable
Region under,Reptilia,Squamata,2814.724,1531.26,Endangered
Energy religious,Amphibia,Anura,181.609,1325.03,Extinct in the Wild
Population would,Amphibia,Anura,1623.444,1204.72,Critically Endangered
Manage enough,Mammalia,Anura,1077.107,775.62,Critically Endangered
Woman gas,Mammalia,Squamata,653.909,2227.27,Least Concern
Number property,Aves,Passeriformes,1877.787,1205.44,Least Concern
Half TV,Actinopterygii,Anura,1776.965,2634.07,Extinct in the Wild
Lose company,Amphibia,Carnivora,2153.215,1735.54,Near Threatened
Yet think,Actinopterygii,Rodentia,1651.917,2288.63,Vulnerable
Crime remain,Aves,Anura,4521.054,216.55,Least Concern
Evening over,Amphibia,Rodentia,3612.777,537.94,Endangered
Crime Mr,Amphibia,Passeriformes,4272.352,1243.64,Extinct in the Wild
Last yeah,Actinopterygii,Passeriformes,1186.683,1118.48,Least Concern
Administration wind,Mammalia,Primates,522.055,1556.97,Critically Endangered
Season report,Reptilia,Anura,2529.015,1385.97,Vulnerable
Pull show,Actinopterygii,Primates,4226.781,1260.51,Extinct in the Wild
Surface me,Reptilia,Carnivora,3394.219,2609.48,Critically Endangered
Energy most,Actinopterygii,Passeriformes,2769.641,2035.33,Extinct in the Wild
Increase low,Reptilia,Rodentia,2846.947,1519.36,Extinct in the Wild
Camera probably,Actinopterygii,Anura,883.201,1318.26,Extinct in the Wild
Cup might,Mammalia,Anura,483.435,1192.63,Vulnerable
Race true,Aves,Anura,951.807,706.6,Least Concern
Sign size,Reptilia,Anura,145.145,1846.84,Endangered
Scientist ahead,Reptilia,Rodentia,3819.292,2343.71,Least Concern
Drug pressure,Mammalia,Primates,4436.863,189.85,Extinct in the Wild
Across activity,Aves,Rodentia,3848.945,2316.86,Critically Endangered
Development political,Mammalia,Rodentia,1192.326,2826.07,Least Concern
Him tough,Reptilia,Anura,3852.284,1940.99,Endangered
Artist first,Mammalia,Rodentia,479.884,691.79,Extinct in the Wild
Affect important,Aves,Rodentia,709.013,73.07,Vulnerable
Kind well,Amphibia,Primates,2418.401,1857.62,Near Threatened
Later Mrs,Reptilia,Carnivora,3947.003,2176.64,Vulnerable
Enter behind,Actinopterygii,Primates,1903.205,1947.95,Endangered
Stock wrong,Aves,Anura,2436.432,2421.74,Vulnerable
Green ago,Amphibia,Anura,4014.244,2952.47,Extinct in the Wild
Serve return,Amphibia,Rodentia,3537.21,1771.03,Endangered
Less add,Reptilia,Carnivora,659.073,1029.92,Extinct in the Wild
Officer happen,Actinopterygii,Primates,900.914,2114.4,Critically Endangered
Pull decide,Amphibia,Rodentia,1460.56,2356.42,Vulnerable
Thus ahead,Mammalia,Primates,4733.68,613.29,Endangered
Old young,Reptilia,Primates,1634.141,2919.79,Critically Endangered
Onto second,Amphibia,Anura,4452.997,971.99,Vulnerable
Impact one,Actinopterygii,Rodentia,2641.949,423.08,Vulnerable
Executive reflect,Amphibia,Carnivora,870.068,2282.73,Vulnerable
Hotel join,Actinopterygii,Squamata,4648.97,2546.54,Endangered
Size go,Actinopterygii,Primates,1226.142,597.54,Near Threatened
Many ahead,Actinopterygii,Primates,3254.965,2755.79,Vulnerable
Their explain,Mammalia,Carnivora,4467.626,917.82,Near Threatened
Trouble issue,Aves,Anura,519.568,804.02,Extinct in the Wild
Force past,Aves,Rodentia,3211.348,742.93,Vulnerable
Doctor event,Amphibia,Rodentia,2416.385,2201.66,Extinct in the Wild
Bag rise,Aves,Anura,298.196,936.67,Vulnerable
Probably offer,Reptilia,Anura,4147.044,2991.65,Critically Endangered
Situation young,Actinopterygii,Passeriformes,4168.167,2552.63,Critically Endangered
Water day,Reptilia,Primates,724.974,2422.93,Extinct in the Wild
East a,Amphibia,Anura,861.658,1219.94,Endangered
Loss risk,Actinopterygii,Squamata,4801.293,1900.37,Endangered
Board best,Amphibia,Primates,4925.923,1787.31,Least Concern
Good option,Mammalia,Passeriformes,3665.584,146.06,Near Threatened
Role mention,Aves,Primates,3168.72,1073.45,Near Threatened
Region mind,Aves,Passeriformes,4814.442,1231.38,Least Concern
Cause truth,Mammalia,Rodentia,1614.698,43.15,Vulnerable
Beyond dog,Mammalia,Squamata,4355.08,979.6,Vulnerable
Beyond tonight,Actinopterygii,Anura,2073.69,1613.23,Near Threatened
Fight would,Actinopterygii,Passeriformes,1350.574,2768.64,Near Threatened
Rate first,Reptilia,Rodentia,3768.729,296.33,Endangered
Rock its,Actinopterygii,Squamata,3297.676,1159.82,Critically Endangered
Most social,Amphibia,Rodentia,141.634,2345.74,Least Concern
Room religious,Mammalia,Primates,2410.005,289.2,Near Threatened
Green boy,Mammalia,Rodentia,4791.212,1858.43,Extinct in the Wild
Country grow,Actinopterygii,Primates,3671.869,1961.35,Extinct in the Wild
Now page,Actinopterygii,Anura,1169.619,630.07,Extinct in the Wild
Instead mean,Actinopterygii,Anura,4394.784,1460.8,Extinct in the Wild
Guy coach,Amphibia,Anura,1627.081,1222.77,Near Threatened
Agreement upon,Aves,Rodentia,165.62,2285.98,Critically Endangered
Sit role,Mammalia,Passeriformes,16.309,1994.52,Near Threatened
Hard teacher,Amphibia,Carnivora,3249.527,1565.92,Least Concern
Shoulder since,Reptilia,Primates,447.636,2347.34,Endangered
Break hundred,Amphibia,Rodentia,4831.771,2810.52,Vulnerable
Red others,Reptilia,Primates,3659.955,1274.36,Critically Endangered
Recently word,Reptilia,Primates,1693.199,1264.95,Near Threatened
Material here,Aves,Rodentia,2611.402,797.69,Least Concern
Help degree,Aves,Anura,2194.487,428.63,Vulnerable
Baby once,Reptilia,Squamata,1302.7,2015.94,Endangered
Technology personal,Reptilia,Carnivora,4650.762,936.65,Critically Endangered
Way service,Mammalia,Passeriformes,4250.458,1402.58,Near Threatened
Appear realize,Reptilia,Carnivora,1177.337,636.76,Endangered
Yard service,Reptilia,Carnivora,1215.966,1687.64,Extinct in the Wild
Next fund,Reptilia,Anura,2651.153,379.12,Least Concern
Much federal,Actinopterygii,Passeriformes,4856.128,1313.33,Vulnerable
Town let,Reptilia,Carnivora,1244.685,2320.95,Near Threatened
General reduce,Actinopterygii,Carnivora,4561.813,2558.34,Extinct in the Wild
Although article,Mammalia,Anura,161.483,2128.62,Least Concern
If ten,Amphibia,Primates,2478.573,1272.55,Critically Endangered
Community dark,Amphibia,Anura,3999.718,2210.88,Extinct in the Wild
Play five,Amphibia,Primates,4642.572,1387.07,Critically Endangered
Let suddenly,Reptilia,Squamata,4982.174,1853.09,Endangered
Shoulder reflect,Reptilia,Squamata,1004.004,1686.49,Critically Endangered
Else strategy,Actinopterygii,Squamata,3330.856,1080.81,Extinct in the Wild
Respond condition,Amphibia,Carnivora,2003.451,443.26,Critically Endangered
Thought lot,Mammalia,Rodentia,4289.972,2377.2,Extinct in the Wild
Big social,Actinopterygii,Primates,2658.669,720.04,Near Threatened
Item apply,Amphibia,Squamata,2112.958,40.12,Least Concern
Brother south,Mammalia,Squamata,4380.387,1096.21,Critically Endangered
Heavy return,Mammalia,Squamata,3759.084,2366.06,Endangered
Dark care,Reptilia,Anura,341.154,1545.92,Vulnerable
Life behind,Reptilia,Rodentia,1991.72,566.5,Least Concern
Pay church,Actinopterygii,Carnivora,391.881,2973.09,Endangered
Debate dinner,Aves,Carnivora,2599.726,2405.73,Near Threatened
Television rule,Actinopterygii,Squamata,2751.441,884.4,Endangered
Agree away,Reptilia,Anura,4618.843,1442.46,Vulnerable
Break base,Actinopterygii,Carnivora,3916.174,2255.39,Extinct in the Wild
Cup man,Amphibia,Rodentia,3434.181,2891.33,Extinct in the Wild
Detail use,Aves,Anura,949.823,2058.79,Extinct in the Wild
Fall future,Mammalia,Carnivora,476.776,1143.16,Vulnerable
Shoulder in,Amphibia,Carnivora,182.867,1877.66,Least Concern
Although interesting,Actinopterygii,Rodentia,2341.006,1523.28,Vulnerable
Suggest collection,Actinopterygii,Rodentia,1980.378,1159.22,Extinct in the Wild
From land,Amphibia,Rodentia,3720.696,1945.82,Critically Endangered
Natural land,Aves,Anura,1596.759,28.08,Extinct in the Wild
Per government,Amphibia,Carnivora,988.479,1558.32,Critically Endangered
Price will,Amphibia,Rodentia,2749.074,83.59,Endangered
They stuff,Amphibia,Passeriformes,1728.339,2352.03,Extinct in the Wild
Agent production,Reptilia,Passeriformes,199.336,42.47,Endangered
Speech physical,Amphibia,Carnivora,466.131,881.25,Endangered
Mention enter,Reptilia,Primates,4101.996,2783.08,Extinct in the Wild
Explain garden,Mammalia,Anura,2597.286,1826.77,Critically Endangered
