species,class,order,weight_kg,length_cm,conservation_status
Along hotel,Amphibia,Carnivora,3151.744,2578.54,Least Concern
Key approach,Amphibia,Anura,502.919,210.73,Extinct in the Wild
Mother huge,Amphibia,Squamata,907.639,716.95,Extinct in the Wild
Pass task,Amphibia,Carnivora,621.371,2578.33,Near Threatened
Party want,Reptilia,Anura,4870.508,1663.49,Endangered
Environment apply,Aves,Rodentia,994.455,779.11,Least Concern
Green top,Reptilia,Primates,4089.242,925.46,Near Threatened
Though hair,Reptilia,Anura,3931.446,1803.83,Endangered
Enter foot,Reptilia,Carnivora,2797.987,1922.1,Extinct in the Wild
Still product,Reptilia,Primates,1538.977,1856.86,Vulnerable
Enter the,Reptilia,Passeriformes,3917.204,2136.12,Near Threatened
Expect place,Actinopterygii,Passeriformes,4349.603,1265.31,Extinct in the Wild
Water guess,Mammalia,Anura,1584.684,493.68,Vulnerable
Under tax,Mammalia,Anura,4878.31,419.79,Least Concern
Expect garden,Reptilia,Rodentia,3307.486,698.79,Least Concern
Eye policy,Actinopterygii,Rodentia,3533.431,2642.89,Near Threatened
Run go,Aves,Anura,3942.118,1842.9,Critically Endangered
Material want,Mammalia,Squamata,30.399,1565.34,Critically Endangered
Impact bag,Mammalia,Carnivora,3290.637,2252.47,Endangered
Eye add,Aves,Anura,4478.538,748.2,Extinct in the Wild
Machine rule,Aves,Passeriformes,4510.941,2171.1,Endangered
Old model,Aves,Rodentia,3843.623,421.18,Endangered
Behind thus,Amphibia,Squamata,3292.311,535.61,Least Concern
Bad system,Mammalia,Primates,93.298,1796.58,Critically Endangered
Far deep,Reptilia,Rodentia,1883.362,188.56,Critically Endangered
Billion trip,Mammalia,Anura,1525.217,849.89,Least Concern
More unit,Actinopterygii,Passeriformes,931.41,279.98,Critically Endangered
Last yourself,Actinopterygii,Carnivora,806.474,2658.58,Near Threatened
Wait institution,Reptilia,Primates,916.162,89.81,Critically Endangered
Lose community,Reptilia,Squamata,81.113,99.16,Critically Endangered
Than serious,Aves,Primates,1046.784,2827.94,Near Threatened
Risk cover,Mammalia,Squamata,4553.958,1603.86,Endangered
Stock care,Aves,Rodentia,1327.253,2527.35,Vulnerable
Me little,Actinopterygii,Passeriformes,400.928,2959.03,Endangered
Society environment,Reptilia,Squamata,1784.5,2744.2,Near Threatened
Month because,Reptilia,Rodentia,611.405,1283.27,Critically Endangered
About open,Amphibia,Carnivora,969.755,478.0,Endangered
Look Congress,Actinopterygii,Anura,4211.893,2673.69,Extinct in the Wild
Although scene,Amphibia,Anura,3678.833,228.09,Extinct in the Wild
Hotel PM,Reptilia,Rodentia,113.524,1885.73,Critically Endangered
Six every,Amphibia,Primates,1418.647,2254.93,Near Threatened
Short skin,Aves,Anura,3017.926,1040.73,Endangered
Commercial exactly,Actinopterygii,Rodentia,4138.884,598.5,Extinct in the Wild
Environment structure,Aves,Rodentia,4648.64,1547.79,Least Concern
Reason staff,Reptilia,Carnivora,4857.899,572.5,Critically Endangered
Pm believe,Mammalia,Carnivora,1213.504,2119.68,Vulnerable
Science yet,Aves,Squamata,3628.382,613.33,Vulnerable
Response itself,Aves,Primates,1825.902,2479.98,Near Threatened
Spend ago,Actinopterygii,Passeriformes,2952.839,1668.13,Critically Endangered
Wife view,Reptilia,Squamata,3926.998,1652.12,Extinct in the Wild
Much actually,Amphibia,Rodentia,1849.462,143.61,Critically Endangered
Blue case,Mammalia,Carnivora,4672.168,725.91,Critically Endangered
Member kid,Mammalia,Squamata,3047.03,356.1,Extinct in the Wild
Take reason,Amphibia,Passeriformes,2304.081,1034.16,Critically Endangered
Can present,Reptilia,Squamata,4861.58,1702.89,Vulnerable
Firm community,Aves,Rodentia,4025.176,2614.9,Extinct in the Wild
Feel decade,Amphibia,Carnivora,635.769,1085.62,Critically Endangered
Ok middle,Aves,Passeriformes,264.292,714.3,Least Concern
Others huge,Mammalia,Carnivora,1240.452,2906.09,Near Threatened
Cost song,Actinopterygii,Primates,2192.553,712.88,Near Threatened
Fly walk,Amphibia,Squamata,1623.285,573.78,Extinct in the Wild
Parent on,Reptilia,Carnivora,3986.041,245.62,Critically Endangered
Reason deal,Aves,Anura,3527.2,1396.77,Near Threatened
High day,Amphibia,Squamata,2968.101,519.71,Endangered
Subject majority,Aves,Rodentia,2237.063,1572.58,Near Threatened
Low better,Aves,Anura,961.887,1104.18,Extinct in the Wild
Current city,Aves,Carnivora,2326.552,2027.38,Least Concern
Four contain,Amphibia,Squamata,2101.363,1644.93,Extinct in the Wild
Probably front,Actinopterygii,Passeriformes,4360.516,1825.84,Extinct in the Wild
School quite,Mammalia,Primates,3149.636,396.42,Least Concern
