species,class,order,weight_kg,length_cm,conservation_status
Bill watch,Mammalia,Primates,2707.208,635.35,Endangered
Allow bag,Aves,Anura,3102.663,2604.37,Critically Endangered
Wear year,Aves,Squamata,534.916,2053.74,Near Threatened
Worry rise,Amphibia,Rodentia,4601.006,845.04,Critically Endangered
Join apply,Reptilia,Squamata,3128.296,1223.27,Near Threatened
Keep social,Reptilia,Primates,550.315,2451.9,Extinct in the Wild
General now,Mammalia,Squamata,440.0,384.26,Endangered
Easy however,Actinopterygii,Anura,4170.828,506.18,Near Threatened
Plant enough,Reptilia,Squamata,2392.66,1743.64,Critically Endangered
Sense early,Amphibia,Rodentia,2152.14,2225.81,Endangered
Film idea,Reptilia,Passeriformes,2873.68,2050.3,Least Concern
Current civil,Amphibia,Squamata,75.557,47.6,Extinct in the Wild
Best because,Aves,Primates,846.541,2102.79,Extinct in the Wild
Art home,Mammalia,Carnivora,3220.892,1488.97,Extinct in the Wild
East environmental,Reptilia,Carnivora,974.081,113.57,Extinct in the Wild
Drug bed,Aves,Rodentia,289.287,2810.02,Critically Endangered
Why cut,Mammalia,Anura,1643.983,2164.19,Vulnerable
Drop song,Aves,Rodentia,3325.379,2945.74,Least Concern
Happen human,Reptilia,Anura,1121.375,1124.01,Near Threatened
Grow spend,Reptilia,Carnivora,1598.758,849.03,Extinct in the Wild
Maybe per,Reptilia,Anura,3747.269,697.08,Critically Endangered
Market really,Amphibia,Anura,4752.96,714.67,Vulnerable
Behavior bit,Mammalia,Squamata,3100.679,2100.7,Near Threatened
Court wrong,Aves,Squamata,3063.872,832.26,Least Concern
Pressure budget,Reptilia,Carnivora,4248.818,158.23,Vulnerable
System drive,Aves,Squamata,566.343,2459.62,Endangered
Everybody research,Mammalia,Squamata,2806.445,593.79,Vulnerable
Able author,Amphibia,Rodentia,1177.855,2973.67,Least Concern
Us anyone,Actinopterygii,Squamata,440.706,1222.48,Least Concern
Sea on,Mammalia,Rodentia,1212.191,1482.37,Vulnerable
Tax western,Reptilia,Squamata,13.297,2840.85,Critically Endangered
Know bed,Actinopterygii,Rodentia,2452.745,2932.95,Extinct in the Wild
Present agree,Actinopterygii,Passeriformes,1586.715,2715.29,Critically Endangered
Economic purpose,Mammalia,Rodentia,133.902,532.18,Least Concern
Trial few,Reptilia,Carnivora,4526.394,933.16,Vulnerable
Themselves it,Amphibia,Passeriformes,1707.14,511.23,Vulnerable
Collection what,Amphibia,Primates,3159.125,2287.39,Extinct in the Wild
Than director,Reptilia,Rodentia,2030.811,2090.37,Endangered
Blue bad,Aves,Carnivora,4708.348,2972.16,Critically Endangered
Official example,Reptilia,Rodentia,2007.878,1422.76,Extinct in the Wild
Central light,Actinopterygii,Rodentia,4939.156,171.65,Critically Endangered
Vote officer,Reptilia,Primates,4356.291,1646.5,Least Concern
Think seem,Reptilia,Passeriformes,492.973,1957.41,Vulnerable
Sea system,Amphibia,Rodentia,3382.767,1954.74,Endangered
Fly night,Aves,Rodentia,4496.4,117.23,Vulnerable
Church resource,Amphibia,Primates,1888.611,2508.56,Critically Endangered
Century maybe,Amphibia,Squamata,2737.619,369.08,Endangered
Result member,Amphibia,Squamata,2919.889,1175.67,Near Threatened
Official southern,Actinopterygii,Primates,536.11,191.43,Endangered
Sense event,Aves,Carnivora,3795.249,1972.2,Critically Endangered
Social according,Amphibia,Passeriformes,333.719,655.12,Endangered
Account teach,Amphibia,Anura,939.692,565.82,Near Threatened
Modern sister,Actinopterygii,Anura,86.044,408.38,Near Threatened
When boy,Aves,Rodentia,121.142,941.14,Extinct in the Wild
Significant talk,Actinopterygii,Squamata,790.255,581.22,Critically Endangered
School child,Mammalia,Squamata,3697.349,2556.2,Least Concern
Improve finish,Aves,Passeriformes,4428.265,1348.46,Near Threatened
Rise hope,Aves,Primates,365.258,1757.95,Extinct in the Wild
Theory leg,Amphibia,Primates,296.515,1059.65,Critically Endangered
Writer wear,Amphibia,Primates,168.339,786.54,Vulnerable
Mean check,Reptilia,Passeriformes,580.498,1523.94,Extinct in the Wild
Much yeah,Aves,Rodentia,82.097,810.67,Near Threatened
According simple,Aves,Anura,1633.655,2507.81,Extinct in the Wild
Business try,Aves,Passeriformes,3611.252,1291.07,Endangered
