species,class,order,weight_kg,length_cm,conservation_status
Window speech,Reptilia,Carnivora,1774.577,2944.25,Endangered
Mrs science,Amphibia,Carnivora,2911.488,1212.25,Vulnerable
In within,Reptilia,Passeriformes,4649.096,858.54,Endangered
Also drug,Amphibia,Squamata,117.113,2308.23,Critically Endangered
Ok democratic,Amphibia,Anura,2987.939,1134.74,Critically Endangered
Follow because,Amphibia,Carnivora,1149.119,1268.29,Endangered
Sense war,Amphibia,Primates,902.553,151.11,Near Threatened
Serious charge,Reptilia,Squamata,4412.762,2647.85,Near Threatened
Might worry,Aves,Anura,2279.254,846.18,Near Threatened
Human smile,Reptilia,Carnivora,1861.411,545.5,Near Threatened
Cause now,Aves,Squamata,905.521,1572.85,Vulnerable
Trip rich,Actinopterygii,Primates,3529.733,1537.27,Extinct in the Wild
Case out,Reptilia,Carnivora,1949.644,1962.73,Critically Endangered
Listen information,Reptilia,Carnivora,952.844,185.54,Critically Endangered
Who among,Reptilia,Squamata,1053.58,2180.01,Least Concern
Watch letter,Amphibia,Rodentia,1119.398,1289.04,Critically Endangered
Quality customer,Aves,Primates,3697.639,794.3,Vulnerable
Image fall,Mammalia,Primates,896.178,1503.6,Extinct in the Wild
Event life,Actinopterygii,Carnivora,2751.202,875.4,Near Threatened
Material word,Mammalia,Rodentia,2277.843,1828.64,Endangered
On know,Amphibia,Rodentia,4748.437,1299.66,Extinct in the Wild
Suggest treatment,Amphibia,Carnivora,4536.29,992.8,Least Concern
Coach event,Actinopterygii,Rodentia,2147.668,1027.53,Vulnerable
Hotel probably,Aves,Anura,3978.468,1745.7,Extinct in the Wild
Point huge,Mammalia,Anura,565.147,490.33,Vulnerable
Federal ask,Actinopterygii,Passeriformes,4597.987,187.49,Vulnerable
Common culture,Aves,Anura,1192.844,1010.66,Least Concern
Radio while,Reptilia,Anura,4841.5,2804.79,Endangered
Candidate mouth,Mammalia,Passeriformes,4167.847,2728.27,Vulnerable
Than edge,Mammalia,Anura,421.14,1035.75,Extinct in the Wild
Member on,Mammalia,Rodentia,2630.873,2114.67,Near Threatened
Produce white,Reptilia,Squamata,995.792,8.96,Critically Endangered
Recently behavior,Mammalia,Anura,730.979,2419.8,Vulnerable
Turn government,Actinopterygii,Passeriformes,4548.174,691.03,Least Concern
Sit security,Reptilia,Primates,1370.971,1863.97,Near Threatened
Attention type,Amphibia,Passeriformes,358.886,1654.85,Extinct in the Wild
Truth food,Reptilia,Primates,3318.159,2578.42,Least Concern
Ok simple,Reptilia,Rodentia,1238.646,1032.0,Endangered
Recent usually,Mammalia,Passeriformes,3728.748,1572.17,Critically Endangered
Leave list,Mammalia,Squamata,1107.662,2740.06,Critically Endangered
Human budget,Mammalia,Anura,2168.877,1285.05,Extinct in the Wild
Community talk,Mammalia,Squamata,3009.227,2207.87,Least Concern
Bag institution,Actinopterygii,Anura,395.927,643.11,Critically Endangered
Hard heart,Aves,Rodentia,4163.848,1580.79,Vulnerable
With structure,Actinopterygii,Anura,2554.028,2698.05,Endangered
Send leader,Mammalia,Primates,1543.623,1800.58,Endangered
Child light,Mammalia,Passeriformes,878.288,1021.63,Near Threatened
Final without,Amphibia,Primates,227.267,2704.44,Least Concern
Indicate wrong,Actinopterygii,Primates,3482.428,1584.69,Least Concern
Bed say,Reptilia,Squamata,2665.869,1695.81,Extinct in the Wild
Top bar,Actinopterygii,Anura,3364.485,2261.01,Endangered
Here cup,Aves,Passeriformes,376.268,2717.43,Near Threatened
Space message,Amphibia,Primates,3503.544,1357.35,Extinct in the Wild
Picture when,Amphibia,Passeriformes,777.383,1639.94,Least Concern
By approach,Aves,Rodentia,1869.019,897.99,Extinct in the Wild
Term sister,Reptilia,Passeriformes,2766.321,776.65,Vulnerable
Know claim,Amphibia,Anura,4573.319,2789.29,Least Concern
Debate building,Aves,Carnivora,379.796,2963.05,Extinct in the Wild
