species,class,order,weight_kg,length_cm,conservation_status
Prove five,Mammalia,Carnivora,1425.403,76.69,Extinct in the Wild
Become majority,Aves,Passeriformes,2480.062,360.43,Endangered
Risk compare,Reptilia,Primates,3437.949,259.03,Endangered
Investment subject,Mammalia,Anura,3410.572,2453.0,Least Concern
Guess better,Actinopterygii,Squamata,4916.25,2625.18,Near Threatened
Catch we,Aves,Anura,3440.488,112.77,Least Concern
Note choice,Reptilia,Primates,569.517,1990.2,Vulnerable
Former hope,Amphibia,Passeriformes,3782.8,695.29,Critically Endangered
My worker,Actinopterygii,Carnivora,2039.806,1625.6,Endangered
Arm by,Mammalia,Squamata,4300.758,515.42,Critically Endangered
Left look,Reptilia,Primates,4982.694,280.3,Critically Endangered
Else final,Aves,Passeriformes,4948.253,1192.65,Critically Endangered
Center society,Reptilia,Anura,4407.696,2833.48,Near Threatened
Down always,Aves,Passeriformes,2832.571,1396.7,Critically Endangered
Source nearly,Aves,Primates,1079.737,2335.68,Extinct in the Wild
Fund positive,Mammalia,Squamata,4277.951,661.94,Extinct in the Wild
Information right,Reptilia,Anura,3624.178,2770.53,Critically Endangered
Difference dark,Reptilia,Passeriformes,4513.694,1352.23,Vulnerable
Research field,Actinopterygii,Squamata,1067.608,742.33,Vulnerable
Town season,Reptilia,Rodentia,4874.852,2056.82,Endangered
Popular value,Reptilia,Squamata,3770.089,550.57,Critically Endangered
Resource though,Actinopterygii,Rodentia,4333.733,1384.99,Vulnerable
Seat successful,Amphibia,Anura,973.918,2000.39,Vulnerable
Around civil,Actinopterygii,Carnivora,829.742,282.96,Least Concern
Memory type,Amphibia,Carnivora,670.853,1867.51,Vulnerable
Kid girl,Actinopterygii,Rodentia,1993.88,698.03,Vulnerable
Center over,Reptilia,Rodentia,3817.173,1122.23,Near Threatened
Billion resource,Aves,Primates,4214.746,1400.83,Endangered
Difference particular,Aves,Carnivora,4705.396,2615.21,Extinct in the Wild
She during,Amphibia,Anura,1105.236,2836.13,Vulnerable
Up lot,Mammalia,Carnivora,3664.253,1404.88,Near Threatened
Will yard,Amphibia,Rodentia,4844.796,1924.28,Vulnerable
